MCGM Values,Semi local centrality,Extended Degree,Second order centrality,Local Gravity Model Centrality,PageRank Centrality,Coreness Centrality,MDD Value,Local-Global Centrality,GIN Values,Isolating Centrality,CLC Values,Societal Capital Scores,H-GSM_1,EHCC Value,Node H-Index,Closeness Centrality,I-GSM Values,Extended Coreness,Volume Centrality,HCC Value,H Values,Centrality Values,Clustering Coefficient,P Value
86.46942729,521440,913.6,-803.8880091,110450,0.00835159,1096,39.8,94.06544506,3663.668889,0,302507.0004,2259,3668698.489,75.79474785,29,0.001373626,2694.803754,44126,3900,1.611441238,148.3521425,10787.02999,0.544489796,210
11.62428745,153704,277.0,-1853.300294,6111,0.001937272,225,9.0,13.511835,2462.645046,0,59774.80377,688,83507.69004,16.63079293,9,0.001246883,907.4391637,11725,3880,0.940050619,7.573513067,2282.342381,0.944444444,161
54.9646704,419099,741.2,-1054.556241,50708,0.004854119,716,27.4,48.9113807,3227.848004,0,170032.6992,1839,656320.805,49.46724675,27,0.001342282,2118.649281,34151,3942,1.506484626,72.13766231,6757.865246,0.902116402,213
39.4079276,323842,582.6,-1062.641907,40977,0.005559781,566,26.0,48.94369728,3015.873801,0,189762.4419,1442,378290.3599,42.43017827,19,0.001336898,1716.584992,26338,3919,1.320073257,44.30787319,6114.541052,0.534482759,197
108.3358811,602135,1060.8,-725.1726854,158658,0.010796322,1267,47.0,123.5990215,4020.292217,0,388215.4492,2621,9456045.461,89.15928598,33,0.001455604,3194.021061,50580,3978,1.741652518,196.3734882,12990.59878,0.438921206,216
75.25606022,501796,882.6,-883.9826363,87945,0.007246493,939,36.8,75.81407873,3544.566364,0,257525.95,2186,1824985.856,64.8551767,31,0.0013947,2558.490543,41550,3962,1.618562535,116.8857515,9170.789914,0.667073171,216
94.12461177,558871,983.8,-786.141601,126140,0.009398366,1143,42.5,102.200012,3806.216941,53,329752.5352,2433,4672201.491,79.22859681,31,0.001420455,2910.341207,46911,3952,1.688455008,163.5489866,11335.28174,0.527576197,216
74.92213415,481573,844.4,-872.7112829,86016,0.006951967,985,36.6,76.83642707,3487.545772,0,247822.8169,2090,1941952.599,66.85582909,29,0.00135318,2459.293787,40729,3897,1.554360812,122.2359816,9340.591293,0.664343786,208
26.97959812,266930,481.2,-1318.914807,21168,0.00336832,430,17.4,29.00437573,2790.901876,0,114127.1581,1194,170389.0794,30.98424826,17,0.00130039,1424.577684,21209,3888,1.208231151,26.74815835,4225.951103,0.849673203,188
98.81772893,576702,1013.2,-756.557212,137144,0.009544236,1185,44.3,109.3005998,3879.632295,0,352752.6937,2505,5908360.276,83.38822864,33,0.001426534,3013.050186,48186,3948,1.708828523,174.4291083,12191.72434,0.491558442,216
29.47178158,286358,521.4,-1182.439277,29187,0.004542307,462,20.9,38.27154587,2898.448729,0,156412.9607,1292,216931.4584,33.86431805,17,0.00135318,1544.730311,21665,3984,1.222072879,28.81833555,5032.905771,0.604743083,185
16.17656854,191829,346.6,-1554.188507,11011,0.002718407,291,12.7,20.03865009,2578.289427,0,82306.53458,860,107156.5679,21.60675659,12,0.001269036,1082.124284,14294,3879,1.016498459,11.95509312,3181.846843,0.846153846,167
63.02063138,456243,813.4,-972.4433273,65472,0.005710735,803,31.8,59.60584058,3381.387913,0,209874.6422,2017,973478.3853,55.51458058,29,0.001385042,2333.135257,37212,4001,1.547593221,88.31452709,7713.319047,0.776515152,211
32.8564765,293075,524.6,-1098.017017,34317,0.005096119,530,23.7,44.70362963,2917.310158,0,173012.3574,1298,257431.7922,38.68380966,18,0.00130719,1560.646862,23206,3896,1.228400302,36.39297771,5762.888288,0.527065527,186
103.5441206,599317,1055.2,-757.5307484,143024,0.009394233,1234,44.3,110.5628132,3948.683504,0,350523.2497,2610,5917922.301,84.89907565,34,0.001440922,3131.65203,50218,3983,1.738539898,188.5985239,12085.75444,0.536363636,216
78.6799498,512143,899.6,-870.8763045,91812,0.007059002,998,37.2,77.80037705,3572.092565,0,253938.9822,2228,1967724.606,67.85094793,31,0.001369863,2607.994111,42875,3930,1.621187826,129.0979921,9457.067732,0.701509872,214
52.60150808,398530,706.6,-1043.469547,49967,0.004960242,719,27.8,50.24926268,3183.203079,0,168294.2293,1752,588522.089,49.31527856,26,0.001329787,2033.19031,33157,3909,1.444829592,70.87808448,6657.787614,0.862068966,205
63.13244241,441803,779.2,-968.3831967,64498,0.005790414,834,31.9,60.38416895,3325.487218,0,198444.1252,1931,1038320.677,56.27553763,29,0.001340483,2244.523251,37078,3906,1.513998931,92.61416587,7715.903628,0.800356506,209
2.58662242,46607,87.0,-3364.180117,639,0.001096922,55,3.0,4.056348827,2131.961266,0,23928.83167,216,55195.79025,4.680311891,3,0.001148106,434.3608837,3347,3563,0.48241684,0.513869939,666.2282541,0.666666667,91
2.081551039,45867,84.8,-3923.536657,418,0.000782146,52,2.0,2.698715592,2124.040294,0,16873.52633,211,54369.71133,4.295942589,2,0.001146789,429.3447552,3310,3564,0.481002012,0.478453524,540.9488299,1.0,91
26.98976113,250285,447.2,-1323.197251,19638,0.003189497,449,18.0,28.14857519,2716.122168,0,95133.38953,1109,158316.8508,31.04253128,18,0.001228501,1331.484381,20894,3719,1.193438345,27.79465987,4130.847827,0.967320261,190
30.14580078,275884,493.6,-1257.09918,24080,0.003521533,487,19.4,31.84912504,2795.728232,0,110408.9295,1224,181200.2917,34.04202037,18,0.001246883,1453.19068,22965,3741,1.239868264,33.03453208,4524.147802,0.915789474,193
5.641281152,77858,145.4,-2187.952667,2471,0.001776762,114,6.7,9.739360483,2231.166877,0,34652.25647,360,62752.14029,9.744600075,6,0.001168224,574.5953013,5782,3582,0.657423128,1.919374285,1429.912302,0.80952381,120
17.22441405,191135,346.8,-1509.025483,11844,0.002699408,317,13.4,21.15535122,2555.99187,0,85693.9461,860,98417.59458,23.13058857,12,0.001218027,1075.643726,15533,3712,1.048905867,14.40677336,3082.713765,0.802197802,174
19.48583162,209316,379.4,-1457.077771,13890,0.00286158,348,14.4,22.91833743,2606.94588,0,96777.69076,941,107068.6175,24.85876879,13,0.00122399,1157.866577,17113,3722,1.090344589,17.43147587,3334.352898,0.771428571,178
8.669252903,124432,226.0,-1981.561859,4424,0.001782452,182,8.0,11.50891368,2352.458233,0,52805.56193,561,67543.14645,13.95630541,8,0.001191895,772.1394794,9580,3655,0.843928818,5.061316148,1875.762383,0.857142857,148
8.787440467,116197,214.4,-1821.830946,5210,0.002306684,173,8.8,14.46463807,2356.710178,0,62368.77842,531,71771.13929,14.33981796,8,0.001201923,748.0330483,8900,3697,0.816921336,4.476641438,2087.140434,0.622222222,144
8.139152902,119201,224.2,-2118.565993,3850,0.001636233,161,7.0,10.12703468,2355.255821,0,43851.59727,557,68318.25938,12.54090423,7,0.001207729,770.2869328,9061,3720,0.833537697,4.152793732,1640.120015,1.0,146
9.322658014,130692,244.6,-1924.000885,5382,0.002130103,189,8.4,13.12698416,2393.118953,0,61734.52951,607,71313.58306,14.27508175,7,0.001210654,821.0493499,10029,3718,0.875463749,5.44364476,1927.844145,0.75,152
4.985771195,67650,118.4,-2298.404655,1722,0.001389658,129,6.0,7.89767835,2124.991863,0,34732.6681,293,2433.454568,9.716374269,6,0.001089325,490.626583,5790,3211,0.606057033,2.258945839,1313.461208,0.666666667,113
28.19973649,267776,483.8,-1297.866574,22439,0.003560165,442,18.4,30.45992602,2793.49694,0,120178.8704,1200,185128.5345,31.57114224,17,0.00128041,1431.382579,21782,3842,1.223817833,28.19001195,4282.105202,0.801169591,191
31.61749364,297239,535.4,-1281.916856,24890,0.003429918,483,18.7,30.91242298,2864.266635,0,113917.2379,1329,200512.9703,34.02259008,19,0.001293661,1560.186594,24133,3856,1.274209269,34.11410871,4538.093436,0.959064327,194
68.7212081,427013,758.8,-825.4765144,91100,0.009082968,906,39.8,90.32736445,3424.961835,50,279538.7681,1872,2664220.192,66.64909137,24,0.001351351,2268.882024,36498,3829,1.46489656,101.2896387,9512.812278,0.423673469,202
32.68402461,301458,542.2,-1280.929559,25213,0.003414166,490,19.0,30.97367249,2875.208583,0,112862.9852,1346,212531.5661,34.33911055,19,0.001293661,1577.646976,24559,3867,1.288278941,35.19694248,4528.973515,0.98245614,196
48.4374976,373905,663.8,-1081.514358,43713,0.004595111,673,26.4,45.94585843,3099.905314,0,151542.7633,1646,506041.0427,46.27440577,25,0.001308901,1912.688248,31262,3862,1.405575992,62.51318701,6223.538627,0.903133903,203
2.235477903,32585,64.4,-3103.084129,620,0.001481445,37,3.7,5.370756315,2103.136966,0,16729.69682,159,55450.84587,3.856442181,3,0.001146789,378.9494396,2118,3530,0.382954474,0.216731689,663.6650059,0.666666667,73
5.09775486,65070,118.8,-2328.795324,1728,0.001453475,106,6.0,8.288129864,2194.927745,0,33408.05194,294,59875.62376,8.812236685,6,0.001160093,511.8012859,5128,3601,0.58782148,1.598279933,1222.063175,0.666666667,109
2.237230451,33027,65.6,-3064.414802,632,0.001434745,38,3.7,5.374844755,2104.655148,0,14353.47503,162,55450.89491,3.816292523,4,0.001146789,381.7960301,2133,3530,0.388433,0.222438863,661.9276212,0.833333333,74
7.169334651,104406,191.0,-2127.719284,3269,0.001590632,162,6.7,9.938937663,2298.573217,0,42246.65759,474,62937.19961,12.06769949,7,0.001182033,686.5136563,8251,3636,0.786903414,3.875238349,1593.120372,0.904761905,141
3.390567239,43878,83.2,-2484.605843,1194,0.001794166,71,5.4,8.135455369,2137.227672,0,22527.71635,205,57508.42144,6.277235427,4,0.001149425,423.1141368,3113,3528,0.442267182,0.651483324,1061.265411,0.666666667,83
2.893388997,41151,77.6,-2924.556823,752,0.001273007,61,4.0,5.397449271,2119.836964,0,17884.15088,192,56136.91819,5.014855688,4,0.001146789,410.2619351,2894,3530,0.433959001,0.509362653,773.5000816,0.833333333,82
10.95079189,134944,242.4,-1784.001237,5910,0.002047638,226,9.7,14.50229383,2385.051092,0,63389.88601,601,72950.05394,16.54077847,9,0.001189061,813.3388162,10975,3652,0.896914104,7.284517602,2232.752966,0.755555556,157
4.824336991,87131,165.4,-2536.355437,2030,0.00144886,104,4.7,7.201648562,2288.49032,0,39150.48197,411,68585.42257,8.36262812,5,0.001226994,634.5604637,6030,3836,0.690372886,1.720874171,1170.321449,0.8,124
1.042535534,29295,56.2,-5539.143789,139,0.000628731,26,1.0,1.333385192,2077.698713,0,29295.0,140,53640.51524,2.354429982,1,0.001142857,360.6834389,1920,3533,0.354429982,0.13320518,276.4274403,0.0,68
3.501640834,57865,110.0,-2840.214501,1076,0.001180507,77,4.0,5.486187245,2170.105643,0,21287.34386,273,57771.74162,6.37447337,4,0.001164144,489.9118019,4122,3585,0.563360687,0.905883986,864.7720564,1.0,105
6.57348557,93773,173.4,-2151.938638,2961,0.001647641,142,6.7,9.890898841,2276.104437,0,41735.54478,430,62881.73224,11.04407973,6,0.001182033,644.3846938,7281,3636,0.751304785,2.992406654,1516.452297,0.80952381,136
2.930146448,52419,99.6,-3015.847317,972,0.001425191,60,3.7,5.46709985,2158.128877,0,26912.81196,247,57075.51082,5.517017229,3,0.001164144,465.5966866,3626,3592,0.518966547,0.608041991,808.915791,0.666666667,97
5.21293627,75015,140.8,-2350.342503,2058,0.001634271,96,6.0,8.437838732,2240.578685,0,31532.58409,349,62219.41079,8.497193926,6,0.001187648,569.5813996,5245,3704,0.631162359,1.424264519,1248.511224,0.866666667,115
1.530165905,30201,58.4,-4193.866939,286,0.000931554,29,2.0,2.672086428,2085.47534,0,11110.327,145,54128.46047,2.879440986,2,0.001144165,365.4812535,1980,3532,0.360474439,0.155702446,413.4609158,1.0,69
1.042535534,29295,56.2,-5539.143789,139,0.000628731,26,1.0,1.333385192,2077.698713,0,29295.0,140,53640.51524,2.354429982,1,0.001142857,360.6834389,1920,3533,0.354429982,0.13320518,276.4274403,0.0,68
4.139652734,73687,140.0,-2808.352621,1376,0.001159012,85,4.0,5.614712308,2227.796544,0,27107.93238,348,60613.14396,7.197580645,4,0.001191895,567.0157469,5287,3702,0.640138653,1.252679153,928.2598107,1.0,117
5.302858341,85447,162.2,-2501.534043,1990,0.0012812,114,5.0,7.089577486,2263.449356,0,31434.19461,403,62319.09243,8.979469283,5,0.001197605,620.6669312,6337,3713,0.725146199,2.043258272,1133.678193,1.0,132
6.590557443,90897,169.0,-1992.758342,3681,0.002463,127,7.8,12.82174926,2293.795963,0,52152.46468,418,65816.98551,11.06949161,6,0.001196172,638.2887648,6461,3704,0.710872162,2.353891577,1723.857294,0.555555556,128
1.553737769,30614,58.8,-4124.27533,288,0.000884346,30,2.0,2.672760788,2085.978361,0,11262.26121,146,54128.48596,3.053881343,2,0.001144165,366.4244182,2026,3532,0.365387034,0.166539298,421.1004396,1.0,70
7.29184584,93300,171.6,-2116.989841,3336,0.0021851,157,7.7,11.36207502,2282.629046,8,54603.92803,425,64618.22715,11.63978495,7,0.001187648,641.478498,7297,3654,0.745260328,3.395621137,1596.640849,0.535714286,135
5.341644285,77084,143.6,-2335.486482,2100,0.001591973,103,6.0,8.447069406,2244.142513,0,32402.28904,356,62220.12536,8.832995347,6,0.001187648,576.2635772,5442,3704,0.637772747,1.59828791,1301.072836,0.866666667,116
15.64056809,168216,304.6,-1562.88134,9646,0.002488885,306,12.7,19.39744084,2490.241737,0,74049.66727,755,90414.08437,21.44247941,12,0.001210654,969.7241183,13967,3687,0.977527825,12.69884117,2810.378246,0.820512821,165
3.260376019,53298,101.6,-2896.625414,992,0.001286754,63,4.0,5.473937814,2160.65918,0,19607.23846,252,57767.43493,5.722733132,4,0.001164144,470.3410041,3672,3592,0.529640634,0.647401109,830.2284627,1.0,99
4.819972457,73334,138.4,-2389.690377,2022,0.001736528,93,5.7,8.433505864,2238.033094,0,35222.70895,343,61104.88286,8.188384267,5,0.001189061,564.0070258,5134,3707,0.624834937,1.347105294,1223.568832,0.733333333,114
2.869404172,51206,98.0,-3077.215205,956,0.00155082,57,3.4,5.466308598,2156.610696,0,31058.00896,243,57075.38883,4.914968874,3,0.001165501,461.9535194,3517,3595,0.513205056,0.55455994,674.8437221,0.5,96
1.501793779,29753,58.0,-4358.838227,284,0.001049047,28,2.0,2.673210277,2085.47534,0,29753.0,144,54128.44562,2.387584104,2,0.001145475,364.689461,1930,3535,0.355561844,0.143961423,283.9086541,0.0,68
5.039508399,78798,149.6,-2393.308123,2190,0.001810544,104,5.7,8.398545706,2237.693681,0,46226.5488,371,61977.35941,8.31920864,5,0.001184834,586.3776874,5643,3622,0.651276489,1.67211491,1138.253959,0.533333333,118
3.129416298,56499,106.4,-3207.561757,1040,0.001652031,74,3.7,5.484616736,2167.406654,4,40483.30252,264,57079.66438,5.700048733,3,0.001166861,481.9304151,4035,3596,0.537665849,0.839353818,741.2588151,0.333333333,100
2.6756878,50757,96.6,-3361.164072,711,0.001137712,55,3.0,4.093542388,2149.620115,0,18672.4568,240,56560.93797,4.882946614,3,0.001164144,458.7352343,3509,3596,0.512356159,0.534124223,667.5125083,1.0,96
8.498807887,127008,232.2,-2098.00965,3990,0.001645027,178,7.0,10.34201108,2389.469645,0,53898.74638,577,75146.5163,13.13709677,7,0.001242236,796.6249223,9336,3860,0.853085896,4.699428679,1784.572944,0.857142857,149
4.691145259,87542,162.8,-2772.464085,1604,0.001159703,104,4.0,5.7308156,2275.703608,0,32204.90204,405,67816.92717,8.166525184,4,0.001221001,626.8034211,6185,3814,0.697934352,1.786594008,1063.650618,1.0,126
8.952457442,134459,246.8,-2091.380415,4840,0.002251256,179,7.7,11.85769916,2412.21426,8,63513.93432,613,78480.81078,13.37336509,7,0.001248439,832.0116007,9698,3848,0.877161542,4.884576126,1815.995147,0.75,152
4.035433116,70350,134.4,-2807.90878,1320,0.001154208,86,4.0,5.58723419,2214.470283,0,30573.98397,334,58717.48007,7.143864365,4,0.001187648,551.8534548,5096,3665,0.622288248,1.234994796,924.2479359,0.833333333,114
5.325721876,87257,161.8,-2491.742369,1985,0.001294448,123,5.0,7.015550233,2247.714155,0,32100.0564,402,61075.32494,9.345241464,5,0.001183432,615.1328217,6479,3623,0.715603974,2.303469827,1207.786616,1.0,130
10.00044827,130810,239.6,-1804.310477,5840,0.002212244,192,9.4,14.62677465,2393.467485,0,67160.09334,594,75753.25806,15.46427561,8,0.001216545,810.1938017,10025,3722,0.876414827,5.590565403,2193.624128,0.666666667,153
14.13495854,170919,310.0,-1623.387327,9084,0.002588871,262,11.7,18.27018241,2519.040495,0,80127.09027,769,101003.3574,19.38725398,11,0.001267427,989.8420844,12719,3849,0.967600453,9.626000273,2755.834722,0.757575758,162
6.561004746,83492,153.8,-2131.886551,2618,0.001609974,144,7.0,9.860021481,2248.869552,0,40872.81224,381,63164.8679,11.06189084,7,0.001182033,596.8024499,6527,3623,0.705032069,2.801400347,1535.905025,0.714285714,129
17.94670439,200402,365.6,-1409.433474,14240,0.003223018,324,14.8,25.08497086,2629.501185,0,99516.68805,906,123297.8529,24.09090266,13,0.00128866,1136.105509,14998,3915,1.024885242,14.02150222,3497.19892,0.7,166
24.88043549,248210,451.6,-1342.405866,19836,0.00350288,405,17.1,28.59125444,2743.922624,0,120155.2872,1120,157315.2431,29.10744042,15,0.001278772,1348.954871,20091,3843,1.182662076,23.70456432,3924.723382,0.725490196,187
13.22119163,177386,327.6,-1765.7843,8040,0.002133869,242,9.7,15.20937824,2528.129767,0,69755.39851,814,92762.11616,18.2571213,10,0.001270648,1029.125673,13444,3845,0.984963529,9.293139342,2402.014378,0.933333333,163
16.86911413,195319,356.4,-1498.157794,12180,0.002851351,304,13.7,21.81720049,2604.320799,0,89515.72777,884,114694.8714,22.23423253,13,0.001285347,1109.854886,14548,3917,1.018660001,12.67522868,3146.104764,0.78021978,166
5.318206439,71071,135.8,-2169.80195,2303,0.001776101,106,6.7,9.967646492,2249.380206,0,40135.08165,336,72357.26502,8.60999497,6,0.001212121,560.750803,4921,3760,0.595076401,1.449006749,1263.627787,0.571428571,108
9.809727884,134657,248.8,-1972.539895,4880,0.001772502,195,8.0,11.84132301,2409.482556,0,55139.90384,618,81881.26564,14.50561215,8,0.001242236,835.2207207,10213,3817,0.897094888,5.725784457,1934.606415,0.892857143,156
9.188229923,118232,221.0,-1897.522576,4851,0.001976111,183,8.7,13.03795361,2361.267097,0,54318.83403,548,71372.19471,14.12239829,8,0.00120048,763.7531134,9290,3709,0.835620638,4.913192117,1895.678255,0.777777778,147
17.17384733,194190,348.0,-1494.379151,11886,0.002875591,313,13.7,21.76846891,2589.196278,0,78003.14521,863,115271.3199,22.9233871,13,0.001285347,1088.06389,14447,3893,1.021976985,13.05321152,3455.637361,0.912087912,168
20.33516688,214892,393.0,-1380.252031,16269,0.003391658,344,15.8,26.67380039,2662.518809,0,113344.2552,974,137836.1227,25.88355971,13,0.001285347,1202.676045,16757,3859,1.090423191,16.85379699,3640.354988,0.639705882,176
12.09074519,140916,259.4,-1698.807054,6952,0.002194538,244,10.7,16.176653,2422.567311,0,62176.81307,643,80017.52661,17.77947557,10,0.001203369,858.363342,11363,3707,0.922687543,8.143048357,2415.798138,0.818181818,160
20.04560454,204407,374.6,-1380.59685,15487,0.003268394,352,15.8,26.51840983,2635.328232,0,110218.6418,928,132259.3446,25.79983336,13,0.001270648,1156.387906,16532,3842,1.072777149,17.055869,3498.723636,0.617647059,175
19.42223959,201883,365.8,-1379.647254,15113,0.0034294,338,16.1,26.70977293,2634.977386,0,102638.975,906,138963.1689,24.89684336,14,0.001290323,1138.057819,15266,3906,1.04340376,14.96568342,3695.744003,0.676470588,170
31.31809431,288488,524.0,-1205.9294,28094,0.004003096,483,20.5,35.92421201,2872.991608,0,141226.8943,1299,220358.2772,35.23651984,17,0.001298701,1541.680678,23373,3864,1.256461045,33.08209958,4732.652978,0.714285714,192
20.81545323,217520,399.2,-1345.983537,17478,0.003605085,348,16.5,28.40933713,2682.339335,0,121582.3066,989,149802.4618,25.82195969,14,0.00128866,1221.576843,16524,3886,1.076149154,16.54561151,3704.540175,0.581699346,172
25.52847674,261610,475.8,-1291.728174,22059,0.003666588,418,17.8,30.81918155,2800.203295,0,128176.0299,1180,169286.913,30.20719361,17,0.001315789,1416.732853,19966,3940,1.171862227,24.14933267,4247.912521,0.713450292,181
29.02136912,265480,479.8,-1262.474512,24528,0.00419476,459,19.8,33.82479022,2803.629147,21,131207.1804,1189,204348.417,32.39244954,17,0.00128866,1427.288934,21791,3847,1.211445954,29.42640021,4303.618001,0.704761905,189
1.891053075,22088,52.2,-2380.693369,840,0.001975898,60,6.7,8.335671543,1847.818851,0,8937.648916,127,378.9695137,4.688156323,6,0.001027749,272.8269673,1596,2054,0.309084764,0.249788451,800.8395366,0.904761905,59
2.026963006,23463,56.0,-2259.864961,1024,0.002200615,66,7.4,9.559355025,1856.978322,0,9607.726028,136,387.2110479,5.243004465,7,0.001028807,281.2688677,1702,2053,0.316261083,0.293619793,902.2887297,0.892857143,60
2.965575691,42172,83.0,-2684.395358,1000,0.001664284,63,4.7,6.719387426,2119.54841,0,25578.61098,205,11271.91051,5.442235742,4,0.001144165,419.2160942,2984,3458,0.428378293,0.52370568,882.0110655,0.5,80
0.651107237,14094,27.2,-4107.661616,130,0.000878061,27,2.0,2.326486007,1791.526553,0,5184.892844,67,331.6119438,2.263197195,2,0.001019368,216.1296413,1017,2038,0.180995724,0.078213665,402.1926329,1.0,35
0.924832652,16000,32.6,-3514.369083,231,0.001222319,33,3.0,3.514474217,1805.508008,0,8214.673905,80,338.057052,2.604980192,3,0.001023541,228.981638,1145,2055,0.212452053,0.105349575,451.2372279,0.666666667,41
11.92547792,128092,229.4,-1555.545618,8265,0.003869452,249,14.1,21.7378922,2379.480885,15,68972.03528,566,20155.69558,18.13888889,12,0.001193317,780.6893841,9690,3544,0.854602905,7.007230324,2955.406731,0.619047619,150
0.836279369,14966,29.6,-4315.086733,142,0.001012864,28,2.0,2.396507623,1877.643772,0,5505.683717,73,499.6331248,2.138826008,2,0.001052632,246.0474522,1148,2512,0.196582406,0.094782859,331.6837296,1.0,38
1.079882673,20564,39.0,-3544.141338,279,0.00126223,45,2.7,3.614045923,1893.903161,0,10557.90964,96,505.9390512,3.299731183,2,0.001053741,267.5388239,1590,2511,0.23086839,0.21329995,550.2511696,0.666666667,44
0.533292196,14347,27.8,-5563.756288,68,0.000655229,26,1.0,1.195973036,1870.993711,0,14347.0,69,494.1214213,1.897566497,1,0.001051525,242.5491648,1103,2513,0.186191285,0.085023639,272.8824809,0.0,36
0.533292196,14347,27.8,-5563.756288,68,0.000655229,26,1.0,1.195973036,1870.993711,0,14347.0,69,494.1214213,1.897566497,1,0.001051525,242.5491648,1103,2513,0.186191285,0.085023639,272.8824809,0.0,36
0.533292196,14347,27.8,-5563.756288,68,0.000655229,26,1.0,1.195973036,1870.993711,0,14347.0,69,494.1214213,1.897566497,1,0.001051525,242.5491648,1103,2513,0.186191285,0.085023639,272.8824809,0.0,36
0.533292196,14347,27.8,-5563.756288,68,0.000655229,26,1.0,1.195973036,1870.993711,0,14347.0,69,494.1214213,1.897566497,1,0.001051525,242.5491648,1103,2513,0.186191285,0.085023639,272.8824809,0.0,36
0.891714581,17667,34.4,-3998.144503,166,0.000874493,38,2.0,2.403960706,1883.8477,0,6499.326087,85,500.3441608,2.784474627,2,0.001053741,257.4158851,1352,2513,0.21849651,0.150201496,417.0379822,1.0,42
0.891714581,17667,34.4,-3998.144503,166,0.000874493,38,2.0,2.403960706,1883.8477,0,6499.326087,85,500.3441608,2.784474627,2,0.001053741,257.4158851,1352,2513,0.21849651,0.150201496,417.0379822,1.0,42
1.222359703,28536,52.0,-3934.271816,254,0.000824647,52,2.0,2.44594515,1928.448907,0,10497.80773,129,601.161767,3.753544929,2,0.001062699,305.6764163,2245,2647,0.318909954,0.347653135,544.7484029,1.0,61
2.97924704,46713,88.8,-2839.097665,864,0.001250819,75,4.0,5.355618273,2113.005147,0,20301.38611,220,11300.44678,5.90858643,4,0.001144165,430.5607317,3426,3407,0.460400553,0.734149602,885.3171638,0.833333333,86
0.833239011,14720,29.2,-4554.261012,140,0.001139548,28,2.0,2.395635063,1877.140751,0,5415.185374,72,499.6269594,2.094714834,2,0.001052632,245.1042875,1131,2512,0.191669811,0.093839838,331.5837296,1.0,37
0.833239011,14720,29.2,-4554.261012,140,0.001139548,28,2.0,2.395635063,1877.140751,0,5415.185374,72,499.6269594,2.094714834,2,0.001052632,245.1042875,1131,2512,0.191669811,0.093839838,331.5837296,1.0,37
5.49602193,79857,147.4,-2167.958282,2506,0.001839771,129,6.7,9.700721227,2220.187814,0,39093.32831,365,13215.19268,9.951416399,6,0.001169591,575.3614302,5927,3504,0.644949066,2.189756097,1478.151369,0.714285714,117
5.799928121,86779,157.8,-2132.05681,2688,0.0017425,142,6.7,9.739989622,2233.464821,0,38622.72552,391,13227.9949,10.80113815,7,0.00117096,600.2558172,6437,3504,0.684713576,2.63286595,1605.550754,0.80952381,124
2.358854498,35300,70.4,-2545.863983,1002,0.002122281,75,5.4,7.484974414,1974.445584,0,18123.6243,173,644.6672511,5.569939634,4,0.001079914,348.4543958,2755,2664,0.354508583,0.6148604,918.4940044,0.666666667,66
0.560083517,14189,24.2,-5566.551536,59,0.000621225,26,1.0,1.190980642,1872.999744,0,14189.0,60,390.3883745,1.888385839,1,0.001040583,236.1482588,1142,2555,0.165126077,0.088802929,271.8659221,0.0,32
0.989102562,18642,34.4,-3971.46801,166,0.00088014,39,2.0,2.416687854,1898.317941,0,6858.008542,85,396.5522277,3.04234264,2,0.001054852,261.7240624,1502,2598,0.21849651,0.178731381,517.1746647,1.0,42
0.384245478,6879,17.8,-3502.159904,120,0.001308487,21,3.0,3.201781107,1613.514273,0,2530.642676,43,285.656157,2.012026033,3,0.000977517,142.8544836,543,1056,0.123278627,0.034275358,406.8094766,1.0,24
0.376909903,6270,17.0,-3617.981626,114,0.001389392,20,3.0,3.199846516,1612.505196,0,2306.604096,41,285.6171011,1.766624222,3,0.000977517,140.962464,491,1056,0.113453436,0.029396433,353.5340371,1.0,22
0.376909903,6270,17.0,-3617.981626,114,0.001389392,20,3.0,3.199846516,1612.505196,0,2306.604096,41,285.6171011,1.766624222,3,0.000977517,140.962464,491,1056,0.113453436,0.029396433,353.5340371,1.0,22
0.42362999,6644,18.4,-3323.698679,160,0.001795329,23,3.4,4.274714102,1617.875522,0,2887.470497,44,289.2611396,1.880077658,3,0.000978474,143.2221593,508,1055,0.118931963,0.034606413,373.7456015,0.833333333,23
0.384245478,6879,17.8,-3502.159904,120,0.001308487,21,3.0,3.201781107,1613.514273,0,2530.642676,43,285.656157,2.012026033,3,0.000977517,142.8544836,543,1056,0.123278627,0.034275358,406.8094766,1.0,24
0.140621347,4453,10.2,-5668.953375,24,0.000710722,13,1.0,1.059513688,1596.80241,0,4453.0,25,276.6542203,1.167845689,1,0.00097561,127.0766295,360,1058,0.067259322,0.015175662,245.3087427,0.0,13
0.339752339,4561,15.2,-5603.451113,128,0.003214278,19,3.1,4.278781223,1615.429563,0,3268.099308,36,285.6756397,1.212703578,2,0.000983284,136.0966532,375,1064,0.070371942,0.022220356,257.8283079,0.333333333,13
0.017937902,598,4.0,-5128.455408,14,0.001501542,5,2.0,1.693448647,1268.535475,0,598.0,9,13.64418925,0.223023958,2,0.00078125,45.83750979,40,76,0.011805949,0.000369686,58.89298467,0.0,2
0.077345076,3743,7.4,-5701.114793,17,0.000657104,11,1.0,0.974142811,1472.929861,0,3743.0,18,55.87630911,0.878678551,1,0.000863558,92.56732059,250,583,0.042130416,0.007611553,148.0658665,0.0,8
0.498784148,9758,28.8,-2586.586033,378,0.001780375,38,6.0,6.142163801,1550.010636,0,3837.242954,69,250.8148252,3.329120292,6,0.000897666,143.5888499,720,655,0.186191285,0.065800712,594.6412292,0.933333333,36
