Eccentricity Centrality,Second order centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,GIN Values,GSM,H-GSM_1,H Values,Volume Centrality,Extended Improved Gravity Index Values,Semi local centrality,I-GSM Values,P Value,Clustered Local Degree,MCGM Values,Extended Coreness,Centrality Values,Coreness Centrality,HCC Value,EHCC Value,EIGSM Values,Leverage Centrality,PE Values,Societal Capital Scores,Average Spreading Ability
0.6190476368571431,0.43706378861187467,0.45798484641904147,0.097222222946407,0.10627477507097799,0.3423633802725936,0.298603496658681,0.4258177570580457,0.05337769183272396,0.25,0.2146118721461187,0.28846153846153844,0.32991781600740483,0.09523809523809523,0.4285714285714285,0.13288564613269988,0.21428571428571425,0.44999999999999996,0.4000000000000001,0.2977777779472593,0.271049596381461,0.4482639537256857,0.9158878501829855,0.4842705854053272,0.5555555555555556,0.32135922330097083
0.6190476368571431,0.844213985051589,0.8098219097147827,0.2645933975158832,0.6749546388339854,0.7785441256366288,0.8191567661707697,0.8094785104623059,0.5626267642474957,0.75,0.7625570776255708,0.6730769230769231,0.7492828327724157,0.9523809523809523,0.7142857142857143,0.6272155157639174,0.7857142857142856,0.75,0.8,0.8755555556598518,0.7716262976063026,0.8013371593012645,0.7523364489603895,0.7267091548024095,0.7777777777777779,0.8388349514563105
0.5454545330909086,0.684770194199053,0.6512754588600405,0.0,0.261786935112321,0.4684853554262569,0.5095736870077916,0.3975977328203668,0.08734041510445913,0.25,0.2602739726027397,0.1730769230769231,0.29087922692113394,0.047619047619047616,0.14285714285714285,0.08953074182356682,0.21428571428571425,0.15000000000000005,0.2,0.07555555565985186,0.20184544407174246,0.1726481420447181,0.09813084112608084,0.12318009846184105,0.1111111111111111,0.44174757281553395
0.09677420232258083,0.28449824106690813,0.18235718042110594,0.11835748810677905,0.017525425663357196,0.3675487875767607,0.4466675430309681,0.453994838967114,0.015148639189126574,0.5625,0.639269406392694,0.46153846153846156,0.48322231332212456,0.3333333333333333,0.5714285714285714,0.21568624868702044,0.6428571428571428,0.65,0.8,0.480000000352,0.45790080738932726,0.5889313326114123,0.8177570090569045,0.6521032940905344,0.6666666666666667,0.35728155339805817
0.06249999149999974,0.27069845690162553,0.12555527421229296,0.10024154539478315,0.016524452185806077,0.35774585425892,0.4005278087617161,0.42428221529884347,0.01431507302524578,0.625,0.5981735159817352,0.653846153846154,0.5919436777153166,0.3333333333333333,0.8571428571428571,0.2531429491498762,0.7857142857142856,0.6,0.8,0.5777777777125925,0.48904267581451377,0.5651797832805125,0.6542056078343086,0.6223662746292103,0.8888888888888888,0.3281553398058252
0.06249999149999974,0.1844455498910078,0.11804600611596971,0.0,0.0063023337106375265,0.16737756239710766,0.22294037780112186,0.13325658800272944,0.0022378813034328116,0.1875,0.2054794520547945,0.1346153846153846,0.16346019340271017,0.047619047619047616,0.14285714285714285,0.020876718771219292,0.21428571428571425,0.1,0.2,0.07555555565985186,0.09919261828522169,0.08947660288635043,0.09813084112608084,0.08426509297993837,0.1111111111111111,0.22038834951456304
0.17241380013793117,0.45976884775267113,0.29682320172961174,0.14311594221063723,0.04901975783302365,0.4496576679827742,0.44747492666795474,0.4175674634308728,0.024770016719843954,0.5625,0.3835616438356164,0.40384615384615385,0.5140298793954248,0.23809523809523808,0.5714285714285714,0.11198302425768875,0.42857142857142855,0.4,0.4000000000000001,0.37777777771259263,0.3194925029221394,0.37453901192227423,0.39252336450432346,0.38729295763885285,0.5555555555555556,0.4669902912621358
0.13333331519999958,0.35164531413019984,0.22185517747349426,0.097222222946407,0.02692545937860032,0.2377640359145503,0.2925328997619945,0.33714978261982886,0.013730520393547246,0.125,0.1963470319634703,0.19230769230769232,0.2294831810330042,0.09523809523809523,0.2857142857142857,0.08918007357326965,0.21428571428571425,0.4,0.4000000000000001,0.24888888926696295,0.2468281431111218,0.4102617332408405,0.9813084112608088,0.4453555853475065,0.44444444444444436,0.35145631067961164
0.09677420232258083,0.24682174735706308,0.1527654960622764,0.0,0.009955119202014863,0.11442814620063035,0.10412435210883608,0.0969915200465794,0.0016580370574329462,0.0625,0.0,0.038461538461538464,0.09481394930185577,0.047619047619047616,0.14285714285714285,0.008056095968144716,0.07142857142857142,0.0,0.0,0.07555555565985186,0.03921568633421535,0.01015677662728115,0.09813084112608084,0.0,0.1111111111111111,0.0
0.09677420232258083,0.24682174735706308,0.1527654960622764,0.0,0.009955119202014863,0.11442814620063035,0.10412435210883608,0.0969915200465794,0.0016580370574329462,0.0625,0.0,0.038461538461538464,0.09481394930185577,0.047619047619047616,0.14285714285714285,0.008056095968144716,0.07142857142857142,0.0,0.0,0.07555555565985186,0.03921568633421535,0.01015677662728115,0.09813084112608084,0.0,0.1111111111111111,0.06213592233009707
0.5454545330909086,0.3255004672336219,0.3570284957441421,0.0,0.040791133793516884,0.1869578522907427,0.1211145095662185,0.1663175491791289,0.006793812316247076,0.125,0.0228310502283105,0.05769230769230768,0.12451026656368386,0.047619047619047616,0.14285714285714285,0.015602229160552913,0.07142857142857142,0.05000000000000002,0.0,0.07555555565985186,0.05190311419422658,0.0415530288517319,0.09813084112608084,0.043340698368776825,0.1111111111111111,0.14951456310679606
0.5454545330909086,0.3255004672336219,0.3570284957441421,0.0,0.040791133793516884,0.1869578522907427,0.1211145095662185,0.1663175491791289,0.006793812316247076,0.125,0.0228310502283105,0.05769230769230768,0.12451026656368386,0.047619047619047616,0.14285714285714285,0.015602229160552913,0.07142857142857142,0.05000000000000002,0.0,0.07555555565985186,0.05190311419422658,0.0415530288517319,0.09813084112608084,0.043340698368776825,0.1111111111111111,0.10873786407766989
0.03030301072727215,0.17394248098493237,0.06917797991209107,0.048913043718041116,0.007113423771008492,0.15703123003426556,0.22624672454643657,0.18205065238585938,0.00383136492045192,0.3125,0.319634703196347,0.19230769230769232,0.2327862439050265,0.047619047619047616,0.2857142857142857,0.0681191218041429,0.2857142857142857,0.30000000000000004,0.4000000000000001,0.17333333360711112,0.19492502891689514,0.2494013977294993,0.6542056078343086,0.29046971551709866,0.3333333333333333,0.23106796116504852
0.09677420232258083,0.28449824106690813,0.18235718042110594,0.11835748810677905,0.017525425663357196,0.3675487875767607,0.4466675430309681,0.453994838967114,0.015148639189126574,0.5625,0.639269406392694,0.46153846153846156,0.48322231332212456,0.3333333333333333,0.5714285714285714,0.21568624868702044,0.6428571428571428,0.65,0.8,0.480000000352,0.45790080738932726,0.5889313326114123,0.8177570090569045,0.6521032940905344,0.6666666666666667,0.39805825242718446
0.0,0.08089069574180097,0.017666192711478068,0.0,0.002255926350319425,0.0,0.03715104384842305,0.0,0.0003757272426142348,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.011189326753735684,0.2616822433299851,0.0,0.0,0.006796116504854288
0.06249999149999974,0.1844455498910078,0.11804600611596971,0.0,0.0063023337106375265,0.16737756239710766,0.22294037780112186,0.13325658800272944,0.0022378813034328116,0.1875,0.2054794520547945,0.1346153846153846,0.16346019340271017,0.047619047619047616,0.14285714285714285,0.020876718771219292,0.21428571428571425,0.1,0.2,0.07555555565985186,0.09919261828522169,0.08947660288635043,0.09813084112608084,0.08426509297993837,0.1111111111111111,0.254368932038835
0.8888889153333339,0.9219592827398605,0.9683774501210858,0.3719806760475478,0.6286030626968458,0.8769162665961714,0.850976536577986,0.8140553573098264,0.4191940561583504,0.75,0.6894977168949772,0.6346153846153847,0.7622517134725091,0.9523809523809523,0.5714285714285714,0.48804983529828605,0.6428571428571428,0.55,0.6000000000000001,0.7777777777125925,0.6689734716675327,0.6318217028847534,0.39252336450432346,0.510473050676612,0.5555555555555556,0.9582524271844659
0.7894736949473684,0.9568675386918449,0.9504216902670382,0.5386473433826928,0.8917224091662754,0.9084821853916756,0.9492693318289351,0.9157816063044026,0.8917974233464477,0.875,0.9817351598173514,0.7692307692307693,0.8483925446217131,0.9999999999999998,0.7142857142857143,0.8365615991824865,0.8571428571428572,0.8499999999999999,1.0000000000000002,0.9022222220527407,0.9492502882554569,0.96716022413667,0.7196261679308236,0.8184320458754099,0.7777777777777779,0.8990291262135921
0.7000000068000001,0.9051982631126523,0.9034118281035948,0.5028180349536293,0.6656726742420881,0.828659952828176,0.8453407344549733,0.7662485925572093,0.443890010444999,0.6875,0.6438356164383561,0.6153846153846154,0.7228892890548912,0.9999999999999998,0.5714285714285714,0.5120277431246502,0.7142857142857142,0.5000000000000001,0.6000000000000001,0.8044444446921482,0.6770472894243125,0.5862160909053329,0.39252336450432346,0.4732782385463079,0.5555555555555556,0.9174757281553398
0.6190476368571431,0.9192113243940203,0.8633658609428463,0.6652576488556129,0.821702077690768,0.862771548241076,0.9300667023562106,0.872983650128371,0.8218256011012622,0.875,0.9726027397260273,0.7500000000000001,0.821000139553681,0.9999999999999998,0.7142857142857143,0.7815011494783494,0.8571428571428572,0.8499999999999999,1.0000000000000002,0.9022222220527407,0.9492502882554569,0.9327196751076364,0.7196261679308236,0.8184320458754099,0.7777777777777779,0.9805825242718447
0.4782608754782609,0.6722979349773256,0.6015685968978659,0.0,0.2135074289248427,0.43736878246879085,0.4874535886473803,0.3730956897492721,0.07125839615262533,0.25,0.2420091324200913,0.1346153846153846,0.2713547557036227,0.047619047619047616,0.14285714285714285,0.07476371902156073,0.21428571428571425,0.15000000000000005,0.2,0.07555555565985186,0.19492502891689514,0.15841119290317526,0.09813084112608084,0.12318009846184105,0.1111111111111111,0.5271844660194174
