HVGc Index,LGC Scores,H Values,Local Gravity Model Centrality,MCGM Values,Subgraph centrality,DIL Centrality,Density Centrality,Gravity Model Centrality,GGC Values,Local-Global Centrality,K-Shell Value,Laplacian Centrality,Improved Gravity Index Values,EIGSM Values,Gravity Index Centrality,Node H-Index,Isolating Centrality,MDD Value,EHCC Value,Clustering Coefficient,Semi local centrality,Global Relative Change in Avg Degree,DNC Scores,PE Values,Average Spreading Ability
0.00627753522973525,0.010104663127666629,0.005971996451800545,0.006876227897838899,0.017353769619946238,0.010609133137467305,0.0,0.004441624368230583,0.015951604279289384,0.014040667291219243,0.01532052628971833,0.0,0.03333333333333334,0.0672358591248666,0.06130741488034377,0.038876889848812095,0.0,0.0,0.0,0.07585293143204294,0.0,0.12954395241242564,0.0,0.0015123363554923885,0.06261634701792612,0.28258362168396767
0.00627753522973525,0.010104663127666629,0.005971996451800545,0.006876227897838899,0.017353769619946238,0.010609133137467305,0.0,0.004441624368230583,0.015951604279289384,0.014040667291219243,0.01532052628971833,0.0,0.03333333333333334,0.0672358591248666,0.06130741488034377,0.038876889848812095,0.0,0.0,0.0,0.07585293143204294,0.0,0.12954395241242564,0.0,0.0015123363554923885,0.06261634701792612,0.16262975778546712
0.00028238047758084297,0.0005668714579503363,0.0014785001815582112,0.0009823182711198425,0.0025302982507788858,0.001097877931436602,0.0,0.0006345177623319148,0.004966374941737173,0.0016240492870460248,0.006339593579025887,0.0,0.004761904761904762,0.008537886872998935,0.01653618229678623,0.015118790496760258,0.0,0.0,0.0,0.016017602840963832,0.0,0.02775941837409121,0.0,0.0,0.00921223210315834,0.09342560553633217
0.0010643571847686701,0.0013820182633067692,0.0013377001272161868,0.0009823182711198425,0.00321379745840942,0.0019282536904366328,0.0,0.0006345177623319148,0.007180852095632848,0.0029696528185641008,0.008587259029243295,0.0,0.004761904761904762,0.021344717182497332,0.030093211600082853,0.015118790496760258,0.0,0.0,0.0,0.03712203662883457,0.0,0.031064111037673495,0.0,0.018148036102576426,0.02624931014733994,0.06920415224913495
0.0006950904064482251,0.0011351780335157368,0.0005198760579500732,0.0019646365422396855,0.002287145965762658,0.0020205515602407832,0.0,0.0012690355326406243,0.006684330252066511,0.0038361108276500798,0.007944421581067937,0.0,0.009523809523809525,0.017075773745997867,0.022721516825494698,0.0064794816414686825,0.0,0.0,0.0,0.022926229131481096,0.0,0.02775941837409121,0.0,0.0,0.022574145252171936,0.04267589388696652
0.0019749967817277447,0.0020306914253157616,0.0010993566107779123,0.007858546168958742,0.004504720465563276,0.01331973793187331,0.005917043359115226,0.010786802031433706,0.020763485958429546,0.011893594258578867,0.037628208307077304,0.0,0.02380952380952381,0.020277481323372464,0.0350220918795837,0.015118790496760258,0.0,0.0196078431372549,0.06422018348623852,0.027468887540690518,0.0,0.031064111037673495,0.036144574010741747,0.05444410836217339,0.03162479395215044,0.11188004613610147
0.0006950904064482251,0.0011351780335157368,0.0005198760579500732,0.0019646365422396855,0.002287145965762658,0.0020205515602407832,0.0,0.0012690355326406243,0.006684330252066511,0.0038361108276500798,0.007944421581067937,0.0,0.009523809523809525,0.017075773745997867,0.022721516825494698,0.0064794816414686825,0.0,0.0,0.0,0.022926229131481096,0.0,0.02775941837409121,0.0,0.0,0.022574145252171936,0.05074971164936562
4.3443150428846406e-05,6.458029267788641e-05,5.351889428498427e-05,0.0,0.00015907619276006937,3.258853442858478e-05,0.0,0.0,0.0016408188649787965,0.000248316035370128,0.0025121449639008073,0.0,0.0,0.0010672358591248682,0.005660493518362512,0.002159827213822893,0.0,0.0,0.0,0.002365967923209129,0.0,0.004626569729015202,0.0,0.0,0.0032090420611517595,0.031141868512110732
0.007275728558859503,0.004987033712347895,0.0017108076340103257,0.02554027504911591,0.013713640122558483,0.04130107048524782,0.03296638442935625,0.04505076142868415,0.05244436277686197,0.03600582512866858,0.10332873236082567,0.5,0.06666666666666667,0.07150480256136606,0.0722000325231657,0.13606911447084233,0.25,0.0392156862745098,0.16513761467889904,0.0633133014893161,0.0,0.036351619299405155,0.16465862981734167,0.16333232508652018,0.08156060203286011,0.12341407151095735
0.002333125012468895,0.0020680044833074293,0.0007783932467210077,0.011787819253438112,0.007081337012994581,0.014926245407144548,0.0081711551160957,0.013324873096714953,0.020484271224631635,0.015147278157577816,0.03639010040309172,0.5,0.03333333333333334,0.06510138740661686,0.030060365247719788,0.09287257019438444,0.25,0.0,0.09174311926605504,0.03220082338710877,0.0,0.02445472571050892,0.036144574010741747,0.05444410836217339,0.028505003406892982,0.06574394463667821
0.006129284255963274,0.004755979776322568,0.002548139256923124,0.013752455795677798,0.011327708796029963,0.016316895404063853,0.008452919084450321,0.014593908629355577,0.028463792015057696,0.022623355783069597,0.04444915092084514,0.5,0.0380952380952381,0.0992529348986126,0.05093512504667028,0.10151187904967604,0.25,0.0,0.09174311926605504,0.05621539771968873,0.0,0.0449438202247191,0.036144574010741747,0.05444410836217339,0.05966878022793333,0.1164936562860438
0.0003475452031355445,0.0005324286351887969,7.377449497725472e-05,0.0019646365422396855,0.0012295095745072182,0.0018148294642575287,0.0,0.0012690355326406243,0.0032250467736036183,0.0027314763890714097,0.003864631757686369,0.0,0.009523809523809525,0.011739594450373533,0.007662404501170613,0.019438444924406047,0.0,0.0,0.0,0.01473998016075485,0.0,0.010575016523463317,0.0,0.0,0.00921223210315834,0.025374855824682796
8.688630079864746e-05,0.00020522181895417236,0.00028594205868283455,0.0009823182711198425,0.0009469932255613221,0.000866756314760294,0.0,0.0006345177623319148,0.0028090089043057804,0.0012415801768506408,0.0038270989847410605,0.0,0.004761904761904762,0.005336179295624334,0.007175993780678878,0.015118790496760258,0.0,0.0,0.0,0.007097903769627385,0.0,0.006609385327164573,0.0,0.0,0.0032090420611517595,0.024221453287197214
4.3443150428846406e-05,4.735888129711672e-05,8.606552034281964e-05,0.0,0.00015620512675720974,3.0223734210303027e-05,0.0,0.0,0.0016535420464795026,0.000248316035370128,0.0026263441231213214,0.0,0.0,0.0010672358591248682,0.005519807342676927,0.0,0.0,0.0,0.0,0.002365967923209129,0.0,0.001982815598149372,0.0,0.0,0.0032090420611517595,0.0011534025374855816
0.000260658902336897,0.0003831764032221261,0.0005229311316841199,0.0,0.0014571104286063487,0.00023181470841623225,0.0,0.0,0.004682290967624079,0.0012548784570580798,0.006693505152947643,0.0,0.0,0.006403415154749202,0.018260087132902017,0.002159827213822893,0.0,0.0,0.0,0.01966119340248065,0.0,0.013218770654329148,0.0,0.0,0.017457891144593025,0.014994232987312561
0.017664519356978794,0.013508762110598774,0.0054411849506944615,0.05206286836935167,0.025131700010835575,0.06209914343956695,0.06556245049721222,0.0793147208259346,0.08665294452575882,0.07182982561803791,0.14894455319570757,0.5,0.10952380952380952,0.11846318036286019,0.10656313331322945,0.1490280777537797,0.25,0.09803921568627451,0.22935779816513757,0.0927696020368968,0.0,0.06411103767349635,0.22891566516040066,0.21777643344869357,0.12619113319474942,0.18685121107266434
0.0070608699929700066,0.005261141176825146,0.0026345059826096543,0.02455795677799607,0.013229112097020636,0.029331922374525084,0.024795229313260555,0.031091370561660493,0.04298241472688889,0.03302603270422704,0.0735555348120535,0.5,0.05714285714285715,0.09071504802561367,0.05906783778191394,0.11015118790496761,0.25,0.0,0.12844036697247707,0.05257180715817191,0.0,0.0495703899537343,0.1004016019140417,0.10888821672434679,0.05848816005326195,0.10380622837370243
0.0008036982820775009,0.0012011934438086872,0.0002751515559684214,0.0029469548133595285,0.0019538119816760267,0.002893198505071807,0.0,0.0019035532949725391,0.005068245638111119,0.004718004672032435,0.005557172034710189,0.0,0.014285714285714287,0.020277481323372464,0.014009358703471596,0.019438444924406047,0.0,0.0,0.0,0.02164860645127211,0.0,0.020489094514210177,0.0,0.0,0.020049140231125636,0.02883506343713957
0.0008036982820775009,0.0012011934438086872,0.0002751515559684214,0.0029469548133595285,0.0019538119816760267,0.002893198505071807,0.0,0.0019035532949725391,0.005068245638111119,0.004718004672032435,0.005557172034710189,0.0,0.014285714285714287,0.020277481323372464,0.014009358703471596,0.019438444924406047,0.0,0.0,0.0,0.02164860645127211,0.0,0.020489094514210177,0.0,0.0,0.020049140231125636,0.04267589388696652
0.002189873720172435,0.0020105997787048637,0.0004389254611177929,0.009823182711198426,0.004082177874860783,0.014248097617179174,0.006086101740804232,0.012055837564074329,0.017531316737351976,0.01365738194535705,0.032853709214361815,0.0,0.02857142857142857,0.02347918890074707,0.024793391350175727,0.028077753779697623,0.0,0.0196078431372549,0.06422018348623852,0.02619126486048154,0.0,0.02445472571050892,0.036144574010741747,0.05444410836217339,0.029099789661847352,0.07266435986159167
0.001401991613132358,0.0008897729213397684,0.0002923894093607534,0.005893909626719056,0.0028081709097115956,0.012219922644837965,0.005635279390760604,0.009517766498793082,0.013502345945108688,0.008691061237954486,0.0296394704181998,0.0,0.019047619047619053,0.0128068303094984,0.019941541590113604,0.023758099352051837,0.0,0.0196078431372549,0.06422018348623852,0.01746084326825522,0.0,0.009253139458030402,0.036144574010741747,0.05444410836217339,0.023844400582930237,0.07151095732410609
0.00777667411973438,0.006608716617370376,0.007681257379605653,0.009823182711198426,0.018365420284639347,0.015504933373473233,0.007889391144359912,0.012055837564074329,0.03272733910727384,0.024621978874626523,0.04914758315446677,0.5,0.02857142857142857,0.10992529348986127,0.06998938628512874,0.09287257019438444,0.25,0.0,0.09174311926605504,0.0775091089866696,0.0,0.059484467944481166,0.036144574010741747,0.05444410836217339,0.08000408754375728,0.15455594002306805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002159827213822893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024221453287197214
0.003953326685364211,0.005067400298791487,0.004645461356942705,0.0029469548133595285,0.011847215594250123,0.005318537644062014,0.0,0.0019035532949725391,0.013129385393132586,0.009747315956443372,0.013624956332964216,0.0,0.014285714285714287,0.050160085378868735,0.05768370109390065,0.02591792656587473,0.0,0.0,0.0,0.060568778691689314,0.0,0.07336417713152676,0.0,0.005444410836217342,0.0588867819434466,0.08996539792387542
0.0012164082106496563,0.001429377144603886,0.0011708150954164638,0.0019646365422396855,0.003204110577502739,0.002184019872316395,0.0,0.0012690355326406243,0.007592493309826789,0.0049796189876100015,0.009235142066358178,0.0,0.009523809523809525,0.0224119530416222,0.028050753589804182,0.019438444924406047,0.0,0.0,0.0,0.029290682842399572,0.0,0.02709847984137475,0.0,0.0,0.03437281961293534,0.0519031141868512
0.0006733688313223699,0.0009514829787875265,0.0008284855743548544,0.0009823182711198425,0.0021448249691926593,0.0016384662216265417,0.0,0.0006345177623319148,0.005455105901034262,0.0013147871946773823,0.006589738322008768,0.0,0.004761904761904762,0.014941302027748134,0.0210476653753586,0.015118790496760258,0.0,0.0,0.0,0.030213410338317315,0.0,0.021150033046926635,0.0,0.018148036102576426,0.014793751882951733,0.08073817762399077
0.001390180812246951,0.0018886147814244118,0.0017777845424804698,0.0019646365422396855,0.0042028988043404025,0.0028873713191474304,0.0,0.0012690355326406243,0.00836660486645266,0.003648250054621086,0.009398515737251825,0.0,0.009523809523809525,0.024546424759871937,0.03226376835164978,0.019438444924406047,0.0,0.0,0.0,0.0394880045520437,0.0,0.043621943159286185,0.0,0.009074018078510271,0.026764099749332127,0.07958477508650519
0.0003475452031355445,0.0005080316357327064,0.00032380156488226805,0.0,0.0011514286091118427,0.0003053939386133027,0.0,0.0,0.004657897384529143,0.001704227194519731,0.006232771028059823,0.0,0.0,0.008537886872998935,0.019373191145255368,0.002159827213822893,0.0,0.0,0.0,0.024393129248898908,0.0,0.01255783212161269,0.0,0.0,0.022574145252171936,0.047289504036908875
0.00047787465459921987,0.0006816808671554677,0.0004983644543826313,0.0009823182711198425,0.0017484604763119283,0.00106474900670641,0.0,0.0006345177623319148,0.005772095930110028,0.002346214615429311,0.007377230219811466,0.0,0.004761904761904762,0.010672358591248668,0.020527659944992005,0.004319654427645788,0.0,0.0,0.0,0.018927743343771744,0.0,0.023132848645076007,0.0,0.0,0.017457891144593025,0.06920415224913495
0.00047787465459921987,0.0006816808671554677,0.0004983644543826313,0.0009823182711198425,0.0017484604763119283,0.00106474900670641,0.0,0.0006345177623319148,0.005772095930110028,0.002346214615429311,0.007377230219811466,0.0,0.004761904761904762,0.010672358591248668,0.020527659944992005,0.004319654427645788,0.0,0.0,0.0,0.018927743343771744,0.0,0.023132848645076007,0.0,0.0,0.017457891144593025,0.0
8.688630079864746e-05,8.180170405865613e-05,9.22892920069443e-06,0.0,0.00013997425119026234,5.8318884824708206e-05,0.0,0.0,0.00064561440564873,0.0004966320707402564,0.0009589345336631638,0.0,0.0,0.0021344717182497346,0.0030627618450895996,0.002159827213822893,0.0,0.0,0.0,0.00473193584641826,0.0,0.0013218770654329142,0.0,0.0,0.006271561336970547,0.02076124567474047
