Starting Node,Average Spreading Ability,Node,Rank
1140,1.66,1140,403.0
1141,32.14,1141,3.0
1142,1.14,1142,455.0
1143,26.54,1143,33.0
1144,1.63,1144,406.0
1145,31.37,1145,5.0
1146,2.28,1146,342.0
1147,1.2,1147,449.0
1148,27.51,1148,23.0
1149,2.63,1149,316.0
1150,1.92,1150,377.0
1151,20.66,1151,79.0
1152,1.68,1152,401.0
1153,4.53,1153,207.0
1154,1.05,1154,464.0
1155,3.5,1155,256.0
1156,1.4,1156,429.0
1157,4.83,1157,188.0
1158,6.26,1158,147.0
1159,1.15,1159,454.0
1160,1.8,1160,389.0
1161,2.45,1161,330.0
1162,28.04,1162,21.0
1163,5.41,1163,167.0
1164,1.64,1164,405.0
1165,2.86,1165,299.0
1166,1.28,1166,441.0
1167,2.6,1167,318.0
1168,1.35,1168,434.0
1169,2.89,1169,297.0
1170,1.02,1170,467.0
1171,2.99,1171,288.0
1172,2.14,1172,355.0
1173,3.21,1173,274.0
1174,31.52,1174,4.0
1175,29.96,1175,9.0
1176,2.65,1176,314.0
1177,1.13,1177,456.0
1178,4.63,1178,201.0
1179,1.04,1179,465.0
1180,3.31,1180,267.0
1181,1.09,1181,460.0
1182,2.86,1182,299.0
1183,1.2,1183,449.0
1184,2.11,1184,358.0
1185,1.35,1185,434.0
1186,2.69,1186,311.0
1187,1.07,1187,462.0
1188,3.88,1188,236.0
1189,1.03,1189,466.0
1190,3.54,1190,252.0
1191,1.13,1191,456.0
1192,2.08,1192,361.0
1193,1.1,1193,459.0
1194,1.93,1194,376.0
1195,1.31,1195,438.0
1196,2.2,1196,349.0
1197,1.31,1197,438.0
1198,2.08,1198,361.0
1199,26.63,1199,31.0
1200,27.13,1200,24.0
1201,2.96,1201,291.0
1202,1.04,1202,465.0
1203,1.03,1203,466.0
1204,1.09,1204,460.0
1205,1.77,1205,392.0
1206,1.03,1206,466.0
1207,1.05,1207,464.0
1208,1.08,1208,461.0
1209,1.07,1209,462.0
1210,1.07,1210,462.0
1211,1.06,1211,463.0
1212,1.09,1212,460.0
1213,1.03,1213,466.0
1214,1.03,1214,466.0
1215,1.03,1215,466.0
1216,1.41,1216,428.0
1217,1.06,1217,463.0
1218,1.05,1218,464.0
1219,1.03,1219,466.0
1220,1.08,1220,461.0
1221,1.07,1221,462.0
1222,1.03,1222,466.0
1223,1.09,1223,460.0
1224,1.08,1224,461.0
1225,1.07,1225,462.0
1226,1.04,1226,465.0
1227,1.08,1227,461.0
1228,1.04,1228,465.0
1229,1.03,1229,466.0
1230,1.06,1230,463.0
1231,1.02,1231,467.0
1232,1.06,1232,463.0
1233,1.03,1233,466.0
1234,1.09,1234,460.0
1235,1.04,1235,465.0
1236,1.08,1236,461.0
1237,1.04,1237,465.0
1238,1.03,1238,466.0
1239,1.04,1239,465.0
1240,1.05,1240,464.0
1241,1.03,1241,466.0
1242,1.04,1242,465.0
1243,1.07,1243,462.0
1244,1.05,1244,464.0
1245,1.05,1245,464.0
1246,1.03,1246,466.0
1247,1.08,1247,461.0
1248,1.05,1248,464.0
1249,1.06,1249,463.0
1250,1.06,1250,463.0
1251,1.01,1251,468.0
1252,1.04,1252,465.0
1253,1.1,1253,459.0
1254,2.12,1254,357.0
1255,1.2,1255,449.0
1256,1.11,1256,458.0
1257,1.05,1257,464.0
1258,1.08,1258,461.0
