Eccentricity Centrality,Global Relative Change in Avg Clustering,Second order centrality,Leverage Centrality,Closeness Centrality,GIN Values,GSM,P Value,HCC Value,Volume Centrality,H-GSM_1,I-GSM Values,Coreness Centrality,Extended Improved Gravity Index Values,Eigenvector Centrality,Extended Coreness,Societal Capital Scores,CLC Values,Clustered Local Degree,Centrality Values,Extended Degree,Semi local centrality,PE Values,EHCC Value,Constraint Coefficients,Average Spreading Ability
0.42857142999999986,0.2726653003244604,0.6328587161016294,0.6416012433426528,0.3901227765124611,0.33389207409602095,0.35182050778416535,0.3181818181818182,0.21289752652940794,0.2846715328467153,0.2003756798393127,0.22997031449531485,0.13793103448275862,0.12161024086238843,0.11840973639725146,0.11627906976744187,0.10810810810810811,0.10986533608827229,0.08823529411764705,0.1196962312752069,0.1097560975609756,0.10508922670191671,0.11810563991464,0.12662660293673095,0.7250722236103246,0.2572087658592849
0.25,0.011530323398035603,0.36890242342670676,0.14145539208265984,0.28605417187079074,0.2322903783218372,0.24227000647699554,0.13636363636363635,0.08833922232553054,0.13138686131386862,0.1199638979053117,0.14478581902586263,0.034482758620689655,0.040929762506316324,0.03955808566906309,0.046511627906976744,0.04054054054054054,0.05251424869628109,0.04411764705882353,0.03283799203354522,0.036585365853658534,0.05023132848645076,0.03437281961293534,0.03511096393181798,0.0,0.18685121107266434
0.25,0.011530323398035603,0.36890242342670676,0.14145539208265984,0.28605417187079074,0.2322903783218372,0.24227000647699554,0.13636363636363635,0.08833922232553054,0.13138686131386862,0.1199638979053117,0.14478581902586263,0.034482758620689655,0.040929762506316324,0.03955808566906309,0.046511627906976744,0.04054054054054054,0.05251424869628109,0.04411764705882353,0.03283799203354522,0.036585365853658534,0.05023132848645076,0.03437281961293534,0.03511096393181798,0.0,0.06805074971164937
0.25,0.011530323398035603,0.36890242342670676,0.14145539208265984,0.28605417187079074,0.2322903783218372,0.24227000647699554,0.13636363636363635,0.08833922232553054,0.13138686131386862,0.1199638979053117,0.14478581902586263,0.034482758620689655,0.040929762506316324,0.03955808566906309,0.046511627906976744,0.04054054054054054,0.05251424869628109,0.04411764705882353,0.03283799203354522,0.036585365853658534,0.05023132848645076,0.03437281961293534,0.03511096393181798,0.0,0.1522491349480969
0.25,0.011530323398035603,0.482031693195314,0.7567863484697441,0.2797149364484608,0.21998940712594028,0.2808540884677208,0.13636363636363635,0.10188456980788144,0.08759124087591241,0.14919223142854926,0.1318835177992097,0.13793103448275862,0.04160350345292235,0.023683721359467835,0.06976744186046512,0.06756756756756757,0.029712009130790615,0.04411764705882353,0.041735022786655085,0.07317073170731705,0.028420356906807664,0.058035923532731584,0.04457483558275321,0.7250722236103246,0.06689734717416379
0.42857142999999986,0.014639073338646513,0.48427524124512455,0.05658215696037383,0.4311235193756682,0.3574330546098996,0.3607028268013694,0.45454545454545453,0.2741460538902367,0.3065693430656934,0.17907298065531518,0.25151015619386324,0.034482758620689655,0.0763011622031329,0.08933606293515252,0.10852713178294573,0.0945945945945946,0.13543148347988282,0.10294117647058823,0.06866805894108155,0.08536585365853658,0.12954395241242564,0.06261634701792612,0.07585293143204294,0.0,0.1395617070357555
0.42857142999999986,0.014639073338646513,0.48427524124512455,0.05658215696037383,0.4311235193756682,0.3574330546098996,0.3607028268013694,0.45454545454545453,0.2741460538902367,0.3065693430656934,0.17907298065531518,0.25151015619386324,0.034482758620689655,0.0763011622031329,0.08933606293515252,0.10852713178294573,0.0945945945945946,0.13543148347988282,0.10294117647058823,0.06866805894108155,0.08536585365853658,0.12954395241242564,0.06261634701792612,0.07585293143204294,0.0,0.28258362168396767
0.42857142999999986,0.014639073338646513,0.48427524124512455,0.05658215696037383,0.4311235193756682,0.3574330546098996,0.3607028268013694,0.45454545454545453,0.2741460538902367,0.3065693430656934,0.17907298065531518,0.25151015619386324,0.034482758620689655,0.0763011622031329,0.08933606293515252,0.10852713178294573,0.0945945945945946,0.13543148347988282,0.10294117647058823,0.06866805894108155,0.08536585365853658,0.12954395241242564,0.06261634701792612,0.07585293143204294,0.0,0.16262975778546712
0.25,0.011530323398035603,0.31950522243530577,0.24754693646292936,0.19057380060245377,0.14612656828664594,0.15904277032591113,0.045454545454545456,0.029446407615675477,0.0364963503649635,0.07557104712248325,0.0783052109578579,0.034482758620689655,0.019033181741620348,0.021895182077039676,0.023255813953488372,0.013513513513513514,0.029021032174260605,0.014705882352941173,0.00748834477188008,0.012195121951219516,0.02775941837409121,0.00921223210315834,0.016017602840963832,0.0,0.09342560553633217
0.25,0.2726653003244604,0.33455822734160134,0.24754693646292936,0.24536037028873703,0.1966308240029606,0.21020410160715047,0.045454545454545456,0.029446407615675477,0.12408759124087591,0.10144309307608795,0.11322104035536064,0.034482758620689655,0.037224187299983155,0.01978197589660294,0.023255813953488372,0.013513513513513514,0.03247591695691067,0.014705882352941173,0.03595274063506301,0.012195121951219516,0.031064111037673495,0.02624931014733994,0.03712203662883457,0.0,0.06920415224913495
0.25,0.011530323398035603,0.20675848932588714,0.1838920099620775,0.22445815884211284,0.1785359629036838,0.1670206439868534,0.0909090909090909,0.05889281523135097,0.072992700729927,0.0952798791768904,0.10539234273563193,0.0,0.011622031328954018,0.015605175867626683,0.023255813953488372,0.02702702702702703,0.029021032174260605,0.029411764705882353,0.019278563447430598,0.024390243902439025,0.02775941837409121,0.022574145252171936,0.022926229131481096,0.0,0.04267589388696652
0.25,0.011530323398035603,0.21171148148109475,0.5658215689671886,0.22818553620845883,0.18625128056108287,0.18143228669469508,0.0909090909090909,0.07243816271370183,0.072992700729927,0.10959066183996574,0.11452809572030666,0.034482758620689655,0.01364325416877211,0.016204785288585592,0.031007751937984496,0.05405405405405406,0.03247591695691067,0.04411764705882353,0.02396246898173056,0.054878048780487805,0.031064111037673495,0.03162479395215044,0.027468887540690518,0.5438041674358414,0.11188004613610147
0.25,0.011530323398035603,0.20675848932588714,0.1838920099620775,0.22445815884211284,0.1785359629036838,0.1670206439868534,0.0909090909090909,0.05889281523135097,0.072992700729927,0.0952798791768904,0.10539234273563193,0.0,0.011622031328954018,0.015605175867626683,0.023255813953488372,0.02702702702702703,0.029021032174260605,0.029411764705882353,0.019278563447430598,0.024390243902439025,0.02775941837409121,0.022574145252171936,0.022926229131481096,0.0,0.05074971164936562
0.0,0.011530323398035603,0.07835344159086377,0.3536384808431988,0.07024873672438137,0.056658813480161274,0.0617899176739794,0.0,0.0,0.007299270072992706,0.030019109257180987,0.025870915716849005,0.0,0.001852787603166583,0.0016064824390091587,0.007751937984496124,0.0,0.0048368386957101,0.0,0.0023966997137368894,0.0,0.004626569729015202,0.0032090420611517595,0.002365967923209129,0.0,0.031141868512110732
0.25,0.011530323398035603,0.5740132038858802,0.820441274970596,0.2612037649286931,0.20876660155316917,0.29156796348887587,0.22727272727272724,0.16755005878040782,0.09489051094890512,0.1637609222478758,0.13698068751641967,0.2068965517241379,0.04665656055246758,0.0068305536922155415,0.09302325581395349,0.10810810810810811,0.038003732609150784,0.07352941176470587,0.05397542136228503,0.11585365853658536,0.036351619299405155,0.08156060203286011,0.0633133014893161,0.815706251153762,0.12341407151095735
0.25,0.011530323398035603,0.4735127764796232,0.3960750980860672,0.2062894390974619,0.16700032215002392,0.21844316641110467,0.18181818181818182,0.1313309774235569,0.072992700729927,0.10735563327484188,0.11230384683551202,0.10344827586206896,0.02004379316152939,0.005398824401755465,0.07751937984496124,0.08108108108108109,0.02556614739161053,0.07352941176470587,0.01887900700097271,0.07926829268292682,0.02445472571050892,0.028505003406892982,0.03220082338710877,0.5438041674358414,0.06574394463667821
0.42857142999999986,0.011530323398035603,0.556053740507718,0.3536384808431988,0.3213862970309962,0.25671002124058506,0.30392012500997684,0.2727272727272727,0.18345111891373245,0.16788321167883213,0.15722875821556015,0.17586940653822886,0.10344827586206896,0.04631969007916456,0.018679490182424062,0.09302325581395349,0.0945945945945946,0.04698643304404097,0.08823529411764705,0.047675139038339955,0.09146341463414634,0.0449438202247191,0.05966878022793333,0.05621539771968873,0.5438041674358414,0.1164936562860438
0.11111110999999996,0.011530323398035603,0.27952461404763274,0.1838920099620775,0.10447309773957336,0.08088518169504255,0.11406643563280155,0.0909090909090909,0.05889281523135097,0.0364963503649635,0.0458900293370999,0.050849557362572115,0.034482758620689655,0.009263938015832914,0.000812280633852166,0.03875968992248062,0.02702702702702703,0.011055631304480229,0.029411764705882353,0.0070258583014499495,0.024390243902439025,0.010575016523463317,0.00921223210315834,0.01473998016075485,0.0,0.025374855824682796
0.11111110999999996,0.011530323398035603,0.21341313370567838,0.24754693646292936,0.11709524159380891,0.08591025137156877,0.11571348061149639,0.045454545454545456,0.029446407615675477,0.014598540145985404,0.045663645068820535,0.0442898566425519,0.034482758620689655,0.006905844702711808,0.003996608039525607,0.023255813953488372,0.013513513513513514,0.006909769565300143,0.014705882352941173,0.0024853376309228303,0.012195121951219516,0.006609385327164573,0.0032090420611517595,0.007097903769627385,0.0,0.024221453287197214
0.11111110999999996,0.011530323398035603,0.0,0.3536384808431988,0.08173658560478037,0.05866423118279934,0.04715523775898195,0.0,0.0,0.007299270072992706,0.032415804444206386,0.02607152310763365,0.0,0.0011790466565605525,0.002583438034027497,0.0,0.0,0.002072930869590043,0.0,0.0023777989839296066,0.0,0.001982815598149372,0.0032090420611517595,0.002365967923209129,0.0,0.0011534025374855816
0.42857142999999986,0.011530323398035603,0.1947209852915266,0.3536384808431988,0.21892668511579672,0.1497916421479013,0.1561089717517709,0.0,0.0,0.043795620437956206,0.0817204799129817,0.07382603721848445,0.0,0.008421761832575377,0.015696880346375622,0.007751937984496124,0.0,0.013819539130600286,0.0,0.014887800301585838,0.0,0.013218770654329148,0.017457891144593025,0.01966119340248065,0.0,0.014994232987312561
0.42857142999999986,0.011530323398035603,0.5398415758098221,0.836102407933722,0.3213862970309962,0.27773407383459936,0.3325251311219573,0.2727272727272727,0.22408716136078508,0.16788321167883213,0.21369403649918733,0.20349135719035583,0.2068965517241379,0.0650160013474819,0.022827001369492166,0.1317829457364341,0.17567567567567569,0.06702476478341139,0.1323529411764706,0.08983028884703965,0.18292682926829268,0.06411103767349635,0.12619113319474942,0.0927696020368968,0.8700866678973462,0.18685121107266434
0.25,0.011530323398035603,0.4978822877351775,0.5976490322176146,0.2693385252124506,0.23048648111768588,0.2658234581378475,0.22727272727272724,0.17432273252158326,0.11678832116788322,0.15507636728430224,0.16282755909843222,0.13793103448275862,0.03975071584975577,0.015344100110131405,0.09302325581395349,0.12162162162162163,0.05182327173975107,0.10294117647058823,0.03994111881757583,0.12195121951219512,0.0495703899537343,0.05848816005326195,0.05257180715817191,0.7250722236103246,0.10380622837370243
0.25,0.011530323398035603,0.2554450001871148,0.14145539208265984,0.14518730765149102,0.12058630574459794,0.13876353046978912,0.13636363636363635,0.08833922232553054,0.072992700729927,0.06623330963553847,0.07991141396507932,0.034482758620689655,0.01667508842849924,0.0038346581959201034,0.03875968992248062,0.04054054054054054,0.021420285652430444,0.04411764705882353,0.016449430151335334,0.036585365853658534,0.020489094514210177,0.020049140231125636,0.02164860645127211,0.0,0.02883506343713957
0.25,0.011530323398035603,0.2554450001871148,0.14145539208265984,0.14518730765149102,0.12058630574459794,0.13876353046978912,0.13636363636363635,0.08833922232553054,0.072992700729927,0.06623330963553847,0.07991141396507932,0.034482758620689655,0.01667508842849924,0.0038346581959201034,0.03875968992248062,0.04054054054054054,0.021420285652430444,0.04411764705882353,0.016449430151335334,0.036585365853658534,0.020489094514210177,0.020049140231125636,0.02164860645127211,0.0,0.04267589388696652
0.25,0.011530323398035603,0.2606423076746448,0.5355096989623832,0.14826529196156701,0.12769482627524265,0.15317517296369626,0.13636363636363635,0.10188456980788144,0.072992700729927,0.08023994253996708,0.08878035337727579,0.06896551724137931,0.01886474650496884,0.003998465297347443,0.046511627906976744,0.06756756756756757,0.02556614739161053,0.0588235294117647,0.0211333356856353,0.06707317073170732,0.02445472571050892,0.029099789661847352,0.02619126486048154,0.5438041674358414,0.07266435986159167
0.11111110999999996,0.011530323398035603,0.23013316612235912,0.6082581868466063,0.1128409211503767,0.09203843320838206,0.11877595458796802,0.045454545454545456,0.04299175509802636,0.043795620437956206,0.061082335195264514,0.056685220046261794,0.06896551724137931,0.014148559878726633,0.00253227039113225,0.031007751937984496,0.04054054054054054,0.0096736773914202,0.029411764705882353,0.016393669370049886,0.04268292682926828,0.009253139458030402,0.023844400582930237,0.01746084326825522,0.5438041674358414,0.07151095732410609
0.42857142999999986,0.011530323398035603,0.5564776556114519,0.4385117159654849,0.40886088866031556,0.3224171642559178,0.3501562166890601,0.2727272727272727,0.16990577143138152,0.2481751824817518,0.18594150057041536,0.20983319512665272,0.10344827586206896,0.0739430688900118,0.057199830194981295,0.07751937984496124,0.06756756756756757,0.062187926087701295,0.0588235294117647,0.07043668949267883,0.06707317073170732,0.059484467944481166,0.08000408754375728,0.0775091089866696,0.5438041674358414,0.15455594002306805
0.0,0.011530323398035603,0.015252695158343377,0.3536384808431988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024221453287197214
0.42857142999999986,0.037643819734311204,0.4449623187775289,0.14145539208265984,0.39275871639768467,0.32073621527572105,0.3227178544939506,0.13636363636363635,0.08833922232553054,0.2773722627737226,0.1608745537537038,0.20701201680266546,0.034482758620689655,0.07529055078322386,0.06942668826734742,0.06201550387596899,0.04054054054054054,0.0766984421748316,0.04411764705882353,0.06955465534578834,0.036585365853658534,0.07336417713152676,0.0588867819434466,0.060568778691689314,0.0,0.08996539792387542
0.42857142999999986,0.011530323398035603,0.35417298314511736,0.1838920099620775,0.2755361268255251,0.2030158895905676,0.2302774611618374,0.0909090909090909,0.05889281523135097,0.1094890510948905,0.11095670074812225,0.11971141871910189,0.034482758620689655,0.033181741620346976,0.017277271921157578,0.03875968992248062,0.02702702702702703,0.028330055217730587,0.029411764705882353,0.03128146966829007,0.024390243902439025,0.02709847984137475,0.03437281961293534,0.029290682842399572,0.0,0.0519031141868512
0.11111110999999996,0.2726653003244604,0.27317402560803006,0.24754693646292936,0.18209128237781524,0.15225039182089972,0.16908802834218045,0.045454545454545456,0.029446407615675477,0.08029197080291971,0.07773342155636603,0.08601106907352417,0.034482758620689655,0.025096850261074617,0.012139401738553223,0.023255813953488372,0.013513513513513514,0.022111262608960458,0.014705882352941173,0.02177277424223243,0.012195121951219516,0.021150033046926635,0.014793751882951733,0.030213410338317315,0.0,0.08073817762399077
0.25,0.0768140676296418,0.37344169314450504,0.1838920099620775,0.2632237814186238,0.21938194229907093,0.23002011035717457,0.0909090909090909,0.05889281523135097,0.12408759124087591,0.11017962030214529,0.1319168943256866,0.034482758620689655,0.040592892033013306,0.026387007595065962,0.03875968992248062,0.02702702702702703,0.04560447913098095,0.029411764705882353,0.03148039808050099,0.024390243902439025,0.043621943159286185,0.026764099749332127,0.0394880045520437,0.0,0.07958477508650519
0.11111110999999996,0.011530323398035603,0.19372431029814274,0.3536384808431988,0.1804149421627932,0.14256906485173004,0.14747056460131974,0.0,0.0,0.058394160583941604,0.07456590588861878,0.07344142177626374,0.0,0.009769243725787436,0.009719586599400185,0.007751937984496124,0.0,0.013128562174070272,0.0,0.022107338923253853,0.0,0.01255783212161269,0.022574145252171936,0.024393129248898908,0.0,0.047289504036908875
0.25,0.011530323398035603,0.19692255326814112,0.24754693646292936,0.21709850692658705,0.16595023777669615,0.15873394944588953,0.045454545454545456,0.029446407615675477,0.05109489051094891,0.0890736663073009,0.09100907489915751,0.0,0.010274549435741959,0.014959459736385195,0.015503875968992248,0.013513513513513514,0.0241841934785505,0.014705882352941173,0.014594657913130629,0.012195121951219516,0.023132848645076007,0.017457891144593025,0.018927743343771744,0.0,0.06920415224913495
0.25,0.011530323398035603,0.19692255326814112,0.24754693646292936,0.21709850692658705,0.16595023777669615,0.15873394944588953,0.045454545454545456,0.029446407615675477,0.05109489051094891,0.0890736663073009,0.09100907489915751,0.0,0.010274549435741959,0.014959459736385195,0.015503875968992248,0.013513513513513514,0.0241841934785505,0.014705882352941173,0.014594657913130629,0.012195121951219516,0.023132848645076007,0.017457891144593025,0.018927743343771744,0.0,0.0
0.11111110999999996,0.011530323398035603,0.0403190598382388,0.3536384808431988,0.02549367749940823,0.01929734340104866,0.022226527368945315,0.0,0.0,0.014598540145985404,0.011840336385751438,0.010179451325509042,0.0,0.0016843523665150749,0.00027702576613086293,0.007751937984496124,0.0,0.0013819539130600286,0.0,0.0046839055342999675,0.0,0.0013218770654329142,0.006271561336970547,0.00473193584641826,0.0,0.02076124567474047
