Clustering Coefficient,Volume Centrality,Eccentricity Centrality,H-GSM_1,Leverage Centrality,Constraint Coefficients,Betweenness Centrality,Isolating Centrality,Second order centrality,Global Relative Change in Avg Clustering,Closeness Centrality,P Value,GSM,PageRank Centrality,K-Shell Value,GGC Values,GIN Values,Node H-Index,HCC Value,DIL Centrality,H Values,LGC Scores,Improved Gravity Index Values,Density Centrality,Subgraph centrality,Average Spreading Ability
0.465027322,0.9765530577713318,0.19999999880000008,0.007947554473153512,0.7199857599562057,0.9769627968531266,0.03694771059500147,0.0,0.9701048491669596,0.013920491604877244,0.72149397033302,1.0,0.8090628999836376,0.343356775520223,1.0,0.21243572559797452,0.6596372682579832,0.9705882352941176,0.8799427620939692,0.27382126106156807,0.5024982350999116,0.29861739471096305,0.837275455566111,0.27762603177114586,0.5567867035959297,0.9401794616151546
0.463652482,0.9763113367174281,0.19999999880000008,0.00286489552073066,0.6687038543188801,0.9734805658659289,0.0625793358583702,0.0,0.9579974369807106,0.0755554339213201,0.6934379731201094,0.9534883720930233,0.7125694697306938,0.28496428967844384,1.0,0.15370089133832374,0.5697209760527236,0.8235294117647058,0.786336275402104,0.2266328969641981,0.29292246724653315,0.19373050820993704,0.7355287589601865,0.1984937553238314,0.34072022159894555,0.5194416749750749
0.245939144,0.971718636693256,0.5,0.10356141161042341,0.9034409734643174,0.9918502927861336,0.39147488258492186,0.19915254237288135,0.9854729380257147,0.5956881278797985,0.8080901568384321,1.0,0.8801567068802296,0.679270155248534,1.0,0.5269189061892712,0.7874683763812712,0.9705882352941176,0.9284765392585285,0.4885501265481425,0.6778152335118809,0.522391785323275,0.9009197685465066,0.5273934643294437,0.7202216066449306,0.8195413758723831
0.735177866,0.962291515591008,0.19999999880000008,0.00019865729336571267,0.45625646162235983,0.9325435363333759,0.01220120681188677,0.0,0.9144854994792859,0.036631830172008675,0.609168133094825,0.827906976744186,0.5383781936347982,0.14732423609663853,0.64,0.03166645861257819,0.4031573134226658,0.5,0.5791807756468118,0.03414880069008164,0.06475335432391667,0.05804411006472337,0.3415612315398567,0.07163074243800029,0.07328310248224759,0.13260219341974078
0.815789474,0.9528643944887599,0.19999999880000008,0.00014721848960911086,0.4156564001695059,0.918616997268882,0.0023137658098641195,0.0,0.9051217246641509,0.010272600424827682,0.5860501659886205,0.7906976744186046,0.5152956609553905,0.12181570392999708,0.5599999999999999,0.021451261715660464,0.378296018962079,0.4411764705882353,0.5367649668807084,0.01663257563314114,0.04888740057425507,0.04510393872770081,0.27975213749028416,0.057924113766731004,0.05365180054296006,0.3030907278165504
0.692307692,0.9666424945612763,0.19999999880000008,0.00023277346304379008,0.46433233392003137,0.9449216805079159,0.003917652440615331,0.0,0.9245039973163419,0.014216105392704707,0.6151052473743729,0.8511627906976744,0.564726468836827,0.15395119933493903,0.64,0.041135330550958124,0.42819718607566626,0.5588235294117647,0.6153406470406948,0.05501273833284547,0.09292479846802086,0.07316642295144847,0.3657861214267208,0.08355600419684703,0.10665678669316382,0.42572283150548357
0.551870748,0.9845298525501571,0.5,0.003105019534979835,0.6315146048921124,0.9713723260864585,0.01979625922207569,0.0,0.9611305502456697,0.020985469453543643,0.7197011154014968,1.0,0.7441183740191981,0.2856248331303693,1.0,0.13922958887214515,0.5979358168852866,0.8823529411764706,0.8383626550093048,0.15598753666526616,0.3469709799402973,0.2190434110674258,0.7804376457379739,0.20893454472408646,0.39335180054692886,0.4606181455633101
0.271050521,0.9625332366449117,0.19999999880000008,0.06035307266982035,0.8860198085519058,0.9851131275998365,0.2606165299134393,0.1228813559322034,0.9818052057648757,0.4813328092648939,0.7604137954447906,1.0,0.8558593127555005,0.5725074375548033,1.0,0.44467719355575447,0.7447563231011254,0.9705882352941176,0.9054868556816164,0.41463266253893594,0.623699076834676,0.45254030332866957,0.8656241903445894,0.45884052812061943,0.6703601107994727,0.8394815553339982
0.535940803,0.9714769156393521,0.19999999880000008,0.0020935653415993434,0.619175814553029,0.9713400002887216,0.04195296080710543,0.031073446327683614,0.9540964698370261,0.01033532251453603,0.6748959085239826,0.9813953488372092,0.7015471741959276,0.26136203735091584,1.0,0.12009740046240977,0.5539467727007668,0.8235294117647058,0.792320215737127,0.16165329320722618,0.2768788450998769,0.17776110628604821,0.723178815096295,0.17367337648590817,0.3240997229837929,0.5114656031904288
0.860294118,0.8726130045927,0.19999999880000008,2.3412977947311658e-05,0.37792084968534984,0.9090785690433265,0.0010348772216548674,0.0,0.8921996852657619,0.013173214877679678,0.5110873285249039,0.7581395348837209,0.46974371964539385,0.10311405862411369,0.5599999999999999,0.013904183280599584,0.33717547129955416,0.4117647058823529,0.48914967358427214,0.011064385073960558,0.033448751853434835,0.029156905358507693,0.239836125744883,0.03913069295824351,0.03522132962861731,0.16949152542372886
0.802371542,0.977519941986947,0.5,0.0002063753090907442,0.41980210952133984,0.9314100340135725,0.004176987427190602,0.0,0.9162712059553304,0.02150896995100755,0.6395108690819823,0.8325581395348837,0.5497926428575896,0.14079175217126835,0.64,0.029046322591448223,0.4138422883892263,0.5294117647058824,0.5918621566779837,0.02511806320661182,0.07112653053651806,0.06338142376678821,0.3544995250021591,0.07527264810820188,0.08118919666516544,0.25822532402791626
0.874458874,0.9743775682861977,0.19999999880000008,0.00019701170272740887,0.366215286045684,0.9345896990381041,0.0023372793095076966,0.0,0.9135327939376364,0.02854508924906111,0.6241317627126591,0.8465116279069768,0.551552331504024,0.1307924386197691,0.64,0.024894172653089946,0.41994137313479185,0.5588235294117647,0.6094710241992592,0.018166725843907144,0.07780336007130564,0.06783002795924309,0.36436382675533296,0.07025513132789481,0.09283545705311315,0.28713858424725824
0.24019802,0.9726855209088712,0.5,0.17638371505757086,0.915822364885662,0.9899440446676504,0.34324370695842604,0.1426553672316384,0.9882250799647431,0.5071818709520158,0.8248054170408518,1.0,0.9216353454247062,0.6545156929362331,1.0,0.5856823750967646,0.8316094210505897,0.9999999999999999,0.9533110743984126,0.46756326182827596,0.7907230586761227,0.6014331331863554,0.9365661974263754,0.5886625892725124,0.8227146814383718,0.7876370887337988
0.398870056,0.982354363065023,0.5,0.007344838694002249,0.7459264448311388,0.9801221501664579,0.12372371455494749,0.1271186440677966,0.9686108676295644,0.02182368788636248,0.7415718439327058,1.0,0.764615976232335,0.396683483184394,1.0,0.23464724986892682,0.6340654820798852,0.8823529411764706,0.8522699946675792,0.28580172265661635,0.38607388729729786,0.2667103608515776,0.7981205199067277,0.2760425944907766,0.4293628808797596,0.48354935194416754
0.181949877,0.9700265893159294,0.5,0.5968489379204593,0.9660421434704719,0.9994305908381101,0.735435544855265,1.0,0.9931020725159393,0.631202248283422,0.8708142131848394,1.0,0.9404892722796605,0.9375705969931437,1.0,0.7732832344218369,0.8931679112089864,0.9999999999999999,0.9653735624937151,0.5510826512696779,0.8323485180976176,0.7474892790372093,0.9501090335953019,0.7519842448390235,0.8476454293611008,0.9611166500498507
0.650793651,0.9869470630891951,0.5,0.0007217941928505624,0.5238576912403545,0.9606340516465701,0.01146951355715516,0.0,0.9451464094423964,0.017510069344647872,0.6934379731201094,0.9255813953488372,0.655005699702351,0.2131510474339443,0.84,0.07667867622512028,0.5157607738622025,0.7058823529411764,0.7343729674117414,0.09363204532452213,0.19492516634978152,0.13689618736209788,0.5793732187580966,0.13887734301804305,0.2241806094092183,0.3349950149551347
0.39820201,0.9765530577713318,0.19999999880000008,0.008585943268774456,0.7485988980298947,0.9796309165636286,0.08093140150107148,0.0,0.9704610589270039,0.2195207116539879,0.7232916751877122,0.9953488372093023,0.7847945123995101,0.37601340709801867,1.0,0.24338131278692904,0.6487680850645021,0.9411764705882353,0.8627202096049942,0.2947497999696887,0.43723319644649883,0.28615844956734937,0.814961352448398,0.2840191595744694,0.4819944598277429,0.7896311066799603
0.593894542,0.9712351945854484,0.19999999880000008,0.002654729109526557,0.6163906248618984,0.9692799281637398,0.035281271718363004,0.0,0.9575009215654564,0.019477860433446913,0.6815702111252387,0.986046511627907,0.735677616074842,0.2639103671193639,1.0,0.11953201621298977,0.5861724078269517,0.9411764705882353,0.8254368708359913,0.12046119916347815,0.34810195298432695,0.20912354396251662,0.7681578720096727,0.19017081333116992,0.4044321329570306,0.564307078763709
0.4,0.6683587140439932,0.5,6.79384652338909e-07,0.5889945702952507,0.7804559173003507,0.01471094405548917,0.0,0.8001321770814852,0.0084612205505679,0.41398055019145064,0.3627906976744186,0.3248271329199024,0.10202156436495838,0.12,0.012544965798096755,0.23853755612001779,0.11764705882352941,0.21445212281746445,0.014312374305624407,0.0029200267729227163,0.0052234315392522285,0.03736289835046205,0.01279615224662734,0.0026917091296222934,0.04287138584247259
0.833333333,0.0145032632342277,0.0,1.0218250202514576e-08,0.5342977923934722,0.3744460878193613,2.9283860315602243e-05,0.0,0.41267357377094627,0.0404535115904352,0.11076012037509309,0.046511627906976744,0.07288428831877886,0.09073275112853721,0.07999999999999999,9.38655557969404e-05,0.04948610152183139,0.0588235294117647,0.02648228652106914,0.0008396641065812788,5.617180171986096e-07,6.089467860480108e-06,0.0011011313584938253,0.0009599588306646401,8.157221961696412e-09,0.012961116650049842
0.833333333,0.0145032632342277,0.0,1.0218250202514576e-08,0.5342977923934722,0.3744460878193613,2.9283860315602243e-05,0.0,0.41267357377094627,0.0404535115904352,0.11076012037509309,0.046511627906976744,0.07288428831877886,0.09073275112853721,0.07999999999999999,9.38655557969404e-05,0.04948610152183139,0.0588235294117647,0.02648228652106914,0.0008396641065812788,5.617180171986096e-07,6.089467860480108e-06,0.0011011313584938253,0.0009599588306646401,8.157221961696412e-09,0.005982053838484547
1.0,0.014744984288131495,0.0,9.161421801280238e-09,0.39263512559691044,0.3730493433313331,0.0,0.0,0.39003915232785746,0.0048292814401928895,0.110323627289871,0.04186046511627907,0.07207235000542489,0.06539620166339355,0.07999999999999999,4.3875340124210036e-05,0.0486612939448367,0.0588235294117647,0.02373471974645726,0.0005597760710541859,4.105858112913728e-07,4.8771921884885175e-06,0.0010606485879609637,0.0006135819330175326,7.783694565570164e-09,0.005982053838484547
1.0,0.014744984288131495,0.0,9.161421801280238e-09,0.39263512559691044,0.3730493433313331,0.0,0.0,0.39003915232785746,0.0048292814401928895,0.110323627289871,0.04186046511627907,0.07207235000542489,0.06539620166339355,0.07999999999999999,4.3875340124210036e-05,0.0486612939448367,0.0588235294117647,0.02373471974645726,0.0005597760710541859,4.105858112913728e-07,4.8771921884885175e-06,0.0010606485879609637,0.0006135819330175326,7.783694565570164e-09,0.006979062811565309
0.0,0.015228426395939085,0.0,7.013517694257744e-09,0.06926937663081223,0.0,0.0,0.0,0.23099553685044427,0.06641532395426888,0.10945387440153975,0.023255813953488372,0.06886030992193065,0.01774467609777497,0.0,0.0001199554815857191,0.046600926759115174,0.0,0.013028275926811874,0.0,1.275892209611821e-07,2.369288304912414e-06,0.00025099317730373953,9.896482784585381e-05,7.028787983843892e-09,0.003988035892323036
0.0,0.015228426395939085,0.0,7.013517694257744e-09,0.06926937663081223,0.0,0.0,0.0,0.23099553685044427,0.06641532395426888,0.10945387440153975,0.023255813953488372,0.06886030992193065,0.01774467609777497,0.0,0.0001199554815857191,0.046600926759115174,0.0,0.013028275926811874,0.0,1.275892209611821e-07,2.369288304912414e-06,0.00025099317730373953,9.896482784585381e-05,7.028787983843892e-09,0.005982053838484547
1.0,0.014744984288131495,0.0,9.144061117353062e-09,0.44805062678518764,0.2605794943779183,0.0,0.0,0.37900520051576514,0.03913409013728684,0.110323627289871,0.037209302325581395,0.07207235000542489,0.06888156010509544,0.07999999999999999,4.233082801975956e-05,0.048450459745698976,0.0588235294117647,0.021129064862004297,0.0005597760710541859,4.1008531637629803e-07,4.433713932962064e-06,0.0010120692633215304,0.0006135819330175326,7.76488739936496e-09,0.006979062811565309
0.0,0.015228426395939085,0.0,7.013517694257744e-09,0.06926937663081223,0.0,0.0,0.0,0.23099553685044427,0.06641532395426888,0.10945387440153975,0.023255813953488372,0.06886030992193065,0.01774467609777497,0.0,0.0001199554815857191,0.046600926759115174,0.0,0.013028275926811874,0.0,1.275892209611821e-07,2.369288304912414e-06,0.00025099317730373953,9.896482784585381e-05,7.028787983843892e-09,0.001994017946161511
1.0,0.014744984288131495,0.0,9.144061117353062e-09,0.44805062678518764,0.2605794943779183,0.0,0.0,0.37900520051576514,0.03913409013728684,0.110323627289871,0.037209302325581395,0.07207235000542489,0.06888156010509544,0.07999999999999999,4.233082801975956e-05,0.048450459745698976,0.0588235294117647,0.021129064862004297,0.0005597760710541859,4.1008531637629803e-07,4.433713932962064e-06,0.0010120692633215304,0.0006135819330175326,7.76488739936496e-09,0.011964107676969107
1.0,0.014744984288131495,0.0,9.144061117353062e-09,0.44805062678518764,0.2605794943779183,0.0,0.0,0.37900520051576514,0.03913409013728684,0.110323627289871,0.037209302325581395,0.07207235000542489,0.06888156010509544,0.07999999999999999,4.233082801975956e-05,0.048450459745698976,0.0588235294117647,0.021129064862004297,0.0005597760710541859,4.1008531637629803e-07,4.433713932962064e-06,0.0010120692633215304,0.0006135819330175326,7.76488739936496e-09,0.013958125623130604
0.0,0.015228426395939085,0.0,7.013517694257744e-09,0.06926937663081223,0.0,0.0,0.0,0.23099553685044427,0.06641532395426888,0.10945387440153975,0.023255813953488372,0.06886030992193065,0.01774467609777497,0.0,0.0001199554815857191,0.046600926759115174,0.0,0.013028275926811874,0.0,1.275892209611821e-07,2.369288304912414e-06,0.00025099317730373953,9.896482784585381e-05,7.028787983843892e-09,0.004985044865403798
1.0,0.34880348078317625,0.0,2.5965281905896253e-07,0.21344656045239035,0.562728215661653,0.0,0.0,0.6458048051872034,0.013960531512738602,0.31321854642952707,0.14418604651162792,0.23162725438026643,0.019503043049144242,0.07999999999999999,0.0005727572467510198,0.16372055491853724,0.0588235294117647,0.08006575249907666,0.0005597760710541859,0.00013833902826259614,0.0005485303159235665,0.013148803869073324,0.0014448864879180081,8.987838166945766e-05,0.012961116650049842
0.666666667,0.34759487551365725,0.0,2.628109080274288e-07,0.4294701352274083,0.5889342807400604,5.8567720631204486e-05,0.0,0.671092432883083,0.05541176093491482,0.31321854642952707,0.13023255813953488,0.23135660829369586,0.03538929659145673,0.07999999999999999,0.0015007909908389527,0.16411705823679726,0.0588235294117647,0.07267452151013178,0.001340963570332792,0.00013139689258636773,0.0005457618208585158,0.013011162449261595,0.002028778971524275,8.108475286049066e-05,0.039880358923230316
0.666666667,0.34783659656756105,0.0,2.5948650578104556e-07,0.2813596138167526,0.5781421485220006,2.19868984008948e-05,0.0,0.6329934419451025,0.042556884622556246,0.3124344755171836,0.12558139534883722,0.23027402384012907,0.022907404097056404,0.07999999999999999,0.0011246501073475224,0.16305291318346568,0.0588235294117647,0.07006886662567882,0.000970278523253885,0.00011872005412181398,0.0005050629588179948,0.01299496934104845,0.001415197038755568,9.009832626779818e-05,0.011964107676969107
0.833333333,0.622673434856176,0.19999999880000008,4.780703499966803e-07,0.23960099785041855,0.6632698844141915,0.0005418714316596071,0.0,0.700596066548052,0.005254300802576526,0.3813575419942722,0.24651162790697678,0.2950748387406993,0.02867297152262218,0.12,0.0018456693310967586,0.21312880588773456,0.08823529411764705,0.14051222204205382,0.0013869451760894175,0.0006651650868356268,0.00211181261543053,0.03188962777441921,0.003572630286914898,0.0006263434786286339,0.013958125623130604
0.6,0.34711143340584966,0.0,2.7465824120744247e-07,0.5383610593558729,0.6628794631892176,0.00017570316189361346,0.0,0.7374387356837879,0.0379954872042145,0.3147907298568545,0.15348837209302324,0.23481015489024015,0.053737129752354444,0.12,0.00261488934175609,0.1674251017447139,0.08823529411764705,0.0864123558847069,0.0026586373107279865,0.0002182164560519735,0.0007586453519313102,0.017769237412557218,0.003434079528303941,0.00013528309081126239,0.014955134596211353
0.7,0.6224317138022721,0.19999999880000008,4.848858597085318e-07,0.35114681979618845,0.681837239296113,0.0015568212264013492,0.0,0.7245006508224324,0.001955353159974021,0.3822830689990486,0.24651162790697678,0.2958892265763191,0.04071391349937152,0.12,0.003027305673180549,0.2146621714640871,0.08823529411764705,0.14122178048981707,0.0025905380326919254,0.0007104392084288449,0.0022556845945397577,0.03200837723464894,0.004631553945923044,0.0006373213179639422,0.016949152542372878
1.0,0.7609378776891467,0.19999999880000008,1.4113261147879785e-06,0.16474450164562715,0.5738240300176998,0.0,0.0,0.6567597541958508,0.01662143896400572,0.4041327811965246,0.3488372093023256,0.3341570228163543,0.015477207880428785,0.07999999999999999,0.0011508819479600623,0.23674298669527669,0.0588235294117647,0.1976947246310797,0.0005597760710541859,0.0011282832783398747,0.003515851490978666,0.02960100181362812,0.0032856322862241283,0.0014947673013534614,0.020937188434695914
0.0,0.6949480299734107,0.19999999880000008,6.697976990739527e-07,0.006418378028336003,0.0,0.0,0.0,0.38739158548161867,0.06518339395936226,0.37402284152148557,0.19534883720930235,0.30264819147620003,0.0007763044330279523,0.0,0.0024463534517035583,0.21525073530485248,0.0,0.10801840129090581,0.0,0.00025506417868670345,0.0013738708283175033,0.008358342689351412,0.000732339726432557,0.000354390570038199,0.03290129611166502
0.0,0.6949480299734107,0.19999999880000008,6.697976990739527e-07,0.006418378028336003,0.0,0.0,0.0,0.38739158548161867,0.06518339395936226,0.37402284152148557,0.19534883720930235,0.30264819147620003,0.0007763044330279523,0.0,0.0024463534517035583,0.21525073530485248,0.0,0.10801840129090581,0.0,0.00025506417868670345,0.0013738708283175033,0.008358342689351412,0.000732339726432557,0.000354390570038199,0.001994017946161511
0.892857143,0.7469180565627266,0.19999999880000008,8.320774269502016e-07,0.41376117714002475,0.7355972423642656,0.0006581811640737728,0.0,0.7939354983864046,0.019772643606164486,0.4051076157535205,0.35348837209302325,0.34313241753293355,0.053864360952621114,0.19999999999999998,0.0037751111355099243,0.24421292111724527,0.1764705882352941,0.2052672866438126,0.0031052449788869416,0.0017582966077756312,0.004628821161023707,0.05988211417220831,0.00974803554847739,0.0015391551129883291,0.05882352941176473
0.777777778,0.7735073724921441,0.19999999880000008,1.70825136800371e-06,0.46408073820649565,0.76530854524584,0.004798611772198258,0.0,0.8179533253726907,0.04080352001904877,0.42100485558141276,0.46976744186046515,0.3602468590432004,0.06893668774304731,0.19999999999999998,0.006636843732158273,0.26022095622894725,0.20588235294117646,0.2762270427410427,0.006900159561118273,0.0035381802022664073,0.007431444663888155,0.06598691596856378,0.014181659832736906,0.0033104986033137334,0.06480558325024925
1.0,0.8883248730964467,0.19999999880000008,5.220002517764968e-05,0.10467465984346458,0.723062645038957,0.0,0.0,0.7187116342454197,0.03188264984536183,0.46669113183465316,0.5116279069767442,0.3837978456904092,0.020412649075350335,0.12,0.0019757844673068945,0.27198801689097396,0.08823529411764705,0.29967793920869784,0.0008396641065812788,0.0028079280544950134,0.008404566481094425,0.04987477329648502,0.006660332917696143,0.0041146260271458426,0.07278165503489532
0.0,0.6949480299734107,0.19999999880000008,6.697976990739527e-07,0.006418378028336003,0.0,0.0,0.0,0.38739158548161867,0.06518339395936226,0.37402284152148557,0.19534883720930235,0.30264819147620003,0.0007763044330279523,0.0,0.0024463534517035583,0.21525073530485248,0.0,0.10801840129090581,0.0,0.00025506417868670345,0.0013738708283175033,0.008358342689351412,0.000732339726432557,0.000354390570038199,0.012961116650049842
0.8,0.7696398356296833,0.19999999880000008,1.508091839560413e-06,0.2550204960867663,0.7171501922183249,0.00015458037740367084,0.0,0.7436963629324034,0.010671998505744714,0.4129855076212501,0.4511627906976744,0.34579308986257395,0.030776821475214877,0.12,0.0030947600503250456,0.24766266239335963,0.08823529411764705,0.2587088407316612,0.0017407230081336296,0.002295014440453723,0.005334389417134125,0.042080490543224804,0.0061655087778448095,0.0028152631462442356,0.04586241276171486
0.777777778,0.7735073724921441,0.19999999880000008,1.70825136800371e-06,0.46408073820649565,0.76530854524584,0.004798611772198258,0.0,0.8179533253726907,0.04080352001904877,0.42100485558141276,0.46976744186046515,0.3602468590432004,0.06893668774304731,0.19999999999999998,0.006636843732158273,0.26022095622894725,0.20588235294117646,0.2762270427410427,0.006900159561118273,0.0035381802022664073,0.007431444663888155,0.06598691596856378,0.014181659832736906,0.0033104986033137334,0.05284147557328016
0.805555556,0.7737490935460478,0.19999999880000008,1.676435545509187e-06,0.4131071372095413,0.7734824568709884,0.004112265295260283,0.0,0.810113253305653,0.013196514696403254,0.4199944549211766,0.46976744186046515,0.3586082426909064,0.060420491175960385,0.19999999999999998,0.005641095826359766,0.25833107946729816,0.20588235294117646,0.275233661515993,0.005585713982431608,0.003331050162233904,0.007076279798003364,0.06571163312894032,0.012489361278998858,0.0032570637002660176,0.10069790628115653
0.472222222,0.8685037466763355,0.19999999880000008,5.6412714811951405e-05,0.5111755541578048,0.7990999254966888,0.0015262171920551256,0.0,0.8092026151186108,0.03084810807708236,0.46114281972916416,0.5069767441860465,0.3859017672071361,0.06734804474232506,0.16,0.01239652243804282,0.27652513437334425,0.14705882352941174,0.2992009586645032,0.010480267714227052,0.0039044780987035257,0.009425082155396376,0.061576992831850766,0.015695821706429865,0.005091828243223742,0.13659022931206383
0.533333333,0.8897751994198695,0.19999999880000008,5.372929680742555e-05,0.2959876093720891,0.7892647657207418,0.003238041251549944,0.0,0.7679000962550322,0.08239022489543034,0.4723049179029256,0.4930232558139535,0.3887153421025116,0.04117293402382876,0.16,0.007469622510690561,0.27410403086472523,0.11764705882352941,0.2896810538368157,0.006654745578429644,0.002976531245969602,0.008348405493968923,0.062157245876155114,0.010559547136937804,0.003771966747363446,0.03688933200398804
1.0,0.8685037466763355,0.19999999880000008,5.0386657593057307e-05,0.20820416139986309,0.4981879151318702,0.0,0.0,0.6474645498486081,0.03759798462957388,0.4534839827245737,0.43255813953488376,0.36834864857318517,0.018201543750327558,0.07999999999999999,0.0013411508985352628,0.25794939505341696,0.0588235294117647,0.24686710379680715,0.0005597760710541859,0.0012649682892517738,0.005458404103958463,0.03446703083167804,0.004621657462454186,0.0019478642542673423,0.05284147557328016
1.0,0.8685037466763355,0.19999999880000008,5.0386657593057307e-05,0.20820416139986309,0.4981879151318702,0.0,0.0,0.6474645498486081,0.03759798462957388,0.4534839827245737,0.43255813953488376,0.36834864857318517,0.018201543750327558,0.07999999999999999,0.0013411508985352628,0.25794939505341696,0.0588235294117647,0.24686710379680715,0.0005597760710541859,0.0012649682892517738,0.005458404103958463,0.03446703083167804,0.004621657462454186,0.0019478642542673423,0.0757726819541376
0.527272727,0.9030698573845782,0.19999999880000008,6.248525443461907e-05,0.4662154565314738,0.8469894977353181,0.002431813371365867,0.0,0.8438320718974722,0.02442937008173359,0.495439859740222,0.6325581395348837,0.41259156097876837,0.07629185107985054,0.19999999999999998,0.01614820064913178,0.30273969368905485,0.14705882352941174,0.38629922051376453,0.013376019358977687,0.008538519407764115,0.016230817165818937,0.08447944554797479,0.02268273855520864,0.010891301927502024,0.1206380857427717
0.75,0.9013778100072516,0.19999999880000008,6.386641528000888e-05,0.23193071939283594,0.871060065888623,0.00144749641476738,0.0,0.8288779111279009,0.004065669282500824,0.49900697823111984,0.6976744186046512,0.4236398510386483,0.05347207945720805,0.24000000000000002,0.009128455425606367,0.3123407664560298,0.20588235294117646,0.4352666166740108,0.007678302707318819,0.013663280110682286,0.020586076055200315,0.105125658519734,0.018456940402644912,0.01884385040404923,0.10269192422731803
0.909090909,0.9066956731931352,0.19999999880000008,0.00019288763928470586,0.35448186107129276,0.9365369405761628,0.0003005196156978198,0.0,0.9125550641472135,0.020691410406819308,0.5259822508978421,0.9023255813953488,0.5485040983406071,0.11337542256728561,0.72,0.020732282708302366,0.4071043848604263,0.5588235294117647,0.6344947746911727,0.012816882037202661,0.09782835950385105,0.0655947982458458,0.38980319975818295,0.05610316093785086,0.12176066480968377,0.4167497507477567
0.916666667,0.8900169204737732,0.19999999880000008,6.509460867159655e-05,0.1518549293240103,0.88494386564158,1.1713544126240897e-05,0.0,0.8330779578247741,0.017449391845979254,0.4848920851678842,0.7302325581395349,0.43415950314539653,0.04520180438899995,0.32,0.006178395430666443,0.3110526918260371,0.23529411764705882,0.45208708647723345,0.004390445174294355,0.018365527123666285,0.020551465210747147,0.1343299291821401,0.017566256952654295,0.02410404430992786,0.21036889332003988
0.80952381,0.8745467730239304,0.19999999880000008,5.752446158224057e-05,0.22816644610285802,0.8208846645023152,0.00034180505810998025,0.0,0.798274561361026,0.005318172974744721,0.4711773107661019,0.6139534883720931,0.39766194162917545,0.040276598158871,0.19999999999999998,0.005415656723995636,0.2859592692834819,0.1764705882352941,0.36721999072172895,0.003752923464467505,0.006669396768630542,0.01258856292249056,0.07941100267726056,0.01253884369634314,0.009122105251581077,0.07477567298105685
0.884236453,0.9393280154701474,0.19999999880000008,0.0005344322741357049,0.4189781324976108,0.9486607575561884,0.000983697674962304,0.0,0.9311749253662982,0.026876830747582348,0.591737509224958,0.944186046511628,0.6238873918605394,0.1524532240050864,0.9199999999999999,0.03444359793274842,0.4721115229241005,0.7058823529411764,0.7157037041321839,0.019107615052299173,0.17280023426298133,0.10839349837825689,0.5823689437775282,0.09148308691296071,0.2132950138412241,0.3489531405782652
0.678571429,0.8953347836596568,0.19999999880000008,5.924687653613608e-05,0.3027265518892324,0.8317249386090434,0.0007833048583796511,0.0,0.8115927651519276,0.01268025545887172,0.4872160066864275,0.641860465116279,0.4068564024046818,0.05219514407389362,0.19999999999999998,0.008553143706345835,0.2956701327378426,0.14705882352941174,0.38824656332871915,0.006532417120259537,0.007789249695827944,0.014797359957915517,0.08318399689092323,0.015448409632149745,0.010626066470435213,0.13060817547357928
0.833333333,0.9274836838288615,0.19999999880000008,7.917967643357489e-05,0.16717952981660017,0.8846367772621925,0.0010018152632952687,0.0,0.8330257764979313,0.010076511365423686,0.5400340949598789,0.7348837209302326,0.44031416279158186,0.05149055498037799,0.32,0.008536209782440546,0.32597289023285414,0.23529411764705882,0.46675522995850466,0.0084056279375668,0.016102752950744294,0.025155519370647417,0.14443442870714227,0.021396195791346346,0.022500138492734606,0.15154536390827517
0.80952381,0.9487551365723954,0.19999999880000008,0.000116499370064316,0.2749710900031084,0.9238306336427637,0.0015957927637852932,0.0,0.8828116557707351,0.0019510935953079194,0.5720920871078535,0.8186046511627907,0.4953894281538329,0.08639651418274952,0.48000000000000004,0.017546589175235168,0.37454198963600627,0.3529411764705882,0.5566562468740056,0.014456276802265458,0.04350502100881215,0.04589277662884554,0.2467937645737974,0.04105061060937093,0.05721994458732308,0.31306081754735793
0.7,0.875030215131738,0.19999999880000008,5.382975115600522e-05,0.20730753939191998,0.759519079898364,0.0007964681936231562,0.0,0.7421736591531852,0.1081419555299319,0.4689285630566802,0.5767441860465117,0.38651247091510355,0.03180935295787835,0.12,0.00471658840045131,0.2787541802845853,0.08823529411764705,0.34225931184665337,0.0023490554497133604,0.004612511790502959,0.01081437694371663,0.05154806114517662,0.00863962947585735,0.006972576165683388,0.15054835493519442
0.544489796,0.939811457577955,0.19999999880000008,0.003336225383548431,0.665098292825706,0.9684872901214088,0.012887831725529385,0.0,0.9602023617533779,0.025197816845321682,0.6271734728602342,0.9720930232558139,0.7397868050067211,0.27348860010210263,1.0,0.13036802514664453,0.5757670606237493,0.8235294117647058,0.8051316824168532,0.14333523255744754,0.36576104549744753,0.2069540023857222,0.7386162449261594,0.19043801833257562,0.4099722991620815,0.7268195413758725
0.944444444,0.9349770364998792,0.19999999880000008,7.593798381315581e-05,0.13808615538373964,0.8869874156921631,1.3969841560393857e-05,0.0,0.8336993795133147,0.022246066318653133,0.5247245041559802,0.7441860465116279,0.44701998586807723,0.0471081901070595,0.32,0.00645298721740366,0.3248279349829787,0.23529411764705882,0.4684187494946571,0.00363445949317481,0.018672433761420148,0.024101815798818205,0.1436571595129113,0.020327375648869342,0.025360498603571348,0.12263210368893322
