EHCC Value,Laplacian Centrality,Gravity Model Centrality,Density Centrality,Coreness Centrality,DNC Scores,Degree Centrality,Subgraph centrality,Global Relative Change in Avg Degree,PageRank Centrality,MCGM Values,HVGc Index,Isolating Centrality,Global Relative Change in Avg Clustering,Betweenness Centrality,Eccentricity Centrality,Leverage Centrality,K-Shell Value,Improved Gravity Index Values,Node H-Index,GGC Values,Gravity Index Centrality,LGC Scores,CLC Values,Clustered Local Degree,Average Spreading Ability
0.07585293143204294,0.03333333333333334,0.015951604279289384,0.004441624368230583,0.034482758620689655,0.0015123363554923885,0.0,0.010609133137467305,0.0,0.0017634501071815828,0.017353769619946238,0.00627753522973525,0.0,0.014639073338646513,0.0,0.42857142999999986,0.05658215696037383,0.0,0.0672358591248666,0.0,0.014040667291219243,0.038876889848812095,0.010104663127666629,0.13543148347988282,0.10294117647058823,0.1395617070357555
0.07585293143204294,0.03333333333333334,0.015951604279289384,0.004441624368230583,0.034482758620689655,0.0015123363554923885,0.0,0.010609133137467305,0.0,0.0017634501071815828,0.017353769619946238,0.00627753522973525,0.0,0.014639073338646513,0.0,0.42857142999999986,0.05658215696037383,0.0,0.0672358591248666,0.0,0.014040667291219243,0.038876889848812095,0.010104663127666629,0.13543148347988282,0.10294117647058823,0.28258362168396767
0.07585293143204294,0.03333333333333334,0.015951604279289384,0.004441624368230583,0.034482758620689655,0.0015123363554923885,0.0,0.010609133137467305,0.0,0.0017634501071815828,0.017353769619946238,0.00627753522973525,0.0,0.014639073338646513,0.0,0.42857142999999986,0.05658215696037383,0.0,0.0672358591248666,0.0,0.014040667291219243,0.038876889848812095,0.010104663127666629,0.13543148347988282,0.10294117647058823,0.16262975778546712
0.016017602840963832,0.004761904761904762,0.004966374941737173,0.0006345177623319148,0.034482758620689655,0.0,0.0,0.001097877931436602,0.0,0.009513121559642526,0.0025302982507788858,0.00028238047758084297,0.0,0.011530323398035603,0.0,0.25,0.24754693646292936,0.0,0.008537886872998935,0.0,0.0016240492870460248,0.015118790496760258,0.0005668714579503363,0.029021032174260605,0.014705882352941173,0.09342560553633217
0.03712203662883457,0.004761904761904762,0.007180852095632848,0.0006345177623319148,0.034482758620689655,0.018148036102576426,0.0,0.0019282536904366328,0.0,0.009131327633738098,0.00321379745840942,0.0010643571847686701,0.0,0.2726653003244604,0.0,0.25,0.24754693646292936,0.0,0.021344717182497332,0.0,0.0029696528185641008,0.015118790496760258,0.0013820182633067692,0.03247591695691067,0.014705882352941173,0.06920415224913495
0.022926229131481096,0.009523809523809525,0.006684330252066511,0.0012690355326406243,0.0,0.0,0.0,0.0020205515602407832,0.0,0.019211264124668906,0.002287145965762658,0.0006950904064482251,0.0,0.011530323398035603,0.0,0.25,0.1838920099620775,0.0,0.017075773745997867,0.0,0.0038361108276500798,0.0064794816414686825,0.0011351780335157368,0.029021032174260605,0.029411764705882353,0.04267589388696652
0.027468887540690518,0.02380952380952381,0.020763485958429546,0.010786802031433706,0.034482758620689655,0.05444410836217339,0.06250000148437501,0.01331973793187331,0.036144574010741747,0.1130970096051663,0.004504720465563276,0.0019749967817277447,0.0196078431372549,0.011530323398035603,0.05003523347226401,0.25,0.5658215689671886,0.0,0.020277481323372464,0.0,0.011893594258578867,0.015118790496760258,0.0020306914253157616,0.03247591695691067,0.04411764705882353,0.11188004613610147
0.022926229131481096,0.009523809523809525,0.006684330252066511,0.0012690355326406243,0.0,0.0,0.0,0.0020205515602407832,0.0,0.019211264124668906,0.002287145965762658,0.0006950904064482251,0.0,0.011530323398035603,0.0,0.25,0.1838920099620775,0.0,0.017075773745997867,0.0,0.0038361108276500798,0.0064794816414686825,0.0011351780335157368,0.029021032174260605,0.029411764705882353,0.05074971164936562
0.002365967923209129,0.0,0.0016408188649787965,0.0,0.0,0.0,0.0,3.258853442858478e-05,0.0,0.025458016112986356,0.00015907619276006937,4.3443150428846406e-05,0.0,0.011530323398035603,0.0,0.0,0.3536384808431988,0.0,0.0010672358591248682,0.0,0.000248316035370128,0.002159827213822893,6.458029267788641e-05,0.0048368386957101,0.0,0.031141868512110732
0.0633133014893161,0.06666666666666667,0.05244436277686197,0.04505076142868415,0.2068965517241379,0.16333232508652018,0.187499998515625,0.04130107048524782,0.16465862981734167,0.23304436460825487,0.013713640122558483,0.007275728558859503,0.0392156862745098,0.011530323398035603,0.11084046054552464,0.25,0.820441274970596,0.5,0.07150480256136606,0.25,0.03600582512866858,0.13606911447084233,0.004987033712347895,0.038003732609150784,0.07352941176470587,0.12341407151095735
0.03220082338710877,0.03333333333333334,0.020484271224631635,0.013324873096714953,0.10344827586206896,0.05444410836217339,0.06250000148437501,0.014926245407144548,0.036144574010741747,0.08290123398512692,0.007081337012994581,0.002333125012468895,0.0,0.011530323398035603,0.029009788962179532,0.25,0.3960750980860672,0.5,0.06510138740661686,0.25,0.015147278157577816,0.09287257019438444,0.0020680044833074293,0.02556614739161053,0.07352941176470587,0.06574394463667821
0.05621539771968873,0.0380952380952381,0.028463792015057696,0.014593908629355577,0.10344827586206896,0.05444410836217339,0.06250000148437501,0.016316895404063853,0.036144574010741747,0.07798633585479392,0.011327708796029963,0.006129284255963274,0.0,0.011530323398035603,0.09061345000531497,0.42857142999999986,0.3536384808431988,0.5,0.0992529348986126,0.25,0.022623355783069597,0.10151187904967604,0.004755979776322568,0.04698643304404097,0.08823529411764705,0.1164936562860438
0.01473998016075485,0.009523809523809525,0.0032250467736036183,0.0012690355326406243,0.034482758620689655,0.0,0.0,0.0018148294642575287,0.0,0.013793004238983872,0.0012295095745072182,0.0003475452031355445,0.0,0.011530323398035603,0.0,0.11111110999999996,0.1838920099620775,0.0,0.011739594450373533,0.0,0.0027314763890714097,0.019438444924406047,0.0005324286351887969,0.011055631304480229,0.029411764705882353,0.025374855824682796
0.007097903769627385,0.004761904761904762,0.0028090089043057804,0.0006345177623319148,0.034482758620689655,0.0,0.0,0.000866756314760294,0.0,0.016183264953967158,0.0009469932255613221,8.688630079864746e-05,0.0,0.011530323398035603,0.0,0.11111110999999996,0.24754693646292936,0.0,0.005336179295624334,0.0,0.0012415801768506408,0.015118790496760258,0.00020522181895417236,0.006909769565300143,0.014705882352941173,0.024221453287197214
0.002365967923209129,0.0,0.0016535420464795026,0.0,0.0,0.0,0.0,3.0223734210303027e-05,0.0,0.029506837509655257,0.00015620512675720974,4.3443150428846406e-05,0.0,0.011530323398035603,0.0,0.11111110999999996,0.3536384808431988,0.0,0.0010672358591248682,0.0,0.000248316035370128,0.0,4.735888129711672e-05,0.002072930869590043,0.0,0.0011534025374855816
0.01966119340248065,0.0,0.004682290967624079,0.0,0.0,0.0,0.0,0.00023181470841623225,0.0,0.020862515688403638,0.0014571104286063487,0.000260658902336897,0.0,0.011530323398035603,0.0,0.42857142999999986,0.3536384808431988,0.0,0.006403415154749202,0.0,0.0012548784570580798,0.002159827213822893,0.0003831764032221261,0.013819539130600286,0.0,0.014994232987312561
0.0927696020368968,0.10952380952380952,0.08665294452575882,0.0793147208259346,0.2068965517241379,0.21777643344869357,0.25,0.06209914343956695,0.22891566516040066,0.32551626154238256,0.025131700010835575,0.017664519356978794,0.09803921568627451,0.011530323398035603,0.2330186901179573,0.42857142999999986,0.836102407933722,0.5,0.11846318036286019,0.25,0.07182982561803791,0.1490280777537797,0.013508762110598774,0.06702476478341139,0.1323529411764706,0.18685121107266434
0.05257180715817191,0.05714285714285715,0.04298241472688889,0.031091370561660493,0.13793103448275862,0.10888821672434679,0.12499999703125003,0.029331922374525084,0.1004016019140417,0.1619162386189823,0.013229112097020636,0.0070608699929700066,0.0,0.011530323398035603,0.1224266323610636,0.25,0.5976490322176146,0.5,0.09071504802561367,0.25,0.03302603270422704,0.11015118790496761,0.005261141176825146,0.05182327173975107,0.10294117647058823,0.10380622837370243
0.02164860645127211,0.014285714285714287,0.005068245638111119,0.0019035532949725391,0.034482758620689655,0.0,0.0,0.002893198505071807,0.0,0.016184823515883157,0.0019538119816760267,0.0008036982820775009,0.0,0.011530323398035603,0.0,0.25,0.14145539208265984,0.0,0.020277481323372464,0.0,0.004718004672032435,0.019438444924406047,0.0012011934438086872,0.021420285652430444,0.04411764705882353,0.02883506343713957
0.02164860645127211,0.014285714285714287,0.005068245638111119,0.0019035532949725391,0.034482758620689655,0.0,0.0,0.002893198505071807,0.0,0.016184823515883157,0.0019538119816760267,0.0008036982820775009,0.0,0.011530323398035603,0.0,0.25,0.14145539208265984,0.0,0.020277481323372464,0.0,0.004718004672032435,0.019438444924406047,0.0012011934438086872,0.021420285652430444,0.04411764705882353,0.04267589388696652
0.02619126486048154,0.02857142857142857,0.017531316737351976,0.012055837564074329,0.06896551724137931,0.05444410836217339,0.06250000148437501,0.014248097617179174,0.036144574010741747,0.10835654500789127,0.004082177874860783,0.002189873720172435,0.0196078431372549,0.011530323398035603,0.05003523347226401,0.25,0.5355096989623832,0.0,0.02347918890074707,0.0,0.01365738194535705,0.028077753779697623,0.0020105997787048637,0.02556614739161053,0.0588235294117647,0.07266435986159167
0.01746084326825522,0.019047619047619053,0.013502345945108688,0.009517766498793082,0.06896551724137931,0.05444410836217339,0.06250000148437501,0.012219922644837965,0.036144574010741747,0.10783714977075975,0.0028081709097115956,0.001401991613132358,0.0196078431372549,0.011530323398035603,0.05003523347226401,0.11111110999999996,0.6082581868466063,0.0,0.0128068303094984,0.0,0.008691061237954486,0.023758099352051837,0.0008897729213397684,0.0096736773914202,0.029411764705882353,0.07151095732410609
0.0775091089866696,0.02857142857142857,0.03272733910727384,0.012055837564074329,0.10344827586206896,0.05444410836217339,0.06250000148437501,0.015504933373473233,0.036144574010741747,0.07314852383853593,0.018365420284639347,0.00777667411973438,0.0,0.011530323398035603,0.1230831242569657,0.42857142999999986,0.4385117159654849,0.5,0.10992529348986127,0.25,0.024621978874626523,0.09287257019438444,0.006608716617370376,0.062187926087701295,0.0588235294117647,0.15455594002306805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027315571113785436,0.0,0.0,0.0,0.011530323398035603,0.0,0.0,0.3536384808431988,0.0,0.0,0.0,0.0,0.002159827213822893,0.0,0.0,0.0,0.024221453287197214
0.060568778691689314,0.014285714285714287,0.013129385393132586,0.0019035532949725391,0.034482758620689655,0.005444410836217342,0.0,0.005318537644062014,0.0,0.002077151000411337,0.011847215594250123,0.003953326685364211,0.0,0.037643819734311204,0.0,0.42857142999999986,0.14145539208265984,0.0,0.050160085378868735,0.0,0.009747315956443372,0.02591792656587473,0.005067400298791487,0.0766984421748316,0.04411764705882353,0.08996539792387542
0.029290682842399572,0.009523809523809525,0.007592493309826789,0.0012690355326406243,0.034482758620689655,0.0,0.0,0.002184019872316395,0.0,0.011268366823634163,0.003204110577502739,0.0012164082106496563,0.0,0.011530323398035603,0.0,0.42857142999999986,0.1838920099620775,0.0,0.0224119530416222,0.0,0.0049796189876100015,0.019438444924406047,0.001429377144603886,0.028330055217730587,0.029411764705882353,0.0519031141868512
0.030213410338317315,0.004761904761904762,0.005455105901034262,0.0006345177623319148,0.034482758620689655,0.018148036102576426,0.0,0.0016384662216265417,0.0,0.010784084015874482,0.0021448249691926593,0.0006733688313223699,0.0,0.2726653003244604,0.0,0.11111110999999996,0.24754693646292936,0.0,0.014941302027748134,0.0,0.0013147871946773823,0.015118790496760258,0.0009514829787875265,0.022111262608960458,0.014705882352941173,0.08073817762399077
0.0394880045520437,0.009523809523809525,0.00836660486645266,0.0012690355326406243,0.034482758620689655,0.009074018078510271,0.0,0.0028873713191474304,0.0,0.0049704510096605925,0.0042028988043404025,0.001390180812246951,0.0,0.0768140676296418,0.0,0.25,0.1838920099620775,0.0,0.024546424759871937,0.0,0.003648250054621086,0.019438444924406047,0.0018886147814244118,0.04560447913098095,0.029411764705882353,0.07958477508650519
0.024393129248898908,0.0,0.004657897384529143,0.0,0.0,0.0,0.0,0.0003053939386133027,0.0,0.01885908287516838,0.0011514286091118427,0.0003475452031355445,0.0,0.011530323398035603,0.0,0.11111110999999996,0.3536384808431988,0.0,0.008537886872998935,0.0,0.001704227194519731,0.002159827213822893,0.0005080316357327064,0.013128562174070272,0.0,0.047289504036908875
0.018927743343771744,0.004761904761904762,0.005772095930110028,0.0006345177623319148,0.0,0.0,0.0,0.00106474900670641,0.0,0.020523143309821926,0.0017484604763119283,0.00047787465459921987,0.0,0.011530323398035603,0.0,0.25,0.24754693646292936,0.0,0.010672358591248668,0.0,0.002346214615429311,0.004319654427645788,0.0006816808671554677,0.0241841934785505,0.014705882352941173,0.06920415224913495
0.018927743343771744,0.004761904761904762,0.005772095930110028,0.0006345177623319148,0.0,0.0,0.0,0.00106474900670641,0.0,0.020523143309821926,0.0017484604763119283,0.00047787465459921987,0.0,0.011530323398035603,0.0,0.25,0.24754693646292936,0.0,0.010672358591248668,0.0,0.002346214615429311,0.004319654427645788,0.0006816808671554677,0.0241841934785505,0.014705882352941173,0.0
0.00473193584641826,0.0,0.00064561440564873,0.0,0.0,0.0,0.0,5.8318884824708206e-05,0.0,0.027498030344985547,0.00013997425119026234,8.688630079864746e-05,0.0,0.011530323398035603,0.0,0.11111110999999996,0.3536384808431988,0.0,0.0021344717182497346,0.0,0.0004966320707402564,0.002159827213822893,8.180170405865613e-05,0.0013819539130600286,0.0,0.02076124567474047
