LGC Scores,Local Gravity Model Centrality,H Values,Density Centrality,HVGc Index,Gravity Model Centrality,MCGM Values,Subgraph centrality,Laplacian Centrality,GGC Values,EIGSM Values,DIL Centrality,Local-Global Centrality,Constraint Coefficients,Extended Coreness,PE Values,Centrality Values,Semi local centrality,EHCC Value,Gravity Index Centrality,Extended Improved Gravity Index Values,Improved Gravity Index Values,CLC Values,Coreness Centrality,MDD Value,Average Spreading Ability
0.0026768106288169473,0.009092252111900508,0.0012709996790058185,0.01573684142033115,0.004723637491650733,0.03492114502515431,0.008012759913631663,0.000209470318380752,0.028017883755588672,0.010963785663110057,0.054257718550232405,0.009990643788032645,0.06773405736306302,0.8754077867060464,0.05126658624849216,0.05628547848297161,0.049913888197162234,0.03701616189053375,0.0502847577464833,0.059215805639337,0.031447076687289466,0.06444036071997955,0.031785921008820855,0.08858603066439523,0.1221590909090909,0.052994555353902004
0.002678919753527637,0.00433795780228045,0.0010187039712890066,0.008305193028160933,0.003423891842870968,0.01823209991041301,0.007123308913015635,0.0004966495072453108,0.018777943368107303,0.006138559731027167,0.03961340428657754,0.0017828200067367776,0.0332666726016025,0.8100483852241861,0.05016083634901488,0.040654054324438416,0.035937435467186224,0.04678120331386663,0.03603246733342596,0.05321121226375937,0.03051425330887684,0.06311382638221226,0.038038576337778594,0.044293015332197615,0.0625,0.09219600725952813
0.0009808824893203767,0.0021622637961831344,0.0006672698024253182,0.00478493852608902,0.0015705370461478302,0.016669295448387935,0.004419902494849832,0.00021087932006130493,0.010730253353204173,0.006036677389076318,0.034421744002225384,0.0035694556273429337,0.032717774543901915,0.8392644354560393,0.028246883795737834,0.0391774798756968,0.03423080376894897,0.024096835528996333,0.03370630906047229,0.03384155621350895,0.02412690872744906,0.04091567379425331,0.023933989455455763,0.044293015332197615,0.0625,0.038838475499092556
0.006398174937628669,0.013765965162035482,0.004312625007879763,0.023872540705376075,0.011656944828461026,0.04124493341253049,0.01672849266609602,0.001984872288143177,0.036661698956780925,0.021108561174096818,0.07785513029241721,0.015620423523670804,0.072062580479855,0.9123158918854684,0.08725371934057097,0.08121151979166019,0.07271265728079296,0.07855154149123998,0.07558032331669517,0.09767840836769141,0.0630795993506379,0.10362788886319657,0.0738814485327173,0.09540034071550256,0.1221590909090909,0.14410163339382942
0.010201220472791244,0.015088840838582307,0.010526788734909394,0.027053807751374673,0.018272418848774816,0.05267343389519109,0.03536204034376938,0.00698179734911344,0.038897168405365126,0.031090411704159545,0.0994851629227077,0.025475174840856353,0.08470354962855532,0.9253471137436327,0.10836349014877361,0.09945881637143214,0.09297768217553325,0.09807822898275159,0.10431301405893159,0.17612551537120563,0.09671889703101423,0.19666784310384694,0.09398496805882953,0.12265758091993186,0.14488636363636365,0.08566243194192379
1.5375710034092822e-05,0.00018802293879853342,1.289266785520747e-06,0.0004302533279763761,2.258223729288008e-05,0.0021000103380620244,0.0001850198913438474,1.0396318773432774e-07,0.0022354694485842027,4.017195313686855e-05,0.004059314886625792,5.485600020728547e-05,0.005659996687258367,0.26702748571518176,0.004221954161640531,0.004551103524643781,0.003365304995049753,0.002037213092489474,0.0033441920681802247,0.003071474030825424,0.0012426171203208775,0.0030911901081916537,0.0007775317899872161,0.008517887563884158,0.014204545454545454,0.004718693284936473
0.00019641878533954333,0.0013967418310748198,3.8678334400870734e-05,0.003129115111914739,0.00035884875817925217,0.008753879704000976,0.0011945514215413212,2.9188522107657396e-06,0.008047690014903129,0.0017221956822508634,0.013286069202573438,0.0012260183541659801,0.02137164702665735,0.7379833310141115,0.015379975874547648,0.01303031637052381,0.01061625765765136,0.009391552356376476,0.0120501545400996,0.014388887351614598,0.005520352373170658,0.01451885747666395,0.008159096953896954,0.027257240204429302,0.048295454545454544,0.060254083484573506
2.2464209467885593e-05,0.00021488335862689535,2.0910728959055183e-06,0.000482405246489166,3.503801087720849e-05,0.0021886249718102296,0.0002272425769500807,1.5138402977661155e-07,0.002533532041728763,5.0066944915588217e-05,0.004747417196705981,5.485600020728547e-05,0.005754973000729609,0.35304216668086064,0.005026135906714918,0.005742759264906097,0.004292667581900037,0.002417492869754176,0.004478609094465202,0.0036802346495475803,0.0016096366506649594,0.0038213924959534617,0.0009260742277205621,0.010221465076660989,0.014204545454545454,0.0054446460980036235
1.035864614813951e-05,6.71510495709048e-05,7.38123818750323e-07,0.00013037979628197487,1.0644977719815735e-05,0.0008262052001054663,7.85553344073057e-05,5.214860156314482e-08,0.0014903129657228018,0.00015939164665902626,0.002623238400462876,0.0,0.0015973359705550461,0.0,0.0033172496984318453,0.003488954037169513,0.0025662476257334406,0.0016807008013038163,0.0025247310913665433,0.0012451921746589555,0.0010920229402265882,0.0013387043775633146,0.0017845643181329642,0.0051107325383304945,0.0,0.004718693284936473
0.007099112604157562,0.0047207187848346075,0.002965138102699743,0.008735446356137308,0.006760183995104519,0.020006550489350475,0.018151369685858825,0.0043472070631109805,0.02280178837555887,0.008202691319771013,0.05296421453065773,0.0012201638157273776,0.030980467641322618,0.7833851732104401,0.08403699236027341,0.043800470924097834,0.04336379984552568,0.0865849517859568,0.04784553364015752,0.06510971526605605,0.05425176851351066,0.08377855395587143,0.0681001712638084,0.04258943781942078,0.05255681818181818,0.09945553539019965
0.020974087162626595,0.015565613290535732,0.010887589089653127,0.024133300299579084,0.03059383497129084,0.04067124202166484,0.04599427226044156,0.014650254495482075,0.0481371087928465,0.020975455499731857,0.10242709016688557,0.006333896746146023,0.056645831311218815,0.8710081248864834,0.1650583031765179,0.09425642142387212,0.09187970627134358,0.1623658834714111,0.08902057889147563,0.1766789341154985,0.10759093629564995,0.214862052598912,0.12954731366490418,0.0868824531516184,0.09517045454545454,0.10635208711433757
0.006340100832372405,0.0035052847876012303,0.0025710708632310526,0.006871015268239678,0.005623033897838313,0.01607860910842105,0.017460242327026424,0.0035309972372451087,0.020566318926974664,0.011942125678431234,0.04844456959806176,0.0017163216959872594,0.024655364151293685,0.7639461836501549,0.07760353839967832,0.04390053850211462,0.04233136069157578,0.07944112454162705,0.044088902373066986,0.08730180691220012,0.05013022093887296,0.1115992649295963,0.08435040677041811,0.04088586030664395,0.04261363636363636,0.06315789473684211
0.018911164470894894,0.014330033978431083,0.010906757295080761,0.021838615883705077,0.02717483255699417,0.03901784606732613,0.04541505509955637,0.016554850772203082,0.044709388971684055,0.01940889668770539,0.10119795569302435,0.004383824699975886,0.05531579815485601,0.8728576243367716,0.16033373542420587,0.09029237075653558,0.08788915343546914,0.1623523020507945,0.0902854705410142,0.1638119483106893,0.10767785065101865,0.19922355146101325,0.12953647681696576,0.0817717206132879,0.09090909090909091,0.1528130671506352
0.009169406219309612,0.00783652748492459,0.00555172782494925,0.013442157004457144,0.011976655239457448,0.029144333726252643,0.026187034807436983,0.006146279223998059,0.028614008941877794,0.016481795232553467,0.07312585014904695,0.005424559996100134,0.04510415554193513,0.8643645168115205,0.10122637716123843,0.0662902414556916,0.06552932261551953,0.10302186608719271,0.0683864907959989,0.11926173939511331,0.07444171510420902,0.1473791819299249,0.09482253396172627,0.06814310051107325,0.07670454545454546,0.10272232304900182
0.06293366515172516,0.0874575269611464,0.052519829442163275,0.10942776308641712,0.10864063436867236,0.1516652830440583,0.11654778093744468,0.04243832597719009,0.12652757078986587,0.09887111648320439,0.23010299552020588,0.05286771875779391,0.19835577215352554,0.9509081266126962,0.2916164053075995,0.21550706158097274,0.20582071285373327,0.27976368328127116,0.21981476713403103,0.3246907772766264,0.21952027578527336,0.3630444571553749,0.24697167244033671,0.25042589437819424,0.2571022727272727,0.31941923774954634
0.00978102399617017,0.004740864099705879,0.0031168885551609215,0.008592028580145183,0.008291033029574218,0.01740320275155125,0.02133215168000043,0.004807587031550592,0.027421758569299553,0.01037304572731241,0.05605673785195759,0.0012846997194452406,0.025468911561765555,0.7606109300854615,0.09891435464414958,0.04984028576783041,0.04770412427607949,0.10155846801575444,0.04824021404036627,0.10246548050582473,0.0590079629899743,0.13160681035426985,0.09127555003816176,0.04258943781942078,0.04261363636363636,0.03666061705989111
0.0156955515278447,0.01358465732819404,0.012750506806419013,0.021995071646783125,0.022106632799490766,0.04187524978528774,0.04912809385922858,0.016674572072989592,0.03979135618479881,0.02275527973755992,0.1011549834221608,0.007014462002208089,0.0611229916115345,0.8636605414218818,0.1462605548854041,0.09056341504610137,0.0884394574309468,0.14401059350808093,0.095868320403787,0.19195329145798168,0.10930684941055287,0.22368533145103384,0.12243510793096188,0.09540034071550256,0.10085227272727272,0.13176043557168782
0.04545508338168795,0.04785183792422676,0.03533077295807727,0.06987053287037176,0.06897115150293398,0.10171620972942383,0.10320314469989184,0.041608412103420235,0.08405365126676602,0.07826213137664355,0.18125210245327242,0.04411739896514091,0.1355807280921747,0.9501635408625295,0.24286288701246483,0.1643477892284812,0.15702088507146159,0.252482004617683,0.16661415878234517,0.3132626802069786,0.17771059843115286,0.35648480570531466,0.23988980664316994,0.1686541737649063,0.1903409090909091,0.2892921960072596
0.027895600110448237,0.034905115566956316,0.019872094730533873,0.049583436552833676,0.043289007086847506,0.08041921154993914,0.06065106599622723,0.015128752763411872,0.06825633383010432,0.04463214191197844,0.14407216106462822,0.020510541206346794,0.11439928240260892,0.9265627069482465,0.18687173301166063,0.1359733336627811,0.13028217220160285,0.1801303816379193,0.13880961223153832,0.24663106339411717,0.13724594223981737,0.28620282588324064,0.15272002410100619,0.15843270868824533,0.17471590909090912,0.2802177858439202
0.011300706352375556,0.012839280677956996,0.00719962155687261,0.023598743140477742,0.012627068578917778,0.04659186617451363,0.031371547837019065,0.005742715399300228,0.035320417287630405,0.02456190734785547,0.08291583385674736,0.00887363730440779,0.07300630143834226,0.8826301227217308,0.10243264977885001,0.07315802083919966,0.0698640482749226,0.10187084068993617,0.07549314240860171,0.12756302055950636,0.07519597681193842,0.1512127444656744,0.09017911404556711,0.0919931856899489,0.1122159090909091,0.12413793103448274
0.008638386961939833,0.0033105467438456064,0.0022980414705016214,0.005997470631757246,0.0064878857429627014,0.012618317435555861,0.01702746903078438,0.004418765108390737,0.02503725782414307,0.005211109355833248,0.04946087016553294,0.00041492828528627383,0.018270793846087652,0.6731339338928868,0.09258142340168878,0.0417321105043492,0.041624775976942065,0.09651976096699715,0.04326880226558469,0.07191676582085835,0.05315286126790834,0.09341722547432729,0.07342515194829712,0.03236797274275979,0.028409090909090905,0.10852994555353902
0.01608390653549281,0.013416779704266777,0.009604886932167577,0.020169754503752656,0.02361075348345274,0.037600510399771615,0.03826792721495858,0.010246516808815333,0.04217585692995529,0.016783250449252284,0.09436120662984893,0.005306011091758171,0.05451983101277209,0.865632042059104,0.14304382790510656,0.08761558810828671,0.08467351467047628,0.14265584680157545,0.0926560486273028,0.18033149782783142,0.09892101421307872,0.22164076476530079,0.10982605134881286,0.0919931856899489,0.09943181818181818,0.11651542649727768
0.054134368469486785,0.06986395197356936,0.05390843667757277,0.08455129793713102,0.10254238981786869,0.12685265110239208,0.11252915782595775,0.049026086411808084,0.10774962742175857,0.0824823968000739,0.22086376407391833,0.04962191971997935,0.16605495747997087,0.9490998527542625,0.28407720144752713,0.20784026653340335,0.20132552343914006,0.2778283308434062,0.21479379204227983,0.3173303079775312,0.22517487211327092,0.35929608489819764,0.2448876843311274,0.23850085178875638,0.2258522727272727,0.4065335753176044
0.016184977122986513,0.018009911494916667,0.012044659280571586,0.026610516436312376,0.024290255187892015,0.0501910320930638,0.04256818066822677,0.009436764167334738,0.04575260804769002,0.02103812210029522,0.10341901467345038,0.008525089306144325,0.07456869377260886,0.8813196718473855,0.14505428226779252,0.09566353741397075,0.09177523727523447,0.13644913757979085,0.1053650132531185,0.2080854478541188,0.10385663089839756,0.24445958938285728,0.10443507397881457,0.12095400340715502,0.12926136363636365,0.24137931034482762
0.004743436647900952,0.0014370324608173628,0.0015233460661864746,0.002751013702778965,0.0028245249506507653,0.00736375846895968,0.010863632761166869,0.003023596835288,0.016095380029806258,0.00536967957813623,0.03621391546837489,0.00016054323974900794,0.010664178476242436,0.5092974557667699,0.0672496984318456,0.0299183178962521,0.030492968267301673,0.07069129430938476,0.033937097263344984,0.03804753867013475,0.042194337916989906,0.05006754372086797,0.07505985677480467,0.02555366269165247,0.014204545454545454,0.031215970961887482
0.011007133226191235,0.00756120818168388,0.004428729739547666,0.013390005085616542,0.011554344851192336,0.0264324629306848,0.025241704459572144,0.006033293281242834,0.030700447093889718,0.01442955876162842,0.06945263287098237,0.002775849414745558,0.03945509695845615,0.8393110188571284,0.10625251306795334,0.0628832402827056,0.06054310237004406,0.1106308569876409,0.06146044015297345,0.10456847173413764,0.06794637298219934,0.13238569290121577,0.09616910386261959,0.054514480408858604,0.0625,0.08892921960072596
0.004197069580266982,0.0013161605715897341,0.0011726397956285672,0.002568481988475918,0.0022752206301397083,0.0071919886890065374,0.010011652380267159,0.0027100807995230408,0.014754098360655738,0.005137021878237755,0.03381691259016263,0.00015613516829594308,0.010564489945871457,0.5092974557667699,0.0610172899075191,0.027521815662082318,0.027531963869203407,0.06650482140431889,0.029777415990648818,0.035003735576523975,0.037750518796950426,0.047219754408596916,0.0706146692914553,0.020442930153321975,0.014204545454545454,0.05372050816696916
0.03355183597759341,0.04410480935817027,0.02699998499018007,0.05930976936251696,0.0581866779902786,0.09322368259389988,0.07106269442274378,0.021122364305678237,0.07943368107302534,0.04974768092546981,0.164366969170182,0.021723172532392986,0.13028614398142135,0.9203888717906982,0.21059509449135505,0.15371422452124012,0.14957951514496448,0.20314749422789624,0.1627412356097202,0.26135200199230746,0.15741394510713055,0.29949250934050553,0.16825690925945558,0.18228279386712096,0.1903409090909091,0.18802177858439206
0.04820597181535288,0.055104151277884476,0.05196827171918126,0.07202179951025364,0.0853743623468179,0.10938462061816939,0.11599510665092817,0.05677832530964897,0.09225037257824144,0.07271012487454291,0.20333322157448958,0.04263364923620223,0.14373177833336673,0.9425520251960209,0.2730197024527543,0.18433171517092176,0.1802708166635105,0.26999524650278417,0.19934126908214686,0.3277899222446664,0.21451495550802518,0.36474826272681915,0.23914289570633926,0.21294718909710392,0.20454545454545456,0.39165154264972785
0.012627620387871784,0.008367020776534737,0.008205157465329248,0.013233549330733795,0.01755027447318362,0.026870476932724124,0.03678325264795722,0.011609754985387308,0.03368107302533532,0.014917835416275898,0.08156914566475955,0.00409859686535985,0.039283695016395705,0.8350894960458589,0.1288701246481705,0.07286663871578926,0.07203743004681985,0.1302458237131604,0.07865743350511148,0.17136611417028697,0.09220795593356129,0.2089352432182453,0.11322091356607725,0.07325383304940375,0.07102272727272727,0.1952813067150635
0.01658275540028656,0.007943969164238037,0.01001490936832197,0.012060131163376491,0.020475366477735346,0.023453701814887918,0.042371034269840985,0.018924020020817757,0.03710879284649777,0.009108783312477758,0.08847602417852202,0.0014041798861261629,0.03294725967944058,0.7892919225962353,0.14927623642943305,0.07363903008683777,0.07596089712871344,0.16305853592285752,0.08169619564621133,0.15454218434378372,0.10783618967466065,0.19009602161399067,0.11604647705322045,0.06984667802385008,0.05681818181818181,0.13611615245009073
0.03982744722604095,0.029606897755811924,0.02810679272764194,0.04166938291548554,0.06328311148208088,0.06385500728015493,0.09275124011026474,0.044369613816869116,0.06915052160953801,0.039374414725309365,0.15281276684511907,0.013116640815721713,0.08294959068027476,0.9024519817373633,0.244270205066345,0.13296232445843373,0.13098304333911903,0.2548587532255874,0.1388577298109991,0.31210050084396357,0.17193380568273595,0.37275614891260694,0.21363754923600334,0.12947189097103917,0.12500000000000003,0.24065335753176043
0.03625164678514216,0.03636900844760204,0.03153018994524618,0.04702799254275666,0.06723160001587307,0.07687834095913468,0.087232228472976,0.039251507478598964,0.07287630402384501,0.046474894348183575,0.163829610616989,0.019740817511225424,0.10269125763794698,0.9272307126957743,0.23964616003216727,0.1472431769384853,0.14496478300000254,0.23835053646611434,0.15452008658115987,0.286532554857633,0.17594907679313568,0.3378281346980005,0.20314045898218425,0.15502555366269166,0.1590909090909091,0.3386569872958258
0.01566378396878849,0.013947272995876926,0.019171777724975827,0.01941355167892487,0.0298291201228281,0.040646992084556625,0.05730668828851216,0.028977687613539208,0.04068554396423249,0.018497865042905102,0.11039018320678169,0.005801699422210198,0.05956922612816373,0.8849666266595521,0.16586248492159228,0.08971891208785518,0.09316866460454014,0.1626544886595138,0.10927623887936432,0.21021611001964638,0.13573870963161652,0.24565225328286822,0.13081190543986065,0.10902896081771721,0.10511363636363637,0.17749546279491835
0.021560679335354372,0.011147074228770195,0.01147581450143455,0.01659734807464484,0.02798829215449724,0.030013848880288567,0.05260972128582817,0.024847923504221266,0.043964232488822655,0.009468524688363133,0.10246298504567024,0.0012342320462062975,0.04107365381810615,0.813995434394809,0.17269802975472456,0.08543009022081723,0.08755938780455466,0.1881400244465571,0.0877150718036613,0.17142145604471623,0.11911440295646494,0.21279314583358686,0.11718043028396734,0.06984667802385008,0.06676136363636363,0.1455535390199637
0.010420520006268618,0.00699713936528828,0.004795049361929174,0.012451270551402887,0.010515337375928668,0.025883542583232715,0.027787610539950092,0.009110826715917831,0.028614008941877794,0.01844471625637425,0.06460190513606982,0.0029544879086563424,0.0386793549447566,0.8471911237414798,0.1096702854845195,0.05060882095271418,0.05003018952012365,0.11198220833899225,0.05459643115343175,0.07880682918730457,0.07076678684082238,0.09812703087539096,0.11123221816310469,0.04770017035775128,0.058238636363636354,0.19237749546279492
0.021994473768250145,0.023643884553915577,0.027574350373662952,0.03400305088525449,0.040290352933236094,0.06163722947521553,0.07089322269427283,0.03423020477774902,0.053502235469448586,0.03411448760140249,0.14108623205762516,0.016038395169326206,0.08931019607765585,0.9124758173981485,0.18425814234016888,0.12407390050487449,0.12433124590722774,0.18516569333152247,0.1444462558372747,0.238883200974017,0.15637398472630798,0.2647348756830435,0.16014071769858512,0.14480408858603067,0.140625,0.13901996370235936
0.020927939964268772,0.02577257282531326,0.023013532537373198,0.043533814003383166,0.02633188331553768,0.07512096664681191,0.06127958740744167,0.01914658761869471,0.05558867362146051,0.05246538820068473,0.13337479715856315,0.035173202318597684,0.1120306617964873,0.9376362800413905,0.15520707679935666,0.12479806388121885,0.11674020847966206,0.15037009371180224,0.13498701321142834,0.20540136694429842,0.1345787041758045,0.22098358261631515,0.145675128419808,0.161839863713799,0.15767045454545456,0.25880217785843923
0.26820340286327665,0.32738151197303217,0.45775913138275415,0.29764403708725745,0.4697819666377363,0.38589145541085534,0.4939314343127375,0.5444795162564119,0.3304023845007451,0.2925249012937469,0.5452445485839822,0.18028436914950816,0.41857424135282634,0.975778957904413,0.6952151186168073,0.48138091694654594,0.4869503640654103,0.680806057313595,0.5692915272421297,0.6789894573729212,0.6367728613797783,0.7083206562085458,0.6208090125277094,0.6081771720613288,0.4943181818181817,0.7506352087114339
0.016108564058450736,0.016754186867940744,0.018969585882454506,0.025606592004367497,0.027327446554604125,0.04975098702078341,0.05553619892257192,0.022495266417823803,0.043219076005961254,0.03161651760209715,0.11461150699716334,0.016231710572054293,0.07400470549730588,0.9132362728570369,0.15440289505428229,0.10314991670009784,0.10040504701815868,0.15225451582235502,0.11710705959912002,0.215058524032209,0.1296848235918261,0.24428920882571284,0.1423402162073145,0.12265758091993186,0.12500000000000003,0.1509981851179673
0.021776835005286432,0.019258921016935496,0.021757572051237756,0.026532288562968655,0.03794878640532605,0.04884713206421915,0.0655905608796921,0.033126326962487955,0.050521609538002984,0.0228856980525296,0.12525876023355623,0.00756327271814429,0.06884025613368158,0.889884931543195,0.19209891435464416,0.10761536034870543,0.10637713926059364,0.1870399293766128,0.11981013951304742,0.2092199562799192,0.14317160809198465,0.24215945186140758,0.14549205277845148,0.11584327086882454,0.11505681818181816,0.233393829401089
0.0047398454090979035,0.0014236022509031816,0.0017371857033716045,0.002724937743358664,0.0031850005338429246,0.00734668405709021,0.011901839625727386,0.003925728361673683,0.01594634873323398,0.005352549056480165,0.03967239825622767,0.00016031467306319228,0.010644085080276663,0.5092974557667699,0.06785283474065137,0.0330244393133098,0.03443755440607517,0.07254176286839603,0.03709384048684137,0.03782617117241761,0.04701636356360905,0.04992150324331561,0.07702468011497127,0.02555366269165247,0.014204545454545454,0.09691470054446462
0.028503745589630067,0.02140775460320445,0.02322114009518817,0.031095581436935422,0.04294777673725356,0.05267878151546814,0.07878123411204734,0.03662655649137531,0.05529061102831595,0.03411374518799454,0.1318958243651057,0.011741948128497534,0.07147118602040034,0.90335816451446,0.206875753920386,0.11013108788702075,0.11108196924101142,0.21544547059622435,0.12610696286042752,0.27742881651401535,0.14778624403915966,0.323516167897869,0.19149639607344107,0.11754684838160136,0.11079545454545454,0.3629764065335753
0.006899513245049148,0.004552841160907346,0.005079535928675112,0.008148737271639126,0.0078043949785501,0.019748839898638085,0.02261856959524016,0.007016120096489905,0.022056631892697465,0.01187596292187532,0.0601313087717966,0.0025665881972428985,0.030704624762718513,0.8054291836061505,0.08906312826698834,0.050944284387319384,0.051227497242182445,0.09219068314545702,0.06105525968549474,0.08951548188937158,0.06983439373149575,0.1089705363336538,0.08856985324869304,0.05792163543441226,0.05255681818181818,0.12196007259528131
0.021758880279680134,0.018990316818651876,0.02520591307390844,0.02561962999145342,0.04393099148071976,0.04850409702071464,0.07224653118100313,0.04081575234899515,0.049925484351713866,0.021444533074278765,0.13722265901335515,0.006915905956843672,0.06849096864034217,0.8756178250511841,0.1962203457981504,0.11955616673029505,0.12214837995412771,0.19592557381502104,0.13322014275813593,0.24217604250255956,0.16046455292675488,0.27913203276174714,0.14905422049627076,0.12095400340715502,0.11079545454545454,0.25698729582577134
0.06994733593423082,0.0904256033521804,0.13239964157311515,0.09654623920490707,0.15775161867962018,0.15050415397872985,0.19330823373243539,0.1652147608027874,0.12906110283159464,0.09535722797784456,0.2960996185703669,0.05996578643335392,0.19338468605829745,0.9545858990139113,0.37726176115802174,0.25769379922172514,0.26469437075029395,0.3619516501426049,0.3092423677738102,0.4409087135781289,0.35028636559017645,0.464067957502221,0.322490956394049,0.3185689948892675,0.26562499999999994,0.4551724137931035
0.02840571265076819,0.01962825178957547,0.018368017438525973,0.029739631550357894,0.03899464684491011,0.047837533156438405,0.07034408243779736,0.03017586123262841,0.05469448584202683,0.03271672307008411,0.12032961519550078,0.01031542952194952,0.06465425096462556,0.8994463719695099,0.20054282267792523,0.10341124714498486,0.10026061391214135,0.20844424826836885,0.10572323258906408,0.24192700406762777,0.13579894730365424,0.2821745427107547,0.18734367542841984,0.10221465076660988,0.09659090909090909,0.2932849364791289
0.006379113521149578,0.0026256060382223775,0.0036649224908497373,0.004628482771206275,0.005998915061345028,0.011730402780550488,0.01857322365626419,0.006616730107230344,0.019970193740685545,0.008838421205720915,0.05057803598547333,0.0007156652918315787,0.017451275338211066,0.6790632746952248,0.08695215118616807,0.04291076150589804,0.043006201698662455,0.090642401195165,0.05080632144502043,0.06585683057085143,0.0631084273793988,0.08279278073239299,0.0962438970441972,0.04258943781942078,0.028409090909090905,0.14845735027223228
0.039051024039958124,0.03197732980566487,0.04075511184159474,0.04123912958750916,0.07177105495980579,0.06695278240672439,0.10585384779655915,0.061257288324557235,0.07034277198211625,0.03194837964695567,0.16781896744538874,0.012226615641107356,0.08776890262698694,0.9001138480476837,0.2575392038600724,0.14733388579123835,0.14907429980494202,0.2684978948798044,0.1617189560853572,0.3471872492321315,0.20365281243236708,0.4018790541445071,0.20119598890450632,0.16013628620102216,0.13920454545454547,0.37059891107078047
0.020743574368996702,0.013953988100834015,0.013505266248796353,0.022568742750751627,0.025130306370515883,0.03963463809195865,0.05313605732074097,0.02081745937165557,0.04366616989567809,0.02884246067771613,0.10268398060628514,0.008615881044210601,0.05556682791180568,0.8816526036685998,0.16143948532368316,0.08709234561987887,0.08526541549683685,0.17409004481868803,0.09498264820500069,0.17654057942942528,0.11268618281186872,0.20920298409375798,0.16606439209612525,0.09028960817717206,0.08238636363636363,0.2152450090744102
0.011389988063411393,0.0052243516566163935,0.007175534071302186,0.007966205557336079,0.014665772560706919,0.017360862970256474,0.03217796297850327,0.01483117693472053,0.030104321907600595,0.005265073231419481,0.07458411089959119,0.0006811560085566978,0.02490466037205083,0.74400863669885,0.12716123843988741,0.06336080765016314,0.06488239770926639,0.13182805921499388,0.07048458478599294,0.10811035169761199,0.09190246488251287,0.13447893974613295,0.08488762062037866,0.056218057921635436,0.04261363636363636,0.14410163339382942
0.03490983133570018,0.029882217059052633,0.03580632586098092,0.038422925983229134,0.06513622626440504,0.06446142693982397,0.09598809268914844,0.057704186973300306,0.06646795827123696,0.035371416019980374,0.15608847618804167,0.011885484821372718,0.08616693175376924,0.9130958442695583,0.24728588661037396,0.129785121179693,0.13060304763273026,0.25191837566209424,0.14883387963872063,0.2830460167685879,0.1869600929725441,0.32913872628363494,0.20673983129690796,0.14480408858603067,0.13920454545454547,0.19491833030852995
0.010664449652403669,0.004821445359190965,0.0033863167469718237,0.009009243927591878,0.010007772907640645,0.01787183409530483,0.022857761941123555,0.0061216292348311545,0.027868852459016394,0.007926786044119321,0.05998166757907429,0.0006459458619836485,0.025673244250684513,0.7538856907956933,0.10605146763168476,0.05268694413665282,0.052480693493557724,0.10853252750237674,0.05123303462797414,0.08428567475580398,0.06732162226935103,0.1063052976183232,0.08256460079208956,0.04088586030664395,0.03835227272727273,0.1586206896551724
0.011043754366271162,0.005090049557474584,0.007444313212355839,0.00770544596477213,0.013941795394382355,0.017253871250970124,0.0323184142522413,0.015067898406676118,0.029359165424739195,0.005183046185620798,0.07327194376646524,0.0006850200443660189,0.024798859449241303,0.7405063396802346,0.1277643747486932,0.06006611359612029,0.06207452126352588,0.12980782289827517,0.07015240254835504,0.1076676167021777,0.09180135164730671,0.13340797624408232,0.08358656240921299,0.05792163543441226,0.04261363636363636,0.22976406533575322
0.01305967524564066,0.00966975113821029,0.007750330336556799,0.01672772787994165,0.016667722555999114,0.03245739881590863,0.03671442023324546,0.008690477925894235,0.03442622950819672,0.019184817125565384,0.08225912881639459,0.006009780622966879,0.047460508043875416,0.8568900092907774,0.12545235223160434,0.07754841652204529,0.07372363767157981,0.12543800081488524,0.08007521511273365,0.18199175406071005,0.0885949864185563,0.22105660285509132,0.11008507181058695,0.08006814310051108,0.08096590909090909,0.11687840290381128
0.37325485287300586,0.4447951221477592,0.5430898794610638,0.4051552171330078,0.5586114509959637,0.5033362776626417,0.5809495336050423,0.6016618807130855,0.43681073025335315,0.42902569375856947,0.6215770203799507,0.3082403957217942,0.5335602664051292,0.9838255857406867,0.7559308403699235,0.5638563502202553,0.5658738058190539,0.7502071166644031,0.6443940218703255,0.7365173358421649,0.6867215087643662,0.7659336246029524,0.7175115296230171,0.686541737649063,0.5909090909090909,0.9488203266787659
0.09656992142781633,0.1109469641010489,0.13714635677442752,0.12455181945184808,0.18751249684098842,0.1749774065668776,0.22587787593394068,0.17345268313639045,0.14709388971684054,0.1222879791268119,0.30686904567730566,0.07322508213723308,0.21317694795877387,0.9578730911962988,0.413751507840772,0.2718455543194716,0.27286144719902933,0.4154352845307619,0.30656082069375734,0.5123827444035529,0.3551363587273845,0.5543209726295805,0.3686288348154732,0.32197614991482115,0.28409090909090906,0.4116152450090744
0.05113022599290364,0.05389543238560819,0.041525532502096625,0.07362547100394826,0.07545787872901304,0.10521282275807278,0.10927934556655478,0.04425322864864858,0.09150521609538004,0.06956525151665856,0.18778150953057512,0.029659450544155558,0.13711108680733933,0.9331880078168644,0.26688781664656214,0.1739598934027181,0.16750392854416202,0.27095613201140833,0.17348084609823772,0.3343756053017516,0.1959867081273958,0.37522666699120105,0.2349290359959342,0.19250425894378195,0.19460227272727273,0.3368421052631579
