Centrality Values,Degree Centrality,Laplacian Centrality,EHCC Value,LGC Scores,Semi local centrality,I-GSM Values,Societal Capital Scores,Global Relative Change in Avg Degree,DIL Centrality,Second order centrality,HCC Value,Extended Improved Gravity Index Values,Eigenvector Centrality,Improved Gravity Index Values,Node H-Index,Constraint Coefficients,Leverage Centrality,Volume Centrality,Global Relative Change in Avg Clustering,Density Centrality,P Value,MCGM Values,Clustering Coefficient,H Values,Average Spreading Ability
0.033267499676436815,0.0,0.004926108374384237,0.04557595891696625,0.0014135405077884376,0.027716994894237786,0.18280554409081307,0.014084507042253523,0.0,0.0,0.5418620285495296,0.016455377728203664,0.034799737360472746,0.024544579393931197,0.025568181818181816,0.0,0.0,0.22490706330533716,0.08823529411764705,0.018514810618705305,0.0006631299690799002,0.01775147928994083,0.0036157362298937772,0.0,0.0014437987875922792,0.10750421585160203
0.0477228713080097,0.0,0.004926108374384237,0.04873665228359428,0.0018852378890921529,0.03792851932895697,0.20074641353415412,0.014084507042253523,0.0,0.0,0.5538507682083955,0.016455377728203664,0.048916611950098485,0.031505825305054136,0.03409090909090909,0.0,0.0,0.22490706330533716,0.12352941176470589,0.018514810618705305,0.0006631299690799002,0.01775147928994083,0.004768107041428275,0.0,0.0018532838410909784,0.17959527824620578
0.06918068805575277,0.12499999999999997,0.05911330049261085,0.0873342960127327,0.008630200114510746,0.07293946024799416,0.2094408743840836,0.1267605633802817,0.09312384536686971,0.023922142547380513,0.6143184465869519,0.2754596592690471,0.07058437294812869,0.02684665055876721,0.14204545454545453,0.25,0.7297211993875241,0.5754115769659022,0.1411764705882353,0.018514810618705305,0.02851458886217501,0.40236686390532544,0.016087870413519743,0.0,0.003948036904788914,0.23018549747048905
0.06262039170030041,0.06250003553124903,0.0394088669950739,0.08325638181589574,0.006085516873267016,0.06783369803063458,0.20482758991745847,0.09859154929577466,0.028347004139269535,0.008794905348301659,0.6142100794613207,0.2611871380880227,0.06730137885751805,0.02585065351230591,0.1335227272727273,0.25,0.5472908992669977,0.3271375467374691,0.1411764705882353,0.018514810618705305,0.012599469495883017,0.40236686390532544,0.011877424129859945,0.0,0.003041253295212026,0.20615514333895452
0.01855146075463589,0.0,0.009852216748768475,0.02571936759806797,0.0012211376285724482,0.024799416484318017,0.14493469308961626,0.028169014084507046,0.0,0.0,0.5248610002737746,0.039123499510757234,0.023637557452396582,0.010332500657062782,0.025568181818181816,0.0,0.0,0.1635687733687346,0.07058823529411765,0.018514810618705305,0.0013262599464962913,0.047337278106508875,0.002517107707516807,0.0,0.0006077941562093447,0.112141652613828
0.3311109502623634,0.5,0.3349753694581281,0.3931964527956859,0.14681736156690423,0.3114514952589351,0.4094437185124375,0.4507042253521127,0.48178508145583465,0.3143609419156895,0.6937905469839158,0.6042313829650999,0.3046618516086671,0.15010925588899576,0.4375,0.5,0.9455595162669562,0.864148862028338,0.4529411764705882,0.26887078328857067,0.2950928382996689,0.7159763313609467,0.14093274985940502,0.027777778,0.07063964975562621,0.5522765598650927
0.027922912175532038,0.06250003553124903,0.02955665024630542,0.03541216061244971,0.002900007913344226,0.03428154631655726,0.11026223218792532,0.07042253521126761,0.028347004139269535,0.007915414813471492,0.4496078773018092,0.08538325934798506,0.03217334208798424,0.0021702564662716634,0.09659090909090909,0.25,0.5472908992669977,0.4293680295562182,0.1,0.058082474557499,0.012599469495883017,0.09467455621301775,0.0073428134086916,0.0,0.0002553243488784699,0.11846543001686341
0.03126033280258453,0.06250003553124903,0.02955665024630542,0.04036391355739846,0.002816219562717908,0.040116703136396786,0.1070933677021818,0.07042253521126761,0.028347004139269535,0.007915414813471492,0.4746427362138028,0.10091512080406805,0.03808273145108338,0.0034767053073672615,0.08806818181818182,0.25,0.5472908992669977,0.4293680295562182,0.08235294117647059,0.058082474557499,0.011273209549386726,0.1242603550295858,0.006794769412647699,0.0,0.00040902409525304446,0.11045531197301856
0.044636048128708264,0.06250003553124903,0.034482758620689655,0.051984109775434675,0.0048519661557128915,0.04886943836615609,0.15603522450885854,0.08450704225352113,0.028347004139269535,0.008091312920437525,0.4913182346883408,0.120476870295405,0.04793171372291529,0.007687269187753629,0.1221590909090909,0.25,0.5472908992669977,0.4001593204423112,0.13529411764705881,0.05016894176974026,0.012599469495883017,0.14792899408284024,0.009256192102794296,0.0,0.0009043846102757313,0.09949409780775717
0.026053748383082196,0.06250003553124903,0.024630541871921183,0.019800814361770808,0.0017176611878395175,0.020423048869438368,0.07301651452355916,0.05633802816901409,0.028347004139269535,0.007622251303034091,0.4294615792440294,0.06892788214786467,0.025607353906762963,0.0009044849724515738,0.07102272727272728,0.25,0.5472908992669977,0.47026022305174753,0.06470588235294117,0.018514810618705305,0.011273209549386726,0.07692307692307691,0.005642335141106557,0.0,0.00010640999689935708,0.05396290050590218
0.0124020840624504,0.0,0.004926108374384237,0.007814969271866737,0.00043911302272681423,0.009482129832239242,0.05803628280958194,0.014084507042253523,0.0,0.0,0.35899727639826007,0.016455377728203664,0.012803676953381483,0.0004864658316580575,0.012784090909090908,0.0,0.0,0.22490706330533716,0.03529411764705882,0.018514810618705305,0.0006631299690799002,0.01775147928994083,0.0010493920773139423,0.0,2.861569582846368e-05,0.04637436762225971
0.008862350462340012,0.0,0.004926108374384237,0.020265622194899496,0.0005632439125435816,0.019693654266958426,0.11227620924747737,0.014084507042253523,0.0,0.0,0.5014255775920566,0.016455377728203664,0.015758371634931052,0.005170998144195424,0.014204545454545456,0.0,0.0,0.22490706330533716,0.04117647058823529,0.018514810618705305,0.0006631299690799002,0.01775147928994083,0.0014419268496552611,0.0,0.0003041763027828388,0.04300168634064081
0.19752374794479194,0.31250003553124905,0.22167487684729062,0.2794424785312706,0.0799201217724029,0.2742523705324581,0.38592488796513874,0.4225352112676056,0.28745446341135217,0.08536642256192277,0.7261308034969471,0.6489799347891075,0.21273801707156925,0.0002709165524994932,0.3977272727272727,0.75,0.8291794955621314,0.6479907949088516,0.3529411764705882,0.010601277830946566,0.14389920428238082,0.8284023668639052,0.05324706081702476,0.2,8.76494147747145e-05,0.3528667790893761
0.12198743275266694,0.12499999999999997,0.0935960591133005,0.1821674919645675,0.025935597791090816,0.18088986141502555,0.30467797465323115,0.22535211267605637,0.09312384536686971,0.011592522858257149,0.7128953978093506,0.5521786582850695,0.14313854235062376,0.00024055603928406112,0.26704545454545453,0.5,0.5194196034304531,0.3660824924271395,0.27647058823529413,0.1594002385978976,0.03647214854948925,0.8343195266272189,0.021323258126042015,0.666666667,4.2451241892917755e-05,0.27445193929173695
0.07298441264214094,0.187500035531249,0.08866995073891626,0.05655781901246713,0.013573712801463503,0.0824215900802334,0.18916069753988762,0.16901408450704225,0.15790078095615184,0.039577074067357464,0.6107946955301549,0.20989001767864407,0.059093893630991455,1.0683582081504256e-05,0.17329545454545453,0.25,0.8209363489004966,0.7249070629986458,0.17058823529411765,0.023036836034576444,0.05769230770176641,0.23668639053254437,0.018300831496272242,0.0,1.8876832379523081e-06,0.1521922428330523
0.08150387233988184,0.187500035531249,0.09852216748768473,0.10910589562127322,0.014773127524318018,0.09409190371991247,0.24412907054969724,0.1971830985915493,0.15790078095615184,0.018092376717008835,0.6235461055324102,0.3422046848697326,0.08010505581089954,0.00037442772452574163,0.17613636363636365,0.25,0.6314368750292987,0.6406443619008398,0.1411764705882353,0.3651520910796248,0.05238726791578124,0.46153846153846156,0.01874654186138073,0.333333333,7.70880612445427e-05,0.15682967959527827
0.02336715082799219,0.0,0.014778325123152709,0.030875636000508286,0.0018852378890921529,0.0350109409190372,0.1917464150238249,0.04225352112676056,0.0,0.0,0.5652427033301854,0.06179162129331081,0.027248850952068283,0.0002564080063010209,0.03551136363636364,0.0,0.0,0.12267657987320518,0.09411764705882353,0.034341876194222784,0.001989389915576192,0.07692307692307691,0.002307371834687,0.0,1.508282395166066e-05,0.0843170320404722
0.10483978366141948,0.24999999999999997,0.1527093596059113,0.14343970202811956,0.030401206552249017,0.13858497447118892,0.2880721927637622,0.29577464788732394,0.22267762218375203,0.06916425247130499,0.6376504795472788,0.3983712538497931,0.1021011162179908,0.0003928250155563639,0.26136363636363635,0.5,0.7436588739239964,0.6392281816226348,0.21176470588235294,0.3651520910796248,0.09615384615849537,0.4733727810650888,0.032490903088015125,0.2,0.00010398303414619685,0.1715851602023609
0.07500605499733855,0.12499999999999997,0.08374384236453203,0.10486684804904185,0.016799564300576744,0.1086797957695113,0.2984536975301962,0.1971830985915493,0.09312384536686971,0.0335044013134617,0.6845563563107727,0.35463017403459896,0.07813525935653316,0.0003384623161447506,0.23863636363636365,0.5,0.7297211993875241,0.41232961616201524,0.2529411764705882,0.04225540898198152,0.04244031831289081,0.485207100591716,0.020397340271796127,0.0,5.9728585663549214e-05,0.168212478920742
0.1746913200937598,0.375,0.23645320197044337,0.14933346555333793,0.05936404641874625,0.1991247264770241,0.2633465568633556,0.38028169014084506,0.3522313990006343,0.18002371710164208,0.6510418795538523,0.3386785328388854,0.1437951411687459,4.723896254682971e-06,0.32954545454545453,0.5,0.912772010267567,0.7783814694999486,0.2823529411764706,0.08365644147222935,0.19164456240626626,0.2781065088757397,0.05222899425894003,0.047619048,1.5242162684701116e-06,0.22807757166947723
0.01791362555746509,0.0,0.009852216748768475,0.017098731371265365,0.0010194249326202012,0.02188183807439825,0.1014771412107917,0.028169014084507046,0.0,0.0,0.49843977207056156,0.039123499510757234,0.019369665134602754,2.053000265405204e-06,0.022727272727272728,0.0,0.0,0.1635687733687346,0.058823529411764705,0.018514810618705305,0.0013262599464962913,0.047337278106508875,0.0015250417571314938,0.0,1.2135101367834332e-07,0.08263069139966275
0.01791362555746509,0.0,0.009852216748768475,0.017098731371265365,0.0010194249326202012,0.02188183807439825,0.1014771412107917,0.028169014084507046,0.0,0.0,0.49843977207056156,0.039123499510757234,0.019369665134602754,2.053000265405204e-06,0.022727272727272728,0.0,0.0,0.1635687733687346,0.058823529411764705,0.018514810618705305,0.0013262599464962913,0.047337278106508875,0.0015250417571314938,0.0,1.2135101367834332e-07,0.07504215851602025
0.04848371401743834,0.06250003553124903,0.04433497536945813,0.07500139442197912,0.005646403850540202,0.058351568198395334,0.17549122750643265,0.11267605633802819,0.028347004139269535,0.0035179621393206634,0.584452498909572,0.26832339894257656,0.05154300722258699,0.00014769655991952936,0.12784090909090912,0.25,0.2729613360094151,0.29792883701017914,0.11176470588235293,0.22270850089996752,0.012599469495883017,0.40236686390532544,0.008212123725100304,1.0,1.7386266558901704e-05,0.1370151770657673
0.01433893346263157,0.0,0.009852216748768475,0.02686589363582914,0.0011668303642776126,0.023340627279358133,0.1384965839252541,0.028169014084507046,0.0,0.0,0.5092217385054165,0.039123499510757234,0.01969796454366382,7.215405395413584e-05,0.025568181818181816,0.0,0.0,0.1635687733687346,0.07058823529411765,0.09765013849629268,0.0013262599464962913,0.047337278106508875,0.001720783890556181,0.0,4.2443561691110665e-06,0.04679595278246206
0.13514210492231846,0.31250003553124905,0.16748768472906403,0.1614122721864786,0.03200559830313074,0.1137855579868709,0.23664149820140296,0.26760563380281693,0.28745446341135217,0.1404392822262024,0.6058461209967496,0.39652422130555165,0.13493105712409717,0.00010723447888793336,0.23579545454545453,0.25,0.9121514984134689,0.7794299874548907,0.21176470588235294,0.05016894176974026,0.12002652526212054,0.49704142011834324,0.03668804829383539,0.0,3.788246208652655e-05,0.19814502529510963
0.03433221759353397,0.06250003553124903,0.034482758620689655,0.037358156148140635,0.00398304992699552,0.03719912472647703,0.16749812142576215,0.08450704225352113,0.028347004139269535,0.008091312920437525,0.5214495613919627,0.08320040332888914,0.03233749179251477,7.873163362922286e-05,0.05113636363636363,0.25,0.5472908992669977,0.4001593204423112,0.12352941176470589,0.05016894176974026,0.013925729442379308,0.07692307692307691,0.005441116130001897,0.0,6.943743278268684e-06,0.08347386172006746
0.07534968956833843,0.12499999999999997,0.06403940886699508,0.08212844811017102,0.009686864314075979,0.0736688548504741,0.27832876259000117,0.14084507042253522,0.09312384536686971,0.029550881970293572,0.7165127586943681,0.23600033575535206,0.07222586999343401,0.00032782656913073107,0.17613636363636365,0.5,0.7297211993875241,0.5023898032610602,0.19411764705882353,0.018514810618705305,0.03448275862557656,0.3136094674556213,0.015624677000203263,0.0,5.785192362692597e-05,0.19561551433389546
0.14720055441376895,0.31250003553124905,0.16748768472906403,0.20004710054070804,0.03401496708203966,0.1276440554339898,0.2552231367800063,0.26760563380281693,0.28745446341135217,0.10232802572862174,0.6168568075181047,0.42448157192650104,0.14674983585029547,9.826505205826922e-05,0.23579545454545453,0.25,0.8607669644687705,0.7794299874548907,0.21176470588235294,0.22270850089996752,0.11604774539762219,0.5502958579881656,0.036685396928881835,0.066666667,3.465036137225849e-05,0.2537942664418213
0.056199872111708474,0.12499999999999997,0.06403940886699508,0.061999169540605255,0.008718643373505194,0.07293946024799416,0.2260001455164497,0.14084507042253522,0.09312384536686971,0.02412316895483913,0.6721006243301972,0.23910670804656864,0.053348653972422846,0.00013055498864506014,0.15909090909090912,0.25,0.7297211993875241,0.5656753410035218,0.1588235294117647,0.026428343406464043,0.03448275862557656,0.31952662721893493,0.01415949984371528,0.0,1.9187538511209764e-05,0.14080944350758856
0.04817131895289298,0.06250003553124903,0.054187192118226604,0.0558327187647194,0.00834935397630031,0.07658643326039387,0.2612634523073089,0.14084507042253522,0.028347004139269535,0.009171829862726306,0.679462684741289,0.2173621025361358,0.04596191726854891,0.0002496510380893406,0.17329545454545453,0.25,0.5472908992669977,0.2589838913205088,0.17058823529411765,0.018514810618705305,0.019230769236700966,0.2781065088757397,0.011283724037692735,0.0,2.9370651898301052e-05,0.10202360876897135
0.07566208463288379,0.187500035531249,0.09852216748768473,0.07134490601515558,0.013595435707181438,0.08388037928519329,0.2684679298229575,0.1971830985915493,0.15790078095615184,0.06279562418687384,0.6811811763681177,0.22416253885966853,0.0691070256073539,0.0002858137738605842,0.19034090909090912,0.5,0.8209363489004966,0.6046202866931921,0.17058823529411765,0.018514810618705305,0.06034482759475899,0.23668639053254437,0.020643907810994205,0.0,5.884389533508859e-05,0.13912310286677912
0.016619417433812626,0.0,0.004926108374384237,0.017582131536430512,0.0005880700905069351,0.016046681254558718,0.12302397199124544,0.014084507042253523,0.0,0.0,0.549660153714545,0.016455377728203664,0.01772816808929744,2.5114393247452783e-05,0.015625,0.0,0.0,0.22490706330533716,0.047058823529411764,0.018514810618705305,0.0006631299690799002,0.01775147928994083,0.0011453872361157367,0.0,1.4773173046659573e-06,0.042580101180438444
0.1312684061219561,0.31250003553124905,0.17241379310344826,0.1315840031845069,0.030574989797992492,0.12472647702407001,0.24513476925748823,0.28169014084507044,0.28745446341135217,0.1221863635989565,0.6911681908936571,0.3166820585341241,0.12344057780695994,0.00032443612578911805,0.24715909090909088,0.5,0.8504968143143568,0.7565055762936873,0.21764705882352942,0.30975736156531364,0.12798408490775232,0.33136094674556216,0.03852237627522769,0.066666667,0.00011450698575273484,0.19645868465430016
0.1407919928084157,0.375,0.1921182266009852,0.1328916625976625,0.029311957994106883,0.10576221735959154,0.232408626406153,0.2535211267605634,0.3522313990006343,0.13418512730403684,0.6508806348800215,0.28066493184266683,0.10111621799080761,6.298530652825694e-05,0.18465909090909094,0.5,0.9382129700156272,0.8825898386003799,0.1411764705882353,0.018514810618705305,0.15450928383767817,0.2899408284023669,0.03280169637726014,0.0,1.854766077380683e-05,0.18507588532883645
0.054794094321254413,0.187500035531249,0.07881773399014778,0.04931921144900214,0.007255450509790048,0.05397520058351568,0.18196382522503457,0.14084507042253522,0.15790078095615184,0.03904937974645936,0.6185935487210548,0.15834102953110374,0.04629021667760998,6.816764202984065e-05,0.11931818181818181,0.25,0.8209363489004966,0.7375199150936254,0.09411764705882353,0.018514810618705305,0.04973474802278866,0.16568047337278105,0.013926773416730414,0.0,1.2017624924830637e-05,0.09738617200674538
0.07135103274215795,0.12499999999999997,0.07881773399014778,0.06990090297666626,0.012915819085434637,0.08606856309263311,0.23572557603965366,0.18309859154929578,0.09312384536686971,0.032566278099762605,0.6635820086441886,0.2232390231156311,0.0686145764937623,0.00012557197373969114,0.20738636363636365,0.5,0.7297211993875241,0.4342361478440998,0.20588235294117646,0.026428343406464043,0.038461538465065434,0.24852071005917156,0.017972328972371943,0.0,2.215366347700351e-05,0.142495784148398
0.02411689898290103,0.06250003553124903,0.024630541871921183,0.0210155121927079,0.0018914444335829915,0.0262582056892779,0.15649304064070585,0.05633802816901409,0.028347004139269535,0.006156433743811161,0.5573035999709882,0.053396020691781704,0.023309258043335522,5.7205009238028926e-05,0.029829545454545456,0.0,0.5472908992669977,0.5315985129883501,0.07058823529411765,0.018514810618705305,0.011273209549386726,0.047337278106508875,0.0037226797088234674,0.0,5.047500924257211e-06,0.09064080944350761
0.021930133531083574,0.0,0.024630541871921183,0.031241284872376145,0.0029962093529522205,0.04449307075127644,0.14619788232259895,0.07042253521126761,0.0,0.0,0.5321131024799385,0.15993619380910007,0.020682862770847008,1.2138622433871993e-05,0.04403409090909091,0.0,0.0,0.07156133846383067,0.09411764705882353,0.018514810618705305,0.0033156498620724837,0.23668639053254437,0.0027330960436054855,0.0,7.152091428484484e-07,0.08389544688026981
0.021930133531083574,0.0,0.024630541871921183,0.031241284872376145,0.0029962093529522205,0.04449307075127644,0.14619788232259895,0.07042253521126761,0.0,0.0,0.5321131024799385,0.15993619380910007,0.020682862770847008,1.2138622433871993e-05,0.04403409090909091,0.0,0.0,0.07156133846383067,0.09411764705882353,0.018514810618705305,0.0033156498620724837,0.23668639053254437,0.0027330960436054855,0.0,7.152091428484484e-07,0.09443507588532885
0.06827170994967972,0.12499999999999997,0.08374384236453203,0.0667588019030928,0.016209942573947096,0.11159737417943107,0.2245017499715447,0.1971830985915493,0.09312384536686971,0.02764113109415979,0.6182225563034518,0.25211988948061786,0.06286933683519369,1.4091964276776628e-05,0.21875,0.25,0.7297211993875241,0.483890954012463,0.21176470588235294,0.026428343406464043,0.040450928388978125,0.2899408284023669,0.017634146740883996,0.0,2.075279093168926e-06,0.15177065767284995
0.06827170994967972,0.12499999999999997,0.08374384236453203,0.0667588019030928,0.016209942573947096,0.11159737417943107,0.2245017499715447,0.1971830985915493,0.09312384536686971,0.02764113109415979,0.6182225563034518,0.25211988948061786,0.06286933683519369,1.4091964276776628e-05,0.21875,0.25,0.7297211993875241,0.483890954012463,0.21176470588235294,0.026428343406464043,0.040450928388978125,0.2899408284023669,0.017634146740883996,0.0,2.075279093168926e-06,0.15472175379426645
0.021930133531083574,0.0,0.024630541871921183,0.031241284872376145,0.0029962093529522205,0.04449307075127644,0.14619788232259895,0.07042253521126761,0.0,0.0,0.5321131024799385,0.15993619380910007,0.020682862770847008,1.2138622433871993e-05,0.04403409090909091,0.0,0.0,0.07156133846383067,0.09411764705882353,0.018514810618705305,0.0033156498620724837,0.23668639053254437,0.0027330960436054855,0.0,7.152091428484484e-07,0.061551433389544684
0.03505072624198828,0.12499999999999997,0.05911330049261085,0.039397113227068174,0.006326020472287003,0.057622173595915385,0.1553215478485035,0.1267605633802817,0.09312384536686971,0.017589810696603318,0.5324962042371698,0.18848123617114904,0.027248850952068283,1.311529335532431e-05,0.05255681818181818,0.0,0.7297211993875241,0.6542750928615554,0.09411764705882353,0.018514810618705305,0.03249336870166388,0.23668639053254437,0.008198085328653472,0.0,1.5418033798966696e-06,0.1079258010118044
0.21158088606424047,0.31250003553124905,0.1921182266009852,0.2533326723112741,0.07212780516415533,0.2902990517870168,0.6666639899820875,0.3380281690140845,0.28745446341135217,0.12737256572380262,0.9705351984850419,0.6030559989548175,0.23834537097833222,8.172144257244425e-05,0.3806818181818182,0.5,0.8877936755166572,0.716144450325812,0.4235294117647058,0.1609584007983626,0.13594164455338412,0.8224852071005917,0.051420837684733434,0.066666667,2.6410741045211356e-05,0.7769814502529512
0.17236517839679416,0.24999999999999997,0.16748768472906403,0.1805437632186473,0.056979181698141604,0.25018234865062,0.6093648984131789,0.3380281690140845,0.22267762218375203,0.09479511950143252,0.937509866128339,0.47569473607110363,0.1794156270518713,0.0001740068786198775,0.37784090909090906,0.5,0.8464517708591475,0.5968755528860942,0.4,0.028261711957918184,0.1127320955522227,0.5798816568047337,0.043122621573280305,0.1,4.604118170101151e-05,0.6488195615514333
0.013120592710904704,0.0,0.004926108374384237,0.012698550423639566,0.0005073850121260362,0.015317286652078776,0.18690007672473596,0.014084507042253523,0.0,0.0,0.6525773142722432,0.016455377728203664,0.015758371634931052,7.135658588420257e-07,0.014204545454545456,0.0,0.0,0.22490706330533716,0.04117647058823529,0.018514810618705305,0.0006631299690799002,0.01775147928994083,0.001080181087725405,0.0,4.1915893735056825e-08,0.061551433389544684
0.019850474957646257,0.0,0.009852216748768475,0.01975743227967368,0.0011513140030505165,0.029175784099197664,0.22693770363209909,0.028169014084507046,0.0,0.0,0.6889501291459329,0.039123499510757234,0.02429415627051871,3.1093994253434254e-06,0.025568181818181816,0.0,0.0,0.1635687733687346,0.07058823529411765,0.018514810618705305,0.0013262599464962913,0.047337278106508875,0.0017157311813234006,0.0,1.8231966662374404e-07,0.10413153456998314
0.07999991324789058,0.187500035531249,0.10344827586206896,0.0796866575342846,0.01854980984699316,0.10430342815463166,0.3299463883674948,0.2112676056338028,0.15790078095615184,0.062004082705526695,0.8078204122946888,0.25925614980708844,0.07846355876559422,5.0627412682480596e-06,0.22159090909090912,0.25,0.8209363489004966,0.6031598514521808,0.21764705882352942,0.034341876194222784,0.06299734749608807,0.2899408284023669,0.02325568543553052,0.0,1.03763951900201e-06,0.1606239460370995
0.01760123049291974,0.0,0.009852216748768475,0.019230650032411395,0.001089248558142133,0.029905178701677606,0.27648864060284145,0.028169014084507046,0.0,0.0,0.7118859003947734,0.039123499510757234,0.022980958634274455,4.3053230026319775e-06,0.024147727272727272,0.0,0.0,0.1635687733687346,0.06470588235294117,0.018514810618705305,0.0013262599464962913,0.047337278106508875,0.0016522738188453536,0.0,2.5384058642507947e-07,0.12984822934232715
0.053633769800263034,0.12499999999999997,0.054187192118226604,0.043933637839009596,0.006307400838814488,0.05397520058351568,0.2172241035874351,0.11267605633802819,0.09312384536686971,0.022514957691652248,0.7196428032805282,0.14406850835007928,0.049737360472751145,5.740414414916946e-07,0.13068181818181818,0.25,0.7297211993875241,0.6046202866931921,0.13529411764705881,0.018514810618705305,0.030503978786087693,0.16568047337278105,0.011754487700968572,0.0,8.441807968257174e-08,0.1467116357504216
0.11401527299470562,0.24999999999999997,0.13793103448275862,0.08703681897302265,0.0287642304427904,0.13202042304886946,0.30407894975004474,0.2535211267605634,0.22267762218375203,0.09072991879147103,0.7710935242776742,0.25270758122171744,0.09717662508207485,1.0544040783692632e-06,0.25852272727272724,0.5,0.8756654388271963,0.7190210658450282,0.2588235294117647,0.023036836034576444,0.09946949600389486,0.23668639053254437,0.031514735375000553,0.0,2.4856445299711215e-07,0.20615514333895452
0.06564759140749878,0.12499999999999997,0.06403940886699508,0.04982120390722186,0.00847038159387166,0.06929248723559446,0.25633368163363096,0.14084507042253522,0.09312384536686971,0.029550881970293572,0.7112336756554594,0.15834102953110374,0.06336178594878529,4.803607612707581e-07,0.16761363636363635,0.5,0.7297211993875241,0.5023898032610602,0.17647058823529413,0.018514810618705305,0.03448275862557656,0.16568047337278105,0.014931341135322957,0.0,8.441807968257174e-08,0.1521922428330523
0.06997649445815841,0.12499999999999997,0.05911330049261085,0.050050509114774086,0.00804833656849465,0.06126914660831509,0.25594593027186696,0.1267605633802817,0.09312384536686971,0.028143697114565307,0.6602832892063875,0.15120476867654986,0.06533158240315168,4.325238181792159e-07,0.16193181818181818,0.5,0.7297211993875241,0.5315985129883501,0.18235294117647058,0.018514810618705305,0.03249336870166388,0.16568047337278105,0.014295959423744904,0.0,7.621076101684473e-08,0.10750421585160203
0.0724221015259593,0.187500035531249,0.09852216748768473,0.06744671752574952,0.015808068818165315,0.09482129832239242,0.23369879220323497,0.1971830985915493,0.15790078095615184,0.05224173776891185,0.7339222672842137,0.22416253885966853,0.066973079448457,6.756949455612215e-07,0.19318181818181818,0.25,0.8209363489004966,0.6548061603892094,0.17647058823529413,0.023036836034576444,0.06034482759475899,0.23668639053254437,0.02077681994727274,0.0,1.3893812510490122e-07,0.19688026981450252
0.010978455124558317,0.0,0.004926108374384237,0.010566631762493537,0.00045773265619932933,0.015317286652078776,0.1267948530954658,0.014084507042253523,0.0,0.0,0.5881770149225837,0.016455377728203664,0.0144451739986868,1.1181697886966924e-07,0.012784090909090908,0.0,0.0,0.22490706330533716,0.03529411764705882,0.018514810618705305,0.0006631299690799002,0.01775147928994083,0.001016603709447754,0.0,6.565799767675441e-09,0.03583473861720068
0.029534721946056313,0.0,0.014778325123152709,0.021932733022916838,0.0019131673393009258,0.0350109409190372,0.16918427565982214,0.04225352112676056,0.0,0.0,0.6284223230386755,0.06179162129331081,0.029218647406434664,2.0529833849439105e-07,0.03551136363636364,0.0,0.0,0.12267657987320518,0.09411764705882353,0.018514810618705305,0.001989389915576192,0.07692307692307691,0.002223820125521511,0.0,1.2076428014663582e-08,0.08178752107925802
0.029534721946056313,0.0,0.014778325123152709,0.021932733022916838,0.0019131673393009258,0.0350109409190372,0.16918427565982214,0.04225352112676056,0.0,0.0,0.6284223230386755,0.06179162129331081,0.029218647406434664,2.0529833849439105e-07,0.03551136363636364,0.0,0.0,0.12267657987320518,0.09411764705882353,0.018514810618705305,0.001989389915576192,0.07692307692307691,0.002223820125521511,0.0,1.2076428014663582e-08,0.07209106239460372
0.08420385824149257,0.187500035531249,0.10344827586206896,0.06106955383536599,0.016054778961676137,0.09336250911743253,0.25716707157328744,0.2112676056338028,0.15790078095615184,0.06664025422908011,0.7131500574226546,0.19402233274770653,0.06483913328956008,3.2688390218539385e-07,0.21590909090909094,0.5,0.8209363489004966,0.5802796952537839,0.20588235294117646,0.018514810618705305,0.06564986738908064,0.16568047337278105,0.021729811904272582,0.0,5.750979919993816e-08,0.17284991568296798
0.17181728549994255,0.375,0.22660098522167488,0.15334940537502317,0.05429329956973131,0.17797228300510579,0.3333709660531615,0.35211267605633806,0.3522313990006343,0.157659529241089,0.7979037837489377,0.3492569894595104,0.14937623112278398,2.511437636699149e-06,0.30113636363636365,0.5,0.9022233196937168,0.8056429320347624,0.2588235294117647,0.23401356443964538,0.1777188329222045,0.3254437869822485,0.049940972915364895,0.047619048,8.85217886638508e-07,0.2580101180438449
0.054669136295436266,0.12499999999999997,0.05911330049261085,0.041845101220978814,0.006512216807012154,0.053245805981035746,0.2051724173986601,0.1267605633802817,0.09312384536686971,0.028143697114565307,0.6397104216959181,0.12946016316611697,0.052527905449770186,1.1998912331447435e-07,0.14488636363636365,0.5,0.7297211993875241,0.5315985129883501,0.14705882352941177,0.018514810618705305,0.03249336870166388,0.1242603550295858,0.01350168964708038,0.0,2.1163102251718497e-08,0.11762225969645868
0.04810883993998391,0.12499999999999997,0.06403940886699508,0.039874315974209096,0.006707722958473562,0.05981035740335522,0.20860015595214065,0.14084507042253522,0.09312384536686971,0.029550881970293572,0.624308527094227,0.13659642349258755,0.04251477347340774,1.1221562006209877e-07,0.14488636363636365,0.5,0.7297211993875241,0.5023898032610602,0.12941176470588237,0.018514810618705305,0.03448275862557656,0.1242603550295858,0.012866315390584129,0.0,1.6473205871303056e-08,0.09865092748735246
0.039361778132714104,0.12499999999999997,0.05911330049261085,0.03386899857371766,0.004906273420007727,0.040846097738876735,0.15349883966491756,0.1267605633802817,0.09312384536686971,0.028143697114565307,0.5239312184434194,0.1108219294188174,0.039067629678266574,2.551116070867873e-08,0.11931818181818181,0.5,0.7297211993875241,0.5315985129883501,0.09411764705882353,0.018514810618705305,0.030503978786087693,0.08875739644970414,0.011595555529708495,0.0,4.508107730768167e-09,0.11509274873524453
