Isolating Centrality,Clustering Coefficient,Constraint Coefficients,H-GSM_1,Eccentricity Centrality,Second order centrality,Leverage Centrality,Volume Centrality,Betweenness Centrality,K-Shell Value,Global Relative Change in Avg Clustering,GSM,P Value,Closeness Centrality,Subgraph centrality,HVGc Index,Gravity Index Centrality,H Values,Improved Gravity Index Values,Global Relative Change in Avg Degree,PageRank Centrality,Local Gravity Model Centrality,GIN Values,HCC Value,DIL Centrality,Average Spreading Ability
0.0,0.287330317,0.9762112280084247,0.0006819581706433467,1.0,0.921449717806086,0.5567315367077016,0.9228334099948593,0.02349374215070523,0.9696969696969697,0.17071023129120183,0.596879424485957,0.7953216374269007,0.6296283724535112,0.045697673464302334,0.07801168078080005,0.4780933695412081,0.03859065010414645,0.5010605894160767,0.10921359135936107,0.14645227771117858,0.036914930871702924,0.4205959468031037,0.5155681537317054,0.04068524266611674,0.18816916488222696
0.0,0.3,0.9708847141263202,1.9731654767253327e-05,1.0,0.904977520395001,0.4697116403572169,0.8677182824210613,0.004704905644915161,0.8484848484848485,0.011144754211250487,0.5550465117719383,0.6093567251461989,0.567188834767457,0.02645348739854652,0.04744255793771719,0.3797071319984928,0.024014741954228147,0.3929983122447145,0.06825786123546605,0.10047387419705478,0.02126135212240915,0.381257835911103,0.3930627299458829,0.025805643423651034,0.24946466809421844
0.0,0.269936709,0.9861763675638927,0.002043247855955625,1.0,0.946295655947773,0.6262220359168688,0.9627154414351038,0.020630747191751717,1.0,0.0036741051494562143,0.6732761956195403,1.0,0.6944835740511308,0.144186045655814,0.22353952068897937,0.5874965892701688,0.11472419744210366,0.6217883548214208,0.20477685475154903,0.20203881556366043,0.09589469899657743,0.5022889990992725,0.6964788702121276,0.08358012937467114,0.42291220556745185
0.0,0.266666667,0.9824436775911666,7.254603081578289e-05,0.39999999760000016,0.930924110493797,0.5385977444258374,0.9284883249005655,0.008134118162425085,1.0,0.028813959149684126,0.6284138824816463,0.8245614035087719,0.6204211288561521,0.07965116187034886,0.13294552871759066,0.5315021503839508,0.06589011645608124,0.5501549605691097,0.13651739006257763,0.14585245107706626,0.053004804661782624,0.445437574602282,0.5577117457240329,0.059066429140602464,0.25910064239828695
0.05591054313099041,0.230227743,0.9848306824015648,5.398398790322598e-05,1.0,0.9387350251795707,0.6104652211129087,0.9594956573500366,0.040214273272359394,1.0,0.0018560918300698514,0.6519698326808401,0.8666666666666667,0.6803431713650483,0.0860465107139535,0.14217838645549985,0.5606148408975742,0.07631424667561992,0.5723953808101891,0.17064709033799325,0.19429350301853243,0.06540820948138602,0.4660930962922894,0.5873160945656462,0.08629963815507588,0.20449678800856533
0.0,0.219936709,0.9872043458990716,0.00011614672669616994,1.0,0.9461260730795225,0.6361763772537185,0.9525420060066561,0.02861057227849129,1.0,0.17828247847538742,0.6692965588317246,0.9076023391812866,0.673050921290089,0.12499999912500004,0.19557811633093763,0.5825929342671153,0.10728615921738292,0.6023888228655888,0.20477685475154903,0.20729346545964214,0.08923074049690195,0.4912596703469578,0.6366158903781233,0.10333586427639402,0.33645610278372595
0.0,0.166156248,0.9961181394183881,0.08028422349512458,1.0,0.9819983636766981,0.848575543416137,1.0,0.16926782429045628,1.0,0.150255308931456,0.8593919987286727,0.992982456140351,0.8622703846393196,0.610465115889535,0.7498298052236959,0.8224523472317867,0.5327636307135735,0.875272554169621,0.5563132550381952,0.47379783970683753,0.4588174648755411,0.7549031777860209,0.9001494972672679,0.36458892245032853,0.6233940042826552
0.0,0.576923077,0.9109769435765126,2.182676322452636e-06,1.0,0.8022009912373643,0.19994450620025317,0.6943369679915583,0.00021102913899144075,0.36363636363636365,0.0364895227005568,0.42260481278013895,0.3134502923976608,0.4487166431889027,0.002813952491186046,0.00518771842688162,0.11354027259852137,0.002700775657699957,0.12353170283522914,0.02085227145544256,0.030558805632246902,0.0022550626380348046,0.2889016460560118,0.18631766161115826,0.0013178561199672363,0.024357601713062095
0.0,0.411330049,0.9618499762302257,9.323774201179125e-06,1.0,0.8815878180746387,0.31432786075272856,0.8679617955031251,0.0009364418042745183,0.8484848484848485,0.005336922209870571,0.5398804729915105,0.6175438596491228,0.5533143248304226,0.022093022277906983,0.03905317606599859,0.3633161389238985,0.017267110096061373,0.38309348566406676,0.030715178104880867,0.06836350212976264,0.013545690979469293,0.36703361040660637,0.38683753213104816,0.010633126785782742,0.12366167023554603
0.0,0.208886619,0.9882544586622845,0.0028213262421267257,1.0,0.9513353815835232,0.6970301832938516,0.9514326686328094,0.03606034052892871,1.0,0.012778527400342939,0.6759875966749413,0.8444444444444444,0.6904159807199473,0.12848837122151166,0.20271554131172057,0.5910749321102348,0.11422450105058764,0.6146238835681876,0.23549363630993522,0.2337304617846969,0.10548609262864961,0.505863680876754,0.6157482660625013,0.12068591651984058,0.25267665952890794
0.0,0.317290553,0.9657483761707313,8.38638078489281e-06,1.0,0.8932945274158368,0.42548076596777773,0.8728050001352852,0.004024853253414254,0.8181818181818182,0.02092428018866544,0.546056436940225,0.5637426900584795,0.5616022583911793,0.020058138554941866,0.03567941506314585,0.35846315762119463,0.01794978807606533,0.36883811197773625,0.04778002824258866,0.08525173939187572,0.015265283633799791,0.3698911272700354,0.3568690082806858,0.01694557102743076,0.09127408993576017
0.0,0.196078431,0.9686819083020198,4.895045715600817e-06,0.39999999760000016,0.8918375412275285,0.48034018337330003,0.8237235855948484,0.02682240807636652,0.787878787878788,0.12917533363870043,0.5200425549269678,0.5064327485380118,0.5290897982043754,0.01337209203662791,0.025828292514405007,0.3205410392006549,0.013720575474898062,0.32884363796151117,0.04778002824258866,0.09972096099688985,0.012788711612900213,0.3516206118075293,0.31643411636064145,0.028622009107187752,0.19486081370449676
0.0,0.236111111,0.9842811293301561,0.0011241788776274412,1.0,0.9345611302239244,0.5642845717466426,0.9614437620065479,0.015324661296033699,1.0,0.02345663971720581,0.6471330436346683,0.8210526315789474,0.6830134134405956,0.08139534791860467,0.14286220568536495,0.5545404934838819,0.06949005030115094,0.576605780977966,0.15016925734511583,0.1611912291686061,0.06099707237809746,0.4635463940612496,0.5669218568859327,0.06939281509208767,0.16755888650963596
0.0,0.274745606,0.9765764581618961,0.0005670908455714013,1.0,0.9159362960228048,0.493794751476648,0.9346843799886362,0.008750125408462288,0.9393939393939394,0.01780067834067707,0.6026336732032385,0.7181286549707603,0.6333480422939191,0.044941859510058156,0.07834190162197192,0.4718163273261178,0.037163784130154975,0.49006221725105603,0.09214867708351306,0.1181727884972118,0.03323369146507165,0.4191880253903491,0.475834675151307,0.038725145657386155,0.15256959314775162
0.0,0.473684211,0.9461366835007313,0.00017635481575080535,1.0,0.8490164175929095,0.21792335245320216,0.8899050298979951,0.0004484369203568116,0.5757575757575758,0.01585629092469922,0.5258301233732865,0.5298245614035089,0.5745291718289463,0.013313952501686047,0.02331511465699888,0.24717331704845188,0.00929888098795966,0.26162071112087587,0.0,0.04657413957602583,0.007851256262636167,0.35826987911850944,0.330455020999849,0.0045542583279313265,0.17451820128479656
0.0,0.254545455,0.9805343514307743,2.8691791365799368e-05,1.0,0.9256061359560793,0.5335417284572145,0.9325739332774156,0.011159616549502998,1.0,0.017607181862080188,0.6177886891591737,0.8222222222222223,0.630247845985868,0.05872092929127909,0.10232165061347986,0.5175863726725829,0.050716524092452746,0.5300310586919398,0.11945247578672964,0.1395243358677114,0.04198256500768092,0.4305174196779978,0.537635948231033,0.054190788278946515,0.37473233404710926
0.0,0.406451613,0.9603824831985478,2.2839829141444602e-05,1.0,0.8863689518655258,0.37082787887927215,0.8817879271625315,0.0018405807627419613,0.8181818181818182,0.0134442639240975,0.5463780430417138,0.6035087719298247,0.5677517353744845,0.021046510648953496,0.037668615638284136,0.35869963488949236,0.01695142917967856,0.37663041488154086,0.03754107967707985,0.07603245732696479,0.014890996278605014,0.3728780308883262,0.3818472389979335,0.01267737580227402,0.1421306209850107
0.0,0.288172043,0.9622657010514375,0.0002353515265156849,0.39999999760000016,0.885684891639313,0.45217838926096365,0.8338699640141779,0.006264795670596528,0.6363636363636365,0.031893884336218946,0.51543790372786,0.49356725146198827,0.5571669410453546,0.012790696687209306,0.02411038351362691,0.26164650546366436,0.011594524020041207,0.27404751680265244,0.03754107967707985,0.08423740144045164,0.01254609720451797,0.3546034637586582,0.31428158845332865,0.015400634029674707,0.1630085653104925
0.0,0.248768473,0.951395439916684,8.039368045011094e-06,1.0,0.8775986662735388,0.5696791842675565,0.7549176114072351,0.010080609174298375,0.5151515151515151,0.05752382595138632,0.46451338259526864,0.36608187134502923,0.4927303790951727,0.005133719935366279,0.009812100458949678,0.18233047048581788,0.0056264392838877445,0.1916111571609759,0.030715178104880867,0.09029888571573425,0.00718149855019681,0.3200798639139855,0.22505025542001889,0.013526690386866068,0.06290149892933619
0.0,0.405263158,0.9414005970227945,0.00016817196810176374,0.39999999760000016,0.8479704099419554,0.30269611762699045,0.8033226007197165,0.0011382604006370618,0.5151515151515151,0.00646032141588651,0.4833814179348417,0.439766081871345,0.5259330289709951,0.008139533891860467,0.015092500341133382,0.19524057014409524,0.006460362855306879,0.2094494322551007,0.0,0.05194121822942433,0.006431803218983317,0.3319914499176106,0.2737023416534559,0.004329025426670622,0.09475374732334046
0.0,0.372983871,0.9628046393104219,8.063980899460761e-06,1.0,0.8887264240555341,0.39911725383959684,0.847777266700939,0.0026578570500922507,0.7575757575757576,0.01013176605804606,0.5280594612594103,0.5883040935672516,0.5435102368708384,0.02046511529953489,0.035991337934156126,0.3174343515715344,0.016846475105448316,0.3352368017203785,0.04095406253224945,0.0799467630620338,0.014540615500987546,0.3633285402868461,0.37011303585446437,0.01307747639998604,0.057815845824411134
0.0,0.257349616,0.984204253301836,0.0012673418473422907,1.0,0.9370422246299213,0.5907515716686753,0.9654481993560433,0.027768324209693676,1.0,0.02865294303100067,0.6489610524359077,0.9497076023391814,0.6931258238432254,0.08953488281046514,0.14918294637176233,0.5567714356249106,0.07383356981538705,0.5821856930282724,0.16040820591062463,0.17431886704537103,0.06529540031844308,0.4691326213095898,0.635612383483559,0.07355497720279655,0.3525160599571735
0.0,0.292307692,0.968933326708723,1.9409584765528538e-05,1.0,0.9045519338961121,0.508622168474244,0.8955870018128197,0.00903744377941933,0.8181818181818182,0.0040787239674903745,0.5602158223526033,0.5953216374269006,0.5871449341774013,0.021220929253779077,0.03905315074740212,0.37317931993295483,0.020008526436717692,0.3828940842013455,0.06825786123546605,0.10704568834475739,0.019617774913969006,0.3835184165871625,0.37953138745597076,0.03389813848874228,0.11616702355460384
0.0,0.212010008,0.9901911455470604,0.00589351669017135,1.0,0.9613589490330129,0.7465848330652124,0.9901783056900891,0.08584888493521889,1.0,0.03228176412917826,0.7240493636458225,0.9976608187134504,0.7675361925289794,0.20406976664593027,0.30603169147833004,0.6515533438145602,0.17557037212539398,0.6774177011241715,0.30716608385407623,0.2980141759399733,0.1585635508738508,0.5608346839463498,0.7340624435160095,0.18287166163421223,0.5152569593147752
0.0,0.278365385,0.9820752030432001,0.0001140003403661592,1.0,0.9352304584143795,0.5846159371029792,0.9302740875023676,0.011204767992366372,1.0,0.0020888862185278615,0.6331299705864935,0.816374269005848,0.6321062665829389,0.07906976652093024,0.12945240353382034,0.5370463729324481,0.06894222539590132,0.5558933285397089,0.15358224020028544,0.16273622589676812,0.05920650707158433,0.45275067132373786,0.5579902747000569,0.06380386205608184,0.17210920770877944
0.0,0.30952381,0.9539338178969511,0.00019505117405978916,1.0,0.8765266700659304,0.4676511756395575,0.8255905192240051,0.007673876799605938,0.5151515151515151,0.019537767896456604,0.5010124589417935,0.43391812865497076,0.5522168100790323,0.009476743195523257,0.017248319916807763,0.2069695827865338,0.008404230095896328,0.21673574146385308,0.027302195249711267,0.08021178255856865,0.009689821494441253,0.34498164502122647,0.27478829360019574,0.01150501741454429,0.08859743040685225
0.0,0.193587417,0.9820799346197681,0.0007639085491603896,1.0,0.928301872741422,0.6050016459083709,0.952271435915474,0.023706244097229216,0.9090909090909092,0.027906615307051366,0.6193348307622246,0.7403508771929825,0.6684487138145427,0.052034882772965134,0.08713131800221287,0.4775528500708133,0.04554403437623362,0.4886986973991258,0.12969142435223843,0.15889331924027914,0.0435467649077589,0.4361846816857469,0.49424709863940475,0.07665236743626642,0.1846895074946467
0.0,0.26174668,0.9873874929758985,0.0027993353790398356,1.0,0.9516408473804583,0.6604521516887764,0.9735382450823886,0.02570340408466243,1.0,0.039271304788159316,0.6927283107743227,0.9953216374269006,0.7265038497875687,0.16569767358430235,0.24672798825841538,0.6120369528214856,0.13719590869897816,0.6418330287384445,0.23549363630993522,0.22715790389659235,0.1142794174639417,0.5214790047366362,0.7076901725673493,0.1031738021238384,0.3584047109207709
0.0,0.328014184,0.9756157234291448,3.310135822655403e-05,1.0,0.9173130441012546,0.48989667914472307,0.9011607456911713,0.003988956317583731,0.9696969696969697,0.00499327335071827,0.5882032185029149,0.7508771929824561,0.588304679146654,0.046453487418546525,0.08086831661945475,0.46745968842170915,0.03955393100319975,0.48738377957316764,0.09556165993868265,0.11764832755715615,0.032748462648307164,0.4098026789991904,0.48859612139441283,0.03166742286244928,0.1841541755888651
0.0,0.209176788,0.9743669338212934,0.00035813097333923935,1.0,0.9027624670876447,0.48685325458376727,0.9211558754295301,0.012357965299247672,0.8181818181818182,0.05568397430127318,0.57376676406301,0.6210526315789474,0.6155615145703568,0.02627906879372094,0.04771734219671105,0.38731338435352053,0.021771645128718934,0.40076231944846685,0.06484487838029646,0.10550874880428238,0.02148734398856967,0.39458288763958976,0.4019971043576539,0.03971733517159499,0.10706638115631692
0.0,0.242132544,0.9865126893563516,0.0016668717461499434,1.0,0.9424049401713381,0.5983246042051599,0.9698584918423119,0.03709937326983584,1.0,0.0069635452856032405,0.6657192591904082,0.9391812865497077,0.7068419295893371,0.11918604563081399,0.19685089759911423,0.5779322531606096,0.09582658630087801,0.6117716770029195,0.18429902175867163,0.19399823807898797,0.08340911531655204,0.49154811229922707,0.6542935618876233,0.09922775436430838,0.43549250535331907
0.0,0.212707764,0.9907230448805966,0.003910173339665574,1.0,0.9561824038325826,0.6715057537207036,0.9866067804864851,0.04350232707986582,1.0,0.04252676802903855,0.7140958990190667,0.9590643274853802,0.746728670592828,0.219186045730814,0.33491545306611503,0.639051232410379,0.17250896377287375,0.686823191821544,0.26621041786832145,0.2520171789158026,0.14714106281546646,0.5553396248738383,0.7234946621471,0.14831852151308772,0.35679871520342615
0.0,0.385620915,0.9318225842609125,0.0001554281220049273,0.39999999760000016,0.8360604390618067,0.33358516551726275,0.7881165615952813,0.004072675533817991,0.4545454545454546,0.00855136929659291,0.46988435797891104,0.37777777777777777,0.5129438853153658,0.0049534873770465115,0.009271214370891954,0.16663071865701704,0.004174902226828028,0.17758714243389626,0.003790564086605217,0.05038171856342576,0.004611915000910505,0.3209189109351516,0.2320024068855195,0.0036512429578544375,0.03800856531049251
0.0,0.262801932,0.9763905422664132,2.3205058525247225e-05,1.0,0.914529506494966,0.4822065223266548,0.9216699586027761,0.009645922121278974,0.9393939393939394,0.033437588267872284,0.5931983917585189,0.7485380116959065,0.6131458506587917,0.0451744176498256,0.0764940472220555,0.46075646739342285,0.03610813429764389,0.48139108319268703,0.08873569422834345,0.11539392644233887,0.03157293140399781,0.41332015664612226,0.487992750270576,0.040549160385556775,0.2548179871520343
0.0,0.511111111,0.8905913660921315,6.134769749778008e-06,0.39999999760000016,0.768338386440496,0.18018252416944758,0.6542925944966044,0.00022861490057406083,0.2727272727272727,0.00973147056436898,0.40649222136645613,0.30877192982456136,0.4395772871019388,0.0023720920256279066,0.00410586446007757,0.08247079765601653,0.001749327759383953,0.09000895475684006,0.031091220020951365,0.023875306467529354,0.0017195926543304991,0.2778135801673092,0.1836242517729545,0.0008943135893973192,0.07494646680942185
0.0,0.266946191,0.9781616945016217,0.0007384811048756529,1.0,0.9240411246382101,0.5617857033148481,0.9373630238913392,0.013437807998127469,0.9393939393939394,0.0007586325701963764,0.6087522039812108,0.7836257309941521,0.6421111884274424,0.05872092929127909,0.09731756892033554,0.47915491859724807,0.04536604296340822,0.5057533480470974,0.11603949293156005,0.14419205062987994,0.04280267268066509,0.43375768667617093,0.522608165106073,0.044831597770884406,0.18174518201284798
0.0,0.309267793,0.9830582626358361,0.0011326460723583213,1.0,0.9337446805240186,0.5113701731500602,0.9758380908574367,0.013872857757479512,1.0,0.0040454676262820875,0.6534304906589452,0.9450292397660819,0.7020106017662067,0.11860465028139539,0.20143930732992488,0.5624702779257565,0.08326451818644963,0.6136618297664107,0.14675627448994624,0.15676461025337873,0.07079858241465772,0.48336575099349227,0.6564141470150469,0.05639106583456779,0.35706638115631695
0.0,0.282485876,0.9801273240049917,8.598909115972519e-05,1.0,0.9306327490733256,0.5765658130739674,0.9169079249979708,0.015901902928882213,0.9696969696969697,0.0019115190654169969,0.6148521884517226,0.7906432748538013,0.6179856644207216,0.06686046418313955,0.11097811503569038,0.5006256253004691,0.05694684464795454,0.5192523943155604,0.13651739006257763,0.15564937152076694,0.04959811735701579,0.43702238263573595,0.5316475625522757,0.05423289923837057,0.33270877944325483
0.0,0.250931677,0.9852306275761341,0.0014521225688543696,1.0,0.9394535747461328,0.5921868331571775,0.9591168592223817,0.014245104365779622,1.0,0.016223274649932666,0.6557045692576087,0.9029239766081872,0.6863681879126289,0.10581395259418606,0.16993199019803332,0.5654080532203786,0.0866550738190394,0.592304235366962,0.17064709033799325,0.17518569648375656,0.07313489006242792,0.47723365470837925,0.6229328029273355,0.07861370554802947,0.2256423982869379
0.0,0.214912281,0.9890006552901046,0.0036952013715578027,1.0,0.9547490935709357,0.7022272199321115,0.9502151032224899,0.06016644088014275,1.0,0.07525405627593718,0.6868594398792238,0.92046783625731,0.6910920271776333,0.17383720847616282,0.2668900538252077,0.6049244442134531,0.14352079971981963,0.6435534073016221,0.2593844521579822,0.25878459678919835,0.1293280477384471,0.5285101572555102,0.6797829456320146,0.12621621855724877,0.31236616702355463
0.0,0.384615385,0.9660294918704002,3.541821614776985e-05,0.39999999760000016,0.9043707003496828,0.5045992931298083,0.8814903000622312,0.014566000550258482,0.8181818181818182,0.021070940653393988,0.5545816211095689,0.6116959064327486,0.5655086188851739,0.02773255716726745,0.04777641111225498,0.3678676766758053,0.022956460944016897,0.3859513513693454,0.06825786123546605,0.11364774793546961,0.021732012868462464,0.3853108877348172,0.39608557927928184,0.01565393754958888,0.201017130620985
0.0,0.198653199,0.9819752102003141,0.0007179711798234158,1.0,0.9249621295941457,0.5654875110658665,0.9528666901160746,0.030038689994413885,0.9393939393939394,0.18921866000002657,0.6174979500056466,0.712280701754386,0.6619286841703298,0.05052325486447676,0.08866410357331356,0.4894247885347505,0.04350475710941698,0.507031647908282,0.11945247578672964,0.1546600728295393,0.042044199152997425,0.4353376779040255,0.48205108702603205,0.06934850613728935,0.3490364025695932
0.0,0.241666667,0.9865075335903168,0.00022394521147527717,1.0,0.9469120895904699,0.6390583482976477,0.9517844097513461,0.02433473723399008,1.0,0.006398464621239095,0.6688679827025465,0.8748538011695907,0.6770195120019462,0.12848837122151166,0.20953453101360067,0.5821290750100697,0.10761853336385031,0.6112736726819996,0.20818983760671864,0.20698580484673312,0.09444592304136491,0.49712222809336076,0.6279354917357642,0.11434469735834767,0.4732334047109208
0.0,0.172905526,0.971579691639306,7.276009325576821e-06,0.39999999760000016,0.893309563242477,0.42316792264182923,0.9019183419464814,0.005966079527913748,0.8181818181818182,0.05529565109043108,0.5593240160766204,0.5684210526315789,0.5796603361563224,0.01784883622715117,0.03424106318635445,0.37237893533256244,0.017016482118799556,0.37844799749666275,0.04778002824258866,0.08736619335440682,0.015170030863765192,0.3761826204039728,0.3588045087927426,0.03532377368938874,0.21118843683083513
0.0,0.278325123,0.962443586566757,5.953026961966218e-06,1.0,0.8807890481631521,0.40295578303462964,0.8558402554181661,0.005153012832242299,0.6666666666666667,0.057025923096262914,0.5222250883603414,0.4982456140350877,0.5516680527033373,0.012616278082383723,0.023946348606599065,0.2784721229681795,0.01148190475456246,0.2897599525963801,0.030715178104880867,0.07565637259708324,0.011037928345636817,0.3558044831977973,0.31283565009056724,0.016336393108140747,0.11027837259100642
0.0,0.245134576,0.9845126964758831,0.0014372658069254625,1.0,0.9393655613416476,0.5941091058120402,0.9692632376417112,0.019231876795561216,1.0,0.00251567593070088,0.6609874270880773,0.847953216374269,0.7068419295893371,0.10174418514825583,0.16921910172195617,0.5720125254992658,0.08363338023921878,0.5988235646590035,0.17064709033799325,0.17818929209672943,0.07401084200647158,0.4809080402824167,0.5970059943245537,0.07872217985954796,0.49304068522483946
0.0,0.5,0.8748500728275378,1.733268021823994e-06,0.39999999760000016,0.753069170019514,0.18813308555616676,0.5047755621093645,0.00014837986335335677,0.2424242424242424,0.017103459147245332,0.35652798996083124,0.2385964912280702,0.37261757268206575,0.0009709292335290691,0.0019199666198915439,0.05897119395033978,0.0009541044955758303,0.06166198955389332,0.03450420287612096,0.02189162685899463,0.0010264886747257981,0.23662731071696813,0.13896715835288453,0.0006965209010557472,0.010438972162740895
0.0,0.333333333,0.91937968652344,2.117919601647274e-06,0.39999999760000016,0.8008441209987581,0.2645441492673022,0.5259882572580428,0.0007473948672613527,0.33333333333333337,0.028392379597633743,0.3722160063887894,0.29239766081871343,0.38974219717927405,0.001819766443680232,0.0039008546772888297,0.08430024817119915,0.0018023751618485534,0.08859616709775997,0.02085227145544256,0.034497530843844146,0.0021385180723454125,0.2486854294199658,0.17424104393188697,0.002531443823201127,0.0484475374732334
0.0,0.160662526,0.9857760213741031,0.00120249329828808,0.39999999760000016,0.9386579185685544,0.6824195699359081,0.9273789875267189,0.028295435430930736,0.9393939393939394,0.08692758631239943,0.6244753442139019,0.704093567251462,0.6440035527797108,0.058139533941860486,0.0997711121528627,0.49807310006106836,0.05565989498752295,0.5054976880748605,0.17064709033799325,0.192780858997852,0.056988611690876746,0.4461708204997458,0.48609000953994763,0.10878746061619798,0.35974304068522484
0.0,0.32173913,0.9727736318362468,0.0005358241239889187,1.0,0.9140102239851623,0.5113972395385995,0.9003760924267432,0.007917538517434129,0.9393939393939394,0.012786398067762234,0.5805860141729915,0.6748538011695907,0.5976533550573366,0.036744185083255824,0.06721802457911726,0.4460169172199629,0.03142747896759385,0.4675108771999906,0.08873569422834345,0.1208637652279298,0.03009520607750027,0.4051590046354763,0.445607986938805,0.025282696592930008,0.18228051391862954
0.0,0.158333333,0.9389395525103198,2.2857457845327825e-06,1.0,0.8251612943255852,0.29477471592625976,0.7139803566113803,0.0021368019255002075,0.4242424242424243,0.05746828786156848,0.4385318450747565,0.30526315789473685,0.4707857413598999,0.0024999990024999995,0.005220823029420561,0.1390434364564791,0.002737778031318442,0.14625747755485205,0.010613387028073969,0.04187555958717946,0.002793520943936274,0.2952250919174068,0.18242769183222293,0.008496183824466626,0.03934689507494648
0.0,0.326666667,0.9569563703692461,1.0380145826972531e-05,0.39999999760000016,0.8682716722562798,0.3698514527851368,0.7928244811818502,0.0024571045905256534,0.6060606060606061,0.03152717774716223,0.4923409887207746,0.4701754385964912,0.5103811317979441,0.00976744087023256,0.0187124805454979,0.233052895547211,0.008678234093308918,0.24509102893152107,0.017063246684202463,0.06475152686805588,0.008805651664355386,0.3357328536919048,0.294051662020443,0.009973804825703087,0.15149892933618844
0.0,1.0,0.7423514359493054,2.1414040517097686e-06,0.39999999760000016,0.6139692476092367,0.03539568328311793,0.5106739900971348,0.0,0.09090909090909091,0.12152421349861586,0.3418191978989752,0.18596491228070175,0.3774545577977293,0.0007093013262906969,0.0010210010159388359,0.024203838207970067,0.0004344946642587783,0.02726706813271682,0.051569053013828754,0.007187755157188915,0.00037970368917713746,0.23421787659020382,0.1091545685638949,2.0324959999716535e-05,0.003211991434689511
0.0,0.293939394,0.9760428469568545,0.0004939855076808539,1.0,0.9132204828648457,0.46031404027658124,0.9133363997943668,0.005565871558697272,0.9090909090909092,0.01606264652189664,0.5890704149048391,0.697076023391813,0.6185938233680126,0.042499999042500014,0.07785463806418008,0.44291282824214234,0.035092082295687596,0.4673474279208652,0.08532277551131406,0.11231149434676724,0.0320211797335724,0.41313375127920043,0.4657985810185242,0.0304480933431105,0.26686295503212
0.029552715654952075,0.238738739,0.9704114748558624,1.3012279230369246e-05,0.39999999760000016,0.8968018076257734,0.49362338703947145,0.8482101788468304,0.032248681661400755,0.787878787878788,0.04399104473243943,0.5349600209100631,0.5719298245614035,0.554411839581813,0.019883719950116285,0.038099730782264196,0.3360471915076076,0.017452706456963,0.3524282704003675,0.05801897680809746,0.11883521328181526,0.017876890463983715,0.3696301615265594,0.3664432939435649,0.026099508253514026,0.1940578158458244
0.0,0.341880342,0.9620359535878404,1.5836698514813007e-05,1.0,0.8756994720904282,0.306835049303656,0.8958305148948836,0.0023419947898664162,0.7272727272727273,0.015703533464082486,0.5433233397647399,0.5976608187134503,0.5790861209642291,0.021104650183895353,0.036598143717667515,0.3203285994568819,0.015181091454435195,0.33901943748148294,0.023889212394541667,0.06540924129678083,0.012651809102242641,0.3720248048023083,0.3769282215056442,0.012051923592662422,0.11375802997858672
0.0,0.267692308,0.9601321761480957,5.608612172785802e-06,0.39999999760000016,0.8721643605010132,0.35508471748683135,0.803511999783544,0.001868454194850414,0.7272727272727273,0.034070234732124595,0.5064311994254456,0.4678362573099415,0.5243603016468379,0.009476743195523257,0.019781786181423552,0.28669230669282647,0.009588431843641835,0.2932969151029131,0.020476229539372063,0.06443977568293652,0.008813122469848295,0.33761864453420504,0.29082476033239524,0.013437145232269292,0.13731263383297643
0.0,0.17874231,0.9886700907865107,0.00015660469501618923,1.0,0.9443143696193982,0.6561740551233182,0.9824670580913987,0.06476263354517435,1.0,0.07664910436238948,0.6618445803595605,0.9040935672514621,0.7180094250493598,0.0982558130517442,0.16341337691411048,0.5730065096215065,0.08086018484398569,0.60115513034331,0.19453797032418044,0.2171201355194178,0.08006013998421792,0.48809386494736456,0.6229429852342777,0.13495353905537438,0.35706638115631695
0.0,0.286771508,0.9754707100785471,4.91543741500753e-05,0.39999999760000016,0.915698548927751,0.512605257744832,0.9105765848643091,0.006761494515396642,0.9090909090909092,0.008961475410926437,0.5884670449441416,0.656140350877193,0.6011976488292232,0.03784883624715117,0.06964451226821772,0.4425100372906462,0.03298015494549171,0.45880279228625925,0.09214867708351306,0.120922148849477,0.031320044638062816,0.409443940409237,0.4380408856756929,0.03639672504868023,0.2130620985010707
0.0,0.261904762,0.975975414937728,3.872796708850551e-05,0.39999999760000016,0.9180145849874453,0.5668158299735364,0.8679076814848887,0.007889082556973251,0.8787878787878789,0.027954449011155947,0.5676584101482758,0.6269005847953217,0.567188834767457,0.03186046414813955,0.05863311472486798,0.406425165339189,0.0300976752369348,0.41959394005972056,0.09897464279385225,0.12897946049319162,0.03000798442337055,0.39569301647254856,0.41484501414279423,0.03361214725705875,0.10412205567451818
0.0,0.324110672,0.9374092270436365,5.589543092770584e-06,1.0,0.8584817028612219,0.4229148443224608,0.821748423929219,0.0032098631150697054,0.4545454545454546,0.02189325911700423,0.48582200815105914,0.40350877192982454,0.5108931167721753,0.007674417612325583,0.013086220792299944,0.17615217702012656,0.006225997143309887,0.18694003641823043,0.010237280973863257,0.06432300843984212,0.006627725093034875,0.33495090246415543,0.2501830238318069,0.007967357477391709,0.2063704496788009
0.0,0.211152882,0.982958864262749,4.439062222604692e-05,0.39999999760000016,0.9278328363325649,0.5649480069790852,0.9330880164506616,0.01064803575396359,0.9696969696969697,0.0632762307174191,0.6203514877487526,0.7380116959064328,0.6339703444725424,0.055755813009244204,0.09567825280751867,0.5070358483946832,0.049956147805829465,0.514221085955679,0.12627844149706882,0.14460147972111223,0.04337082743840087,0.4319104259706726,0.49460568868859395,0.0713367738725539,0.15711991434689507
