MCGM Values,Extended Coreness,PE Values,Extended Improved Gravity Index Values,Societal Capital Scores,P Value,Closeness Centrality,Volume Centrality,Constraint Coefficients,Gravity Model Centrality,Extended Degree,Leverage Centrality,DNC Scores,CLC Values,H-GSM_1,Density Centrality,GGC Values,EIGSM Values,EHCC Value,GIN Values,Coreness Centrality,DIL Centrality,Isolating Centrality,Node H-Index,Second order centrality
130.5355727,186578,0.756841188,11912757.75,3403,106,0.000108861,4214,-0.067229107,257196.1045,1372.6,-0.013663071,111.5261485,145266.3943,17492.74526,1292.215909,4226.988047,211644.8978,85.85646533,7455.435035,3249,57.0,0,57,-5813.293232
130.5355727,186578,0.756841188,11912757.75,3403,106,0.000108861,4214,-0.067229107,257196.1045,1372.6,-0.013663071,111.5261485,145266.3943,17492.74526,1292.215909,4226.988047,211644.8978,85.85646533,7455.435035,3249,57.0,0,57,-5813.293232
130.5355727,186578,0.756841188,11912757.75,3403,106,0.000108861,4214,-0.067229107,257196.1045,1372.6,-0.013663071,111.5261485,145266.3943,17492.74526,1292.215909,4226.988047,211644.8978,85.85646533,7455.435035,3249,57.0,0,57,-5813.293232
130.5355727,186578,0.756841188,11912757.75,3403,106,0.000108861,4214,-0.067229107,257196.1045,1372.6,-0.013663071,111.5261485,145266.3943,17492.74526,1292.215909,4226.988047,211644.8978,85.85646533,7455.435035,3249,57.0,0,57,-5813.293232
130.5355727,186578,0.756841188,11912757.75,3403,106,0.000108861,4214,-0.067229107,257196.1045,1372.6,-0.013663071,111.5261485,145266.3943,17492.74526,1292.215909,4226.988047,211644.8978,85.85646533,7455.435035,3249,57.0,0,57,-5813.293232
131.5440284,186747,0.765880415,11915565.75,3407,106,0.000108897,4215,-0.065887803,261843.2474,1374.4,0.01027634,113.0594213,150291.8044,18366.63556,1333.340909,4604.893688,212058.8186,86.71596146,7463.276609,3252,85.61644611,0,57,-5808.081877
130.5355727,186578,0.756841188,11912757.75,3403,106,0.000108861,4214,-0.067229107,257196.1045,1372.6,-0.013663071,111.5261485,145266.3943,17492.74526,1292.215909,4226.988047,211644.8978,85.85646533,7455.435035,3249,57.0,0,57,-5813.293232
130.5355727,186578,0.756841188,11912757.75,3403,106,0.000108861,4214,-0.067229107,257196.1045,1372.6,-0.013663071,111.5261485,145266.3943,17492.74526,1292.215909,4226.988047,211644.8978,85.85646533,7455.435035,3249,57.0,0,57,-5813.293232
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.028698999,25,0.010275763,108.0,20,12,7.27e-05,19,-0.275462963,2287.549306,9.2,0.444444444,8.0,91.01802518,7.783578817,13.36363636,45.27423856,110.2511191,0.63287037,2447.448723,9,20.4047619,0,2,-28163.43791
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.009956789,15,0.003840843,56.5,11,9,6.7e-05,18,-0.784722222,567.9772874,4.8,-0.35,2.8,24.28004312,2.922496352,1.909090909,1.96816053,46.21328589,0.312096253,2121.79502,4,2.0,0,2,-29909.82402
0.014915673,19,0.005301998,82.5,14,12,7.27e-05,19,-0.675925926,1138.024653,6.2,-0.044444444,4.466666667,44.15387224,4.741064099,3.818181818,6.647781662,73.81147008,0.434501507,2440.701299,6,3.333333333,0,2,-28175.69071
0.017181272,22,0.006660588,150.5,14,13,7.94e-05,26,-0.459876543,1611.901957,6.2,-0.044444444,3.8,99.59785217,6.963923771,4.056818182,14.83141359,122.3904243,0.480943152,2879.269753,6,5.428571429,0,2,-25035.10569
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.056349996,139,0.011899663,4843.25,12,14,8.74e-05,158,-0.5,1679.235656,5.2,-0.377777778,2.80952381,468.0,14.08163066,2.545454545,23.73552108,423.8904504,1.080846253,3531.68427,7,3.523809524,0,2,-19005.69654
3.571903573,6939,0.055291215,422312.75,148,87,9.72e-05,3428,-0.2731447,11342.07333,60.6,0.003267974,11.75519126,9625.886508,97.74036143,47.88636364,410.4453542,8702.657514,6.527874677,4690.091156,133,24.07359307,0,5,-9804.932073
0.056349996,139,0.011899663,4843.25,12,14,8.74e-05,158,-0.5,1679.235656,5.2,-0.377777778,2.80952381,468.0,14.08163066,2.545454545,23.73552108,423.8904504,1.080846253,3531.68427,7,3.523809524,0,2,-19005.69654
3.068349611,6929,0.052151542,422137.25,144,87,9.7e-05,3424,-0.428007841,8085.772617,58.6,-0.372727273,9.231381733,5653.939131,94.85912993,31.02272727,101.6561356,8553.220555,6.265127046,4678.593086,129,5.0,0,5,-9890.607782
3.068349611,6929,0.052151542,422137.25,144,87,9.7e-05,3424,-0.428007841,8085.772617,58.6,-0.372727273,9.231381733,5653.939131,94.85912993,31.02272727,101.6561356,8553.220555,6.265127046,4678.593086,129,5.0,0,5,-9890.607782
3.068349611,6929,0.052151542,422137.25,144,87,9.7e-05,3424,-0.428007841,8085.772617,58.6,-0.372727273,9.231381733,5653.939131,94.85912993,31.02272727,101.6561356,8553.220555,6.265127046,4678.593086,129,5.0,0,5,-9890.607782
0.017181272,22,0.006660588,150.5,14,13,7.94e-05,26,-0.459876543,1611.901957,6.2,-0.044444444,3.8,99.59785217,6.963923771,4.056818182,14.83141359,122.3904243,0.480943152,2879.269753,6,5.428571429,0,2,-25035.10569
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.028698999,25,0.010275763,108.0,20,12,7.27e-05,19,-0.275462963,2287.549306,9.2,0.444444444,8.0,91.01802518,7.783578817,13.36363636,45.27423856,110.2511191,0.63287037,2447.448723,9,20.4047619,0,2,-28163.43791
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.009956789,15,0.003840843,56.5,11,9,6.7e-05,18,-0.784722222,567.9772874,4.8,-0.35,2.8,24.28004312,2.922496352,1.909090909,1.96816053,46.21328589,0.312096253,2121.79502,4,2.0,0,2,-29909.82402
0.014915673,19,0.005301998,82.5,14,12,7.27e-05,19,-0.675925926,1138.024653,6.2,-0.044444444,4.466666667,44.15387224,4.741064099,3.818181818,6.647781662,73.81147008,0.434501507,2440.701299,6,3.333333333,0,2,-28175.69071
0.017181272,22,0.006660588,150.5,14,13,7.94e-05,26,-0.459876543,1611.901957,6.2,-0.044444444,3.8,99.59785217,6.963923771,4.056818182,14.83141359,122.3904243,0.480943152,2879.269753,6,5.428571429,0,2,-25035.10569
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.056349996,139,0.011899663,4843.25,12,14,8.74e-05,158,-0.5,1679.235656,5.2,-0.377777778,2.80952381,468.0,14.08163066,2.545454545,23.73552108,423.8904504,1.080846253,3531.68427,7,3.523809524,0,2,-19005.69654
3.571903573,6939,0.055291215,422312.75,148,87,9.72e-05,3428,-0.2731447,11342.07333,60.6,0.003267974,11.75519126,9625.886508,97.74036143,47.88636364,410.4453542,8702.657514,6.527874677,4690.091156,133,24.07359307,0,5,-9804.932073
0.056349996,139,0.011899663,4843.25,12,14,8.74e-05,158,-0.5,1679.235656,5.2,-0.377777778,2.80952381,468.0,14.08163066,2.545454545,23.73552108,423.8904504,1.080846253,3531.68427,7,3.523809524,0,2,-19005.69654
3.068349611,6929,0.052151542,422137.25,144,87,9.7e-05,3424,-0.428007841,8085.772617,58.6,-0.372727273,9.231381733,5653.939131,94.85912993,31.02272727,101.6561356,8553.220555,6.265127046,4678.593086,129,5.0,0,5,-9890.607782
3.068349611,6929,0.052151542,422137.25,144,87,9.7e-05,3424,-0.428007841,8085.772617,58.6,-0.372727273,9.231381733,5653.939131,94.85912993,31.02272727,101.6561356,8553.220555,6.265127046,4678.593086,129,5.0,0,5,-9890.607782
3.068349611,6929,0.052151542,422137.25,144,87,9.7e-05,3424,-0.428007841,8085.772617,58.6,-0.372727273,9.231381733,5653.939131,94.85912993,31.02272727,101.6561356,8553.220555,6.265127046,4678.593086,129,5.0,0,5,-9890.607782
0.017181272,22,0.006660588,150.5,14,13,7.94e-05,26,-0.459876543,1611.901957,6.2,-0.044444444,3.8,99.59785217,6.963923771,4.056818182,14.83141359,122.3904243,0.480943152,2879.269753,6,5.428571429,0,2,-25035.10569
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.028698999,25,0.010275763,108.0,20,12,7.27e-05,19,-0.275462963,2287.549306,9.2,0.444444444,8.0,91.01802518,7.783578817,13.36363636,45.27423856,110.2511191,0.63287037,2447.448723,9,20.4047619,0,2,-28163.43791
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.009956789,15,0.003840843,56.5,11,9,6.7e-05,18,-0.784722222,567.9772874,4.8,-0.35,2.8,24.28004312,2.922496352,1.909090909,1.96816053,46.21328589,0.312096253,2121.79502,4,2.0,0,2,-29909.82402
0.014915673,19,0.005301998,82.5,14,12,7.27e-05,19,-0.675925926,1138.024653,6.2,-0.044444444,4.466666667,44.15387224,4.741064099,3.818181818,6.647781662,73.81147008,0.434501507,2440.701299,6,3.333333333,0,2,-28175.69071
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.028698999,25,0.010275763,108.0,20,12,7.27e-05,19,-0.275462963,2287.549306,9.2,0.444444444,8.0,91.01802518,7.783578817,13.36363636,45.27423856,110.2511191,0.63287037,2447.448723,9,20.4047619,0,2,-28163.43791
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.006377551,10,0.003205425,34.0,9,7,6.7e-05,19,-0.5,565.2550652,4.0,-0.083333333,2.133333333,49.0,2.940634328,2.068181818,14.49199673,30.12983239,0.189836348,2120.960265,3,2.833333333,2,1,-32594.4921
0.009956789,15,0.003840843,56.5,11,9,6.7e-05,18,-0.784722222,567.9772874,4.8,-0.35,2.8,24.28004312,2.922496352,1.909090909,1.96816053,46.21328589,0.312096253,2121.79502,4,2.0,0,2,-29909.82402
0.014915673,19,0.005301998,82.5,14,12,7.27e-05,19,-0.675925926,1138.024653,6.2,-0.044444444,4.466666667,44.15387224,4.741064099,3.818181818,6.647781662,73.81147008,0.434501507,2440.701299,6,3.333333333,0,2,-28175.69071
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.001496772,3,0.00206245,10.0,3,1,6.22e-05,8,-1.0,216.3126289,1.4,-0.333333333,1.0,12.0,1.462988586,0.397727273,3.148892508,13.09493816,0.07581826,1874.912224,1,1.0,0,1,-36497.70956
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.028698992,25,0.010275763,114.5,20,12,7.35e-05,19,-0.275462963,2363.642189,9.2,0.444444444,8.0,102.3952783,7.806629157,13.36363636,45.27423856,117.1385492,0.63287037,2479.426563,9,20.4047619,0,2,-27463.86513
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.009956789,15,0.003840843,56.5,11,9,6.77e-05,18,-0.784722222,582.4800438,4.8,-0.35,2.8,24.28004312,2.929793629,1.909090909,1.96816053,48.47351201,0.312096253,2144.025969,4,2.0,0,2,-29252.04652
0.014915668,19,0.005301998,89.0,14,12,7.35e-05,19,-0.675925926,1176.071095,6.2,-0.044444444,4.466666667,50.82829478,4.763996935,3.818181818,6.647781662,79.4359626,0.434501507,2472.597529,6,3.333333333,0,2,-27476.4299
0.022491224,36,0.009646231,319.5,14,13,8.04e-05,39,-0.459876543,1689.334328,6.2,-0.044444444,3.8,113.9284784,7.066233121,4.056818182,15.06446464,155.0400867,0.769869724,2929.38933,6,5.428571429,0,2,-24245.43606
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.028698992,25,0.010275763,114.5,20,12,7.35e-05,19,-0.275462963,2363.642189,9.2,0.444444444,8.0,102.3952783,7.806629157,13.36363636,45.27423856,117.1385492,0.63287037,2479.426563,9,20.4047619,0,2,-27463.86513
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.009956789,15,0.003840843,56.5,11,9,6.77e-05,18,-0.784722222,582.4800438,4.8,-0.35,2.8,24.28004312,2.929793629,1.909090909,1.96816053,48.47351201,0.312096253,2144.025969,4,2.0,0,2,-29252.04652
0.014915668,19,0.005301998,89.0,14,12,7.35e-05,19,-0.675925926,1176.071095,6.2,-0.044444444,4.466666667,50.82829478,4.763996935,3.818181818,6.647781662,79.4359626,0.434501507,2472.597529,6,3.333333333,0,2,-27476.4299
0.022491224,36,0.009646231,319.5,14,13,8.04e-05,39,-0.459876543,1689.334328,6.2,-0.044444444,3.8,113.9284784,7.066233121,4.056818182,15.06446464,155.0400867,0.769869724,2929.38933,6,5.428571429,0,2,-24245.43606
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.028698992,25,0.010275763,114.5,20,12,7.35e-05,19,-0.275462963,2363.642189,9.2,0.444444444,8.0,102.3952783,7.806629157,13.36363636,45.27423856,117.1385492,0.63287037,2479.426563,9,20.4047619,0,2,-27463.86513
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.009956789,15,0.003840843,56.5,11,9,6.77e-05,18,-0.784722222,582.4800438,4.8,-0.35,2.8,24.28004312,2.929793629,1.909090909,1.96816053,48.47351201,0.312096253,2144.025969,4,2.0,0,2,-29252.04652
0.014915668,19,0.005301998,89.0,14,12,7.35e-05,19,-0.675925926,1176.071095,6.2,-0.044444444,4.466666667,50.82829478,4.763996935,3.818181818,6.647781662,79.4359626,0.434501507,2472.597529,6,3.333333333,0,2,-27476.4299
0.022491224,36,0.009646231,319.5,14,13,8.04e-05,39,-0.459876543,1689.334328,6.2,-0.044444444,3.8,113.9284784,7.066233121,4.056818182,15.06446464,155.0400867,0.769869724,2929.38933,6,5.428571429,0,2,-24245.43606
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.028698992,25,0.010275763,114.5,20,12,7.35e-05,19,-0.275462963,2363.642189,9.2,0.444444444,8.0,102.3952783,7.806629157,13.36363636,45.27423856,117.1385492,0.63287037,2479.426563,9,20.4047619,0,2,-27463.86513
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.009956789,15,0.003840843,56.5,11,9,6.77e-05,18,-0.784722222,582.4800438,4.8,-0.35,2.8,24.28004312,2.929793629,1.909090909,1.96816053,48.47351201,0.312096253,2144.025969,4,2.0,0,2,-29252.04652
0.014915668,19,0.005301998,89.0,14,12,7.35e-05,19,-0.675925926,1176.071095,6.2,-0.044444444,4.466666667,50.82829478,4.763996935,3.818181818,6.647781662,79.4359626,0.434501507,2472.597529,6,3.333333333,0,2,-27476.4299
0.022491224,36,0.009646231,319.5,14,13,8.04e-05,39,-0.459876543,1689.334328,6.2,-0.044444444,3.8,113.9284784,7.066233121,4.056818182,15.06446464,155.0400867,0.769869724,2929.38933,6,5.428571429,0,2,-24245.43606
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.028698992,25,0.010275763,114.5,20,12,7.35e-05,19,-0.275462963,2363.642189,9.2,0.444444444,8.0,102.3952783,7.806629157,13.36363636,45.27423856,117.1385492,0.63287037,2479.426563,9,20.4047619,0,2,-27463.86513
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.009956789,15,0.003840843,56.5,11,9,6.77e-05,18,-0.784722222,582.4800438,4.8,-0.35,2.8,24.28004312,2.929793629,1.909090909,1.96816053,48.47351201,0.312096253,2144.025969,4,2.0,0,2,-29252.04652
0.014915668,19,0.005301998,89.0,14,12,7.35e-05,19,-0.675925926,1176.071095,6.2,-0.044444444,4.466666667,50.82829478,4.763996935,3.818181818,6.647781662,79.4359626,0.434501507,2472.597529,6,3.333333333,0,2,-27476.4299
0.022491224,36,0.009646231,319.5,14,13,8.04e-05,39,-0.459876543,1689.334328,6.2,-0.044444444,3.8,113.9284784,7.066233121,4.056818182,15.06446464,155.0400867,0.769869724,2929.38933,6,5.428571429,0,2,-24245.43606
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.001496772,3,0.00206245,10.0,3,1,6.27e-05,8,-1.0,220.8742584,1.4,-0.333333333,1.0,12.0,1.465856055,0.397727273,3.148892508,13.51687997,0.07581826,1891.353909,1,1.0,0,1,-35960.63759
0.028698992,25,0.010275763,114.5,20,12,7.35e-05,19,-0.275462963,2363.642189,9.2,0.444444444,8.0,102.3952783,7.806629157,13.36363636,45.27423856,117.1385492,0.63287037,2479.426563,9,20.4047619,0,2,-27463.86513
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.006377551,10,0.003205425,34.0,9,7,6.77e-05,19,-0.5,579.7578215,4.0,-0.083333333,2.133333333,49.0,2.947919184,2.068181818,14.49199673,31.44983673,0.189836348,2143.191215,3,2.833333333,2,1,-31991.96099
0.009956789,15,0.003840843,56.5,11,9,6.77e-05,18,-0.784722222,582.4800438,4.8,-0.35,2.8,24.28004312,2.929793629,1.909090909,1.96816053,48.47351201,0.312096253,2144.025969,4,2.0,0,2,-29252.04652
