Global Relative Change in Avg Clustering,Degree Centrality,Local Gravity Model Centrality,LGC Scores,Betweenness Centrality,I-GSM Values,H-GSM_1,Centrality Values,Subgraph centrality,DIL Centrality,Extended Degree,Extended Improved Gravity Index Values,Improved Gravity Index Values,EHCC Value,Second order centrality,DNC Scores,Closeness Centrality,HCC Value,Local-Global Centrality,K-Shell Value,Semi local centrality,H Values,Node H-Index,MDD Value,Leverage Centrality,Average Spreading Ability
0.14567227734384258,0.0,0.0003639451655950503,0.00012160758908838378,0.0,0.06416361596062178,0.2752963266592101,0.008734290794207577,3.593224232674146e-05,0.0,0.011799410029498523,0.005218840766336152,0.003385731559854897,0.006774538515670256,0.42094906072968596,0.0032355077115761403,0.35971636422143816,0.015869619012909893,0.005704422007227096,0.0,0.005520794994479205,2.6989499720001225e-06,0.0,0.0,0.10600740812321313,0.009011469142545053
0.19119200541968462,0.44444445937036986,0.12465121921630473,0.06337302192181181,0.15507434946700943,0.4005619505744923,0.709689458152207,0.24864351464978518,0.009951839382631498,0.2023807533884042,0.28121927236971483,0.1721072813380836,0.23748488512696495,0.18821821810368441,0.9277956471152244,0.4077331056921018,0.7700343626814384,0.414370781682695,0.39169897781685403,0.6666666666666666,0.179389032020611,0.005359208301641705,0.4615384615384616,0.46184738955823296,0.8932736663492731,0.3088476242490443
0.1402519633034144,0.027777803898147213,0.0029115613247604026,0.001440233801058701,0.0,0.14392424003116217,0.4180936308197899,0.030719471480038667,0.00032341873420729957,0.0004940144475918318,0.048180924287118974,0.022817673234035857,0.022829504232164448,0.02584469257606573,0.6431808820197241,0.022953072304433424,0.5284957420155608,0.07858194970750938,0.027473120758671726,0.16666666666666666,0.02694147957305852,6.726816481863666e-05,0.07692307692307693,0.040160642570281124,0.15835354769396487,0.03222282905516112
0.14567227734384258,0.0,0.0003639451655950503,0.00010750691993899282,0.0,0.038260590435712824,0.13782736296316078,0.007419322113625221,3.722677846354661e-05,0.0,0.011799410029498523,0.003308723583866306,0.003192261185006046,0.00520450317824253,0.4278499812586346,0.0032355077115761403,0.14595520209623847,0.015869619012909893,0.002835333169790604,0.0,0.005349036927984297,2.657124333833794e-07,0.0,0.0,0.10600740812321313,0.00354997269251775
0.1437638904070617,0.13888888515740755,0.02025961421812447,0.011279395871500689,0.009113860904212021,0.25691305435989603,0.5349084917118926,0.11175109665525151,0.0031998555213265407,0.02334150405564841,0.12094395280235987,0.08233177376200083,0.11269649334945586,0.08615073396123632,0.8351627038067673,0.10748683410434204,0.6205624446921726,0.27317721471755285,0.11621678958473988,0.5,0.08813642497853025,0.0006825018426590139,0.23076923076923078,0.17670682730923695,0.5351238536613041,0.1428181321682141
0.1587718766371352,0.027777803898147213,0.0019410408831736017,0.0006785128049885718,2.046212413057929e-05,0.08738396617981742,0.26233947415755954,0.02410722778919961,0.0001896135289279071,0.0013547971969740781,0.032448377581120944,0.01407548897569072,0.017122128174123334,0.016438598001091948,0.6340339807949126,0.023829024007382186,0.3022536862307931,0.050018793848064236,0.020945239056604517,0.16666666666666666,0.015139246718194088,8.685171463740391e-06,0.07692307692307693,0.040160642570281124,0.2204968653935493,0.012834516657564174
0.14040470139598,0.0,0.0005459177483925755,0.0002573158473261585,0.0,0.06262387791099244,0.22113459854998463,0.012083732028956537,7.411147731772144e-05,0.0,0.017699115044247787,0.0073221158661344096,0.005272067714631196,0.008456159010823824,0.4506569845125177,0.00329433511990182,0.26547757231678026,0.022471768636227723,0.004576516424431619,0.0,0.009127714390872286,1.3543136705019061e-06,0.0,0.0,0.07098710396912011,0.018022938285090113
0.00946430680718851,0.250000011194444,0.07448744389178696,0.048543932144503546,0.02049930417992198,0.4059185724461935,0.6330661906166247,0.20868622173336945,0.010551167588128945,0.06627549412131527,0.26450344149459193,0.16160521383296847,0.26819830713422005,0.16376752013174348,0.9002935603669087,0.2163907551791063,0.6734855711215567,0.40840169002846577,0.21754800768531982,0.6666666666666666,0.18601398601398603,0.003218979444881775,0.4615384615384616,0.30120481927710846,0.5910726731582806,0.2345712725286729
0.10850111270120046,0.222222252074073,0.05774596627441465,0.03852633251537108,0.018138502016582396,0.3871317454249846,0.6350599466451795,0.1951690149753436,0.011343416295613197,0.06610955348273449,0.22812192723697144,0.16584038002031734,0.23651753325272068,0.1873850726356461,0.8969801166581256,0.2119595514706544,0.6931952696723479,0.45763275789337376,0.19657577838157259,0.6666666666666666,0.17438351122561652,0.007209900555390898,0.4615384615384616,0.27309236947791166,0.5467855602194379,0.26597487711632994
0.002708583482172548,0.44444445937036986,0.2040519228436249,0.12597161800221893,0.05735913976983623,0.5223535175678301,0.6897525850509679,0.3334362770377549,0.032033228961254774,0.20915512129090386,0.4326450344149459,0.2620473308437424,0.3562273276904474,0.2857661110166964,0.9448925422360447,0.36886670919988995,0.6832772114511626,0.5397001247914563,0.3886107960545436,0.6666666666666666,0.3003557845663109,0.010369902602742977,0.6153846153846154,0.4859437751004016,0.7559412000172605,0.30229382850901154
0.15825848362544842,0.08333336691666546,0.013465971127016862,0.011047831549247357,0.0,0.284121206254559,0.5704588129573135,0.10634930251192813,0.0035301760423438644,0.0014820433427754956,0.1150442477876106,0.09290538123649683,0.11772672309552598,0.09449844501429894,0.799523202377537,0.07276758716149805,0.6706354222932206,0.3821999130636885,0.07784516603223188,0.5,0.09952153110047848,0.0014017729598454066,0.23076923076923078,0.12048192771084337,0.28184362238333577,0.25068268705625346
0.03927970561830709,0.1944444481759258,0.03967002304986048,0.027427339750381696,0.04839469551481025,0.36404562088469544,0.6493015933495997,0.15949865734306556,0.005459668981448914,0.024812095777958034,0.17797443461160276,0.13207351447253582,0.21064087061668682,0.1390445971518212,0.8743738736220346,0.17433899811698494,0.7182260122050729,0.4144607043046353,0.17614139806387483,0.6666666666666666,0.1410379094589621,0.0038354924758376785,0.3076923076923077,0.23293172690763053,0.5927400169614457,0.25696340797378486
0.5393215617302121,0.1944444481759258,0.04064054349144729,0.02683596623211633,0.025343693577965426,0.3677470107490806,0.6816480703302551,0.1635654918957609,0.007438904619204493,0.015579731825610722,0.18190757128810223,0.1345881443962742,0.20048367593712213,0.14296590657869843,0.8762876384239429,0.20171335419008224,0.8061898796731525,0.41560452567776107,0.18139902490963403,0.6666666666666666,0.15112256164887744,0.0033308409836238593,0.3076923076923077,0.23293172690763053,0.6199652114906888,0.23839432004369196
0.4963908282453855,0.4722222184907408,0.21387844231469125,0.1660568008567054,0.05939237229331013,0.5931790930324695,0.7912302852543439,0.39241563929706474,0.03607846368273541,0.23088341243870586,0.43166175024582104,0.32353593452662,0.39613059250302296,0.33229541299818155,0.952631729856912,0.44444202050560905,0.7874225690414075,0.5662256241991552,0.4482755962536978,0.6666666666666666,0.36130536130536134,0.03415873039627941,0.6153846153846154,0.5020080321285141,0.8111643850069079,0.6264336428181322
0.04372064958168016,0.16666668905555476,0.033846900400339684,0.022037123956874516,0.007827613014021887,0.3276515895923323,0.6011579327780857,0.15260946588699545,0.007514929186451106,0.014120566776037362,0.1710914454277286,0.12763088237398235,0.17896009673518742,0.12883516069752954,0.8511137635799764,0.151593013680728,0.678599749462724,0.4131891927079606,0.14641696974073026,0.6666666666666666,0.14005643479327692,0.004088022573116395,0.3076923076923077,0.2168674698795181,0.5521319905487893,0.24194429273620974
0.05020887143963415,0.4999999776111118,0.2234623316753609,0.1419008448351827,0.11958481980341631,0.5648176247997618,0.8029485667677007,0.364239123315217,0.029094384324347914,0.28114200304156095,0.43067846607669613,0.28579502367972986,0.36662636033857315,0.2966859135796619,0.9646497783228671,0.3949111372943252,0.8421730086308944,0.5252297086027067,0.4743773961277817,0.6666666666666666,0.3123788492209545,0.013291044440855736,0.6153846153846154,0.5180722891566265,0.8165668768903187,0.39240851993446213
0.46236296319452563,0.30555557421296226,0.11051801528569694,0.08597816071270421,0.06912534804486099,0.5205044732744708,0.7743477880331106,0.28289868282742947,0.01798076858896377,0.08690810509284153,0.327433628318584,0.22963972471419783,0.33252720677146314,0.20624489037682697,0.9256622222462147,0.27182489283359734,0.8632043487754705,0.48432371562819837,0.2967431645857785,0.6666666666666666,0.2708624708624709,0.009355604829711622,0.5384615384615385,0.357429718875502,0.6639894519380746,0.30365920262151835
0.1062188531257494,0.250000011194444,0.07570059444377046,0.04716656738751092,0.012852155390480041,0.41933881966886477,0.6893939572309936,0.20739896972790983,0.01642252288055029,0.03261070211053944,0.2684365781710914,0.18061696069594083,0.2478839177750907,0.18554808851279195,0.9228979486187261,0.21453232228862307,0.7938124188339674,0.44508309774391125,0.22929412537110241,0.6666666666666666,0.20296896086369773,0.00440694524298154,0.5384615384615385,0.3132530120481928,0.5701137180966814,0.20398689240851994
0.29841603464637045,0.5555555406296301,0.26610457357758094,0.18454810503101338,0.7636851564454196,0.6412124775794947,0.9093339581803822,0.4032834776822074,0.03367407914891874,0.3729428258401115,0.4660766961651917,0.3190897254295975,0.4019347037484885,0.34861144567152236,0.9797007964671056,0.4879033634095675,0.9999999999999999,0.5513883218054095,0.5683140376882159,0.6666666666666666,0.3472948104527052,0.01771124642139658,0.6153846153846154,0.5742971887550201,0.8506094079090376,0.43637356635718194
0.12217431906190278,0.11111112603703649,0.006854300618706781,0.0010507134981318892,0.0035766621955076456,0.09571843568640329,0.2948667095999403,0.030937924147613274,0.0004662153743788221,0.010733444062818447,0.053097345132743355,0.012927272467127385,0.02403869407496977,0.02081252253840451,0.7177530538234164,0.11449383261132634,0.33558203946536735,0.08137495919536399,0.07019752330519287,0.33333333333333337,0.016881364249785303,1.3006556604297067e-05,0.23076923076923078,0.12449799196787148,0.6458658688334171,0.02949208083014747
0.14239239465005457,0.0,0.0003639451655950503,0.00013211899699974792,0.0,0.04840331485554158,0.18522153644849304,0.010217840593965579,4.066803601248008e-05,0.0,0.011799410029498523,0.004210127198065559,0.0038210399032648124,0.005692982385018878,0.4272515872190803,0.0025884061656371443,0.21605966924482545,0.015869619012909893,0.003833909637663762,0.0,0.005643479327689854,4.498866608112872e-07,0.0,0.0,0.10600740812321313,0.0040961223375204775
0.0801919045034449,0.027777803898147213,0.001091835496785151,0.00023684851240931523,0.0,0.06631063212988791,0.23617787077167562,0.014098202731742036,0.00012984944166826936,0.0004940144475918318,0.018682399213372662,0.006839221072813381,0.008512696493349457,0.011978186064976012,0.5789847277647349,0.03321787908641918,0.267776079436406,0.022471768636227723,0.019962902101577314,0.16666666666666666,0.008612440191387561,1.2840816243739398e-05,0.07692307692307693,0.040160642570281124,0.33363938733109694,0.03823047515019116
0.1996385478216044,0.13888888515740755,0.016256217396578915,0.006173700246607885,0.004701613694264248,0.1756795235370002,0.3823532478820988,0.06972189749221833,0.0018307272622491006,0.00923709752468197,0.09931170108161258,0.04543861155227426,0.05770253929866989,0.05955539052683554,0.7843128403373769,0.14245254099843904,0.4056865066139542,0.17137893415273397,0.09749846432354413,0.33333333333333337,0.05501165501165501,0.00043885997715184023,0.23076923076923078,0.1646586345381526,0.6298111055246302,0.05980338612779903
0.02835431628827972,0.13888888515740755,0.026082736867645274,0.01381023809421395,0.001598094976243443,0.2436108256246248,0.45201977791626347,0.10212992907135345,0.004310389059673404,0.01611009614278474,0.15240904621435591,0.07487373195404272,0.11869407496977025,0.09295015630371903,0.833546567300697,0.122056650693495,0.4903979865077631,0.30365033580125866,0.10597895248411117,0.5,0.09586553797080113,0.0007862515919953107,0.3076923076923077,0.17670682730923695,0.4642150940356343,0.16084107045330423
0.17519101178286264,0.0,0.00012131505519835011,3.265942864601358e-05,0.0,0.023278448963340408,0.10191791285130303,0.005079944922987875,1.2386702519327731e-05,0.0,0.0039331366764995095,0.002375126983445651,0.0015961305925030228,0.003563381305158172,0.36436569025324517,0.003019807196263144,0.1126268488616643,0.004697580057554634,0.002102245421228657,0.0,0.0024536866642129803,9.025359350339932e-08,0.0,0.0,0.21807238267704177,0.004369197160021848
0.12927286387490247,0.0,0.0,4.102012843459185e-06,0.0,0.013240162963800692,0.10015129686869007,0.0017832366999129185,8.23619303620053e-07,0.0,0.0,0.0002253509035498133,0.0002902055622732769,0.0005939325528118065,0.17384334676470736,0.0,0.13561192005792233,0.0,0.0020559381513430737,0.0,0.0005398110661268556,9.759589640934225e-09,0.0,0.0,0.3861698445077847,0.0008192244675040983
0.18455125527423727,0.05555556301851825,0.0033361640179546278,0.0007285060865182306,0.0,0.10514375590300462,0.3408068084126743,0.02424317317380112,0.0003179560564441068,0.000988028895183664,0.03933136676499509,0.011475011088695255,0.022297460701330107,0.016841231505891677,0.6483586518763953,0.06242765045147597,0.41832829577189623,0.061063142077902276,0.04128983676570067,0.33333333333333337,0.01496748865169918,1.6333104922448958e-05,0.15384615384615385,0.08032128514056225,0.42369159900362474,0.013653741125068272
0.18455125527423727,0.05555556301851825,0.0033361640179546278,0.0007285060865182306,0.0,0.10514375590300462,0.3408068084126743,0.02424317317380112,0.0003179560564441068,0.000988028895183664,0.03933136676499509,0.011475011088695255,0.022297460701330107,0.016841231505891677,0.6483586518763953,0.06242765045147597,0.41832829577189623,0.061063142077902276,0.04128983676570067,0.33333333333333337,0.01496748865169918,1.6333104922448958e-05,0.15384615384615385,0.08032128514056225,0.42369159900362474,0.04778809393773895
0.09577622526686681,0.027777803898147213,0.0016984107727769015,0.00035875520660086797,0.0,0.06717506331148829,0.23251268355179566,0.015064623544588302,0.00016259374560284958,0.0004940144475918318,0.028515240904621438,0.006528022206006495,0.011511487303506651,0.010957591809488798,0.5828414661802647,0.029813732797061895,0.28386562927378667,0.046209653712601016,0.01972616079049057,0.16666666666666666,0.009716599190283401,2.0505909149440917e-06,0.07692307692307693,0.040160642570281124,0.27302732193987156,0.012834516657564174
0.3437339302427508,0.05555556301851825,0.003154191435157103,0.0004989927706866288,0.0006087944175627398,0.07101637071282563,0.235473218189585,0.01650883734268393,0.00025105360255771596,0.0014820433427754956,0.03736479842674533,0.007003763002389435,0.012478839177750906,0.012100323707613042,0.6108748311099228,0.0642395347656101,0.28386562927378667,0.05027417529909866,0.03473062032031006,0.16666666666666666,0.010722610722610723,2.8286612493172063e-06,0.07692307692307693,0.06827309236947791,0.4657159646189018,0.014746040415073734
0.5631241569769941,0.5555555406296301,0.24699745238384083,0.1692069330739798,0.1092635980444989,0.5719720943259294,0.785236311887579,0.4029675760903903,0.0235533534131146,0.40856165022447516,0.4365781710914454,0.29210484897912464,0.392503022974607,0.30482799416320855,0.9610141758920138,0.49014552313931636,0.7534161562065439,0.499720339340648,0.5143846218981701,0.6666666666666666,0.3190528769476138,0.020897875885226368,0.6153846153846154,0.5622489959839356,0.8726579062094607,0.43200436919716007
0.10642446209651076,0.08333336691666546,0.009583889360669659,0.005296268304911844,0.0022962232065202436,0.2034530488212334,0.47270842485288733,0.06707465575955025,0.001112081440398902,0.008891093357552528,0.08357915437561453,0.05352620509078422,0.06481257557436516,0.05773794272406977,0.7720993126321287,0.0642642961215978,0.5636284233390413,0.1642660211253789,0.06933951344340042,0.33333333333333337,0.05631210894368789,0.0002667475336518429,0.15384615384615385,0.10843373493975905,0.41018376753641006,0.08656471873293284
0.3129452457016711,0.0,6.0657527599175054e-05,2.1108274423633725e-05,0.0,0.04471847554435251,0.22462527970888257,0.004565494793383319,6.9922637704429775e-06,0.0,0.0019665683382497547,0.0016275343034153182,0.001064087061668682,0.0028133721436498903,0.33831299374240653,0.006039614374407438,0.28386562927378667,0.002793009989823022,0.004666705682011435,0.0,0.002846276530487057,7.985021627283985e-07,0.0,0.0,0.28110893078477467,0.007373020207536871
0.31593979349725965,0.027777803898147213,0.003154191435157103,0.0024768466300411998,0.0012009171345913779,0.15352252180304282,0.38931798320799105,0.03139190467027916,0.0006293574025139439,0.0012967879249285584,0.05211406096361849,0.026137127813309298,0.03027811366384522,0.02547393035860627,0.6146538029792085,0.02632484094585086,0.45970142392516056,0.10726740063397427,0.02642248117336162,0.16666666666666666,0.037467795362532204,6.490566991630518e-05,0.07692307692307693,0.040160642570281124,0.2665620351160952,0.019934462042599674
0.06801376908727871,0.08333336691666546,0.008613368919082858,0.0043463389834477225,0.0020711182695674684,0.17153429303376716,0.4030094717420516,0.0469512363014896,0.0010972841034493025,0.008984412750924504,0.07571288102261553,0.036031105578686815,0.036178960096735185,0.03943997225654844,0.7353182067881289,0.07222591023120886,0.4642984381644123,0.13621362816800262,0.06385575507370067,0.16666666666666666,0.049785302416881366,0.00015820320296351924,0.15384615384615385,0.0963855421686747,0.4972342386727683,0.07400327689787004
0.04073260574332993,0.05555556301851825,0.009159286667475433,0.007427847944195078,0.0001087820755737122,0.2107408116349905,0.4303248563607508,0.07107626264383637,0.0024018256463965823,0.001890142234500668,0.1022615535889872,0.05607660499921306,0.07308343409915356,0.06222473581276169,0.7445315813121202,0.04595750949986212,0.4869502258283246,0.2783747668621498,0.04719851845214612,0.33333333333333337,0.07488651699178016,0.0003626678556947774,0.15384615384615385,0.08032128514056225,0.22064053829399638,0.08328782086291645
0.19125851362757373,0.250000011194444,0.04901128230013344,0.025279138413222362,0.011484496597386044,0.2884453375056532,0.5109108930463327,0.14187896872970937,0.00576560534442175,0.0711411845436038,0.18190757128810223,0.1027313960309625,0.14461910519951632,0.123544384032693,0.873395914705944,0.20714331328602742,0.5263466378587108,0.32574442791943226,0.19333959766784636,0.5,0.12199730094466937,0.0016962740942653562,0.3076923076923077,0.2650602409638554,0.7672720504275341,0.21627525942108142
0.03850237782578585,0.08333336691666546,0.014679121679000363,0.01066835263192693,0.0007914065488473583,0.23823944927047705,0.4519256702833274,0.08503677387136378,0.0023083894879923875,0.008524004337630621,0.1248770894788594,0.06463993933410596,0.1185006045949214,0.07246668525122038,0.7943625199600648,0.06446674648999112,0.49254709066461333,0.2842215629473909,0.0676674983687008,0.5,0.0824929456508404,0.0003893192970426837,0.23076923076923078,0.12048192771084337,0.2681468697510767,0.05516111414527581
0.07603524641291023,0.11111112603703649,0.02232197015649642,0.01449903441751147,0.0010408256664311982,0.2564111465999063,0.45756373039122156,0.10129359381641771,0.003605017092492228,0.013902165029036682,0.15339233038348082,0.07967048690103161,0.13010882708585247,0.08695264981886044,0.8246230931829399,0.09000568730736667,0.4929033592681554,0.2975589490800097,0.08746570925762157,0.5,0.09635627530364374,0.0005437420855483971,0.3076923076923077,0.1606425702811245,0.3119751024646798,0.12097214636810488
0.26220032230255197,0.250000011194444,0.062355938371951955,0.028619259343409607,0.006844614419775978,0.2901582795865394,0.47664470353603816,0.1576713037479907,0.008794141399605732,0.04303876673102998,0.22517207472959685,0.12014064757980283,0.1837968561064087,0.13975246775735717,0.8787889471177874,0.23806546223552116,0.4851803753462126,0.34099177927631164,0.1851827076734451,0.6666666666666666,0.1352717457980616,0.001461771792573655,0.38461538461538464,0.30120481927710846,0.6484701412406101,0.17804478427089024
0.07828624503260266,0.08333336691666546,0.008613368919082858,0.004352890809517137,0.0011753610509445567,0.1685000642117432,0.3998840882408755,0.053920510474586035,0.001452678033867933,0.005655040380970662,0.07571288102261553,0.038706700433532214,0.052914147521160824,0.04873975787645065,0.7476300089768465,0.09336456056881315,0.46085067748497355,0.1673090169077389,0.06342702691020105,0.33333333333333337,0.052337136547662866,0.00020003120908420078,0.15384615384615385,0.10843373493975905,0.5047385896980093,0.034953577280174765
0.11662392587670721,0.16666668905555476,0.03299769501395123,0.0168853091736931,0.006418909788503917,0.2692811616228318,0.4897231775904798,0.12348502977193293,0.006229113035000679,0.018354801637669945,0.16715830875122908,0.09602094690303473,0.12585247883917774,0.1086332550085384,0.8565286961634366,0.14856573806039158,0.5277372346660844,0.3311973615150636,0.13058401623760874,0.5,0.11252607042080727,0.0013374667030408057,0.38461538461538464,0.19277108433734938,0.5232406322605615,0.1553795740032769
0.06423056402526976,0.13888888515740755,0.026082736867645274,0.014899066128349648,0.0008742997230926072,0.2670039723775876,0.4936808197108411,0.12152877627245917,0.005724332704319116,0.009840029980511667,0.15240904621435591,0.09369232089968665,0.12237001209189842,0.10549739105489306,0.8429651773561514,0.12669370598521817,0.5360348453679337,0.3240844484877085,0.11139994673305122,0.5,0.10987608882345726,0.0011722386592738086,0.3076923076923077,0.17670682730923695,0.45391480797867867,0.11141452758055706
0.02237990705215691,0.36111113723148053,0.1213150551983501,0.07517271824182488,0.03370103523864368,0.4383647014795353,0.6438045070275441,0.2520093835757852,0.018647107860742355,0.14182173277516874,0.3156342182890855,0.1973895065172912,0.2844014510278114,0.21916723679421415,0.9236088361511187,0.31973167596462915,0.6313769206900118,0.4860951998138837,0.30844764155290955,0.6666666666666666,0.23089191510244145,0.010167177492033904,0.4615384615384616,0.4136546184738956,0.7547906481160813,0.2875477880939378
0.3892547073439538,0.13888888515740755,0.020623559383719518,0.009841668856068546,0.003042271019663084,0.22784526976229993,0.46960237405554217,0.09244559426612885,0.003909950541268579,0.005523863889817187,0.1229105211406096,0.06971212316321129,0.09605804111245465,0.0852684625164992,0.8164411507125018,0.13980322190939298,0.5205543999172538,0.2910736993671825,0.10821165980981964,0.5,0.08440682124892653,0.0007460332521782217,0.23076923076923078,0.17670682730923695,0.5566917884246696,0.1002184598580011
0.13226762147556326,0.0,0.0013344656071818512,0.0020356666028670737,0.0,0.14913517095752227,0.3851087175069857,0.029793082595838995,0.000549567775519045,0.0,0.04326450344149459,0.02558627004907642,0.014220072551390569,0.024265815971799047,0.4905025128247409,0.002166383411983417,0.45855217036534757,0.10320287904747662,0.008114433115271607,0.0,0.035701140964298855,4.5446297925968446e-05,0.0,0.0,0.01635542873229645,0.02293828509011469
0.08408798469430037,0.05555556301851825,0.003154191435157103,0.0011997532981109062,0.0007983556587742343,0.12294481042475414,0.36446620712393907,0.029581602953535038,0.0003778982356761654,0.0030628895750693576,0.03736479842674533,0.02056774119700677,0.02012091898428053,0.0260604476463722,0.675261437083406,0.049579743498353965,0.4378656062887155,0.042278218510118044,0.042929966723874814,0.16666666666666666,0.022868359710464976,4.91124010318131e-05,0.15384615384615385,0.06827309236947791,0.446204652079348,0.018569087930092848
0.7782137993411701,0.3888888963518516,0.10724250879534149,0.052009135980216,0.018297980237347695,0.3439487258734227,0.5505270809223372,0.21360381463518188,0.011973150852769345,0.11445585743462722,0.2694198623402163,0.14941838004893335,0.2282950423216445,0.17215508812994926,0.9110084404865053,0.3733016131384882,0.5231861905692253,0.37908318063094393,0.29948411255386753,0.6666666666666666,0.16962335909704332,0.003150699958002966,0.5384615384615385,0.40562248995983935,0.8434935958857337,0.22637902785363193
0.416705812796389,0.027777803898147213,0.001091835496785151,0.0002816573054840465,0.0,0.082549971434176,0.2952938980912775,0.01664467121840537,0.00012098550061520446,0.0004940144475918318,0.018682399213372662,0.009554162910818275,0.009383313180169287,0.013206121988150778,0.5359467758444141,0.03947319399425846,0.3493730821831219,0.020694889294013318,0.022370830532826173,0.16666666666666666,0.010330020856336646,1.5435600890414334e-05,0.07692307692307693,0.040160642570281124,0.4071820270002405,0.007919169852539598
0.416705812796389,0.027777803898147213,0.001091835496785151,0.0002816573054840465,0.0,0.082549971434176,0.2952938980912775,0.01664467121840537,0.00012098550061520446,0.0004940144475918318,0.018682399213372662,0.009554162910818275,0.009383313180169287,0.013206121988150778,0.5359467758444141,0.03947319399425846,0.3493730821831219,0.020694889294013318,0.022370830532826173,0.16666666666666666,0.010330020856336646,1.5435600890414334e-05,0.07692307692307693,0.040160642570281124,0.4071820270002405,0.01583833970507919
0.14567227734384258,0.0,0.0003639451655950503,0.00019005992841360892,0.0,0.08018907967358574,0.2922828136021096,0.014419559926135217,5.240134704150185e-05,0.0,0.011799410029498523,0.008824455223133165,0.004207980652962515,0.012038292331104063,0.435103648403559,0.0032355077115761403,0.3493730821831219,0.015869619012909893,0.006108962161431435,0.0,0.008857808857808859,9.441519105753483e-06,0.0,0.0,0.10600740812321313,0.009830693610049152
0.15366081527313788,0.027777803898147213,0.0009705204415868009,0.0001139163150068978,0.0,0.041839883151511166,0.17544308347327753,0.008486953850671055,9.279533110122908e-05,0.0004940144475918318,0.016715830875122906,0.003630653446080325,0.006384522370012091,0.007242554489252309,0.5496282413983228,0.02778222614401683,0.21031340144576094,0.019678759148373116,0.017324221651846328,0.16666666666666666,0.004612930928720402,7.70547146065234e-07,0.07692307692307693,0.040160642570281124,0.35615244040682026,0.017203713817586022
0.14335183324525017,0.027777803898147213,0.0027902462695620525,0.0018325315085149384,0.0,0.15957071614997392,0.4187211790034112,0.043328114031706846,0.0003810364352515729,0.0004940144475918318,0.046214355948869225,0.03046529596085333,0.0271825876662636,0.027028564812986596,0.6461518619557789,0.023400545129421493,0.49099559835886597,0.091780853797616,0.027580123571508852,0.16666666666666666,0.03211875843454791,6.27601881639171e-05,0.07692307692307693,0.040160642570281124,0.18655410862317529,0.03031130529765156
0.23029274731140045,0.05555556301851825,0.0016984107727769015,0.00016946440559540758,0.0047721063282231335,0.058873790373499456,0.2413371785433127,0.009336461284095661,9.647754978189903e-05,0.003491035429813617,0.021632251720747293,0.0034482265241590477,0.006964933494558645,0.006507946230692087,0.5836750752633493,0.04469314642134782,0.2942089113121028,0.021711019941621938,0.03505585819871944,0.16666666666666666,0.005005520794994479,2.904698894641014e-06,0.07692307692307693,0.06827309236947791,0.6188047243991625,0.012015292190060076
0.18759489745672192,0.027777803898147213,0.003154191435157103,0.0022999473261670223,0.002122782051351981,0.14505363375819158,0.35595590610238914,0.03204015468099726,0.0005321793959226353,0.0013607852513184164,0.05211406096361849,0.024413014551229774,0.03027811366384522,0.027285246349681658,0.6423727405033817,0.02567228294653753,0.39649247813545097,0.10104832268523964,0.025036756165028005,0.16666666666666666,0.0335909704330757,0.00012327525138516938,0.07692307692307693,0.040160642570281124,0.19856107013748803,0.042326597487711635
0.20274177464459545,0.0,0.00018197258279752516,5.366800136859101e-05,0.0,0.05101073384067097,0.23192127021657016,0.0060940150816652956,2.415411761104216e-05,0.0,0.0058997050147492625,0.0031799516389806985,0.0020314389359129383,0.004514600262961639,0.3970176120500488,0.007247537256536464,0.2942089113121028,0.006602150125286247,0.004849489783504154,0.0,0.0037050668629616,1.8518471905964402e-06,0.0,0.0,0.17604801706176465,0.016384489350081924
0.09145885649102276,0.27777777031481504,0.06126410287516681,0.02637560074903894,0.02897358811266458,0.29860862333189847,0.5345437613168834,0.14414538250479447,0.005235810644688718,0.06309049973625631,0.20648967551622416,0.10084989483624501,0.18137847642079807,0.11572058847822968,0.8836730095159466,0.24573500202508242,0.5389999195522509,0.3192807593346897,0.21586817561927224,0.6666666666666666,0.11306588148693412,0.0010346749986614443,0.38461538461538464,0.3052208835341365,0.749929872155413,0.1198798470780994
0.2763732843452477,0.08333336691666546,0.009098629139876259,0.004419833380226367,0.0025898146264064516,0.19132102838981965,0.44404824709065893,0.06553441494711035,0.0009027096569362859,0.003591632815944542,0.07964601769911504,0.0452418766364768,0.05784764207980653,0.04700416296666074,0.7624999508830191,0.08174165131510085,0.5016951490007241,0.14179964764568023,0.06689001209681249,0.33333333333333337,0.04777327935222672,0.00015315577670783784,0.15384615384615385,0.10843373493975905,0.43201460630950644,0.06963407973784819
0.09743368533728998,0.027777803898147213,0.0025476161591653523,0.0015880771806250425,0.0,0.15209285445790882,0.4126304856658497,0.04148113325253931,0.00038859801653272537,0.0004940144475918318,0.04228121927236971,0.029918015195089496,0.02457073760580411,0.027767807617175656,0.638929278459314,0.028836198071823842,0.4879041062829691,0.09063703292645858,0.027321504263414488,0.16666666666666666,0.031284504968715494,6.39892551377043e-05,0.07692307692307693,0.040160642570281124,0.23908456516949755,0.03276897870016384
