Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
116,0.004056795,0.002077871,0,0,84.7779392,52.97805889,0.354040512,0.001830728,4,8,0.001391495,0.002028398,0,4,3,21.08760584,10,42.00480701,8,14,0.000179856,25,0.047619048,1.590909091,2,1.035991141,0.30620155,14,2.8,0.002776369,25,8.1,-0.5,26.68734903,0.020435118,0.011105477,11,129.600409,735,2,46.88326178,6,11.5,31.5,2,0.562058339,11.04682688,2.285454053,-3441.686804,2
117,0.004056795,0.005998615,0,0,93.86908136,58.58978921,0.392763641,0.001802093,4,8,0.001391495,0.002028398,0,4,3,25.44141454,10,50.67724217,8,14,0.000196696,33,0.05,1.590909091,2,1.118770764,0.30620155,14,2.8,0.009282235,33,8.542857143,-0.5,29.11347167,0.02192386,0.037128941,12,144.5728389,861,2,57.83500563,6,12,37.5,2,0.650888677,11.62551996,2.287558236,-3203.156109,2
118,0.004056795,0.009944095,-0.25,0,106.7873854,66.55243665,0.449507138,0.00169435,4,15,0.001391495,0.003639252,0,8,3.333333333,36.74739979,13.5,73.19785131,16,22,0.000217014,89,0.052631579,2.227272727,2,2.345791805,0.506367663,23,4.4,0.034002367,89,15.75714286,-0.5,87.340415,0.033888881,0.136009467,28,167.6834861,3586,2.066666667,83.95220937,10,26,71,2,1.490002144,23.06531298,2.563439721,-2755.872286,2
119,0.004056795,0.004056795,0.166666667,2,85.17296412,54.47442739,0.364967355,0.00220684,2,3,0.001391495,0.002028398,0,3,2.5,19.4367834,2.25,38.71650209,6,12,0.00019604,12,0.052631579,1.431818182,1.7,0.397009967,0.140088594,2,2.4,0.001976856,12,4.2,-0.5,10.91755187,0.012168626,0.003953711,5,133.0746155,294,2,41.16088008,5,3.5,7.75,1,0.228355708,7,2.228916348,-4011.114959,1
120,0.002028398,0,-0.333333333,0,75.79405285,48.37463878,0.162684674,0.001242202,1,2,0.000318451,0.002028398,0,2,1,15.02476868,1.25,14.99438493,2,6,0.000178795,6,0.05,0.397727273,1,0.221760797,0.081672204,1,1.4,0.000498818,6,2.1,-1,2.207276647,0.006133609,0.000498818,4,118.5074942,93,1,19.4367834,3,2.5,3.5,1,0.095221052,2.5,1.59063748,-4523.705032,1
121,0.004056795,0.008097099,0,0,96.62153783,61.418204,0.413998013,0.001996528,2,5,0.001391495,0.002028398,0,4,3,26.1361114,2.75,52.0610222,8,14,0.000216873,25,0.055555556,1.590909091,1.7,0.656146179,0.175249169,3,2.8,0.007335601,25,6.314285714,-0.5,21.83510375,0.017194131,0.014671202,9,152.1884017,616,2,56.79016885,6,5.25,13.25,2,0.359752791,10.5,2.281585943,-3425.195355,1
122,0.004056795,0.012120912,-0.166666667,0,112.3266208,70.51500341,0.47907528,0.001773806,3,9,0.001391495,0.002028398,0,6,3.25,37.35338545,4.75,74.40492577,12,18,0.000242542,63,0.058823529,1.909090909,1.7,1.469822813,0.340808416,13,3.6,0.027094546,63,13.40571429,-0.5,61.86612729,0.031507654,0.081283638,21,178.2411196,2025,2,86.02790392,8,9.75,55.75,2,0.844320727,19.18204755,2.405556415,-2718.945975,1
123,0.002028398,0,-0.5,0,85.74859315,53.3958947,0.180350034,0.001031627,2,5,0.000318451,0.002028398,0,3,1,20.71200605,3,20.67012132,3,8,0.00018843,25,0.05,0.477272727,1,0.670265781,0.176356589,7,1.8,0.000897896,25,5.6,-1,7.725468265,0.014079597,0.001795792,10,132.0748558,384,1,31.30082209,4,4.75,24,1,0.197096312,4.75,1.646782292,-3459.881265,1
124,0.004056795,0.006846666,-0.1,0,70.21469078,44.72463166,0.296891545,0.001966855,4,9,0.001391495,0.002028398,0,5,3.166666667,16.20396689,10.5,32.27699281,10,16,0.000154631,24,0.041666667,1.75,2,1.011627907,0.329457364,14,3.2,5.58E-06,24,7,-0.5,27.29387969,0.018963208,2.23E-05,11,106.9351608,800,2,33.17561092,7,13,25.5,2,0.580310502,13,2.333628708,-3953.12477,2
125,0.004056795,0.009362924,-0.1,0,74.28553381,47.40126331,0.315207216,0.001946984,4,9,0.001391495,0.002028398,0,5,3.166666667,17.72342355,10.5,35.30362771,10,16,0.000162973,25,0.041666667,1.75,2,1.011627907,0.329457364,14,3.2,1.77E-05,25,7,-0.5,27.29387969,0.018963208,7.07E-05,11,113.8661102,808,2,36.31689748,7,13,26,2,0.58044818,13,2.333658907,-3803.089831,2
126,0.002028398,0,-0.5,0,62.50714352,39.44305999,0.13199333,0.001138023,2,5,0.000318451,0.002028398,0,3,1,11.94886735,3,11.92470382,3,8,0.000142735,14,0.041666667,0.477272727,1,0.529069767,0.176356589,7,1.8,1.12E-06,14,3.5,-1,4.414553294,0.009481604,2.25E-06,7,95.16214367,244,1,15.45218736,4,4,12.5,1,0.172846413,4,1.641421744,-4541.77496,1
127,0.006085193,0.016990028,0.3,3,80.9162803,52.09615326,0.515937808,0.002859285,5,10,0.003101441,0.002028398,0,5,5.666666667,20.11293059,12,59.97347225,15,22,0.000175963,30,0.043478261,3.340909091,2.1,1.234496124,0.352713178,14,3.8,6.45E-05,30,10.5,-0.333333333,42.99187863,0.028206068,0.000322271,11,124.0806259,1276,3,58.90497386,8,13,36.5,2,0.772461531,19.5,3.026125195,-3572.35864,2
128,0.004056795,0.0054716,-0.1,0,83.34823822,52.10905931,0.348107024,0.001849701,4,9,0.001391495,0.002028398,0,5,3.166666667,21.42957574,10.5,42.68598342,10,16,0.000175994,32,0.05,1.75,2,1.188538206,0.329457364,14,3.2,0.000384599,32,9.1,-0.5,36.39183958,0.023376238,0.001538398,14,126.8036593,1080,2,47.11035205,7,14.5,35.5,2,0.621749033,14.5,2.339319919,-3383.072694,2
129,0.006085193,0.013467691,0.122222222,3,94.23548761,59.24563719,0.592013436,0.002633015,5,17,0.003101441,0.002028398,0,9,7.19047619,29.77922787,15.5,88.7967911,27,30,0.000192456,79,0.052631579,4.295454545,2.4,1.844684385,0.552879291,23,5.4,0.001409756,79,16.1,-0.333333333,97.44825824,0.039278605,0.007048779,23,144.6289038,4020,3,82.29811291,12,25,60,2,1.271826873,37.5,3.278850607,-3029.54537,2
130,0.004056795,0.001628501,0,0,76.17501837,47.64483955,0.317099745,0.001883435,4,8,0.001391495,0.002028398,0,4,3,17.33112418,10,34.52219906,8,14,0.000162655,23,0.047619048,1.590909091,2,0.941860465,0.30620155,14,2.8,0.000114164,23,6.3,-0.5,21.83510375,0.017325866,0.000456656,9,114.7591863,588,2,37.51576732,6,10.5,25.5,2,0.50742602,10.5,2.281452099,-3545.421746,2
131,0.012170385,0.082186421,0.416666667,0,110.0795745,69.51815417,1.370956642,0.00459254,11,28,0.008231279,0.002028398,0,15,39.92857143,41.53144113,30,246.1803699,90,72,0.000212224,143,0.055555556,15.75,4.2,4.150885936,0.785991141,25,9.6,0.004845609,143,39.95,-0.166666667,426.6267893,0.097161864,0.053301698,36,167.1687678,15372,6,197.2615291,21,40.5,154.25,3,3.597754901,121.5,6.438195369,-2405.554453,2
132,0.002028398,0,-0.5,0,81.57644559,50.73594301,0.171053515,0.001049447,2,5,0.000318451,0.002028398,0,3,1,19.33709604,3,19.29799171,3,8,0.000175809,23,0.05,0.477272727,1,0.72923588,0.176356589,7,1.8,0.000355787,23,6.3,-1,8.829106588,0.015531975,0.000711574,11,124.9439892,416,1,29.77922787,4,5,25,1,0.199819682,5,1.64844579,-3681.441178,1
133,0.004056795,0.000205451,0,0,71.6727589,44.84081431,0.298090901,0.00186656,4,8,0.001391495,0.002028398,0,4,3,16.08619158,10,32.04239391,8,14,0.000151837,22,0.045454545,1.590909091,2,0.977021041,0.30620155,14,2.8,6.78E-05,22,7,-0.5,24.26122639,0.018904785,0.000271021,10,107.5749847,637,2,38.25921273,6,11,27,2,0.519266803,11,2.283078358,-3542.971725,2
134,0.004056795,0.007099405,-0.1,0,95.81663953,59.97504116,0.402261237,0.001717025,4,10,0.001391495,0.002028398,0,5,3.166666667,26.54800968,11,52.88149028,10,16,0.000205086,37,0.055555556,1.75,2,1.40337763,0.436600221,23,3.2,0.00073407,37,8.4,-0.5,36.39183958,0.022072459,0.002936282,13,147.6989781,1016,2,59.04361516,7,14,36.5,2,0.625817638,14,2.337362653,-2622.223058,2
135,0.004056795,0.008888407,-0.1,0,99.79613877,62.48489858,0.419837925,0.001681509,4,10,0.001391495,0.002028398,0,5,3.166666667,28.77846647,11,57.32437999,10,16,0.000214731,39,0.058823529,1.75,2,1.7106866,0.436600221,23,3.2,0.002338712,39,10.5,-0.5,48.52245278,0.026433651,0.00935485,17,154.6470276,1312,2,66.22474012,7,16,44,2,0.694670026,16,2.348151626,-2531.064815,2
136,0.004056795,0.029275763,-0.266666667,0,103.7216305,64.618231,0.435636141,0.00163536,4,14,0.001391495,0.002028398,0,7,3.416666667,32.97357171,13,65.68069067,14,20,0.000216685,58,0.055555556,2.068181818,2,1.861572536,0.554540421,29,4,0.001331604,58,13.3,-0.5,72.17714851,0.032298508,0.005326415,22,161.2534051,2150,2,73.38745084,9,21.5,54.5,2,0.869112995,21.5,2.454400163,-2408.281018,2
137,0.006085193,0.024772692,-0.044444444,0,111.3032025,69.92821889,0.704092828,0.002291087,6,20,0.003101441,0.002028398,0,11,9.19047619,39.67673045,18,118.3095264,33,34,0.000233209,113,0.058823529,4.534090909,2.7,3.160575858,0.837486157,43,6.2,0.00853245,113,18.91428571,-0.333333333,197.0461104,0.045927288,0.051194703,27,174.4552487,5712,3,118.2394984,14,30,88,2,1.620381015,45,3.53100757,-2106.994282,2
138,0.00811359,0.070311562,0.154761905,0,116.0733244,72.42227181,0.968427454,0.002981038,8,23,0.004811387,0.002028398,0,12,17.95,43.12230215,23.5,171.0981741,48,44,0.000233318,115,0.058823529,7.636363636,3.1,3.488372093,0.776854928,34,7.2,0.004706628,115,25.34071429,-0.25,272.5802741,0.061997863,0.037653021,32,179.9412219,7700,4,150.9481577,16,34,111,3,2.221495746,68,4.249619236,-2025.835911,2
139,0.00811359,0.037272008,0.202380952,0,112.3686959,69.98251932,0.932749339,0.003088175,8,22,0.004811387,0.002028398,0,11,16.6,40.20758649,23,159.5333341,44,42,0.000223914,98,0.058823529,7.318181818,3.1,3.191306755,0.72978959,32,6.8,0.007767965,98,25.9,-0.25,299.8383015,0.062876736,0.062143721,32,172.6631964,7203,4,142.9254859,15,32.5,107,2,2.20602778,65,4.19339928,-2082.277795,2
140,0.006085193,0.089693892,0.019047619,0,116.2992887,72.6648334,0.733654313,0.00229363,6,17,0.003101441,0.002028398,0,9,8.733333333,41.43781244,17.5,123.5607851,27,30,0.000242189,90,0.058823529,4.295454545,2.7,2.901439646,0.719545958,37,5.4,0.008042825,90,20.08071429,-0.333333333,161.2195449,0.047866847,0.048256953,28,182.2885221,4500,3,123.6082477,12,27.5,88.5,2,1.52076454,39.71983426,3.268068317,-2162.645063,2
141,0.006085193,0.025290452,0.071428571,3,104.1022866,65.20765895,0.656653613,0.002387155,5,18,0.003101441,0.002028398,0,9,7.8,36.32918706,16,108.327699,27,30,0.000211954,87,0.055555556,4.295454545,2.7,2.911129568,0.707641196,36,5.4,0.001507747,87,22.46071429,-0.333333333,160.5030136,0.0507826,0.007538733,32,162.7847137,5190,3,107.4755074,12,29.5,88,2,1.428711152,42.98597061,3.287466787,-2509.00332,2
142,0.006085193,0.024134633,0.166666667,3,93.13463075,59.99826799,0.605721185,0.002647804,4,9,0.003101441,0.002028398,0,7,7,29.67401465,5.5,88.48306249,21,26,0.000198886,58,0.05,3.818181818,2.4,1.930232558,0.375415282,12,4.6,0.000967534,58,16.26428571,-0.333333333,94.582133,0.039560218,0.003870138,21,148.7084158,2964,3,87.0803307,10,10.5,56,2,0.802049745,31.02307133,3.15059921,-3391.413785,1
143,0.006085193,0.073444483,-0.180952381,0,107.1839433,68.77421442,0.698571616,0.002211942,5,25,0.003101441,0.002948886,0,14,10.4,44.41231839,19.5,132.4302758,42,40,0.000219877,152,0.052631579,5.488636364,2.7,4.031561462,1.073920266,57,7.4,0.003309088,152,25.45857143,-0.333333333,401.2575339,0.057154958,0.016545439,46,174.6487154,10500,3.047619048,125.7599835,17,44,106.5,3,2.021887449,62.14706775,3.669545298,-2689.521791,2
144,0.006085193,0.016152971,0.233333333,3,82.19687035,53.66203326,0.537961683,0.0028964,3,7,0.003101441,0.002028398,0,6,6.333333333,22.68887829,4,67.65452735,18,24,0.000181422,38,0.047619048,3.579545455,2.4,1.102436323,0.304540421,8,4.2,0.000281253,38,10.51428571,-0.333333333,50.15719174,0.028206068,0.00084376,12,130.7010874,1560,3,64.180468,9,7.5,21,2,0.571010706,22.5,3.080259619,-3975.602528,1
145,0.002028398,0,-0.5,0,80.47672513,51.72175804,0.175057137,0.001053379,1,4,0.000318451,0.002028398,0,3,1,19.97913402,1.75,19.93873134,3,8,0.000181159,23,0.047619048,0.477272727,1,0.551771872,0.176356589,7,1.8,0.000244133,23,4.914285714,-1,6.621829941,0.012590856,0.000244133,9,128.5363599,336,1,29.67401465,4,4.5,10.5,1,0.155772775,4.5,1.644910162,-3984.539053,1
146,0.00811359,0.045608083,0.142857143,0,101.1573869,64.21133189,0.863442304,0.002709331,8,23,0.004811387,0.002028398,0,12,18.4,38.81608724,21.5,154.0122239,48,44,0.000201654,122,0.05,7,2.8,5.137596899,1.03875969,56,7.2,0.001555147,122,29.82857143,-0.25,429.8980323,0.070232934,0.012441172,36,161.0833072,9328,4,148.1747273,16,36,139.5,3,2.159530001,70.23022034,4.558359311,-2871.563485,2
147,0.014198783,0.266693394,0.381818182,0,122.8523934,79.69563986,1.851013042,0.004800367,13,37,0.009941225,0.024435646,0.047619048,23.04761905,58.94444444,57.26988158,34.5,395.2486131,154,100,0.000243132,264,0.055555556,22.27272727,4.9,9.491694352,1.543466224,73,13,0.010591686,251.7231961,62.72,-0.170209751,1670.105994,0.135085369,0.137691912,54,197.6313479,36100,7.5,316.482744,29,60,272.25,3,5.5272382,172.9747686,9.146621064,-2068.066059,2
148,0.004056795,0.008097099,-0.1,0,73.40281457,47.94209701,0.321277847,0.002090184,2,5,0.001391495,0.002028398,0,5,3.166666667,18.13093602,2.75,36.11535962,10,16,0.000166667,22,0.045454545,1.75,1.7,0.690753045,0.246124031,7,3.2,7.61E-05,22,6.3,-0.5,24.26122639,0.017194131,0.00015229,10,116.8777589,736,2,36.25234587,7,6.25,11.25,2,0.333987887,12.5,2.332087019,-4488.286027,1
149,0.002028398,0,-0.5,0,72.48429043,46.9244219,0.158246045,0.001125027,1,3,0.000318451,0.002028398,0,3,1,16.37551733,1.5,16.34240203,3,8,0.000166556,15,0.045454545,0.477272727,1,0.48089701,0.176356589,7,1.8,7.10E-05,15,4.2,-1,5.518191618,0.011060522,7.10E-05,8,115.555875,276,1,22.68887829,4,4.25,7.5,1,0.14238697,4.25,1.643053589,-4492.246594,1
150,0.004056795,0.004056795,0.166666667,2,66.53964243,43.51593793,0.289893729,0.00226863,2,3,0.001391495,0.002028398,0,3,2.5,13.56346757,2.25,27.01733152,6,12,0.000154083,12,0.043478261,1.431818182,1.7,0.467884828,0.140088594,2,2.4,2.05E-05,12,4.9,-0.5,12.73714385,0.013805967,4.10E-05,6,104.6894369,336,2,28.85290494,5,3.75,8.75,1,0.222381591,7.5,2.230513556,-4949.92843,1
151,0.002028398,0,-0.333333333,0,60.42519794,39.28210513,0.131607704,0.001268801,1,2,0.000318451,0.002028398,0,2,1,10.72196892,1.25,10.70028649,2,6,0.000143225,7,0.041666667,0.397727273,1,0.221760797,0.081672204,1,1.4,5.18E-06,7,2.1,-1,2.207276647,0.006133609,5.18E-06,4,95.20874267,96,1,13.56346757,3,2.5,3.75,1,0.092619756,2.5,1.590664561,-5373.700351,1
152,0.002028398,0,-0.333333333,0,78.98402399,50.51945399,0.170693661,0.001100991,1,3,0.000318451,0.002028398,0,2,1,17.72374131,1.5,17.68789958,2,6,0.000180148,13,0.047619048,0.397727273,1,0.304540421,0.081672204,1,1.4,0.000279866,13,2.964285714,-1,2.943035529,0.007844263,0.000279866,5,125.171619,141,1,25.44047874,3,2.75,6.75,1,0.106448711,2.385062839,1.592945469,-3950.752258,1
153,0.004056795,0.004056795,0.066666667,2,90.52379545,57.68560307,0.389666935,0.00187608,3,6,0.001391495,0.034245494,0,4,2.666666667,25.44047874,4,50.67537814,8,14,0.000197668,42,0.05,1.590909091,1.7,1.533776301,0.222868217,7,2.8,0.001109146,42,9.264285714,-0.5,36.39183958,0.018770289,0.003327438,15,143.7643269,1155,2.333333333,59.26002009,6,6.75,40.25,1,0.408269726,9.695612885,2.320460111,-3351.653234,1
154,0.006085193,0.008097099,-0.114285714,0,105.1435565,67.43386483,0.684038051,0.002247011,5,24,0.003101441,0.024435646,0.333333333,17.33333333,5.7,41.53627878,17,123.8543957,39,38,0.000218866,153,0.052631579,4.772727273,2.7,4.364894795,1.22923588,72,7,0.004115826,109.6292905,27.15857143,-0.429846939,363.6902466,0.056314282,0.02057913,36,170.9130024,9006,3.214285714,131.6305402,16,37.5,118.25,2,1.748932531,26.15380743,4.209328138,-2622.308029,2
155,0.004056795,0,-0.428571429,0,109.9656451,69.30095847,0.470594996,0.001539712,4,19,0.001391495,0.055962375,1,20,2,39.27541365,13.5,78.23345065,20,26,0.00023872,108,0.052631579,2.227272727,2,3.61351052,1.040974529,64,5.2,0.012440352,39.73097965,18.89428571,-0.72,136.2906317,0.038841324,0.049761408,27,176.1282434,4537,2.2,99.78224481,12,28.5,86,2,1.202935049,3.366413075,3.22178929,-2304.130557,2
156,0.010141988,0.049885914,0.354761905,5,115.6536773,73.74203299,1.226194713,0.003781618,9,25,0.006521333,0.055962375,0.1,14.3,16.53333333,43.40675437,23.5,214.8481532,65,56,0.000243191,139,0.052631579,10.34090909,3.8,4.94269103,1.180509413,64,8.2,0.01669299,125.7724011,33.70428571,-0.2676,449.9457176,0.070246788,0.150236914,32,181.9604375,11788,6.1,194.7063835,18,35.5,138.5,2,2.887524014,61.87281071,5.916378865,-2053.350916,2
157,0.010141988,0.216510988,0.185714286,0,128.7230305,81.59234159,1.369159551,0.003488051,10,33,0.006521333,0.055962375,0.1,19.8,26.66666667,56.37549043,28.5,279.0388312,90,66,0.000265041,211,0.055555556,11.93181818,3.8,7.522978959,1.392026578,72,10.2,0.032609789,190.9206952,45.58285714,-0.2676,771.3355159,0.092882072,0.326097893,47,206.1888502,20856,6.1,245.8765876,23,50.5,208,3,4.208808588,91.15792451,6.421379357,-1802.526758,2
158,0.002028398,0,-0.666666667,0,97.32313181,61.05193339,0.207675319,0.000946811,2,9,0.000318451,0.005250107,0,5,1,28.26987882,4,28.21271023,5,12,0.000217202,46,0.05,0.636363636,1,1.486710963,0.30620155,14,2.6,0.004212054,46,8.03,-1,22.07276647,0.016952048,0.008424108,17,153.9471343,1110,1.1,43.40675437,6,8,35.5,1,0.328806874,6.434734848,1.784126476,-2931.060215,1
159,0.004056795,0.033214419,-0.314285714,0,110.3369538,69.61882929,0.471379753,0.001635711,4,14,0.001391495,0.005250107,0,8,3.466666667,37.53490828,13,74.76650459,16,22,0.00024108,74,0.055555556,2.227272727,2,2.216500554,0.506367663,23,4.4,0.011859266,74,13.67428571,-0.5,97.04490555,0.031031645,0.047437065,25,175.3918947,2959,2.1,85.72485727,10,24.5,61,2,1.090260329,21.3694697,2.540736678,-2308.333228,2
160,0.006085193,0.014718709,-0.016666667,0,100.2982322,63.92676443,0.64243939,0.002583758,5,17,0.003101441,0.005250107,0,10,9,33.25069228,15.5,99.14813069,30,32,0.00021777,76,0.05,4.534090909,2.4,2.295957918,0.516611296,18,5.8,0.005035072,76,15.09,-0.333333333,150.4715752,0.035856832,0.025175361,24,158.1935943,4256,3.1,89.87079658,13,27,58,2,1.391891142,35.80420455,3.344234357,-2624.874725,2
161,0.006085193,0.099731184,-0.05,3,119.4040567,75.9834191,0.77233416,0.002288739,5,25,0.003101441,0.006170596,0,13,8.666666667,49.10031701,18.5,146.4091216,39,38,0.000251256,161,0.058823529,5.011363636,2.7,4.341085271,1.22923588,72,7,0.011642066,161,26.48857143,-0.333333333,352.5334048,0.055634941,0.058210329,44,193.8791773,10317,3.147619048,142.8513176,16,41.5,116.5,2,2.064445832,53.7012723,3.760283016,-2240.489253,2
162,0.006085193,0.099731184,-0.05,3,119.4040567,75.9834191,0.77233416,0.002288739,5,25,0.003101441,0.006170596,0,13,8.666666667,49.10031701,18.5,146.4091216,39,38,0.000251256,161,0.058823529,5.011363636,2.7,4.341085271,1.22923588,72,7,0.011642066,161,26.48857143,-0.333333333,352.5334048,0.055634941,0.058210329,44,193.8791773,10317,3.147619048,142.8513176,16,41.5,116.5,2,2.064445832,53.7012723,3.760283016,-2240.489253,2
163,0.00811359,0.112267172,0.003246753,0,110.9634999,70.58480417,0.954611649,0.002649972,8,32,0.004811387,0.024435646,0.166666667,19.83333333,15.12222222,48.92017992,26,194.1026579,68,54,0.000220848,208,0.052631579,8.590909091,3.4,6.564230343,1.369324474,74,9.2,0.004610722,176.0681988,37.91285714,-0.317743764,754.7174525,0.080108689,0.036885776,52,180.0744676,17523,4.380952381,180.8799215,21,51.5,180,3,2.966883442,66.75036386,5.378334372,-2523.723909,2
164,0.006085193,0.063403836,-0.142857143,0,102.2379433,64.62055438,0.657724832,0.002045073,6,24,0.003101441,0.010082672,0,12,10.2,41.3806689,21,123.3903924,36,36,0.000202224,142,0.05,5.011363636,3,4.699889258,1.110741971,64,6.6,0.001765746,142,26.97690476,-0.333333333,361.1317805,0.058858052,0.010594477,45,164.9591866,8856,3.166666667,127.3359156,15,40.5,130,3,1.93063022,55.77663557,3.553108118,-2812.678126,2
165,0.00811359,0.044777878,0.071428571,0,100.5382186,63.73015312,0.860223546,0.002575777,8,28,0.004811387,0.042299768,0,14,20.2,40.6930922,23,161.4596956,56,48,0.000200884,157,0.05,7.318181818,3.4,6.416112957,1.311461794,75,8,0.001799482,157,33.12428571,-0.25,577.870181,0.068027316,0.014395854,42,161.740992,12624,4.5,153.308122,18,42,161.5,3,2.443390064,68.66567424,4.98093664,-2993.936983,2
166,0.00811359,0.061379876,0.107142857,0,96.65530115,61.30970959,0.824496571,0.002836043,8,24,0.004811387,0.002028398,0,13,19.3,39.59964843,24,157.1211927,52,46,0.000185908,137,0.047619048,7.954545455,3.1,5.563399779,1.181063123,66,7.6,0.000831842,137,34.05261905,-0.25,455.5984581,0.077030682,0.006654734,46,154.5761779,11799,4,144.4357592,17,42.5,150,3,2.480095249,81.97533049,4.377860627,-3027.461054,2
167,0.006085193,0.00375819,0.019047619,0,88.5806127,56.04671364,0.567111001,0.002039957,6,18,0.003101441,0.034245494,0,9,8.733333333,29.84223311,16,88.98466246,27,30,0.000183217,96,0.047619048,3.818181818,2.7,4.67248062,1.136212625,72,5.4,0.000714132,96,19.20428571,-0.333333333,212.8097992,0.041615987,0.004284794,26,141.053448,4800,3.333333333,96.66287053,12,26.5,98,2,1.322336413,32.37221404,3.647720648,-3283.959439,2
168,0.00811359,0.016997548,0.033333333,0,95.02291199,60.17592786,0.81206342,0.002647507,8,31,0.004811387,0.005250107,0,16,20.875,40.46252132,25.5,160.5448498,64,52,0.000185048,172,0.047619048,8.272727273,3.4,6.272148394,1.322259136,72,8.8,0.000986366,172,31.96261905,-0.25,545.1605481,0.070635011,0.007890931,47,153.1567948,14924,4.133333333,143.4438367,20,47.5,154,3,2.724271309,82.85061856,5.000194795,-3108.007654,2
169,0.006085193,0.014841541,-0.158730159,0,89.50099809,56.73554551,0.576531097,0.002006264,6,25,0.003101441,0.031799553,0.333333333,17.33333333,6.495238095,34.08318763,17.5,101.6304958,39,38,0.000183419,134,0.047619048,4.295454545,2.7,5.32807309,1.276854928,76,7,0.00081987,96.01519562,25.18428571,-0.459876543,344.7234263,0.050738857,0.00491922,33,144.6586087,8588,3.466666667,107.6088329,16,36,122.5,3,1.664287236,21.9220592,4.512729046,-3279.130411,2
170,0.006085193,0.032050331,0.1,3,102.853714,66.06685833,0.670239791,0.002545245,4,16,0.003101441,0.002948886,0,10,7.333333333,37.4223959,7.25,111.5874692,30,32,0.000217912,111,0.052631579,4.534090909,2.4,2.780177187,0.814230343,43,5.8,0.003078987,111,19.10857143,-0.333333333,193.4634539,0.043227268,0.012315947,31,166.0701896,6048,3.047619048,106.460861,13,15.25,72.75,2,1.154867218,41.89706775,3.395162916,-2917.102882,1
171,0.006085193,0.028100727,0.233333333,3,68.62429164,45.40833359,0.450176807,0.002927971,3,6,0.003101441,0.002028398,0,6,6.333333333,17.25586676,3.75,51.45417481,18,24,0.000154464,32,0.045454545,3.579545455,2.4,1.138150609,0.328349945,10,4.2,1.08E-05,32,10.5,-0.333333333,50.15719174,0.028206068,3.25E-05,12,107.5954785,1488,3,47.93628192,9,7.5,19.5,2,0.555674512,22.5,3.080049021,-4429.57679,1
172,0.012170385,0.09701207,0.219119769,0,139.6176937,88.93427911,1.792752159,0.003994528,11,47,0.008231279,0.042615293,0.066666667,26.66666667,47.43849206,71.97845683,36.5,426.6570734,150,92,0.000274424,367,0.066666667,19.09090909,4.5,9.07807309,1.709025471,83,13.6,0.250078248,343.3310635,66.93428571,-0.208767361,1791.977515,0.129800667,2.750860724,79,227.8557096,48852,7.238095238,349.7597677,31,77,306.5,3,14.73429932,176.1097206,8.452709524,-1406.335682,2
173,0.00811359,0.013413077,-0.068181818,0,137.7789387,86.22129441,1.173289546,0.002538243,8,42,0.004811387,0.001423434,0.166666667,24.5,15.37222222,67.16335249,29,266.486862,84,62,0.000279018,347,0.0625,9.227272727,3.7,7.817552602,1.569490587,83,10.8,0.251112631,293.7291585,55.72142857,-0.285734216,1070.833801,0.106840347,2.00890105,68,224.8564038,30783,4.285714286,279.4509072,25,65.5,276.5,3,11.38515974,81.73364479,6.327283212,-1469.08475,2
174,0.004056795,0,-0.55,0,125.7362031,78.8302264,0.539869445,0.00140612,4,27,0.001391495,0.050669567,1,28,2,54.71047612,17.5,108.978848,28,34,0.000262123,218,0.0625,2.863636364,2,4.952934662,1.360188261,83,6.8,0.164806262,80.19771818,32.73428571,-0.656684028,355.7376781,0.062263751,0.659225048,51,205.7627697,12053,2.138095238,150.475196,16,46.5,160.5,2,5.266789492,5.605627899,3.750691467,-1886.932135,2
175,0.006085193,0.024765919,-0.194444444,0,120.5134765,76.19228739,0.774376481,0.002214419,6,24,0.003101441,0.003639252,0,14,10.52380952,50.61945426,21,150.9389406,42,40,0.000249314,165,0.0625,5.488636364,2.7,4.662513843,1.145348837,63,7.4,0.086146973,165,27.43142857,-0.333333333,361.1317805,0.058754264,0.516881839,46,194.8041672,11060,3.066666667,150.7342293,17,44,129,3,3.951928606,60.806984,3.661568586,-1831.130349,2
