Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
61,0.016129032,0.162995017,0,0,25.31374414,15.64239727,0.394411588,0.007682088,2,4,0.006234271,0.008064516,0,3,8.872618009,4,2.5,17.46357157,8,14,0.000671592,17,0.047619048,1.590909091,1.7,2.103896104,0.701298701,12,2.8,4.17E-06,17,5.6,-0.5,19.40898111,0.061402536,8.34E-06,8,34.28140591,497,2,18.18220739,6,5,10.25,2,0.900037205,10,2.279614935,-755.9207679,1
62,0.016129032,0.149488592,0,0,23.40371971,14.75697714,0.370883768,0.007827899,2,4,0.006234271,0.008064516,0,3,8.279365724,4,2.5,16.2959,8,14,0.000628141,16,0.045454545,1.590909091,1.7,1.996753247,0.665584416,11,2.8,1.65E-06,16,5.6,-0.5,19.40898111,0.061402536,3.31E-06,8,32.0260155,490,2,16.75683475,6,5,10,2,0.900014727,10,2.279585618,-836.7593485,1
63,0.016129032,0.159372489,-0.214285714,0,40.21544793,22.24523517,0.565669455,0.006572214,4,14,0.006234271,0.008064516,0,3.3,17.79466174,7,13,35.02442555,14,20,0.000908265,59,0.055555556,2.068181818,2,3.75974026,1.087662338,19,4,7.68E-05,59,12.6,-0.5,67.93143389,0.111842044,0.000307202,21,51.74250143,2170,2,39.91559567,9,21,51.5,2,2.721180519,21,2.461120135,-443.5275965,2
64,0.016129032,0.090041795,0,0,32.45146519,17.85479004,0.445047496,0.007469305,4,8,0.006234271,0.008064516,0,3,10.35518342,4,10,20.38163781,8,14,0.000730994,20,0.043478261,1.590909091,2,2.506493506,0.808441558,15,2.8,0.001672351,20,6.3,-0.5,21.83510375,0.067403917,0.006689403,9,39.40082355,567,2,22.28474829,6,10.5,24,2,1.662799912,10.5,2.281300933,-611.0460004,2
65,0.016129032,0.081430903,0,0,31.2699072,17.22606077,0.42901867,0.007560864,4,8,0.006234271,0.008064516,0,3,9.805351301,4,10,19.2994282,8,14,0.00069735,17,0.041666667,1.590909091,2,2.425324675,0.808441558,15,2.8,0.004829316,17,5.6,-0.5,19.40898111,0.061402536,0.019317265,8,37.98279203,497,2,20.31336258,6,10,20.5,2,1.665708247,10,2.279614938,-641.759924,2
66,0.016129032,0.028036396,-0.266666667,0,32.25987314,18.12983404,0.464042958,0.006533607,4,13,0.006234271,0.237170088,0,3.416666667,16.49859043,7,12.5,32.47342716,14,20,0.000566893,61,0.034482759,2.068181818,2,4.048701299,1.123376623,20,4,0.144522663,61,13.52,-0.5,89.16000698,0.113320866,0.57809065,25,43.52565497,2560,2.166666667,39.52367542,9,23,59,2,5.77064293,19.08385071,2.495381556,-625.2170958,2
67,0.008064516,0,-0.5,0,25.33487494,13.92221738,0.181038018,0.00406268,2,5,0.000915122,0.008064516,0,1,9.099909893,3,3,9.027401036,3,8,0.00050226,22,0.032258065,0.477272727,1,1.931818182,0.681818182,14,1.8,0.032717273,22,5.65,-1,7.725468265,0.053082987,0.065434546,10,33.09486622,372,1,15.89008751,4,4.75,22.5,1,0.912719239,4.75,1.646719687,-748.7560857,1
68,0.032258065,0.070866792,0.111111111,0,38.09579069,21.74966928,1.072001096,0.011626979,8,28,0.020533059,0.312683284,0.166666667,11.92857143,23.63358791,16.33333333,23,91.5571418,56,48,0.00060423,136,0.035714286,7.318181818,3.4,7.555194805,1.675324675,24,8,0.368507383,115.1215146,27.96,-0.305,402.4693624,0.224162684,2.948059064,31,50.60505704,10104,4.4,85.44258534,18,36.5,128,2,18.0667476,42.04528853,5.287349476,-553.0332157,2
69,0.016129032,0.043883498,0,0,24.18593664,13.10775064,0.321049905,0.007764759,4,8,0.006234271,0.008064516,0,3,7.695596366,4,10,15.14689326,8,14,0.000476417,17,0.032258065,1.590909091,2,2.425324675,0.808441558,15,2.8,9.56E-10,17,5.6,-0.5,19.40898111,0.061402536,3.82E-09,8,27.41008915,497,2,15.66767137,6,10,20.5,2,1.600000011,10,2.279614858,-836.6952259,2
70,0.016129032,0.052494391,0,0,24.11206551,13.08404571,0.320124671,0.007868047,4,8,0.006234271,0.008064516,0,3,7.514180046,4,10,14.78981974,8,14,0.000491642,16,0.033333333,1.590909091,2,2.425324675,0.808441558,15,2.8,2.00E-09,16,5.6,-0.5,19.40898111,0.061402536,7.98E-09,8,27.28498535,490,2,15.14417403,6,10,20,2,1.600000023,10,2.279585618,-847.0831966,2
71,0.016129032,0.036649474,0,0,24.51533578,13.26981487,0.325984196,0.007581212,4,8,0.006234271,0.008064516,0,3,8.153491329,4,10,16.04814714,8,14,0.000462749,19,0.03125,1.590909091,2,2.506493506,0.808441558,15,2.8,6.96E-10,19,6.3,-0.5,21.83510375,0.067403917,2.78E-09,9,27.96820435,567,2,17.47002869,6,10.5,24,2,1.640000008,10.5,2.281357871,-819.5808001,2
72,0.016129032,0.061367544,0,0,24.21306507,13.15502363,0.32178766,0.007922319,4,8,0.006234271,0.008064516,0,3,7.448577662,4,10,14.66069755,8,14,0.000508388,16,0.034482759,1.590909091,2,2.425324675,0.808441558,15,2.8,4.79E-09,16,5.6,-0.5,19.40898111,0.061402536,1.92E-08,8,27.42028371,490,2,14.9642437,6,10,20,2,1.600000057,10,2.279585305,-850.9910753,2
73,0.016129032,0.070502958,0,0,24.45832476,13.30439581,0.325536325,0.007951146,4,8,0.006234271,0.008064516,0,3,7.450063656,4,10,14.66362236,8,14,0.00052687,16,0.035714286,1.590909091,2,2.425324675,0.808441558,15,2.8,1.19E-08,16,5.6,-0.5,19.40898111,0.061402536,4.76E-08,8,27.75803858,490,2,14.95063183,6,10,20,2,1.600000141,10,2.279585302,-848.5084006,2
74,0.016129032,0.141794155,0,0,31.23362133,17.12463595,0.425573696,0.007441068,4,8,0.006234271,0.008064516,0,3,9.819983174,4,10,19.32822745,8,14,0.000735835,19,0.047619048,1.590909091,2,2.506493506,0.808441558,15,2.8,7.60E-06,19,6.3,-0.5,21.83510375,0.067403917,3.04E-05,9,37.29947674,567,2,21.07814924,6,10.5,24,2,1.640091398,10.5,2.281360444,-621.680422,2
75,0.016129032,0.130822916,0,0,29.36989047,16.08676591,0.397798778,0.007688412,4,8,0.006234271,0.008064516,0,3,8.86384279,4,10,17.4462997,8,14,0.000693481,17,0.045454545,1.590909091,2,2.425324675,0.808441558,15,2.8,3.00E-06,17,5.6,-0.5,19.40898111,0.061402536,1.20E-05,8,34.5703316,497,2,18.14711611,6,10,20.5,2,1.600035738,10,2.279614877,-683.1486359,2
76,0.016129032,0.120113938,0,0,27.96954912,15.30337176,0.377185621,0.007824763,4,8,0.006234271,0.008064516,0,3,8.327132935,4,10,16.38991804,8,14,0.000656599,16,0.043478261,1.590909091,2,2.425324675,0.808441558,15,2.8,1.19E-06,16,5.6,-0.5,19.40898111,0.061402536,4.76E-06,8,32.59182709,490,2,16.84993538,6,10,20,2,1.600014132,10,2.279585618,-732.1491636,2
77,0.016129032,0.124170444,-0.1,0,37.44188331,20.6532695,0.520544061,0.00692869,4,10,0.006234271,0.008064516,0,3.166666667,14.22495061,5,11,27.99832505,10,16,0.000870322,36,0.055555556,1.75,2,3.253246753,0.88961039,16,3.2,4.10E-05,36,9.8,-0.5,42.45714618,0.093707131,0.00016401,15,46.79886309,1144,2,32.78613824,7,15,40,2,2.080557362,15,2.341020819,-500.4687854,2
78,0.016129032,0.084831341,0,0,29.33662818,16.17329438,0.400716602,0.007815612,4,8,0.006234271,0.008064516,0,3,8.842365409,4,10,17.40402675,8,14,0.000690131,16,0.043478261,1.590909091,2,2.425324675,0.808441558,15,2.8,0.002099002,16,5.6,-0.5,19.40898111,0.061402536,0.008396009,8,35.14372153,490,2,17.95691714,6,10,20,2,1.628419167,10,2.27958531,-697.9142712,2
79,0.016129032,0.091650119,0,0,29.73270257,16.39106188,0.406040906,0.007826919,4,8,0.006234271,0.008064516,0,3,8.871464016,4,10,17.46130021,8,14,0.00071582,16,0.045454545,1.590909091,2,2.425324675,0.808441558,15,2.8,0.000710293,16,5.6,-0.5,19.40898111,0.061402536,0.002841171,8,35.55533047,490,2,17.99079694,6,10,20,2,1.609591772,10,2.279585305,-688.7939011,2
80,0.016129032,0.078624505,0,0,29.40442269,16.21426153,0.402445163,0.007739339,4,8,0.006234271,0.008064516,0,3,9.085453119,4,10,17.88248526,8,14,0.000668449,16,0.041666667,1.590909091,2,2.425324675,0.808441558,15,2.8,0.006207844,16,5.6,-0.5,19.40898111,0.061402536,0.024831377,8,35.45995565,490,2,18.58441007,6,10,20,2,1.684674191,10,2.279586374,-694.5457041,2
81,0.016129032,0.098993419,0,0,30.58405859,16.86173159,0.418104648,0.007776919,4,8,0.006234271,0.008064516,0,3,9.148431526,4,10,18.0064428,8,14,0.000745712,16,0.047619048,1.590909091,2,2.425324675,0.808441558,15,2.8,0.000241815,16,5.6,-0.5,19.40898111,0.061402536,0.000967261,8,36.63538875,490,2,18.63231209,6,10,20,2,1.603260052,10,2.279585618,-666.6722282,2
82,0.016129032,0.106861239,0,0,31.97291442,17.62996864,0.43816377,0.007648167,4,8,0.006234271,0.008064516,0,3,9.760848077,4,10,19.21183452,8,14,0.00078064,17,0.05,1.590909091,2,2.425324675,0.808441558,15,2.8,8.60E-05,17,5.6,-0.5,19.40898111,0.061402536,0.000344034,8,38.5135734,497,2,20.16054135,6,10,20.5,2,1.601152647,10,2.279614899,-630.181557,2
83,0.040322581,0.084618098,0.215873016,0,40.5511662,23.4664036,1.422167491,0.014026517,10,34,0.027682453,1,0.2,16.97142857,27.16643599,20.4,28,130.506124,85,64,0.000609013,170,0.035714286,11.13636364,3.8,9.590909091,1.892857143,25,9.8,0.475184462,139.184228,37.34,-0.2852,566.9053553,0.298286993,4.75184462,36,53.92574803,16160,5.533333333,111.4943813,22,43.5,170.5,3,26.47012402,59.77193816,7.113246478,-538.7508604,2
84,0.016129032,0.066012368,-0.1,0,25.43259396,13.82377015,0.342319554,0.007274805,4,10,0.006234271,0.008064516,0,3.166666667,9.502549529,5,11,18.7034372,10,16,0.000488759,26,0.034482759,1.75,2,2.831168831,0.88961039,16,3.2,1.74E-09,26,7,-0.5,33.35918628,0.073103202,6.98E-09,12,29.7660589,880,2,19.56696562,7,13.5,28,2,1.960000021,13.5,2.33883316,-790.0186386,2
85,0.024193548,0.059335648,0.133333333,0,27.02162183,14.86715248,0.539636347,0.010045515,6,14,0.013383665,0.008064516,0,7.666666667,11.45908968,7,15,33.5620365,21,26,0.000475059,39,0.033333333,3.579545455,2.4,4.243506494,1.133116883,19,4.6,1.80E-09,39,11.9,-0.333333333,95.29866431,0.121255293,1.08E-08,14,31.14915868,1976,3,32.51874702,10,17.5,49,2,3.250000025,26.25,3.252823133,-767.5501614,2
86,0.016129032,0.074055029,0,0,24.90405888,13.55651522,0.333228989,0.007593034,4,8,0.006234271,0.008064516,0,3,8.107875947,4,10,15.95836445,8,14,0.000503778,18,0.035714286,1.590909091,2,2.506493506,0.808441558,15,2.8,2.99E-09,18,6.3,-0.5,21.83510375,0.067403917,1.20E-08,9,28.6212903,560,2,17.25034126,6,10.5,23.5,2,1.640000035,10.5,2.28132955,-805.1141964,2
87,0.016129032,0.010932212,-0.2,0,24.83065611,13.48057381,0.336436965,0.006894196,4,12,0.006234271,0.008064516,0,3.333333333,10.32136242,6,11,20.31506948,12,18,0.000455789,34,0.032258065,1.75,2,3.308441558,1.042207792,19,3.6,1.30E-09,34,8.4,-0.5,50.94857542,0.084803867,5.20E-09,13,29.63076045,1206,2,22.87691906,8,15.5,35,2,2.120000015,15.5,2.502968777,-794.0675508,2
88,0.024193548,0.048116406,0.066666667,0,27.63248153,15.18290118,0.553550793,0.009974792,6,16,0.013383665,0.008064516,0,8.333333333,12.69483507,8,16,37.18135819,24,28,0.000462107,45,0.032258065,3.818181818,2.1,4.334415584,1.178571429,19,5,1.65E-09,45,11.9,-0.333333333,108.9127592,0.121506517,9.92E-09,16,32.18897566,2352,3,32.65135139,11,20,49,2,3.600000024,30,3.306982322,-763.1872273,2
89,0.024193548,0.036706297,0.133333333,0,26.73902832,14.68443195,0.532863919,0.010045744,6,14,0.013383665,0.008064516,0,7.666666667,11.41782939,7,15,33.441191,21,26,0.000458085,39,0.032258065,3.579545455,2.4,4.243506494,1.133116883,19,4.6,1.54E-09,39,11.9,-0.333333333,95.29866431,0.121255293,9.26E-09,14,30.74347801,1976,3,32.45396258,10,17.5,49,2,3.250000021,26.25,3.252823133,-770.5683614,2
90,0.016129032,0.032964711,-0.1,0,25.38419008,13.74921973,0.340694651,0.007246685,4,10,0.006234271,0.008064516,0,3.166666667,9.774432324,5,11,19.23857178,10,16,0.000457666,26,0.032258065,1.75,2,2.876623377,0.88961039,16,3.2,9.10E-10,26,7.7,-0.5,36.39183958,0.078551261,3.64E-09,13,29.65173745,936,2,20.8483264,7,14,30.5,2,2.000000011,14,2.34049121,-795.3057916,2
91,0.016129032,0.097726866,0,0,32.47488352,17.91374553,0.449660645,0.007185826,4,8,0.006234271,0.008064516,0,3,11.36951564,4,10,22.37810192,8,14,0.000666223,23,0.04,1.590909091,2,2.587662338,0.808441558,15,2.8,0.042125374,23,7.17,-0.5,24.26122639,0.073103202,0.168501496,10,40.50688813,665,2,25.70947485,6,11,29,2,2.300384369,10.43306262,2.283737608,-619.2850584,2
92,0.016129032,0.090427277,-0.166666667,0,33.99195722,18.79574257,0.478117137,0.006721774,4,12,0.006234271,0.237170088,0,3.25,15.12223636,6,12,29.76441189,12,18,0.000642261,49,0.038461538,1.909090909,2,3.454545455,0.970779221,17,3.6,0.124586415,49,10.72,-0.5,65.50531125,0.090939147,0.498345659,20,44.1972495,1845,2.166666667,35.13671289,8,19,47.5,2,4.827760746,15.08385071,2.432518731,-598.2911186,2
93,0.016129032,0.105550976,0,0,32.3662252,17.82044529,0.445364631,0.007363802,4,8,0.006234271,0.008064516,0,3,10.58723848,4,10,20.83838127,8,14,0.000693963,20,0.041666667,1.590909091,2,2.425324675,0.808441558,15,2.8,0.014257561,20,5.65,-0.5,19.40898111,0.061402536,0.057030244,8,39.72750487,518,2,22.42936081,6,10,22,2,1.797272631,10,2.279709843,-615.8908832,2
94,0.016129032,0.05807534,0,0,34.95451817,19.3366189,0.484287267,0.007156657,4,8,0.006234271,0.008064516,0,3,11.61082532,4,10,22.85306081,8,14,0.000829187,24,0.052631579,1.590909091,2,2.506493506,0.808441558,15,2.8,5.25E-05,24,6.3,-0.5,21.83510375,0.067403917,0.000210158,9,43.09550657,595,2,25.62991206,6,10.5,26,2,1.640693141,10.5,2.281433082,-528.0757071,2
95,0.016129032,0.082359951,0,0,24.76664258,13.50478883,0.331217077,0.007770904,4,8,0.006234271,0.008064516,0,3,7.747791732,4,10,15.24962703,8,14,0.000520291,17,0.037037037,1.590909091,2,2.425324675,0.808441558,15,2.8,6.79E-09,17,5.6,-0.5,19.40898111,0.061402536,2.72E-08,8,28.34476913,497,2,15.74021394,6,10,20.5,2,1.60000008,10,2.279614552,-813.2475086,2
96,0.016129032,0.090927133,0,0,24.86127334,13.58020867,0.332863638,0.007865051,4,8,0.006234271,0.008064516,0,3,7.632337991,4,10,15.02238467,8,14,0.000538503,16,0.038461538,1.590909091,2,2.425324675,0.808441558,15,2.8,1.66E-08,16,5.6,-0.5,19.40898111,0.061402536,6.66E-08,8,28.46036231,490,2,15.37527968,6,10,20,2,1.600000196,10,2.279585616,-814.6271369,2
97,0.016129032,0.099756576,0,0,25.13362268,13.75366683,0.337187704,0.007913815,4,8,0.006234271,0.008064516,0,3,7.627487945,4,10,15.01283854,8,14,0.000558659,16,0.04,1.590909091,2,2.425324675,0.808441558,15,2.8,4.15E-08,16,5.6,-0.5,19.40898111,0.061402536,1.66E-07,8,28.84519072,490,2,15.3295809,6,10,20,2,1.600000491,10,2.279585305,-809.287622,2
98,0.016129032,0.12781847,0,0,26.96058112,14.83966698,0.365206983,0.00788858,4,8,0.006234271,0.008064516,0,3,8.060108462,4,10,15.86434588,8,14,0.000634115,16,0.045454545,1.590909091,2,2.425324675,0.808441558,15,2.8,6.57E-07,16,5.6,-0.5,19.40898111,0.061402536,2.63E-06,8,31.46226681,490,2,16.24214681,6,10,20,2,1.600007788,10,2.279585305,-750.6217622,2
99,0.016129032,0.10884828,0,0,25.56774882,14.01720817,0.343916002,0.007930336,4,8,0.006234271,0.008064516,0,3,7.697242911,4,10,15.15013408,8,14,0.000581058,16,0.041666667,1.590909091,2,2.425324675,0.808441558,15,2.8,1.04E-07,16,5.6,-0.5,19.40898111,0.061402536,4.16E-07,8,29.46461408,490,2,15.46421153,6,10,20,2,1.600001231,10,2.279585302,-797.0939462,2
100,0.016129032,0.118202245,0,0,26.16899176,14.374617,0.353131525,0.007923345,4,8,0.006234271,0.008064516,0,3,7.836723585,4,10,15.42466756,8,14,0.000606061,16,0.043478261,1.590909091,2,2.425324675,0.808441558,15,2.8,2.61E-07,16,5.6,-0.5,19.40898111,0.061402536,1.05E-06,8,30.32452758,490,2,15.75735137,6,10,20,2,1.600003094,10,2.279585302,-777.7237838,2
101,0.016129032,0.050199193,-0.214285714,0,34.2653649,18.94669072,0.483605787,0.006656858,4,14,0.006234271,0.191348974,0,3.3,16.57765183,7,13,32.62904013,14,20,0.000623441,61,0.037037037,2.068181818,2,3.788961039,1.087662338,19,4,0.158998083,61,12.12,-0.5,72.17714851,0.097656646,0.635992331,24,45.07388071,2540,2.2,38.38510431,9,22.5,54,2,6.12035832,17.24512582,2.520885556,-600.3007144,2
102,0.016129032,0.063413385,-0.214285714,0,34.05971981,18.83993469,0.481202138,0.006665741,4,14,0.006234271,0.191348974,0,3.3,16.60270542,7,13,32.67835199,14,20,0.000619963,63,0.037037037,2.068181818,2,3.788961039,1.087662338,19,4,0.160649648,63,12.12,-0.5,72.17714851,0.097656646,0.642598592,24,44.9307356,2560,2.2,38.49088563,9,22.5,55,2,6.160909103,17.24512582,2.52105826,-603.5682487,2
103,0.016129032,0.057017971,0,0,32.00263915,17.65553077,0.443364055,0.007203469,4,8,0.006234271,0.008064516,0,3,11.50280406,4,10,22.64044747,8,14,0.00064433,25,0.038461538,1.590909091,2,2.704545455,0.808441558,15,2.8,0.053755372,25,7.92,-0.5,26.68734903,0.078551261,0.215021487,11,40.01961275,749,2,26.74032704,6,11.5,32.5,2,2.532577619,10.67580012,2.286064378,-634.9619272,2
104,0.016129032,0.06436127,0,0,31.23495726,17.20495541,0.429449368,0.007469104,4,8,0.006234271,0.008064516,0,3,10.16267521,4,10,20.00273264,8,14,0.000668449,19,0.04,1.590909091,2,2.425324675,0.808441558,15,2.8,0.018178075,19,5.66,-0.5,19.40898111,0.061402536,0.072712301,8,38.25894169,511,2,21.38295634,6,10,21.5,2,1.853258525,10,2.279688881,-647.6942211,2
105,0.016129032,0.150295355,0,0,36.56920026,20.12019312,0.504354512,0.007059407,4,8,0.006234271,0.008064516,0,3,12.31842768,4,10,24.24580245,8,14,0.000862813,26,0.052631579,1.590909091,2,2.587662338,0.808441558,15,2.8,8.39E-05,26,7,-0.5,24.26122639,0.073405299,0.000335495,10,44.94842553,658,2,27.92936897,6,11,29,2,1.681129326,11,2.283079142,-508.2647219,2
106,0.016129032,0.081423305,0,0,24.90266847,13.56177214,0.332209528,0.007944227,4,8,0.006234271,0.008064516,0,3,7.530788002,4,10,14.82250843,8,14,0.000547945,16,0.037037037,1.590909091,2,2.425324675,0.808441558,15,2.8,2.98E-08,16,5.6,-0.5,19.40898111,0.061402536,1.19E-07,8,28.38650954,490,2,15.116309,6,10,20,2,1.600000352,10,2.279585302,-830.9810319,2
107,0.016129032,0.111058763,0,0,26.91694684,14.71054123,0.361779151,0.007897644,4,8,0.006234271,0.008064516,0,3,7.996449305,4,10,15.73904845,8,14,0.000625,16,0.041666667,1.590909091,2,2.425324675,0.808441558,15,2.8,4.72E-07,16,5.6,-0.5,19.40898111,0.061402536,1.89E-06,8,31.13866297,490,2,16.10618358,6,10,20,2,1.6000056,10,2.279585305,-766.7749767,2
108,0.016129032,0.091039531,0,0,25.40710225,13.85299247,0.339650714,0.007949366,4,8,0.006234271,0.008064516,0,3,7.621639945,4,10,15.00132819,8,14,0.000570776,16,0.038461538,1.590909091,2,2.425324675,0.808441558,15,2.8,7.47E-08,16,5.6,-0.5,19.40898111,0.061402536,2.99E-07,8,29.07219945,490,2,15.30196348,6,10,20,2,1.600000884,10,2.279585302,-817.0169416,2
109,0.016129032,0.100918016,0,0,26.06929381,14.23080095,0.34936833,0.007934103,4,8,0.006234271,0.008064516,0,3,7.77117548,4,10,15.2956522,8,14,0.000596303,16,0.04,1.590909091,2,2.425324675,0.808441558,15,2.8,1.88E-07,16,5.6,-0.5,19.40898111,0.061402536,7.51E-07,8,29.97563642,490,2,15.61808925,6,10,20,2,1.600002223,10,2.279585302,-795.8149781,2
110,0.016129032,0.058745353,-0.166666667,0,33.21764174,18.38603254,0.467570664,0.006755543,4,12,0.006234271,0.237170088,0,3.25,14.89525867,6,12,29.31766199,12,18,0.000621891,49,0.037037037,1.909090909,2,3.454545455,0.970779221,17,3.6,0.124584945,49,10.72,-0.5,65.50531125,0.090939147,0.498339779,20,43.21612061,1845,2.166666667,34.63828766,8,19,47.5,2,4.827728655,15.08385071,2.432518726,-609.3741986,2
111,0.008064516,0,-0.333333333,0,12.87918043,8.345298948,0.105156486,0.00514006,1,2,0.000915122,0.008064516,0,1,3.697149253,2,1.25,3.667690052,2,6,0.000366032,6,0.03125,0.397727273,1,0.470779221,0.172077922,1,1.4,1.42E-10,6,2.1,-1,2.207276647,0.024320798,1.42E-10,4,17.80753094,93,1,4.787432229,3,2.5,3.5,1,0.300000001,2.5,1.590636855,-1457.794981,1
112,0.016129032,0.065782682,0,0,31.42637271,17.35885899,0.435358697,0.007257435,4,8,0.006234271,0.008064516,0,3,11.00469974,4,10,21.66005134,8,14,0.000643501,23,0.038461538,1.590909091,2,2.587662338,0.808441558,15,2.8,0.042121042,23,7.17,-0.5,24.26122639,0.073103202,0.168484168,10,39.17294318,665,2,24.85343783,6,11,29,2,2.300316288,10.43306262,2.283736988,-640.9646244,2
113,0.016129032,0.073344531,0,0,30.91429021,17.05152537,0.425428066,0.007498154,4,8,0.006234271,0.008064516,0,3,9.958179157,4,10,19.60023233,8,14,0.000668449,18,0.04,1.590909091,2,2.425324675,0.808441558,15,2.8,0.014244789,18,5.65,-0.5,19.40898111,0.061402536,0.056979155,8,37.8489498,504,2,20.81005105,6,10,21,2,1.797091857,10,2.279652273,-651.4153399,2
114,0.016129032,0.153777595,0,0,37.4753969,20.68192172,0.519958924,0.006956277,4,8,0.006234271,0.008064516,0,3,13.21601931,4,10,26.01249134,8,14,0.000874126,30,0.052631579,1.590909091,2,2.785714286,0.808441558,15,2.8,8.70E-05,30,8.4,-0.5,29.11347167,0.084552643,0.00034795,12,46.60310388,805,2,31.37658808,6,12,35,2,1.761176662,12,2.286586777,-494.5504731,2
115,0.016129032,0.092840283,0,0,18.53304318,12.32828531,0.307454113,0.008052279,2,4,0.006234271,0.008064516,0,3,7.171316035,4,2.5,14.11497606,8,14,0.000494071,16,0.038461538,1.590909091,1.7,1.568181818,0.522727273,7,2.8,4.15E-08,16,5.6,-0.5,19.40898111,0.061402536,8.30E-08,8,26.13941676,490,2,14.35422466,6,5,10,2,0.900000368,10,2.279585302,-1113.627499,1
116,0.016129032,0.135719906,0,0,21.87388445,14.02550076,0.351639412,0.0079116,2,4,0.006234271,0.008064516,0,3,7.884216743,4,2.5,15.51814619,8,14,0.000589275,16,0.043478261,1.590909091,1.7,1.88961039,0.62987013,10,2.8,6.57E-07,16,5.6,-0.5,19.40898111,0.061402536,1.31E-06,8,30.21264951,490,2,15.87455421,6,5,10,2,0.900005841,10,2.279585305,-911.8202714,1
117,0.016129032,0.107395751,0,0,19.50182254,12.83962297,0.320715963,0.008005908,2,4,0.006234271,0.008064516,0,3,7.36673832,4,2.5,14.49961688,8,14,0.000522739,16,0.04,1.590909091,1.7,1.675324675,0.558441558,8,2.8,1.04E-07,16,5.6,-0.5,19.40898111,0.061402536,2.08E-07,8,27.34978701,490,2,14.76650453,6,5,10,2,0.900000923,10,2.279585302,-1049.483781,1
118,0.016129032,0.121688959,0,0,20.5984731,13.39735194,0.335223783,0.007966465,2,4,0.006234271,0.008064516,0,3,7.59518849,4,2.5,14.94926499,8,14,0.000554324,16,0.041666667,1.590909091,1.7,1.782467532,0.594155844,9,2.8,2.61E-07,16,5.6,-0.5,19.40898111,0.061402536,5.22E-07,8,28.68550744,490,2,15.25095506,6,5,10,2,0.90000232,10,2.279585302,-982.4287289,1
119,0.016129032,0.067959237,0,0,31.34721415,17.30908342,0.434442299,0.007250764,4,8,0.006234271,0.008064516,0,3,11.32444965,4,10,22.28940056,8,14,0.000633714,25,0.038461538,1.590909091,2,2.704545455,0.808441558,15,2.8,0.054312206,25,7.92,-0.5,26.68734903,0.078551261,0.217248822,11,39.2077362,749,2,26.34475009,6,11.5,32.5,2,2.541733127,10.67580012,2.286066215,-648.8442691,2
120,0.016129032,0.07302961,0,0,29.99976706,16.55066214,0.412373486,0.007570603,4,8,0.006234271,0.008064516,0,3,9.742044665,4,10,19.17482462,8,14,0.000649773,19,0.04,1.590909091,2,2.425324675,0.808441558,15,2.8,0.01836183,19,5.66,-0.5,19.40898111,0.061402536,0.073447318,8,36.64963139,511,2,20.40990276,6,10,21.5,2,1.855901097,10,2.279688584,-678.5022134,2
121,0.016129032,0.115253581,0,0,34.10088394,18.8063346,0.469474551,0.007395128,4,8,0.006234271,0.008064516,0,3,11.01210983,4,10,21.67463626,8,14,0.000821693,22,0.052631579,1.590909091,2,2.506493506,0.808441558,15,2.8,3.99E-05,22,6.3,-0.5,21.83510375,0.067403917,0.000159534,9,41.55192037,581,2,23.98579869,6,10.5,25,2,1.640523138,10.5,2.28136345,-576.6002456,2
122,0.016129032,0.079900632,0,0,24.83815236,13.52721149,0.331213283,0.00796089,4,8,0.006234271,0.008064516,0,3,7.502054173,4,10,14.76595294,8,14,0.000547345,16,0.037037037,1.590909091,2,2.425324675,0.808441558,15,2.8,2.98E-08,16,5.6,-0.5,19.40898111,0.061402536,1.19E-07,8,28.27965474,490,2,15.05207963,6,10,20,2,1.600000352,10,2.279585302,-839.5784831,2
123,0.016129032,0.10966722,0,0,26.88307588,14.69242566,0.361263876,0.007900288,4,8,0.006234271,0.008064516,0,3,7.986092589,4,10,15.71866379,8,14,0.00062422,16,0.041666667,1.590909091,2,2.425324675,0.808441558,15,2.8,4.72E-07,16,5.6,-0.5,19.40898111,0.061402536,1.89E-06,8,31.08426416,490,2,16.08429861,6,10,20,2,1.6000056,10,2.279585305,-771.0626203,2
124,0.016129032,0.089560568,0,0,25.35629581,13.8257943,0.338871114,0.007958238,4,8,0.006234271,0.008064516,0,3,7.602015976,4,10,14.96270322,8,14,0.000570125,16,0.038461538,1.590909091,2,2.425324675,0.808441558,15,2.8,7.47E-08,16,5.6,-0.5,19.40898111,0.061402536,2.99E-07,8,28.98913496,490,2,15.25921985,6,10,20,2,1.600000884,10,2.279585302,-823.9917355,2
