P Value,Node H-Index,Laplacian Centrality,Closeness Centrality,PageRank Centrality,GIN Values,Gravity Index Centrality,MCGM Values,Gravity Model Centrality,Global Relative Change in Avg Degree,Subgraph centrality,EIGSM Values,Eccentricity Centrality,Centrality Values,MDD Value,Societal Capital Scores,GGC Values,Extended Coreness,Betweenness Centrality,DNC Scores,Constraint Coefficients,Local-Global Centrality,Degree Centrality,Coreness Centrality,CLC Values,Average Spreading Ability
1.0,0.7894736842105263,0.32907952262790974,0.65603007001138,0.424807696658519,0.524914763829232,0.6633954786733971,0.3705405282230815,0.30203956677835325,0.37209375287684815,0.23604953249469088,0.47514562334418287,0.39999999760000016,0.42356304624854263,0.5043478260869565,0.48129812981298126,0.1596111766263306,0.5152459631993992,0.07530139420867289,0.4600565503570581,0.9665036437518219,0.3591044857720646,0.45454545472635444,0.5154784240150094,0.3604852096994482,0.8022641509433963
0.6027397260273972,0.368421052631579,0.11166253101736973,0.4980585964215186,0.15248815515718328,0.326958714561898,0.21586586441805639,0.11101891304854254,0.08113611835613259,0.04651276992250854,0.05016719599363608,0.22164836968057103,0.39999999760000016,0.1659007526421995,0.23333333333333334,0.21782178217821782,0.027300127064770065,0.2344098134935536,0.002623891774710483,0.1715532499795795,0.9234962206024443,0.11453725278820981,0.17171717125487196,0.21013133208255158,0.1309269676031704,0.23471698113207545
0.821917808219178,0.5789473684210527,0.17440623892236795,0.5815169773248091,0.2332289718330041,0.40158918712723307,0.34985319428976414,0.18827199499685512,0.14518870981160534,0.15116380582259153,0.09582616796913802,0.3135630347951063,0.39999999760000016,0.2611156740629015,0.35507246376811596,0.30940594059405935,0.08800630010232073,0.31756164726498937,0.016667920725692516,0.26061727243003163,0.9622015822981026,0.18987549095640568,0.26262626379206205,0.29174484052532834,0.25017635869054083,0.3894339622641509
0.8698630136986301,0.6842105263157895,0.27023514120288317,0.6589863502070493,0.3490231991090373,0.48580308344236584,0.42179884001793494,0.277830963604748,0.24343797412422943,0.2906985309302535,0.17110654182215812,0.43285732670577437,0.39999999760000016,0.38809026332816865,0.4594202898550725,0.42519251925192514,0.18294478579624943,0.41102766303667543,0.04491574040737195,0.37917412072151124,0.9766101622291017,0.297182225108043,0.3838383838584838,0.3780487804878049,0.3863617564007971,0.6045283018867924
0.9041095890410958,0.7894736842105263,0.4545669384379062,0.72144269037062,0.5120620105178703,0.6262310134764006,0.5093507282431045,0.4478130494678158,0.4318595426081943,0.5000006027304196,0.35718411196812777,0.6240564063936398,0.39999999760000016,0.5725444069378026,0.5985507246376812,0.619086908690869,0.2953394887541624,0.5855301038928526,0.0599462038468158,0.5591651975100121,0.9778894206700606,0.4774525707398779,0.565656566942965,0.5544090056285178,0.5389525865207024,0.8241509433962264
0.6780821917808219,0.5789473684210527,0.1682618456812005,0.558758472182676,0.23637720048464575,0.38948100720501183,0.3230955032615456,0.16919878557334617,0.1402904872881981,0.15116380582259153,0.074070560486363,0.2889991968426738,0.39999999760000016,0.2678753356051804,0.3420289855072464,0.2951045104510451,0.05888747489955525,0.2712229315308549,0.005477241264861014,0.25581045415249853,0.9437849379385511,0.18655319308768764,0.26262626379206205,0.25562851782363977,0.2031091191165719,0.4618867924528301
0.6438356164383561,0.5,0.12737799834574026,0.5637335191270137,0.17887511732360428,0.36216092137697525,0.3093550673281361,0.1393212239611882,0.10282915961527243,0.08139645913008743,0.04914869132045146,0.237686205624599,0.39999999760000016,0.21900128676358635,0.2855072463768116,0.23872387238723872,0.03909631473035685,0.22326949555639003,0.003585699659743753,0.19524058089467475,0.9338967763099647,0.14185573163288007,0.20202020276390162,0.2045028142589118,0.15750485315891674,0.3449056603773585
0.6712328767123287,0.5526315789473685,0.15620938201583362,0.5972377228311075,0.23224219452116188,0.3903753310501458,0.32794081488016896,0.1640521707656123,0.1306864963031684,0.12790802359175685,0.0665490651571376,0.2788370703072939,0.39999999760000016,0.2432310660289852,0.3217391304347826,0.281078107810781,0.052046486743489086,0.25794217048441603,0.014966341589764029,0.2398336607575028,0.9379001233431873,0.17467444559688675,0.24242424212274255,0.22795497185741087,0.1879310830181755,0.3320754716981132
0.6917808219178081,0.7368421052631579,0.2632636181023278,0.7020135481679578,0.3470892050524533,0.4875669142971644,0.3967876307149366,0.23910116969237197,0.234850219883587,0.2674427169767651,0.105619625915827,0.40175516672542694,1.0,0.3742479224685479,0.43478260869565216,0.42959295929592956,0.155040371813204,0.376980848666917,0.09169852159747163,0.3529424699341392,0.971678829515912,0.2853977993468335,0.3636363641790633,0.3433395872420263,0.35147248527157504,0.4928301886792453
0.6643835616438356,0.5263157894736842,0.1551459293394777,0.6272715703624901,0.2130388305819673,0.3946394299700922,0.3374144838658355,0.16475473866124138,0.12771567894518726,0.11628011661501267,0.06511560721280785,0.2841970334571543,0.39999999760000016,0.24731962959616743,0.3115942028985507,0.28520352035203517,0.057873484962408114,0.26159719614469895,0.01067401729293333,0.2236149857520781,0.9445063004659885,0.16962751217144445,0.2323232322830323,0.22654784240150092,0.20124495376288226,0.41056603773584904
0.26027397260273966,0.3157894736842105,0.06900626255464966,0.5322045939989984,0.11587890861918027,0.30417347653607424,0.17366464658152417,0.07061266621251759,0.05356716078157721,0.008105486959546701,0.014174859534880785,0.13039125212243383,0.39999999760000016,0.12394517409864807,0.17391304347826086,0.13916391639163916,0.01936042857453777,0.13633746401301788,0.0021771903447243865,0.1139397571726596,0.8903044105722676,0.08110393061342536,0.12121212205632079,0.1271106941838649,0.08374126783537209,0.10943396226415093
0.6438356164383561,0.5,0.119697506794281,0.5393142235621667,0.1671833400290179,0.3501447960648329,0.30248484936143133,0.13348152385804704,0.09496738418552003,0.06976855215334324,0.048093457675293855,0.226505576889953,0.39999999760000016,0.20195598048212776,0.2753623188405797,0.22634763476347633,0.03583854186553416,0.2213543622480911,0.0038326078393337093,0.188818521291905,0.931806910386649,0.13254542521736784,0.1919191929241914,0.20825515947467166,0.1494889366146954,0.3283018867924528
0.7602739726027397,0.6052631578947368,0.17641498286659577,0.5687548008653688,0.22334822489370734,0.39786497629173695,0.3421440865502828,0.18420316474432188,0.14053308963645292,0.13953589884584736,0.09492616796888405,0.3252550712293259,0.39999999760000016,0.2725451040461471,0.34492753623188405,0.3212321232123212,0.053336229767560105,0.3005257228689448,0.004629218879755141,0.24167256964933567,0.9469349508358234,0.18144342540712818,0.2525252519624528,0.25046904315197,0.21077435363625863,0.41283018867924526
0.773972602739726,0.7368421052631579,0.30249320571901217,0.7084214159565886,0.38786669098672244,0.5184338258312315,0.43675783566438625,0.2969255576801197,0.2774416045495999,0.3255821884151788,0.1743317754679281,0.45955028889545435,0.39999999760000016,0.4317738611507972,0.4855072463768116,0.4672717271727172,0.18354946582195603,0.42238077356365,0.05429562969013497,0.399252293612277,0.9725155300911874,0.33064646946729537,0.4141414153675135,0.38461538461538464,0.3943004678270603,0.6203773584905661
0.1780821917808219,0.13157894736842105,0.03970223325062035,0.4914973756032267,0.042731292229627175,0.2681088890571869,0.06817425765486919,0.032966183157942225,0.021720414742218256,0.08950074062879503,0.006638420280417528,0.09154739961466046,0.39999999760000016,0.06522278489811581,0.07246376811594203,0.08828382838283828,0.006434690096617431,0.08297659281512078,6.136790693082257e-05,0.04577512930794315,0.827406741542658,0.03362245269943502,0.050505051188450154,0.05956848030018762,0.051014469372166735,0.15924528301886792
0.7876712328767123,0.7368421052631579,0.30060262318326836,0.7116505272139829,0.378671127956769,0.518331918607424,0.4470848580396014,0.3025018604252607,0.27682241614934977,0.3255821884151788,0.1815691586475406,0.45566714124197755,0.39999999760000016,0.42578966573569504,0.4855072463768116,0.46287128712871284,0.16818277663943654,0.4300788584303417,0.04141063991341922,0.40164518989430503,0.9682312753615796,0.33156431619874793,0.4141414153675135,0.399624765478424,0.37667207536307024,0.6022641509433962
0.8082191780821917,0.7368421052631579,0.33664185277088504,0.7084214159565886,0.4233870313175255,0.5437190559487848,0.4607529758891509,0.3322995333185063,0.31343967696354835,0.37209375287684815,0.21202242968417204,0.4945403515588388,0.39999999760000016,0.4660702010892067,0.5130434782608696,0.4988998899889988,0.21066639721795788,0.4602328201276755,0.07418442548193038,0.4515510406347002,0.9747561454542955,0.3681289766079821,0.45454545472635444,0.4357410881801126,0.431820381364326,0.7101886792452831
0.7123287671232876,0.5789473684210527,0.16129032258064516,0.558758472182676,0.21280517398532897,0.38577713234625505,0.32143218733276446,0.1678973843035203,0.13029879134533578,0.12790802359175685,0.07891644833819782,0.29541800718961037,0.39999999760000016,0.2615034778664016,0.33043478260869563,0.29290429042904287,0.04388742572036749,0.2752910251595944,0.00219182728563313,0.23405384297807857,0.9377694413897351,0.17229418976999358,0.24242424212274255,0.24624765478424013,0.1825566490498209,0.3222641509433962
0.7876712328767123,0.6578947368421052,0.22202528654141557,0.6052693016531915,0.2749770018254103,0.44170226096752435,0.38208536426618844,0.23004362506684825,0.18800379293991518,0.20930327726100514,0.1344542053632166,0.3842301090415001,0.39999999760000016,0.3330779509562278,0.4101449275362319,0.38036303630363033,0.08538888687846188,0.3616597822005257,0.006527910143932302,0.29911876842906027,0.9558811013990703,0.23378039821953775,0.31313131299061314,0.31988742964352723,0.2706344583028532,0.609811320754717
0.7397260273972602,0.6842105263157895,0.25841900035448423,0.6801101578300225,0.33203586603194224,0.4835392787661355,0.419065216448025,0.2611904743050843,0.23196705247673235,0.2674427169767651,0.14313925209463949,0.41257791857429793,0.39999999760000016,0.3774365389924643,0.4434782608695652,0.41831683168316824,0.13033458317878957,0.3824633871573413,0.025218416457233515,0.35219271052981194,0.9631750058968988,0.28356400806042276,0.3636363641790633,0.34896810506566606,0.3276271555685918,0.5245283018867924
0.7260273972602739,0.631578947368421,0.21777147583599196,0.5893205865684717,0.28691291703005084,0.43617531889504985,0.38413558194362085,0.22253463406334328,0.1888164958678475,0.22093115251509565,0.11843925208766905,0.35855334160950364,0.39999999760000016,0.3315732897848026,0.4115942028985507,0.36166116611661164,0.10245737798009819,0.34328451620978845,0.01584839105595129,0.32065931376618334,0.9610946654833838,0.23922075067765453,0.3232323228303234,0.3325515947467167,0.2854971912762515,0.5977358490566038
0.9109589041095889,0.8421052631578947,0.42691716885265274,0.7313936997997713,0.4733618697742824,0.6148970326327132,0.5063893027090354,0.4264749517237749,0.4035675667381195,0.4534890065460965,0.32972616803514543,0.6150783649458578,0.39999999760000016,0.5410826306204046,0.5797101449275363,0.6146864686468646,0.277982068816317,0.5791087745650269,0.06675124271997551,0.5135645106957333,0.9788781943598668,0.4436866406240976,0.5252525255942251,0.5281425891181989,0.5285521160620731,0.7215094339622642
0.9178082191780821,0.8947368421052632,0.5195557131041002,0.794660293284236,0.5837069644620844,0.6825984171970247,0.5414708051895457,0.5069492497426711,0.5038923159553658,0.5581400424461794,0.41348598114289487,0.6883642229238907,1.0,0.6310734503660439,0.6318840579710145,0.6892189218921891,0.3836022027432551,0.6442233070471899,0.17034979587789587,0.6006714980319047,0.9833912252376873,0.5401644920189586,0.6161616161415162,0.5961538461538461,0.6225740023351999,0.8883018867924528
0.19863013698630136,0.21052631578947367,0.04903698452085548,0.45993686432880354,0.07126622063139176,0.2676196722641631,0.10133571500889513,0.04520082605284568,0.03280408581104753,0.054617051421216124,0.009550747384043134,0.1048972814630569,0.39999999760000016,0.0875217228362238,0.11594202898550725,0.10423542354235424,0.00984283022942345,0.09778445362373263,0.00022044782101363446,0.07720046084259731,0.8668815664975499,0.05151594787809104,0.08080808070758086,0.08724202626641651,0.06117766987597107,0.19169811320754715
0.9726027397260273,0.8947368421052632,0.48812477844735913,0.7909761584104752,0.5596840497545392,0.661259520742504,0.5340292743603465,0.4911659433462859,0.4706415050427281,0.5232563849612543,0.4094757007679314,0.67113246391429,0.39999999760000016,0.5986334447971137,0.6144927536231884,0.6655665566556656,0.37015789636404434,0.6377894605081987,0.18258227996457532,0.5673732155105677,0.9858707772927953,0.5082740019507926,0.5858585866223855,0.5773921200750469,0.6098355779416145,0.8301886792452831
0.6986301369863013,0.7105263157894737,0.2540470282405766,0.6956734303745203,0.35678160790250135,0.4794357202110317,0.326548691765863,0.21863026771997926,0.2253760818336703,0.2558148417226746,0.09821121469878305,0.3950103266914455,1.0,0.35961133307538923,0.4333333333333333,0.418041804180418,0.1645953466060825,0.3685066967079734,0.09386732433291001,0.3465469686340428,0.9716571682592092,0.2748727065443333,0.3535353543393531,0.31894934333958724,0.3554566977673682,0.45735849056603767
0.8561643835616437,0.631578947368421,0.1933120642798062,0.5972377228311075,0.22833630751253256,0.4189878073209407,0.36674669867947185,0.20685093668643706,0.15419145916834762,0.15116380582259153,0.1180233642370844,0.3633825707739929,0.39999999760000016,0.27951457874481206,0.35507246376811596,0.35341034103410335,0.056873083676620334,0.34099386656652897,0.002677911420940851,0.2516106191659183,0.9445329481827461,0.1931061319388251,0.26262626379206205,0.2804878048780488,0.22288858100989836,0.5116981132075472
0.8561643835616437,0.6052631578947368,0.18681318681318682,0.5945858598435706,0.21911633069157369,0.41332735395762504,0.3619628574321295,0.20058651626467439,0.14705069922244238,0.13953589884584736,0.11251962591777422,0.3553957735928623,0.39999999760000016,0.2697081629953372,0.3536231884057971,0.3454345434543454,0.05117716569886944,0.3337338840906246,0.0020773864002919078,0.24098200026703842,0.9416806229302389,0.1849336269554781,0.2525252519624528,0.2706378986866792,0.21120878673916949,0.3539622641509434
0.8835616438356164,0.7368421052631579,0.2998936547323644,0.686286851648568,0.3665109509912958,0.510335436642706,0.43842838340155343,0.30666150169536943,0.2695344917605921,0.3139543131610882,0.20672803715931345,0.4723233391609261,1.0,0.4185119898964509,0.4797101449275363,0.4724972497249724,0.18704348647888056,0.45767930904994364,0.05847853110307575,0.3904794550796573,0.9767047915712169,0.31915315317655296,0.40404040353790427,0.41135084427767354,0.40896388910015496,0.5162264150943396
0.684931506849315,0.5789473684210527,0.1760604986411438,0.5612400446417537,0.24568888879799408,0.39598313992857886,0.3276515425447288,0.17563366488625423,0.14756122410945346,0.16279168107668207,0.07942037357198489,0.2992577484789725,0.39999999760000016,0.27903388938472784,0.3521739130434783,0.3058305830583058,0.061392110836398416,0.2804731505820503,0.005691413274033178,0.26542242908793934,0.9445370882744518,0.1947063769051016,0.27272727363177224,0.2654784240150094,0.20939969722296145,0.2913207547169811
0.8150684931506849,0.7105263157894737,0.3187994800898027,0.6589863502070493,0.390556681728655,0.5222531800689028,0.4429844226847366,0.3156840223640749,0.29109001268619633,0.34883797064601346,0.20587476613103525,0.48265851886684225,0.39999999760000016,0.4416519259087721,0.4884057971014493,0.4818481848184818,0.18743486905293197,0.44943046689197647,0.031028831834285946,0.42634969749424684,0.9724048073796457,0.343801510772437,0.43434343504693396,0.4268292682926829,0.40670447605193877,0.7033962264150944
0.8561643835616437,0.6842105263157895,0.2247429989365473,0.6357485596259468,0.2680814479857792,0.45074021896939104,0.3927920565816688,0.23537739612229167,0.18775011514438777,0.19767537028426097,0.1381990651773575,0.4003634057617308,0.39999999760000016,0.32073052942239444,0.39565217391304347,0.39521452145214514,0.08625444937630164,0.3748529227688071,0.012829440897853126,0.29026430015670324,0.955030909444275,0.2296239164376676,0.30303030315090296,0.3156660412757974,0.27631948116678895,0.539622641509434
0.7465753424657533,0.631578947368421,0.19898381188703768,0.6052693016531915,0.25364503651651255,0.42362628808754893,0.3665188967153127,0.20715716209966648,0.1649712243914066,0.17441958805342625,0.11059158853405254,0.3566335972718255,0.39999999760000016,0.3008547787156507,0.3710144927536232,0.35148514851485146,0.07603544393691353,0.3268494179496808,0.0067773008440291695,0.27186770545212424,0.9534389678969103,0.2086754288398713,0.2828282834714825,0.2804878048780488,0.2505504340271956,0.42566037735849055
0.6575342465753424,0.5,0.14297530426562682,0.5815169773248091,0.19831475818779118,0.3761782140243654,0.32056437032644386,0.1533855512682832,0.11668293103288324,0.10465224136092215,0.05989644833283031,0.26429565216013806,0.39999999760000016,0.23560070295815785,0.30144927536231886,0.26320132013201314,0.04993381964805182,0.24527475278507946,0.004520352080458768,0.2157607895058777,0.9389413646543476,0.15811385562749702,0.2222222224433221,0.22045028142589118,0.1825963914243003,0.20075471698113206
0.732876712328767,0.6578947368421052,0.23667730119343022,0.6357485596259468,0.31216566048188227,0.4583484211716026,0.3980315017573295,0.23972328395904788,0.209058362938779,0.2441869347459304,0.1292831773243741,0.38819493771477354,0.39999999760000016,0.35214964480960737,0.4101449275362319,0.38723872387238717,0.10330582849087172,0.3555639003629991,0.0122909524096582,0.3429050089793324,0.9563819463128206,0.26064651945337847,0.3434343444996429,0.3330206378986867,0.288862277363829,0.6218867924528302
0.7191780821917808,0.5526315789473685,0.16093583835519318,0.5789401886562705,0.19460066643258403,0.38876947024862035,0.3228062309261054,0.16894924196329134,0.12301732664276865,0.10465224136092215,0.0830889717038613,0.31178982905368297,0.39999999760000016,0.23797657676288086,0.31014492753623185,0.305005500550055,0.04857075590734779,0.28713230692201774,0.0026954479458016654,0.21049309039312547,0.9436445191409356,0.15946474686108897,0.2222222224433221,0.22889305816135083,0.19990062902735556,0.5147169811320755
0.8561643835616437,0.6052631578947368,0.19260309582890228,0.5972377228311075,0.2287400937208369,0.4184209744052709,0.3665188967153127,0.20603050721946442,0.15387994202288016,0.15116380582259153,0.11667196236754415,0.3615079201238518,0.39999999760000016,0.2793258562487725,0.35942028985507246,0.35176017601760173,0.0560996622538472,0.33946676680435595,0.002612644301800508,0.25207793128856165,0.9433193920487283,0.19300400913016597,0.26262626379206205,0.2800187617260788,0.22040333396574077,0.5033962264150943
0.7671232876712328,0.7105263157894737,0.2755524045846627,0.6988352494069588,0.3656453478882135,0.4972792680801415,0.4224822459104124,0.27538258556024675,0.24969310167098244,0.2906985309302535,0.1569794390144331,0.43257745517973056,0.39999999760000016,0.38740504412331944,0.4681159420289855,0.4375687568756875,0.14956275339453076,0.39841031418200024,0.06198550507250437,0.3743318233375647,0.9652277738769577,0.3020992233025535,0.3838383838584838,0.3550656660412758,0.35101743554208736,0.6656603773584906
0.6780821917808219,0.5263157894736842,0.14533853243530662,0.5789401886562705,0.20015991672213032,0.37596218767055395,0.31897337248152274,0.1547702064285349,0.11702364843668545,0.10465224136092215,0.06332158852071278,0.27190530549610303,0.39999999760000016,0.23065084250263626,0.31014492753623185,0.2687018701870187,0.04480623350454012,0.2489923645011891,0.0037014711760766797,0.22011028437714347,0.9372848527275053,0.1577559408358431,0.2222222224433221,0.22279549718574107,0.17683814448550272,0.6022641509433962
0.8972602739726027,0.8421052631578947,0.4765449604159282,0.7449148593134728,0.5384666758782926,0.646398211203739,0.5140586355023937,0.46061397010273747,0.4572676160704261,0.5232563849612543,0.35893551383778094,0.638114783007613,0.39999999760000016,0.6044454584849315,0.610144927536232,0.6386138613861385,0.3502031147450483,0.5946801852547252,0.085955213714762,0.5660022053555481,0.9828559122048689,0.5015437933369843,0.5858585866223855,0.5497185741088181,0.5790281057995506,0.708679245283019
0.7054794520547945,0.6052631578947368,0.20749143329788491,0.6357485596259468,0.2779053146266602,0.43841707504264643,0.362653495132993,0.20894205865691567,0.17965677648280579,0.19767537028426097,0.1008467287182184,0.34977233872542324,0.39999999760000016,0.308021586699454,0.38260869565217387,0.355060506050605,0.08993486490148635,0.32210539491801227,0.01714032782802083,0.2941525083188198,0.9523079703047633,0.2276319761755059,0.30303030315090296,0.28470919324577865,0.26093699113795155,0.5124528301886793
0.9383561643835616,0.8157894736842105,0.4279806215290086,0.7247418404743965,0.47088955801707366,0.613999291597007,0.5042631510435499,0.4349921071084526,0.40350339753925846,0.4534890065460965,0.3536570091633941,0.6224496235942242,0.39999999760000016,0.5365302915704934,0.5797101449275363,0.6171617161716171,0.264085764137116,0.5897108524220803,0.06195637683188995,0.5143314103416838,0.9773256032707928,0.4424691883930765,0.5252525255942251,0.5295497185741088,0.5206903671155433,0.8513207547169811
0.8561643835616437,0.6052631578947368,0.19260309582890228,0.5972377228311075,0.2287400937208369,0.4184209744052709,0.3665188967153127,0.20603050721946442,0.15387994202288016,0.15116380582259153,0.11667196236754415,0.3615079201238518,0.39999999760000016,0.2793258562487725,0.35942028985507246,0.35176017601760173,0.0560996622538472,0.33946676680435595,0.002612644301800508,0.25207793128856165,0.9433193920487283,0.19300400913016597,0.26262626379206205,0.2800187617260788,0.22040333396574077,0.3856603773584905
0.8904109589041095,0.8157894736842105,0.44204182913860335,0.7381174290524798,0.5142959363053141,0.6246295323103799,0.5073764445537251,0.4365543343190789,0.42056766860650463,0.47674478877693116,0.33832523345813287,0.6208803231259654,0.39999999760000016,0.555046002776759,0.5869565217391305,0.6204620462046204,0.29242835838542663,0.5802102891475779,0.10949907409929158,0.5340738460146425,0.9784690902083117,0.46237272235170096,0.5454545452736456,0.5309568480300187,0.5378584716854372,0.8256603773584905
0.8561643835616437,0.631578947368421,0.19945645752097363,0.5999019456150646,0.23798461215369646,0.4243100344877288,0.37130273796265495,0.21261407369238633,0.16122325221151732,0.16279168107668207,0.12268785021970914,0.37042974673418283,0.39999999760000016,0.29027767082325545,0.3608695652173913,0.36028602860286024,0.06154144617242378,0.3472024033045437,0.0030182815325749657,0.26188206786635154,0.9457504578156911,0.2012741125749805,0.27272727363177224,0.2898686679174484,0.23122851865295632,0.4226415094339622
0.9520547945205479,0.9210526315789473,0.47170034266808464,0.7693025687319125,0.4979890577644356,0.6529442309546245,0.5300047729935348,0.48025855717624194,0.45079529253951023,0.48837269575367537,0.404310280205726,0.6754131059168301,0.39999999760000016,0.5785698740080991,0.5971014492753625,0.6743674367436743,0.3115015906515342,0.6402678683189384,0.07530065938260284,0.5380093471339948,0.9809495030643596,0.4810456761619121,0.5555555551133559,0.5666041275797373,0.5774184920695861,0.7788679245283019
0.7945205479452054,0.7368421052631579,0.33758714403875695,0.7116505272139829,0.41491199467447026,0.5446722689604728,0.4627272595785302,0.3357389760472859,0.3142021960689807,0.37209375287684815,0.21741869136793787,0.49370692084374146,0.39999999760000016,0.4665940347570239,0.5130434782608696,0.5011001100110011,0.1964207608982035,0.4646764300913756,0.055993197072924286,0.4409012593589104,0.9714973953575894,0.36862991336364503,0.45454545472635444,0.4404315196998124,0.41529080072530866,0.6973584905660377
0.8013698630136985,0.7631578947368421,0.33156091220607353,0.7148974915106511,0.40524873498855435,0.5421408557948366,0.460904843865257,0.3323112935067595,0.30770403815197894,0.3604658776227576,0.21519158856357104,0.4974811178444643,0.39999999760000016,0.4599584104956084,0.4942028985507247,0.49944994499449935,0.19814735388417748,0.4646013268243835,0.03936178594882007,0.4305915586396116,0.9715458527805533,0.36041547079002906,0.4444444448866442,0.42917448405253283,0.4175160062481302,0.6173584905660378
0.9383561643835616,0.7105263157894737,0.2696443341604632,0.6770453860879962,0.30937648072518426,0.4929440328076882,0.43455575001084773,0.28974456686602307,0.23470910987260402,0.2558148417226746,0.19768037360535828,0.4658002077342584,0.39999999760000016,0.37283355748855473,0.45072463768115945,0.4543454345434543,0.1175526536508995,0.4447239954938039,0.02190114015480627,0.34380771572685476,0.9637354347300717,0.2776078639079804,0.3535353543393531,0.3813320825515948,0.33556807301277125,0.6022641509433962
0.6506849315068493,0.5526315789473685,0.18173224624837528,0.6472504946207419,0.27798756737279623,0.41387485917219885,0.34985319428976414,0.1837026016792664,0.16186504306515756,0.18604749503017043,0.0727509343177663,0.2871939904063951,1.0,0.3004056680787506,0.3681159420289855,0.3033553355335533,0.10493816984651258,0.2755789210163975,0.054823347349357246,0.28221150002485657,0.9595386827355171,0.21621847790990048,0.2929292933111927,0.2692307692307693,0.2541102236359938,0.4249056603773584
0.6301369863013698,0.5263157894736842,0.14699279215408248,0.5417060730546367,0.21154863067392163,0.3636687761703293,0.2738179609193075,0.13904188140917184,0.117773196865555,0.11628011661501267,0.0594860745009388,0.26082363197127234,0.39999999760000016,0.24202902010454377,0.3159420289855073,0.2662266226622662,0.050084475434408506,0.24183251971460756,0.006895290078681601,0.22501873699519784,0.9432199813955247,0.1609672694537127,0.2323232322830323,0.2199812382739212,0.18527996627052334,0.2981132075471698
0.34246575342465746,0.3157894736842105,0.09098428453267163,0.6357485596259468,0.14946966471428771,0.3389348060884843,0.19486469286509783,0.09165977588919416,0.0733332804832249,0.023256987691673822,0.023468130565540764,0.17270357038898962,1.0,0.1674863124743864,0.2043478260869565,0.17876787678767875,0.03969249455832178,0.16221053949180123,0.011792402711378446,0.1378074719766664,0.923675465130592,0.10692304389340429,0.15151515157545145,0.1397748592870544,0.13282916534688124,0.3056603773584905
0.2054794520547945,0.23684210526315788,0.051636535507503245,0.55138287811135,0.0832060982837872,0.29425298851367576,0.1339837139675147,0.05593219278848106,0.039668903100319564,0.042989176167125595,0.010287382898269706,0.10661155211467888,0.39999999760000016,0.09403327547770289,0.13043478260869565,0.1078107810781078,0.025612035385817095,0.10814870446864437,0.0034334251618772186,0.09079931601527466,0.895565705295518,0.061522700613755366,0.0909090905472911,0.10131332082551595,0.08897995685399693,0.1011320754716981
0.9246575342465753,0.4736842105263158,0.13789436370081531,0.5789401886562705,0.1524126130080513,0.36915965936471046,0.30363470689480615,0.15445863727942177,0.09784709239317861,0.05814064517659906,0.08105504646964246,0.2909664833321037,0.39999999760000016,0.20150915044310658,0.2608695652173913,0.2739273927392739,0.021943265974933897,0.27984729002378267,0.0,0.17275020139413433,0.9272485683906171,0.12927690131105957,0.18181818308448117,0.21575984990619135,0.13623446896952474,0.2762264150943396
0.7534246575342465,0.6052631578947368,0.1976840363937138,0.667946744841616,0.2586937701501653,0.4339646730627616,0.3804907505170743,0.20892588085709718,0.16804555107684882,0.17441958805342625,0.10153644834458127,0.34394169511935463,0.39999999760000016,0.29699224196372637,0.3710144927536232,0.3484598459845984,0.08895366424104546,0.3196019526849418,0.02638064649785801,0.2662229069646773,0.9585819865092349,0.21378367339359475,0.2828282834714825,0.2692307692307693,0.26279542445447485,0.41886792452830185
0.9246575342465753,0.7368421052631579,0.2980030721966206,0.7148974915106511,0.3450907892646298,0.5166716776889075,0.4459458482188056,0.31196254028177195,0.264063285111229,0.2906985309302535,0.2168803736107766,0.4932642318852428,1.0,0.4008252364901584,0.4855072463768116,0.48982398239823977,0.15428559287762494,0.46878207535361116,0.10507347486154058,0.3704634607577521,0.9731082992672134,0.30737605411781804,0.3838383838584838,0.40196998123827393,0.38841871280777496,0.6000000000000001
0.28767123287671226,0.26315789473684215,0.07101500649887747,0.5369333605554035,0.10251350843176926,0.30759933521254507,0.14680209433170857,0.06976074862619451,0.050529182762764094,0.019733362213637227,0.019297102526980508,0.1492661734408834,0.39999999760000016,0.1250507388883169,0.15507246376811593,0.14713971397139713,0.02169328093094451,0.14101890098885966,0.0012753402949740136,0.10588749375193132,0.8957652234898716,0.07500999169748214,0.11111111221661055,0.11632270168855535,0.10129325055890784,0.21056603773584903
0.5136986301369862,0.631578947368421,0.19792035921068177,0.6801101578300225,0.31656621435538584,0.43204181639974865,0.30306700993650476,0.15837248113598712,0.175297688734885,0.19767537028426097,0.037832336177071026,0.2871341441330814,1.0,0.2914987599319439,0.3739130434782609,0.3327832783278327,0.09327134519501462,0.27228689447990984,0.06830925272994837,0.29960864198726,0.9549741821468932,0.22851807903767063,0.30303030315090296,0.26594746716697937,0.2357437222020132,0.2520754716981132
0.18493150684931506,0.18421052631578946,0.045373980857851826,0.4828812241874807,0.06444461117970121,0.2675913360257441,0.08913203835751168,0.040187604027312814,0.02908410317746615,0.06624495839796031,0.008460644579997185,0.10040708565365193,0.39999999760000016,0.08349190254491554,0.10144927536231885,0.09790979097909791,0.006418920869787974,0.09354111903867818,0.0,0.06713638496921864,0.8334633854072955,0.04569422848313935,0.07070707086787062,0.07739212007504691,0.0492633609881659,0.14867924528301885
