Starting Node,Average Spreading Ability,Node,Rank
1140,1.06,1140,314.0
1141,1.13,1141,307.0
1142,1.04,1142,316.0
1143,1.06,1143,314.0
1144,1.09,1144,311.0
1145,1.09,1145,311.0
1146,1.1,1146,310.0
1147,1.1,1147,310.0
1148,1.02,1148,318.0
1149,1.02,1149,318.0
1150,1.05,1150,315.0
1151,1.03,1151,317.0
1152,1.06,1152,314.0
1153,1.06,1153,314.0
1154,1.03,1154,317.0
1155,1.01,1155,319.0
1156,1.04,1156,316.0
1157,1.07,1157,313.0
1158,1.16,1158,304.0
1159,1.03,1159,317.0
1160,1.01,1160,319.0
1161,1.01,1161,319.0
1162,1.06,1162,314.0
1163,1.08,1163,312.0
1164,1.05,1164,315.0
1165,1.01,1165,319.0
1166,1.0,1166,320.0
1167,1.09,1167,311.0
1168,1.01,1168,319.0
1169,1.03,1169,317.0
1170,1.01,1170,319.0
1171,1.06,1171,314.0
1172,1.02,1172,318.0
1173,1.07,1173,313.0
1174,1.04,1174,316.0
