Starting Node,Average Spreading Ability,Rank
781,1.89,743.0
1448,1.88,744.0
604,1.88,744.0
1049,1.88,744.0
465,1.88,744.0
301,1.87,745.0
1329,1.86,746.0
348,1.86,746.0
202,1.86,746.0
1076,1.86,746.0
1009,1.86,746.0
1603,1.86,746.0
1031,1.85,747.0
1050,1.85,747.0
711,1.84,748.0
522,1.84,748.0
554,1.83,749.0
290,1.83,749.0
1592,1.83,749.0
75,1.83,749.0
1608,1.82,750.0
1061,1.82,750.0
70,1.82,750.0
856,1.81,751.0
369,1.81,751.0
1612,1.8,752.0
264,1.8,752.0
1069,1.79,753.0
261,1.79,753.0
1304,1.79,753.0
1007,1.79,753.0
124,1.79,753.0
1474,1.78,754.0
1278,1.78,754.0
585,1.78,754.0
222,1.78,754.0
1602,1.78,754.0
29,1.78,754.0
1507,1.78,754.0
1202,1.77,755.0
6,1.77,755.0
853,1.75,756.0
137,1.74,757.0
38,1.73,758.0
445,1.73,758.0
1018,1.73,758.0
1526,1.73,758.0
223,1.73,758.0
97,1.72,759.0
652,1.72,759.0
969,1.72,759.0
782,1.71,760.0
1048,1.71,760.0
710,1.7,761.0
1551,1.7,761.0
618,1.7,761.0
1132,1.7,761.0
1213,1.7,761.0
142,1.69,762.0
726,1.69,762.0
981,1.69,762.0
1413,1.69,762.0
393,1.69,762.0
1514,1.69,762.0
266,1.68,763.0
1484,1.68,763.0
1220,1.68,763.0
899,1.67,764.0
863,1.67,764.0
15,1.67,764.0
519,1.67,764.0
1597,1.66,765.0
146,1.66,765.0
329,1.66,765.0
1250,1.65,766.0
418,1.65,766.0
650,1.65,766.0
954,1.65,766.0
1073,1.65,766.0
448,1.64,767.0
140,1.64,767.0
1078,1.64,767.0
180,1.63,768.0
263,1.63,768.0
1267,1.63,768.0
1144,1.62,769.0
1600,1.62,769.0
286,1.62,769.0
120,1.6,770.0
292,1.6,770.0
1604,1.59,771.0
1071,1.59,771.0
1548,1.59,771.0
509,1.58,772.0
30,1.58,772.0
1017,1.58,772.0
198,1.58,772.0
212,1.57,773.0
1068,1.57,773.0
1263,1.57,773.0
1538,1.57,773.0
117,1.56,774.0
344,1.56,774.0
64,1.56,774.0
1540,1.56,774.0
66,1.55,775.0
484,1.55,775.0
67,1.54,776.0
1563,1.54,776.0
119,1.53,777.0
96,1.53,777.0
908,1.53,777.0
364,1.53,777.0
1591,1.51,778.0
1578,1.51,778.0
1613,1.51,778.0
144,1.5,779.0
1598,1.5,779.0
1558,1.5,779.0
367,1.49,780.0
1206,1.49,780.0
1373,1.48,781.0
1093,1.48,781.0
1472,1.48,781.0
289,1.48,781.0
18,1.47,782.0
1110,1.47,782.0
1079,1.47,782.0
483,1.47,782.0
778,1.46,783.0
1044,1.46,783.0
87,1.46,783.0
406,1.45,784.0
1585,1.43,785.0
557,1.43,785.0
900,1.42,786.0
141,1.42,786.0
982,1.42,786.0
350,1.42,786.0
1606,1.42,786.0
523,1.42,786.0
860,1.42,786.0
1107,1.41,787.0
299,1.41,787.0
165,1.41,787.0
5,1.4,788.0
1082,1.4,788.0
1557,1.4,788.0
1466,1.4,788.0
473,1.4,788.0
1086,1.39,789.0
1016,1.39,789.0
1611,1.39,789.0
983,1.39,789.0
1083,1.39,789.0
91,1.39,789.0
1599,1.39,789.0
178,1.38,790.0
515,1.38,790.0
284,1.38,790.0
1052,1.38,790.0
1506,1.38,790.0
1549,1.37,791.0
447,1.37,791.0
1014,1.37,791.0
992,1.36,792.0
444,1.36,792.0
1306,1.35,793.0
1106,1.35,793.0
139,1.35,793.0
1020,1.35,793.0
855,1.35,793.0
1057,1.35,793.0
1568,1.34,794.0
262,1.34,794.0
1233,1.34,794.0
377,1.34,794.0
123,1.33,795.0
474,1.32,796.0
1527,1.32,796.0
949,1.32,796.0
664,1.31,797.0
861,1.3,798.0
1054,1.3,798.0
1279,1.3,798.0
1374,1.3,798.0
1609,1.29,799.0
1380,1.29,799.0
199,1.29,799.0
1032,1.29,799.0
1355,1.29,799.0
77,1.28,800.0
947,1.28,800.0
1065,1.28,800.0
267,1.28,800.0
525,1.27,801.0
429,1.27,801.0
1356,1.26,802.0
1450,1.26,802.0
1112,1.26,802.0
1583,1.26,802.0
1595,1.26,802.0
74,1.26,802.0
1002,1.25,803.0
594,1.25,803.0
588,1.25,803.0
564,1.24,804.0
825,1.24,804.0
1596,1.24,804.0
208,1.24,804.0
1053,1.24,804.0
1091,1.23,805.0
1299,1.23,805.0
1245,1.23,805.0
1080,1.23,805.0
1308,1.23,805.0
115,1.22,806.0
1610,1.22,806.0
1579,1.21,807.0
68,1.21,807.0
1077,1.21,807.0
1035,1.21,807.0
90,1.21,807.0
111,1.21,807.0
1089,1.21,807.0
373,1.21,807.0
405,1.21,807.0
566,1.21,807.0
300,1.2,808.0
1562,1.2,808.0
1116,1.2,808.0
1085,1.19,809.0
1064,1.19,809.0
94,1.19,809.0
1081,1.18,810.0
215,1.18,810.0
1088,1.18,810.0
1108,1.18,810.0
177,1.18,810.0
1087,1.17,811.0
404,1.17,811.0
1302,1.16,812.0
1525,1.16,812.0
421,1.15,813.0
1021,1.15,813.0
567,1.15,813.0
1090,1.14,814.0
1114,1.14,814.0
587,1.14,814.0
88,1.14,814.0
1493,1.13,815.0
420,1.12,816.0
1327,1.12,816.0
1445,1.11,817.0
1063,1.11,817.0
422,1.1,818.0
862,1.1,818.0
116,1.09,819.0
1119,1.09,819.0
1577,1.09,819.0
1062,1.09,819.0
1092,1.08,820.0
1084,1.07,821.0
1547,1.07,821.0
1440,1.07,821.0
14,1.06,822.0
