Societal Capital Scores,Node H-Index,Eigenvector Centrality,Eccentricity Centrality,Extended Degree,Laplacian Centrality,PageRank Centrality,Degree Centrality,Second order centrality,Improved Gravity Index Values,Closeness Centrality,DNC Scores,Semi local centrality,LGC Scores,Local Gravity Model Centrality,Gravity Model Centrality,Clustered Local Degree,GIN Values,EIGSM Values,EHCC Value,MCGM Values,Constraint Coefficients,Gravity Index Centrality,P Value,H-GSM_1,Average Spreading Ability
0.375,0.5,0.016461052293193442,0.11999999439999987,0.3888888888888889,0.36363636363636365,0.37165846909273614,0.5000000000000001,0.19620917951420935,0.5,0.1844117688077318,0.5,0.34782608695652173,0.2438517492206443,0.29166666666666663,0.3082807779823657,0.33333333333333326,0.26882170490655755,0.35119869004332976,0.3114754098360656,0.17299148899470126,0.749999999625,0.6065573770491803,0.3333333333333333,0.2928598317413551,0.3636363636363637
0.25,0.5,0.010601941272650819,0.07692305753846118,0.2777777777777776,0.2727272727272727,0.38668100956947027,0.5000000000000001,0.15309906116280847,0.35000000000000003,0.10696803045869352,0.5,0.21739130434782605,0.13716660893661242,0.20833333333333331,0.22887507017576336,0.16666666666666663,0.11546864071129392,0.28131792892670787,0.24043715852459016,0.13587525513627507,0.749999999625,0.5409836065573771,0.2222222222222222,0.17275743952441025,0.21309872922776146
0.375,0.5,0.008326752688149808,0.07692305753846118,0.3888888888888889,0.36363636363636365,0.37323538255349953,0.5000000000000001,0.17250598326170086,0.5,0.11430997639978124,0.5,0.34782608695652173,0.2438517492206443,0.29166666666666663,0.3011558702891058,0.33333333333333326,0.22455323929834803,0.3439489294940226,0.3114754098360656,0.17008145510939038,0.749999999625,0.6065573770491803,0.3333333333333333,0.25160516669039645,0.2609970674486803
0.375,0.5,0.010627305955555645,0.11999999439999987,0.3888888888888889,0.36363636363636365,0.37165651372715536,0.5000000000000001,0.18790899594464516,0.5,0.17508635076774315,0.5,0.34782608695652173,0.2438517492206443,0.29166666666666663,0.3075440787612632,0.33333333333333326,0.26283163323142733,0.3502940594941096,0.3114754098360656,0.17090244716055358,0.749999999625,0.6065573770491803,0.3333333333333333,0.28681649154190425,0.5171065493646139
0.25,0.5,0.006394241355942173,0.07692305753846118,0.2777777777777776,0.2727272727272727,0.3866795874854114,0.5000000000000001,0.1449790705159668,0.35000000000000003,0.09867928650789604,0.5,0.21739130434782605,0.13716660893661242,0.20833333333333331,0.2282907995235693,0.16666666666666663,0.11032797488545332,0.2805434177965332,0.24043715852459016,0.13448330343145612,0.749999999625,0.5409836065573771,0.2222222222222222,0.1675393186834102,0.3714565004887586
0.0,0.0,0.0017640680889227014,0.0,0.0,0.0,0.023074647058734743,0.0,0.06164226835381381,0.012500000000000011,0.007039776363520822,0.0,0.04347826086956519,0.011084170419120187,0.0,0.01142017154640887,0.0,0.024480870053328108,0.04338336109944019,0.03005464475409836,0.01309715851735161,0.0,0.08196721311475409,0.0,0.010769037005671667,0.1065493646138807
0.0,0.0,0.0,0.0,0.0,0.0,0.02307420265746629,0.0,0.05387983308691302,0.012500000000000011,0.0,0.0,0.04347826086956519,0.011084170419120187,0.0,0.011227141394381801,0.0,0.020615070368739108,0.04310385899163588,0.03005464475409836,0.012748711420086926,0.0,0.08196721311475409,0.0,0.006893829072641688,0.24828934506353856
0.5,0.0,0.018273068754227906,0.16666667133333335,0.5555555555555554,0.6363636363636364,1.0,0.9999999999999999,0.1814196807473456,0.125,0.24834000430785363,1.0,0.30434782608695654,0.3598891582958088,0.5,0.5021177046661793,0.33333333333333326,0.24356700115564323,0.49874063107474415,0.284153005409836,0.15573408423796162,1.0,0.21311475409836067,0.1111111111111111,0.36280646833400265,0.2336265884652981
0.0,0.0,0.006143351751414867,0.11999999439999987,0.0,0.0,0.024234623249492326,0.0,0.12137337691012462,0.024999999999999994,0.17277591569003925,0.0,0.08695652173913038,0.023553862140630405,0.0,0.021728561297411797,0.0,0.12085398974390849,0.08170330815505095,0.04371584704918033,0.016165187018544837,0.0,0.08196721311475409,0.0,0.10237224900335629,0.2766373411534702
0.5,0.0,0.011896324483634986,0.16666667133333335,0.5555555555555554,0.6363636363636364,0.9999916452561545,0.9999999999999999,0.17318220706159448,0.125,0.23811272629789593,1.0,0.30434782608695654,0.3598891582958088,0.5,0.5006956560305929,0.33333333333333326,0.23641580847947608,0.49714502205599836,0.284153005409836,0.15361519510658145,1.0,0.21311475409836067,0.1111111111111111,0.35580127906438674,0.3020527859237537
0.0,0.0,0.003148081894868801,0.11999999439999987,0.0,0.0,0.02423311228517988,0.0,0.11338108491653953,0.024999999999999994,0.163610105170509,0.0,0.08695652173913038,0.023553862140630405,0.0,0.021360211686860586,0.0,0.11493010676558923,0.08114124708261622,0.04371584704918033,0.015560472512295496,0.0,0.08196721311475409,0.0,0.09652703256558559,0.198435972629521
0.5,0.5,0.7204143079249686,1.0,0.49999999999999994,0.4545454545454546,0.30292008074237764,0.5000000000000001,0.9448389881418935,0.7,0.9939721043244343,0.5,0.6739130434782609,0.44094215448562524,0.375,0.5009247753961611,0.5,0.8879273614230729,0.6183348304610803,0.6885245901639343,0.5631171338753836,0.749999999625,0.6721311475409836,1.0,0.8124183447861633,0.7927663734115347
0.0,0.0,0.2781409539643871,0.5555555711111113,0.0,0.0,0.003173736098350699,0.0,0.5965047506717511,0.024999999999999994,0.5768820128522794,0.0,0.10869565217391303,0.024939383443020435,0.0,0.03629099300124081,0.0,0.31590403457433824,0.10862196929642687,0.060109289672131166,0.0824801122994187,0.0,0.08196721311475409,0.0,0.2598671287998784,0.34017595307917886
0.0,0.0,0.004315406970706885,0.11999999439999987,0.0,0.0,0.058683009730699065,0.0,0.0075654309307688905,0.0,0.14344067326481058,0.0,0.021739130434782594,0.0013855213023900165,0.0,0.00036834961055121074,0.0,0.005923883576792299,0.0005620609368275908,0.0,0.0004451645653828565,0.0,0.0,0.0,0.005845216437770695,0.17204301075268819
0.0,0.0,0.004315406970706885,0.11999999439999987,0.0,0.0,0.058683009730699065,0.0,0.0075654309307688905,0.0,0.14344067326481058,0.0,0.021739130434782594,0.0013855213023900165,0.0,0.00036834961055121074,0.0,0.005923883576792299,0.0005620609368275908,0.0,0.0004451645653828565,0.0,0.0,0.0,0.005845216437770695,0.09970674486803527
0.0,0.0,0.0018255262669578899,0.11999999439999987,0.0,0.0,0.05868123212562559,0.0,0.0,0.0,0.13467155716506074,0.0,0.021739130434782594,0.0013855213023900165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0018255262669578899,0.11999999439999987,0.0,0.0,0.05868123212562559,0.0,0.0,0.0,0.13467155716506074,0.0,0.021739130434782594,0.0013855213023900165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09286412512218961
0.375,0.5,0.3888472621274515,0.6470588169411764,0.3888888888888889,0.36363636363636365,0.3561461095379801,0.5000000000000001,0.8291563186737929,0.5250000000000001,0.7394414976454016,0.5,0.34782608695652173,0.2632490474541046,0.29166666666666663,0.36245849015269227,0.33333333333333326,0.5659141177935418,0.43627376942599877,0.39071038245901635,0.3320431297648064,0.749999999625,0.6065573770491803,0.3333333333333333,0.5633447928304756,0.6774193548387095
0.375,0.5,0.36171819619210543,0.5555555711111113,0.3888888888888889,0.36363636363636365,0.37252469604508653,0.5000000000000001,0.7761468620279459,0.47500000000000003,0.5886991677165125,0.5,0.32608695652173914,0.22445445098718397,0.29166666666666663,0.3226499914832962,0.33333333333333326,0.430432924582262,0.3557815243185914,0.28142076508196723,0.3029031673249465,0.749999999625,0.5737704918032787,0.2222222222222222,0.44236301112955023,0.6471163245356792
0.0,0.0,0.29030393593027876,0.5555555711111113,0.0,0.0,0.0009518186366427317,0.0,0.5753652308898485,0.024999999999999994,0.46348939229823993,0.0,0.08695652173913038,0.023553862140630405,0.0,0.02875892653330006,0.0,0.23580041087778425,0.09351592560254951,0.060109289672131166,0.08597252069596278,0.0,0.08196721311475409,0.0,0.17994332304773852,0.4692082111436951
0.0,0.0,0.20807043360938798,0.5555555711111113,0.0,0.0,0.0,0.0,0.5650536296786841,0.012500000000000011,0.44992585223442805,0.0,0.04347826086956519,0.011084170419120187,0.0,0.0181053168850224,0.0,0.18501023285834828,0.05159091915868125,0.04644808737704917,0.06038786222964478,0.0,0.08196721311475409,0.0,0.13858164746025503,0.40762463343108507
