Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
138,0.005630631,0.00069738,-0.306481481,0,809.606416,233.6114194,3.032066533,0.000990799,22,244,0.000591661,3.24E-05,0.2,70.8,35.22498168,196.2209669,244,2433.805733,295,148,0.000249563,4525,0.111111111,23.86363636,4.7,1.89217968,0.2448984,82,26.6,0.000849925,3704.756658,287.8590095,-0.222843934,23258.16751,0.0387441,0.01869834,439,1565.400198,963332,5.544988345,1491.818478,64,616,6219.75,4,0.27095295,400.6727045,444.5714672,-6327.7625,4
139,0.003378378,4.67E-05,-0.323809524,0,692.6692412,198.6956228,1.554150815,0.00069957,11,79,9.55E-05,0.006186749,0,21,11.33333333,103.1939897,75.75,992.9865793,63,54,0.000219635,1201,0.1,6.443181818,3,0.689403509,0.10750106,37,10.2,0.000106916,1201,94.52156025,-0.333333333,2046.413423,0.014509691,0.001176078,135,1317.125745,76869,3.424242424,585.0083824,24,148.5,1611.25,3,0.058663132,121.1688426,14.69453215,-8432.741168,3
140,0.003378378,9.90E-05,-0.575324675,0,831.3809904,235.7908209,1.864362617,0.000649272,13,145,9.55E-05,0.001492696,0,36,13,181.5636644,130.5,1483.514703,108,84,0.000261643,2939,0.111111111,10.02272727,3,1.205561596,0.184401003,64,16.2,0.000652606,2939,183.8213561,-0.333333333,8073.874808,0.025254248,0.008483881,363,1614.9314,436548,3.258976318,974.4204012,39,353.25,4165.25,3,0.140785777,286.0757677,234.5703842,-7891.067023,3
141,0.003378378,0.001105176,-0.634920635,0,935.4000701,258.3376802,2.063463308,0.000601284,16,271,9.55E-05,0.001025286,0.333333333,70.66666667,8.482352941,250.6415648,227.25,1860.81128,159,118,0.000285878,5976,0.125,13.84090909,3,2.090443031,0.242481589,83,23,0.003470518,4281.991112,277.5712282,-0.366232471,16646.4385,0.035521592,0.055528293,583,1810.875642,1161887,3.336489899,1431.362615,56,556.5,9389.75,3,0.337145205,227.7430666,5482.075722,-7718.620961,3
142,0.004504505,0.000707018,-0.26547619,0,770.520004,220.1723318,2.302254818,0.000863189,16,142,0.000248103,0.00171033,0,35,26.99450549,150.3660184,138,1687.381185,140,90,0.000241429,2383,0.111111111,14.31818182,3.7,1.160023135,0.181894737,63,16.4,0.000353386,2383,146.9071554,-0.25,6605.009441,0.021203014,0.005654183,284,1480.017302,293940,4.36969697,896.2129419,39,291.75,3208.75,3,0.134618133,297.0945162,87.6457504,-7333.080834,3
143,0.012387387,0.008368181,0.00147329,0,1052.549664,307.8009136,8.577075127,0.00188874,52,801,0.002653005,0.001135361,0.218181818,218.0545455,207.1017068,444.0309869,856.25,9388.33988,1969,490,0.000313283,19423,0.125,136.5,9.2,5.501907075,0.490356661,149,78.2,0.007149147,15615.68898,817.0479358,-0.123118763,211434.1632,0.105157645,0.371755642,1250,2085.181211,13053600,12.39079742,4468.488581,190,2233.75,23973.25,7,1.787658107,2480.955528,24461.77934,-4340.974,5
144,0.006756757,0.000283504,-0.287254412,0,834.213313,240.3189657,3.740363442,0.001139359,26,322,0.000935218,0.002314974,0.4,110.6,35.61688034,220.9387278,266,3126.781191,474,200,0.000256279,6034,0.111111111,32.45454545,5.7,2.444085599,0.282884133,92,35.2,0.001203933,4044.711158,363.7578048,-0.221923891,42079.29116,0.048438846,0.031302263,436,1619.299649,1424700,6.760287081,1952.783941,85,673,8150.25,5,0.327745915,353.8491147,889.0773419,-5817.836388,4
145,0.011261261,0.003126852,0.156981672,0,869.91167,255.5359668,6.498487348,0.001921616,38,365,0.002309447,0.000463162,0.133333333,103.1333333,181.9859244,250.1385108,336,5651.465421,910,292,0.00026476,7048,0.111111111,71.59090909,8.2,3.182517833,0.295236553,93,42.4,0.00145463,6168.221553,474.685409,-0.124709645,64379.18921,0.064585744,0.05527595,534,1689.585075,2411920,11.32578825,2653.070812,101,807,9778.5,6,0.53983205,1198.829985,1240.180571,-4863.950419,4
146,0.024774775,0.016900433,0.447761906,22,1042.840448,326.6022678,17.0270047,0.003777074,94,1091,0.006432136,0.015351807,0.151515152,276.3636364,544.7547691,484.8485703,1023.75,18889.59114,5280,986,0.000304414,25763,0.125,344.75,15.7,9.713203008,0.537170619,150,109.2,0.009785865,22140.84743,1446.608833,-0.085950793,446816.9692,0.179959433,0.919871332,1192,2071.7412,26277393,27.54199067,7779.594026,262,2390,37105.25,10,3.023994819,5819.13968,46436.16667,-3370.096349,5
147,0.007882883,0.002740118,0.091783068,0,850.202953,246.2363142,4.432905752,0.001375943,27,206,0.001278775,0.007616694,0,49,117.0625375,204.5730301,268,3626.615825,343,154,0.000260552,3646,0.111111111,36.75,5.8,1.981632543,0.207393869,69,23.8,0.000863363,3646,296.5088357,-0.142857143,16782.75614,0.041631437,0.023310803,475,1636.07155,988372,7.902380952,1679.068972,56,622,5849.75,4,0.33982898,873.7760203,401.1841995,-5594.474666,4
148,0.009009009,0.002212747,0.180902431,0,824.155063,240.5043239,4.919116698,0.001633659,29,237,0.001622333,0.003704078,0.035714286,59.03571429,137.0961324,200.0663525,276,3967.358062,456,186,0.000251572,4517,0.111111111,45.81818182,6.5,2.351218045,0.227969925,75,27.6,0.001207908,4358.525321,339.931945,-0.147027552,24689.5275,0.046794459,0.035029327,456,1587.89581,1240341,9.69044289,1943.002755,65,627,7082,4,0.379189308,904.1363733,793.5750949,-5466.880505,4
149,0.004504505,0.002252252,-0.33974359,4,821.1680126,233.3942759,2.453930279,0.000927232,16,245,0.000248103,0.002486087,0.5,88.5,7.429924242,197.8454262,156.75,1990.657461,236,138,0.000254582,4815,0.111111111,16.86363636,3.7,1.747912859,0.256814344,87,26,0.001070967,2920.445127,266.6341526,-0.291577512,21752.10076,0.034155941,0.017135468,388,1594.549332,879888,4.426953748,1412.932172,63,423.75,6471,3,0.194607053,159.9669014,671.2009375,-7744.643642,3
150,0.004504505,0.00027483,-0.379487179,0,909.89434,256.2743788,2.697065953,0.000793297,19,172,0.000248103,0.002213735,0,39,29.97045455,228.1748296,232,2357.859104,156,98,0.000281928,3801,0.125,16.22727273,4,1.993469828,0.201900135,70,18,0.001656809,3801,280.5989952,-0.25,13759.07343,0.036857019,0.031479364,525,1774.444639,902923,4.50952381,1535.393291,43,642,7443.75,4,0.293701915,512.5000297,1295.7136,-6899.59403,4
151,0.010135135,0.002583788,0.051077988,9,838.6049115,247.860198,5.637577365,0.001734556,37,396,0.00196589,0.008982648,0.277777778,118.8333333,74.06785759,234.4730842,386.25,4774.444287,837,276,0.000255951,7425,0.111111111,57.27272727,8.1,3.331865047,0.320914594,103,42.6,0.001640639,5624.178578,496.5065825,-0.177140233,68981.49111,0.063137256,0.060703626,461,1626.574811,2119404,11.41771562,2681.237261,102,925,11273.5,6,0.504296913,719.3187481,1618.771822,-5191.837626,5
152,0.002252252,4.21E-06,-0.783625731,0,822.7623955,231.531226,1.229143991,0.000468256,10,140,0.000439011,0.00139648,0,33,3.878676471,173.8899452,74.5,967.240913,66,72,0.000259875,3037,0.111111111,5.409090909,2,1.191262772,0.179433198,63,14.4,0.000837664,3037,198.4527249,-0.5,7185.568726,0.024998829,0.008376638,324,1599.552037,361764,2.265686275,974.7592826,35,211.5,5013.75,2,0.086630736,166.3533567,376.8483414,-9412.57622,2
153,0.001126126,0,-0.882352941,0,760.4124158,214.3575267,0.568399259,0.000322571,5,66,0.000782569,0.001266463,0,16,1,130.660401,21.25,405.9651405,16,34,0.000240964,1205,0.111111111,1.511363636,1,0.552521303,0.068105649,23,7,0.00029731,1205,97.35599279,-1,994.7460089,0.012256548,0.001486548,216,1467.825566,112183,1.133333333,451.478429,17,66,2282.5,1,0.02508532,52.23887878,54.17024981,-13260.56749,1
154,0.011261261,0.003998648,-0.14537616,0,982.2937282,288.227004,7.318721223,0.001701135,48,625,0.002309447,0.000563303,0.2,175.2,228.5594147,365.2940833,657.5,7391.981874,1460,402,0.00029577,12923,0.125,100.2272727,9.1,5.075794101,0.409283208,125,64.4,0.004052702,10580.45752,773.9191462,-0.128322136,167302.1287,0.100656754,0.194529673,894,1934.178932,6551997,11.28809457,3993.182029,156,1665,19286.25,9,1.094396693,1739.440555,8240.226442,-4369.318131,5
155,0.002252252,0.000761609,-0.333333333,0,615.5292429,177.7571622,0.924453966,0.000716765,4,26,0.000439011,0.001167058,0,12,3.4,66.57417316,19,506.5434203,24,30,0.000200481,310,0.1,2.863636364,2,0.194683632,0.043703104,14,6,1.34E-05,310,31.07264494,-0.5,327.5265562,0.005680512,5.36E-05,54,1167.404332,14220,2.022222222,209.2716878,14,45,185,2,0.016045477,40.90888051,3.053542662,-11586.58492,2
156,0.002252252,0.004499426,-0.333333333,0,528.0118953,154.2895391,0.797733793,0.000910346,3,22,0.000439011,0.001167058,0,12,3.4,46.05061647,8,374.3142667,24,30,0.000174672,225,0.090909091,2.863636364,1.7,0.130315018,0.041196838,13,6,1.21E-06,225,19.89252381,-0.5,218.3510375,0.003680142,3.62E-06,39,997.9258986,9750,2.022222222,112.6558697,14,18.75,98,2,0.009442414,34.17018117,2.912874669,-14589.03477,1
157,0.002252252,0,-0.633333333,0,624.5049687,180.3033335,0.938847421,0.000666654,5,39,0.000439011,0.006492982,1,36,2,73.81711726,25,528.0961637,36,42,0.000203666,416,0.1,3.5,2,0.243220359,0.05992674,19,8.4,1.31E-05,153.0378475,39.01603922,-0.61890625,523.4542084,0.006654122,6.55E-05,60,1186.959785,23142,2.129365079,234.7729137,20,57,307.75,2,0.020518612,6.701766328,4.351397509,-10757.11215,2
158,0.001126126,0,-0.818181818,0,527.0941969,153.1971634,0.397537221,0.000437497,2,20,0.000782569,0.001167058,0,10,1,44.08639417,6.75,185.4418556,10,22,0.000174551,211,0.090909091,1.034090909,1,0.12037941,0.039350684,13,4.6,1.20E-06,211,17.78585714,-1,99.32744912,0.003168603,2.41E-06,37,995.7194507,6897,1.022222222,89.16465017,11,16.75,92.5,1,0.005787563,15.08509058,2.195098897,-14613.87558,1
159,0.002252252,8.17E-05,-0.333333333,0,529.5583082,154.9092433,0.799241748,0.000771097,4,24,0.000439011,0.001167058,0,12,3.4,46.52499267,18,376.1503778,24,30,0.000174795,253,0.090909091,2.863636364,2,0.147198766,0.041196838,13,6,1.35E-06,253,22.06052381,-0.5,240.1861412,0.004119814,5.39E-06,42,999.3457559,10515,2.022222222,138.6648592,14,39,124.5,2,0.014156284,35.67018117,2.94293369,-12234.06046,2
160,0.001126126,0,-0.882352941,0,747.9150326,210.0147134,0.556231419,0.000350635,4,55,0.000782569,0.001178752,0,16,1,116.3980279,17.5,379.826963,16,34,0.000238039,983,0.111111111,1.511363636,1,0.410737613,0.068105649,23,7,0.000242437,983,64.88751458,-1,476.7717558,0.009376728,0.000969746,120,1430.681427,53040,1.05,341.0095431,17,42,1244,1,0.017595364,34.78794382,31.00977131,-13364.63886,1
161,0.002252252,0.002644182,-0.388888889,0,752.2885512,212.9057968,1.120868949,0.000653013,6,59,0.000439011,0.001178752,0,18,3.4375,120.1070376,39.5,769.7053319,36,42,0.000239406,1025,0.111111111,3.818181818,2,0.456286871,0.069951803,23,8.4,0.000243109,1025,73.70132411,-0.5,1015.332324,0.011135414,0.001458655,131,1438.6297,68439,2.05,407.5837163,20,92.5,1289,2,0.037877825,77.85853134,31.9641791,-11072.41411,2
162,0.001126126,0,-0.882352941,0,747.9150326,210.0147134,0.556231419,0.000350635,4,55,0.000782569,0.001178752,0,16,1,116.3980279,17.5,379.826963,16,34,0.000238039,983,0.111111111,1.511363636,1,0.410737613,0.068105649,23,7,0.000242437,983,64.88751458,-1,476.7717558,0.009376728,0.000969746,120,1430.681427,53040,1.05,341.0095431,17,42,1244,1,0.017595364,34.78794382,31.00977131,-13364.63886,1
163,0.006756757,0.002191341,-0.176477324,0,955.7729232,269.199316,4.219467899,0.001153887,26,353,0.000935218,0.002838888,0.333333333,101.3333333,37.66362062,281.271034,367,3927.27756,456,194,0.000289687,7593,0.125,38.18181818,5.4,2.867510314,0.296075574,98,34,0.003985811,5440.622241,431.4584611,-0.226694337,37650.8722,0.056918615,0.103631077,655,1852.384941,2270091,6.690879953,2234.139528,82,883,11613.5,4,0.600330969,553.9740633,7267.619022,-5796.160875,4
164,0.001126126,0,-0.882352941,0,747.9150326,210.0147134,0.556231419,0.000350635,4,55,0.000782569,0.001178752,0,16,1,116.3980279,17.5,379.826963,16,34,0.000238039,983,0.111111111,1.511363636,1,0.410737613,0.068105649,23,7,0.000242437,983,64.88751458,-1,476.7717558,0.009376728,0.000969746,120,1430.681427,53040,1.05,341.0095431,17,42,1244,1,0.017595364,34.78794382,31.00977131,-13364.63886,1
165,0.01463964,0.010077846,0.214082326,13,1067.32132,310.2393485,10.24204471,0.002346849,55,844,0.003340119,0.002465825,0.08974359,193.974359,411.5923521,455.7592956,797,11306.12743,2314,538,0.000314564,21374,0.125,184.0681818,10.3,6.654230962,0.511022171,157,79,0.01041549,19539.37461,966.0865258,-0.097698028,236815.6626,0.122065847,0.572851937,1401,2108.142715,15492786,14.95253839,5349.640391,191,1935,29656.75,6,2.254660687,4079.449676,50307.25339,-4091.947135,4
166,0.006756757,0.003316707,-0.185739261,0,971.9550941,273.9766709,4.30053138,0.001125477,28,365,0.000935218,0.000980138,0.066666667,78.93333333,74.61950549,299.2403186,397,4125.306675,444,190,0.000294724,8543,0.125,39.61363636,5.4,3.213487565,0.31489493,106,33.2,0.004719371,7992.036173,432.0256528,-0.172096534,48675.16886,0.055787228,0.132142392,826,1899.545017,2957825,6.428628389,2386.595476,80,1048,14553.5,4,0.718304528,1072.309803,10321.77838,-5758.916428,4
167,0.007882883,0.004507622,-0.229487329,0,1025.63203,290.1756348,5.266600072,0.001225287,35,484,0.001278775,0.002065104,0.142857143,113.1428571,101.3292398,345.3203278,656.25,5275.965327,693,254,0.000308547,10623,0.125,59.57954545,6.7,3.947612107,0.358463852,117,43.8,0.005779163,9208.843929,551.0399599,-0.172115904,69344.10281,0.073087368,0.202270702,945,1990.450582,4104259,7.820428183,2943.817839,106,1552.5,17567.5,6,1.071802424,1301.587518,15174.15704,-5205.514995,5
168,0.003378378,0.000221484,-0.311111111,0,805.1664861,225.7107904,1.785253399,0.000674045,12,92,9.55E-05,0.007444463,0,21,11.24175824,152.258302,96,1344.894082,63,54,0.000249875,2204,0.111111111,6.920454545,3,1.009132061,0.082438404,27,10.2,0.000855685,2204,140.2190862,-0.333333333,3671.506435,0.018070937,0.010268225,266,1544.169201,233226,3.787878788,812.5740337,24,246.75,3123,3,0.112810943,194.0074454,360.3889147,-8442.060465,3
169,0.003378378,0.000240082,-0.180952381,0,713.7654746,203.7927271,1.600569362,0.000792791,9,56,9.55E-05,0.008742089,0.333333333,24,6.425641026,105.6929857,40,1041.810078,54,48,0.00022805,896,0.1,5.965909091,2.7,0.527603624,0.068060922,22,9,9.95E-05,642.0120543,78.36728852,-0.491512346,1244.199003,0.012012637,0.000895606,121,1363.905563,60240,4.060606061,511.3694391,21,87.5,1107,2,0.040872594,56.03574666,11.10418118,-9196.138311,2
170,0.011261261,0.003447617,0.120727889,0,911.9340358,267.0298804,6.749767899,0.00173352,45,450,0.002309447,0.000205871,0.155555556,108.6222222,164.3380342,275.4232149,513.75,6142.384511,940,298,0.000274424,9757,0.111111111,73.18181818,8.2,4.276739541,0.362245614,119,43.6,0.003306593,8351.40193,609.6703086,-0.135756159,79275.18492,0.078733457,0.148796694,644,1770.679062,3169528,11.8007215,3423.732852,104,1157.5,15400.5,7,0.776051632,1270.366346,5564.486866,-4619.680986,5
171,0.012387387,0.007642452,0.077392528,11,1167.676305,333.7194078,9.384155371,0.001854378,56,1086,0.002653005,0.002066299,0.145454545,217.6363636,241.5452568,554.9653632,1242.5,11416.42229,2090,512,0.000342818,32124,0.125,159.25,8.9,7.995325236,0.750258724,250,82.6,0.023456961,27775.34812,1149.626403,-0.117557154,377525.2664,0.133628328,1.313589831,2107,2337.481421,25801216,12.66845884,6479.731584,201,3346.25,46781.75,7,4.304397577,4150.55886,249035.3086,-4373.800913,5
172,0.011261261,0.003815666,0.160586795,10,866.6371305,255.8901896,6.436326769,0.00184614,42,382,0.002309447,0.002132935,0.066666667,90.66666667,224.0567301,243.4009646,472.5,5539.013876,850,280,0.000260756,7363,0.111111111,72.38636364,7.9,3.516690187,0.32913823,108,40,0.001937966,6888.137931,497.0229695,-0.110733507,60800.44057,0.067896963,0.081394551,567,1668.772513,2424380,11.14191919,2832.201606,95,1027.5,11552.75,6,0.645823677,1366.251685,2018.495898,-4713.326732,5
173,0.021396396,0.01152405,0.35982021,19,1094.148448,331.3107502,15.28261858,0.003152084,89,1175,0.005401464,0.00274614,0.111111111,255.5555556,685.6201104,515.9055104,1132.5,17618.64641,4370,840,0.000317058,29574,0.125,296.2272727,14.5,10.51245653,0.634433777,192,103.4,0.014317047,26463.97796,1469.998202,-0.075316701,458616.465,0.184652957,1.274217217,1479,2174.954923,27210960,21.77889333,7988.019534,249,2711.25,44690.75,9,3.539307903,6248.894614,97613.97714,-3378.735098,5
174,0.004504505,0.000821303,-0.443525102,0,981.4803094,274.0904025,2.912689258,0.000804527,18,468,0.000248103,0.001240444,0.333333333,137.3333333,13.90637255,341.7067504,363.75,2940.750283,412,226,0.000295683,12495,0.125,34.04545455,3.7,2.853449007,0.421735878,142,43.6,0.005254583,8953.058726,447.5523221,-0.270049795,61446.69932,0.054809708,0.094582503,1053,1937.842472,4952225,4.29020979,2306.574536,107,1021.5,13876.25,3,0.666789722,540.145042,13132.91734,-7020.473076,3
175,0.004504505,0.002315795,-0.173174197,4,833.3124974,234.9535599,2.471945385,0.000927195,14,174,0.000248103,0.002816188,0,38,24.05714286,183.972798,137.25,1977.732625,152,96,0.0002574,3812,0.111111111,14,3.7,1.670519375,0.203791016,71,17.6,0.001437958,3812,242.5745356,-0.25,11670.32973,0.031508224,0.020131419,367,1609.249851,574512,4.500854701,1298.202122,42,360.75,5481.5,3,0.186103801,375.3761789,1046.251167,-7877.905881,3
176,0.001126126,0,-0.857142857,0,781.0153401,217.8177344,0.579381828,0.000322226,4,55,0.000782569,0.001246345,0,13,1,133.2085893,17.5,420.0008051,13,28,0.000245942,1285,0.111111111,1.272727273,1,0.564750337,0.053728167,18,5.8,0.000522711,1285,104.4566918,-1,765.1892376,0.013483917,0.002090845,190,1503.156953,90034,1.08974359,455.7592956,14,57.25,1935,1,0.024905677,47.7823808,134.344683,-13326.92025,1
177,0.005630631,0.002402022,-0.324352548,0,960.1341689,267.4528853,3.525774086,0.000952008,23,376,0.000591661,0.008619547,0.3,98.8,25.57070707,290.1747008,389,3346.49341,380,182,0.000288517,8301,0.125,31.02272727,4.7,3.007011375,0.330547908,112,33.4,0.004351747,6149.53205,431.2142878,-0.284043531,38991.61482,0.05465771,0.100090189,752,1868.455442,2425605,6.390879953,2143.986582,81,980,12521,4,0.617554195,526.5576454,8726.790141,-6408.182964,4
178,0.019144144,0.011562229,0.120739418,0,1220.029524,372.124052,15.12848983,0.002505426,99,1735,0.004714349,0.001124575,0.169117647,355.4117647,639.6003898,684.8212696,2219,19752.577,5168,914,0.000351741,47497,0.125,316.4318182,13.7,13.26469559,0.924355504,290,131.8,0.030742944,40106.92065,1886.381373,-0.084372924,981886.0789,0.220982243,3.043551446,2366,2459.233752,52408303,20.07570554,10083.05605,321,5736.5,72736.5,11,7.301755322,7429.89235,432579.295,-3338.228209,7
179,0.004504505,0.000466724,-0.354575163,0,914.8916939,254.9466878,2.702181018,0.000789905,19,250,0.000248103,0.008398861,0.333333333,65.33333333,15.50397727,241.2411925,185.25,2416.383549,196,118,0.00028082,6170,0.125,15.90909091,3.7,2.471184114,0.248154232,86,22,0.003388401,4420.998186,368.4018794,-0.356151148,23535.82474,0.043303331,0.064379623,562,1788.440806,1312042,5.497609408,1832.453278,53,531.75,11348.75,3,0.326268776,276.6242218,5482.307215,-7187.526926,3
180,0.005630631,0.000139068,-0.263427422,0,805.362363,227.6877563,2.972023897,0.000885713,25,243,0.000591661,0.002453112,0.5,72,15.48046176,178.6663832,213,2339.061282,240,126,0.000246366,5110,0.111111111,17.10227273,4.7,2.493738963,0.240635435,83,22.2,0.002296704,3099.371671,257.6070331,-0.296534877,18519.32421,0.033091987,0.057417594,343,1551.286517,773388,6.218253968,1625.331235,53,487,7510.5,4,0.274167296,159.7687662,2605.621014,-6314.41216,4
181,0.002252252,5.56E-05,-0.527777778,0,777.8949031,218.7198665,1.15629392,0.000491986,8,58,0.000439011,0.001652388,0,13,3.69047619,132.9008473,43,832.7438042,26,32,0.000244439,1195,0.111111111,3.022727273,2,0.794487758,0.059356083,20,6.4,0.000477078,1195,128.6179998,-0.5,1513.900527,0.017912526,0.003816626,205,1493.361025,100608,2.161904762,661.3476895,15,122,2471,2,0.051103776,102.9667676,115.4127869,-9869.48239,2
182,0.022522523,0.014346093,0.175983811,20,1247.25976,390.3318145,18.23529019,0.002986676,116,2272,0.005745021,0.003508584,0.221052632,488.4210526,550.1139517,786.4588096,2493.75,25095.4481,8000,1220,0.000356888,63540,0.125,435.9090909,16.1,17.22656487,1.007834972,299,172,0.04207572,50938.39683,2417.218698,-0.078997742,1664487.962,0.281660773,4.880783531,2511,2542.139371,80193650,23.24511763,12977.89885,420,6494.25,96373.5,12,9.815753574,8990.765414,810454.0688,-3132.873854,7
183,0.024774775,0.014320556,0.346476842,22,1184.450474,372.9975435,18.83143785,0.003318946,123,1738,0.006432136,0.002725491,0.090909091,308.7272727,1287.079549,630.0090139,2166.5,23658.95069,6226,1072,0.000333111,46862,0.125,399,15.7,17.76479969,0.93205321,297,126.4,0.039317831,42789.72577,2345.96775,-0.060993823,1035592.175,0.273604749,4.836093214,2068,2357.922095,52351120,25.7856535,12434.10271,305,5104.75,91647.25,11,8.435528062,9788.918661,701197.5244,-2980.03639,7
184,0.004504505,0.000459306,-0.261038961,0,957.5210217,261.3795281,2.784009194,0.000722474,21,249,0.000248103,0.006777309,0,40,27.18653846,252.8162973,229.5,2556.287608,160,100,0.000289352,6205,0.125,15.90909091,3.7,2.84337459,0.227578176,80,18.4,0.005397396,6205,325.3472592,-0.25,17351.68145,0.040516032,0.113345307,628,1854.908248,1306400,4.651552795,1832.125471,44,561,11683,3,0.4812597,580.4294026,13145.22096,-6990.914589,3
185,0.01463964,0.007746374,0.182607458,13,1133.375957,329.6803923,10.67766302,0.002035117,71,962,0.003340119,0.005072054,0.025641026,162.0512821,622.1435478,495.879174,1417.5,12437.54395,2054,498,0.000328515,24123,0.142857143,169.5909091,10.6,9.444010025,0.611496433,202,71,0.019984547,23512.32417,1246.899685,-0.081433006,304210.6085,0.153316356,1.418902859,1866,2243.656364,19782552,14.60632386,6620.215074,171,3510,47808.75,7,4.155213798,5532.580826,180255.2716,-3913.497476,6
186,0.010135135,0.00140322,0.095010339,0,951.7785358,274.7516657,6.307436653,0.001548458,42,347,0.00196589,0.00303613,0.166666667,84,114.6171579,278.6792767,441.25,5859.208138,648,234,0.000288684,7409,0.125,53.69318182,7.8,3.841620976,0.323029111,109,34.2,0.003291573,6271.5831,566.1065091,-0.15342078,53524.76775,0.07213113,0.138246073,664,1854.893236,2917863,10.50642136,3027.616558,81,1100,14317.75,7,0.72302884,1111.061163,5127.866855,-4816.445539,5
187,0.003378378,0.000116837,-0.3,0,802.8611005,224.2313434,1.774535841,0.000641291,13,91,9.55E-05,0.001312222,0.333333333,25.33333333,6.766666667,142.5696402,93,1306.75796,57,50,0.000250941,1748,0.111111111,6.204545455,3,0.889591671,0.10125776,35,9.4,0.000548364,1252.496731,118.4490721,-0.393410039,2371.753337,0.017024736,0.007128726,189,1534.121064,118775,3.30952381,819.97934,22,184.5,3005.75,3,0.08662874,76.02424249,147.7117981,-8347.611265,3
188,0.013513514,0.00900607,0.08394048,0,1047.631605,305.5520705,9.259769681,0.002018055,59,759,0.002996562,0.007483565,0.136363636,176.1363636,330.5269997,422.9962536,875,9990.996888,1860,466,0.000309215,16932,0.125,139.3636364,9.9,6.351284365,0.443621361,136,69.2,0.007831945,14773.59826,891.8075198,-0.122109878,203579.4577,0.111478474,0.462084758,1289,2067.468641,11330557,14.9267743,4858.327216,167,2192.5,29023.5,8,1.940473452,3064.351594,28592.93936,-4201.421074,5
189,0.004504505,0.000988406,-0.312612613,0,970.5506314,267.0206704,2.842562616,0.000774173,20,315,0.000248103,0.001878429,0,57,27.60357143,283.1110945,273.75,2703.695317,228,134,0.000293255,7613,0.125,21,3.7,2.666538654,0.265608637,91,25.2,0.004964865,7613,353.2738777,-0.25,26942.61309,0.043116079,0.099297292,796,1892.027269,2116262,4.409469697,1882.914498,61,725.25,13409,3,0.534521428,753.3138349,11252.16901,-7140.428028,3
190,0.01463964,0.004959067,0.111704123,0,1044.019297,311.5301653,9.9063032,0.00206775,68,985,0.003340119,8.84E-05,0.192307692,208.6538462,275.115285,432.0869146,1233.75,10808.08006,2275,532,0.000303582,24198,0.125,143.7386364,10.9,8.920223636,0.619451706,201,77.8,0.015503878,19964.63169,1179.730405,-0.105871015,325682.2968,0.140348134,1.054263693,1214,2056.43615,13929622,15.03500825,6362.949501,188,3043.25,44893.5,8,2.725954694,2887.99904,111439.7785,-3966.192726,7
191,0.006756757,0.000630876,-0.193248973,0,1013.822814,279.6148797,4.427194897,0.000971704,31,516,0.000935218,0.006666657,0.133333333,97.46666667,60.13598112,339.1635838,523,4494.212194,516,214,0.0003003,13469,0.125,43.43181818,5.1,5.109391941,0.420023906,145,38,0.010931781,11787.70943,665.6445267,-0.176630494,84864.9333,0.080080943,0.338885206,1064,1980.797509,4792744,6.986968368,3465.5468,92,1322,24148.75,4,1.260769643,1168.612248,54164.81301,-5655.729992,4
192,0.010135135,0.003466358,0.044877345,9,1025.021462,292.8614062,6.765627579,0.001596511,44,617,0.00196589,0.005443569,0.194444444,134.9722222,104.7118881,370.7365086,708.75,7018.112666,1017,316,0.000304971,15019,0.125,79.46590909,7.8,5.517680355,0.443497976,147,50.6,0.009253913,12365.02128,782.3372356,-0.152468828,133056.7365,0.096417079,0.407172157,1133,2014.001836,7118848,10.37718225,4118.653784,122,1840,27039.5,6,1.53961624,1748.117143,39443.67093,-4909.737592,5
193,0.005630631,0.000147127,-0.590022064,0,1022.750392,279.2044266,3.702375157,0.000734668,36,669,0.000591661,0.001497602,0.4,147,29.68362573,363.5977459,741.25,3868.308036,525,240,0.00029753,16299,0.125,36.98863636,5,5.773587816,0.526338924,183,45,0.013063582,10925.54643,681.0842638,-0.234667468,115837.3785,0.080026401,0.470288964,1183,1996.028077,5677200,5.740954878,3502.033948,110,1872.5,29651.5,5,1.518271717,619.6609194,77423.88823,-5843.65648,5
