H Values,Clustering Coefficient,P Value,Local Gravity Model Centrality,Global Relative Change in Avg Degree,PE Values,Local-Global Centrality,Centrality Values,Extended Coreness,H-GSM_1,Leverage Centrality,Density Centrality,Eccentricity Centrality,HCC Value,Global Relative Change in Avg Clustering,DNC Scores,Closeness Centrality,Extended Improved Gravity Index Values,GIN Values,EHCC Value,DIL Centrality,MCGM Values,Laplacian Centrality,Second order centrality,PageRank Centrality,Average Spreading Ability
5.89210559556056e-06,0.0,0.05527638190954774,9.401146939926671e-05,0.020314728999754707,0.005354082273061108,0.002142290205280238,0.004154484951054872,0.005327704061117813,0.08712216169423506,0.05588002785721391,0.0001825317147947648,0.5185185151481482,0.03194613600062592,0.021598326248102505,0.00040002593128096904,0.33048904496333587,0.0021332741283071025,0.2275642005681918,0.003929836546550175,0.0,0.00013258632842999302,0.0020864381520119225,0.5129676428549604,0.005713832595943307,0.005081669691470045
8.862690176371296e-06,0.0,0.05527638190954774,0.0002283135685410763,0.010156669669909048,0.006416231156590791,0.006780959831829832,0.004737733509669302,0.0057297949336550065,0.08976264145368568,0.3365977518884113,0.0005606331242583508,0.5185185151481482,0.03287122619114945,0.021598326248102505,0.008400544556900355,0.3348060052169849,0.0022107225637841652,0.23016716595954853,0.004379254205915702,0.00013371150050525834,0.00029399313627067377,0.002682563338301043,0.6050387205648899,0.0275113582093587,0.00399274047186933
5.89210559556056e-06,0.0,0.05527638190954774,9.401146939926671e-05,0.020314728999754707,0.005354082273061108,0.002142290205280238,0.004154484951054872,0.005327704061117813,0.08712216169423506,0.05588002785721391,0.0001825317147947648,0.5185185151481482,0.03194613600062592,0.021598326248102505,0.00040002593128096904,0.33048904496333587,0.0021332741283071025,0.2275642005681918,0.003929836546550175,0.0,0.00013258632842999302,0.0020864381520119225,0.5129676428549604,0.005713832595943307,0.0032667876588021796
0.0006296567875999976,0.333333333,0.24371859296482412,0.0030486576505190776,0.024828137503243523,0.034066747409386956,0.03223689584483887,0.02841209744653586,0.03528347406513872,0.14117655017587802,0.4574326756139287,0.006193040326589973,0.7291666647708335,0.1461796947134323,0.05204574485598157,0.04552999106014048,0.49359245621459114,0.01997997527673832,0.3656671132833873,0.028169902913307326,0.002011219580330556,0.004769967059405287,0.014008941877794336,0.8169683411734069,0.06361786676518558,0.06497277676950998
5.89210559556056e-06,0.0,0.05527638190954774,9.401146939926671e-05,0.020314728999754707,0.005354082273061108,0.002142290205280238,0.004154484951054872,0.005327704061117813,0.08712216169423506,0.05588002785721391,0.0001825317147947648,0.5185185151481482,0.03194613600062592,0.021598326248102505,0.00040002593128096904,0.33048904496333587,0.0021332741283071025,0.2275642005681918,0.003929836546550175,0.0,0.00013258632842999302,0.0020864381520119225,0.5129676428549604,0.005713832595943307,0.0036297640653357513
0.0034806172970419462,0.08974359,0.39195979899497485,0.015525322660793189,0.09593440497599967,0.07341206529663304,0.08171420233338847,0.06379078892718752,0.0846401286690792,0.1786591683332947,0.6796109996520514,0.030104694975685863,0.7291666647708335,0.2538873877721436,0.045203651600904164,0.11162754326386455,0.5721535536762058,0.0510337860194387,0.4494247590376854,0.06553207312243066,0.02252345415190743,0.017935040020637835,0.039642324888226534,0.8854209637575883,0.149614929219568,0.11687840290381128
0.0008028899919747133,0.066666667,0.2638190954773869,0.0029680763910339917,0.024828137503243523,0.033383452359053926,0.03290285708042496,0.028449631017048935,0.036489746682750304,0.14553979646519716,0.45216382195737026,0.006427723959733622,0.7291666647708335,0.1556098948091827,0.017955682754204845,0.043431842537760675,0.5094992073467274,0.025039939727906434,0.38111148034045184,0.03158353231508901,0.004038471608419693,0.005708794727694368,0.013710879284649776,0.8184643272777364,0.06156987483893059,0.09764065335753176
0.0012289858019604478,0.142857143,0.2914572864321608,0.004640137525349522,0.03498616726585648,0.043831778203410006,0.04083940621264594,0.036325331397718506,0.04845195014073181,0.16033460878435113,0.42727678503958877,0.009700256848132204,0.7291666647708335,0.1774418667648724,0.037854301889815485,0.05456696271279089,0.5531519810015854,0.03022726382852572,0.4108819776015218,0.03882686728551662,0.0055036607992655934,0.008521913262558405,0.01847988077496274,0.8406926303019182,0.06876487920920551,0.0486388384754991
6.238915993980957e-05,0.0,0.06532663316582915,0.00040962140238251927,0.0,0.010604902705204039,0.012239080847212671,0.00913950651476964,0.009047044632086852,0.1014576781380978,0.3808433270865895,0.001069114330003912,0.5185185151481482,0.03912814305620034,0.136513445065472,0.022304476169363204,0.36786691004174854,0.0053671765785604664,0.2647301041631137,0.009833972947575341,0.0005618218921364076,0.0008903071327787435,0.0035767511177347247,0.7106913163033277,0.029027492183064958,0.041016333938294014
5.4416349746038826e-06,0.333333333,0.05276381909547739,0.00034918545776870495,0.0,0.006946025235838911,0.010721845120886685,0.005046500905585416,0.005428226779252111,0.08143950691895979,0.45488694242250693,0.0009126585744655422,0.3499999984833335,0.03192372372681152,0.1603123157715272,0.024486435796714084,0.2989439710981563,0.0018974866691880436,0.2056958949664657,0.005082910195368032,0.00029762896524691254,0.0003178253578393596,0.0031296572280178838,0.6804025062909578,0.037587536156140466,0.011615245009074411
0.0009040806281163377,0.155555556,0.2964824120603015,0.00629876844975087,0.06546028612092808,0.04724170307212405,0.05302408254859631,0.04020515955306287,0.04503417772416566,0.13919516465402432,0.6265043042876366,0.011929751366274987,0.5185185151481482,0.1793368716935482,0.0037553814154791675,0.08641137353087777,0.4453921896809808,0.026497691391219155,0.3389094043688361,0.04207424578334555,0.0089600712379328,0.0061683432863571365,0.021758569299552905,0.8642236425064407,0.10540187606440973,0.0765880217785844
0.007981300586444714,0.145454545,0.6256281407035177,0.014021139150404921,0.07561834545077373,0.08039516306677687,0.07466637960052831,0.0759364302030513,0.1089666264575794,0.20010393929090547,0.601852044694084,0.026036845332343874,0.7291666647708335,0.3737665464961504,0.037876218567266265,0.0933537222816932,0.6613791535347283,0.08050721840932101,0.5245304725199161,0.07876415364522624,0.013195350656882335,0.03424674343415282,0.03770491803278689,0.8740998308289454,0.11411416780053525,0.16588021778584394
0.0004945488610402553,0.066666667,0.26884422110552764,0.0056944090036127265,0.06546028612092808,0.04069706121821943,0.05044906800883948,0.0327507894605172,0.038198632891033375,0.12902107971273952,0.6491789070866535,0.011799371570812543,0.5185185151481482,0.1627470768160378,0.039098343854805734,0.08114061337912169,0.4022289031068219,0.019875419888844285,0.30553621497290007,0.03457512029425501,0.012236000032602019,0.005131995749035613,0.020417287630402386,0.8604622029891463,0.11352031502022943,0.04972776769509982
0.007742074718124407,0.111111111,0.47989949748743715,0.029331578452571214,0.15688267225337554,0.11121121136924036,0.12312405497132514,0.09713684182432013,0.11791314837153195,0.1979040679069644,0.7625171544890459,0.04848824626045915,0.7291666647708335,0.31572776842692835,0.0503447172407479,0.16624192310642344,0.580029558703712,0.07690844777415348,0.4713049668695164,0.10359975589510703,0.0375555209180142,0.02815819816382261,0.06214605067064084,0.9140683295459056,0.20766191192769673,0.09328493647912887
0.0005746781424886887,0.333333333,0.3542713567839196,0.0027531930324070967,0.004512048410784897,0.03279308444992863,0.021501310502804558,0.02947709904418112,0.04684358665058303,0.1456436696318481,0.30551675763790465,0.005515065386579328,0.7291666647708335,0.20914687652416064,0.022729777014038114,0.026323384707090253,0.5125277112847298,0.023874340773976637,0.39365344385152456,0.028031165204790535,0.0007079919752781034,0.0052988424840789625,0.01639344262295082,0.7677917742597629,0.03843354929399785,0.08457350272232304
0.00012231739201151409,0.0,0.1758793969849246,0.001007265743563572,0.004512048410784897,0.018720279403897228,0.01788046507870933,0.015912816980089197,0.017289907519099316,0.10989926989087034,0.459311731018001,0.0022294945176510655,0.5185185151481482,0.09993678142310077,0.05162941968599618,0.028008653240937688,0.3916307183143961,0.009426335135730535,0.28604324723167773,0.016359636627803303,0.0012648226335075707,0.001473568022436084,0.006706408345752608,0.7333515377950802,0.04727631851644935,0.038838475499092556
1.2703842346085374e-05,0.0,0.042713567839195984,7.386615452799529e-05,0.020314728999754707,0.007834596822443656,0.002332477880319304,0.006772951517704622,0.005327704061117813,0.09424880460362614,0.07022133068248088,0.00014341777599212536,0.5185185151481482,0.02474171667123711,0.022838003217918457,0.0007179952633249512,0.3554465701166559,0.0033225378819660032,0.25129907805646867,0.005449423055129282,0.0,0.00019076143280446865,0.001639344262295082,0.5144826745168516,0.0036659127566973336,0.004718693284936473
0.0006081425440594251,0.3,0.27889447236180903,0.002538309673780201,0.014670107740630559,0.032701286081147196,0.02653798946770082,0.028395939424877645,0.037595496582227585,0.13958150282628123,0.3733106485814844,0.005019622159232669,0.7291666647708335,0.16345345303903808,0.15806485678560875,0.04312983547245467,0.48989761825060485,0.021541852058859088,0.3709300122709742,0.029546308217508498,0.0013478507121250705,0.004907028628481081,0.013114754098360656,0.7923854405147728,0.049065013471259813,0.0722323049001815
0.018492453579974064,0.169117647,0.7261306532663317,0.03469023220832942,0.1365665831609169,0.1331520868662481,0.1218578402526488,0.1246907483945085,0.17420587052673905,0.2351796087368312,0.6265108628092294,0.05179989309536396,0.7291666647708335,0.4610047852236515,0.02060470295584268,0.15261553746960094,0.6895578194771647,0.12517732464706102,0.5644029207750298,0.13075507939916015,0.03503106311524138,0.05809956610577001,0.06766020864381521,0.9156953571420898,0.16104627084891465,0.24609800362976408
0.0003911670808717477,0.333333333,0.21356783919597988,0.001302730361675553,0.004512048410784897,0.02584387038668958,0.019771921067733865,0.024239365977527353,0.02492963409730599,0.128159362127593,0.35611785882773117,0.002542406029055617,0.7291666647708335,0.12216676653900986,0.15401740584008478,0.03598320783946499,0.46559063721743965,0.019524320314681598,0.3447261654340562,0.02425949907864478,0.0007956301801295836,0.002588993866756397,0.00834575260804769,0.7610817742891697,0.03737949304810907,0.026860254083484567
0.00034886617007125686,0.5,0.20603015075376885,0.0015981949797875341,0.014670107740630559,0.01967678448907197,0.021988762670094225,0.016907583484789244,0.0242259750703659,0.10326327753522141,0.40796922733249324,0.0027379757238883444,0.5185185151481482,0.11839916895547259,0.04497049116539649,0.041748738064196274,0.35678555413095514,0.01291839903757411,0.267060940965945,0.024482039420463803,0.0007943402133081493,0.002174372900860046,0.00894187779433681,0.7961519031978087,0.044286005208286405,0.022141560798548093
2.318959414950101e-05,0.0,0.04773869346733669,0.0001611625189701715,0.010156669669909048,0.010509231239809524,0.007071986779682734,0.008371811581253025,0.005629272215520708,0.09507273847921086,0.25758779633991347,0.0004302533279763761,0.5185185151481482,0.02756181179043646,0.030284960090005465,0.00929584068957686,0.35070012442445797,0.00424503480231502,0.24809102750759818,0.007716157104111875,0.00014758876243633662,0.00039924459128726474,0.0019374068554396423,0.6533565043563176,0.015903403407913356,0.0036297640653357513
0.029655376134215775,0.221052632,0.7487437185929648,0.053707409446809656,0.16704070201598853,0.1697985563859477,0.14738115335173618,0.15981858994941783,0.22818657016485727,0.2518090938447787,0.6579378334377708,0.07138293850363674,0.7291666647708335,0.502835551756087,0.06432818102507985,0.1779724779279092,0.7058119485375388,0.16585840618864633,0.591553530348457,0.16984537629334415,0.030122195048278545,0.07810583816379944,0.09046199701937407,0.9239437615698308,0.1957381439397353,0.36188747731397464
0.029383840190733975,0.090909091,0.7437185929648241,0.04179481325293115,0.18735679110844713,0.16493316432773586,0.15227868831258198,0.1551036012059622,0.17450743868114194,0.23597738462451473,0.7549264903247782,0.06533331595418623,0.7291666647708335,0.46486203240353685,0.049966008058588064,0.19829808247489833,0.6307246303583044,0.15772416911812479,0.531224551472414,0.17515593992521333,0.0705491800065296,0.06712207273256358,0.07943368107302534,0.9300827363910967,0.21969049442677313,0.3604355716878403
0.0006886799224828676,0.0,0.1984924623115578,0.001060986583220296,0.004512048410784897,0.024160496253437025,0.02044416450611663,0.02139025231244663,0.02482911137917169,0.13403459374765914,0.4093279551529694,0.002542406029055617,0.7291666647708335,0.11185630080036475,0.1242776299792857,0.02921431614883003,0.492534532524048,0.020099590082641783,0.36649346647895165,0.02793176466334566,0.001436488759189849,0.00382240386996644,0.007004470938897169,0.7689790408022625,0.03251859394288907,0.04718693284936479
0.008621176835675735,0.025641026,0.5050251256281407,0.013779395371949664,0.09593440497599967,0.0922856409344014,0.0852929396932056,0.08237343128925416,0.09650180940892641,0.19641503198513305,0.6617058386310368,0.02773178268646814,1.0,0.30423408375540933,0.09300271466019208,0.10885764746813949,0.6162105489202861,0.08227476381454198,0.493803876162056,0.09305778993301875,0.03407345058687083,0.033059546399729856,0.036661698956780925,0.8925886956395076,0.1271431017237806,0.1945553539019964
0.0008399756268572527,0.166666667,0.271356783919598,0.00433795780228045,0.055302256358315115,0.04325426344290776,0.04939019637086731,0.03732235125323988,0.03468033775633293,0.14624761350121884,0.6118743184266634,0.008735446356137308,0.7291666647708335,0.1596858554555008,0.055663225436521524,0.07605630115366599,0.4904250011052934,0.02463419597982382,0.36648855022652105,0.03778109205011048,0.006232582837313585,0.005746390565751861,0.01698956780923994,0.8563202619806775,0.09206131000117142,0.08566243194192379
4.3313734204405386e-05,0.333333333,0.08542713567839197,0.0003693307726399764,0.0,0.009973055278149045,0.012151032837429505,0.0076988888906171895,0.008946521913952553,0.10010647192291908,0.38716412346220475,0.0009517725134320875,0.5185185151481482,0.048558343151950706,0.02404620820572141,0.018477388258216453,0.37123331796449177,0.005165380377234119,0.26143945814999725,0.008654512191629715,0.0003163362678802982,0.0006819504738670515,0.003278688524590164,0.714485027907236,0.026666354289627586,0.013067150635208712
0.002807601921998118,0.136363636,0.33919597989949746,0.012476665010274111,0.0857763752133867,0.06701787872127944,0.07364451319681899,0.05887542026198644,0.07609569762766384,0.17437819093709844,0.6055769891455707,0.022777350429392152,0.7291666647708335,0.22011348366428504,0.13723058809616664,0.11142141718194741,0.5552615124203399,0.04994391442464203,0.43610448091594933,0.06254301124711993,0.018076533163849356,0.015434753755295587,0.03427719821162444,0.8810237581411315,0.1259131531758833,0.09328493647912887
0.0006033249448694509,0.0,0.22613065326633164,0.0015176137203024485,0.004512048410784897,0.025730780555566404,0.0209251987373374,0.023238279539681262,0.031463610776035385,0.13918675299125988,0.3799891651220858,0.003376836725588068,0.7291666647708335,0.13091300268557435,0.03443062342695111,0.02727752581433339,0.5048601330141668,0.023070167852273133,0.37864950679413034,0.026186989974615667,0.0014593655198786137,0.004246258031281412,0.009538002980625931,0.7629735810580347,0.03624542022220821,0.06206896551724139
0.006405649029725576,0.192307692,0.5025125628140704,0.01526343356746666,0.09593440497599967,0.08445355350170163,0.07895598336624171,0.07792854447727773,0.09881383192601527,0.17983809510986537,0.6213709393678549,0.02349443930935278,0.7291666647708335,0.3082203953064699,0.0016009261712785956,0.11228734491484678,0.5374726045133867,0.07725739600288625,0.4324914706112637,0.08788978361880168,0.015036868130780113,0.02168557410150275,0.03919523099850969,0.8904721019426224,0.1294955170891266,0.09618874773139748
0.0020590481225507963,0.133333333,0.36180904522613067,0.0034515639479445063,0.024828137503243523,0.04805550994297643,0.033943436528092646,0.04390921985925317,0.051668677121029356,0.1506892764891759,0.4478917594794134,0.007053546982542725,0.7291666647708335,0.20828902365617077,0.12224823734892347,0.04789885193917811,0.5271081103272299,0.04155409751704619,0.4077207103753909,0.050289718638536485,0.003243963392576749,0.010025704918083878,0.015499254843517139,0.8226089847191879,0.05048483920091551,0.08203266787658803
0.002473955935070464,0.194444444,0.36683417085427134,0.006815831531446837,0.055302256358315115,0.05792163079319589,0.05315437465989609,0.05163128987166678,0.06182147165259349,0.16278757330976446,0.5833550779318164,0.012959751757640164,0.7291666647708335,0.22005165661564352,0.09981641710632069,0.07502232124695252,0.5418590403526834,0.04652929895827552,0.41859473471052555,0.05431814920849096,0.005689219355111567,0.012244752157913737,0.023099850968703428,0.8525730291399702,0.09552530704560404,0.09328493647912887
0.002857450232913636,0.4,0.457286432160804,0.0035119998925583207,0.014670107740630559,0.04802256959751085,0.02798882116155551,0.044930935200197315,0.067048652995577,0.1503144021072214,0.22217878482418318,0.005997470631757246,0.7291666647708335,0.2615624668559967,0.027446135959549183,0.03793009780466009,0.5183605024979632,0.05102475036863304,0.41270854124062495,0.05684309334999146,0.0015734689789905789,0.01207489351392019,0.01743666169895678,0.8150605999980116,0.03339762293087757,0.07404718693284935
0.0020441172574141337,0.133333333,0.364321608040201,0.0036933077263997635,0.024828137503243523,0.04613611789021459,0.0340646642495579,0.0427484257021211,0.05418174507438681,0.15130719559187517,0.43800833196426314,0.007522914250469083,0.7291666647708335,0.2113950695643366,0.026568350102250927,0.0458995121899782,0.5251185821927757,0.04234579263525616,0.4104023184487636,0.049052751060492276,0.0032360478291835588,0.010345365777060326,0.01639344262295082,0.8110622481532458,0.057323373311587086,0.06932849364791288
0.10421870862956327,0.186147186,0.9572864321608041,0.0738527243180811,0.18735679110844713,0.22875986872022772,0.16209281445617532,0.22822367558521314,0.35132689987937277,0.27030221379967273,0.6152633782837096,0.07881458689744601,1.0,0.6385254820392686,0.008988955608512606,0.20522201507190502,0.6730068401872052,0.3059841394209525,0.6070573365086489,0.2732568159584885,0.05972486584715555,0.1618330427261522,0.11177347242921014,0.9377518625396727,0.16812117826216244,0.49437386569872965
0.0009269305103645064,0.0,0.2914572864321608,0.0017862179185860676,0.004512048410784897,0.029776804017257703,0.020666365138765116,0.026545414471379408,0.038198632891033375,0.13688312954669207,0.2699329449391144,0.003637596318152018,0.7291666647708335,0.16664914854355195,0.02918175341049177,0.027349325340665885,0.48545118076915794,0.027504951321506956,0.3711491044776134,0.03360827808615541,0.0017044542920765758,0.00545063973321996,0.011028315946348732,0.7807465953052252,0.029332131883183007,0.06860254083484574
0.027560385012768186,0.054945055,0.8768844221105528,0.033642675835023304,0.10609246430584532,0.1251741015208233,0.10418306619784795,0.11756211636697893,0.22848813831926015,0.24069415739074435,0.6070008209165348,0.05067862684520819,0.7291666647708335,0.5520832686300253,0.11764388271235957,0.11407228038150345,0.7313158044325424,0.15325281277658234,0.6109771907854802,0.1316103774647115,0.037790385385332886,0.0931524980867425,0.06855439642324888,0.8999896916692405,0.12924573560287267,0.29655172413793107
0.08138513294394943,0.166666667,0.9447236180904524,0.06118803636900845,0.17719873177860146,0.21158001942981527,0.1557756208673589,0.20889134994226283,0.2994571773220748,0.2604763423793122,0.5971262183077486,0.07440774978655729,0.7291666647708335,0.611585806648286,0.046054568895469876,0.1926502902024121,0.6883862084646527,0.2732591635482915,0.604299244882775,0.2489533383515197,0.06790842395059092,0.13280595106303766,0.09865871833084948,0.9358495277603949,0.16081530407201494,0.34228675136116155
0.02003313548638811,0.214285714,0.8819095477386936,0.017177238480237448,0.04514422659570215,0.10630714692752229,0.057305634805881744,0.10589864110671017,0.20335745878568556,0.2176858170599762,0.2822564519530124,0.02507203484526616,0.7291666647708335,0.5410270123946433,0.006200989173931633,0.06458456804603901,0.7171869966967518,0.1444387505502066,0.5904425532531834,0.11733488037365997,0.008279845820277618,0.07177777833019566,0.052608047690014904,0.8654755022656949,0.05802550077944078,0.2929219600725953
0.010391542459063987,0.047619048,0.7286432160804021,0.007742516015525323,0.03498616726585648,0.07569884469073186,0.04412342924238606,0.0752238038450939,0.11288701246481704,0.18057920607336597,0.2984815517278003,0.012894561859908945,0.7291666647708335,0.4163145087971895,0.04477703751372222,0.058944446214781426,0.5961573685174543,0.09899286915043799,0.4875800833233598,0.09099069393338556,0.009109259519599741,0.03534747630076693,0.028315946348733235,0.8519606109728844,0.04939099092604775,0.15825771324863885
0.008661810130242493,0.0,0.6934673366834171,0.009763762607609557,0.04514422659570215,0.07349449648492656,0.05223160248316553,0.06799022371879816,0.1150985122637716,0.18912603695183727,0.43251270728349295,0.01787507008787865,0.7291666647708335,0.404282927549763,0.03947822681718051,0.06144052470857371,0.6254950135477392,0.08778177784604714,0.5062301145229892,0.07981995720460568,0.01334906508518398,0.03589603403531205,0.03204172876304024,0.8500433897359817,0.07601315587914613,0.16842105263157897
0.020530415722327177,0.115384615,0.8266331658291458,0.023032810002820345,0.09593440497599967,0.11931766357882526,0.09217022346073822,0.11107716339137551,0.1722959388821874,0.22222400246251106,0.5267186071805873,0.03773191306104975,0.7291666647708335,0.4976714315460448,0.013922794019472426,0.10663958160423792,0.6841166179284907,0.1336269489576086,0.5608371958324507,0.12764998425227794,0.027890752084638544,0.06183982842305286,0.05245901639344262,0.9015920626223006,0.1120916946754733,0.13865698729582576
1.9378700189826915e-05,0.0,0.07537688442211056,0.0007588068601512242,0.014670107740630559,0.0117890369196252,0.020909914893207163,0.00814948679905339,0.008443908323281062,0.09540955223345474,0.6425659751931092,0.00234683633422289,0.5185185151481482,0.045385059921251227,0.04637132449066008,0.03390695988876783,0.33954297696568536,0.003185282043537208,0.2360152126247683,0.007466225311200091,0.0018881862720272473,0.000790834812577951,0.005216095380029807,0.7437021911098771,0.07369310758085008,0.021415607985480943
6.756966929594401e-05,0.0,0.07035175879396985,0.0004700573469963336,0.0,0.012182146260767463,0.013471837125332701,0.009934188116434924,0.009248090068355449,0.11804818957389762,0.44002896644531286,0.0012255700857061876,0.7291666647708335,0.04256496480205187,0.02625100761695326,0.01716301733543575,0.4492133468915992,0.006623132040546838,0.3110364659251046,0.008869124232796066,0.0004723711128899742,0.0008320121418895043,0.004023845007451565,0.6564803494671185,0.045707488939149554,0.04210526315789473
2.1689273310978494e-07,0.0,0.022613065326633167,4.029062974254288e-05,0.020314728999754707,0.0017961185080740533,0.001371267021801102,0.0012654871604016393,0.001708886208283072,0.056486423767181826,0.11536987646639174,7.822787776918491e-05,0.3499999984833335,0.013152972630568367,0.02545905443787225,0.0008571984230305741,0.2177743811935906,0.00036271683948424505,0.14300538938857563,0.0011881803602959587,0.0,4.1296388199530666e-05,0.0008941877794336811,0.47233754234273706,0.009120015859141989,0.0032667876588021796
1.7780219409075292e-06,0.0,0.05276381909547739,0.00021488335862689535,0.010156669669909048,0.005297056617611164,0.0058593865885223275,0.003643914848717799,0.004724567752312022,0.07144744962924177,0.23275609641475475,0.000534557165001956,0.3499999984833335,0.03130699659906886,0.022271030693472284,0.008485398545475312,0.2586323415167152,0.001422469598262057,0.17754163599621095,0.003646121966259537,0.00014902546724807753,0.00022929000625010785,0.002533532041728763,0.6394452569770127,0.02222824549230922,0.0036297640653357513
2.0838640900215954e-07,0.0,0.012562814070351758,2.0145314871271442e-05,0.020314728999754707,0.0014991607682700776,0.0012956086780700512,0.0009382598199962862,0.0012062726176115801,0.05314001315693653,0.1785778407914157,3.9113938802639445e-05,0.3499999984833335,0.007204419329388809,0.020633148785739037,0.0,0.20559720581826446,0.0003227018144877625,0.13567518856957464,0.0009986315021581296,0.0,2.7104371395471147e-05,0.00044709388971684054,0.45546264966923344,0.008484929309676783,0.006170598911070774
8.483794196834496e-06,0.0,0.08542713567839197,0.0004700573469963336,0.0,0.009724534497875062,0.010558312003512855,0.00704306903325504,0.008242862887012465,0.07989756127301295,0.3207957606649374,0.0011864561467396422,0.3499999984833335,0.05010015996912641,0.040287750018853846,0.018086020896218576,0.27867288999488404,0.0032227154540177883,0.19729846292214018,0.007542175725430857,0.0006062291304255701,0.0005783123021954309,0.004023845007451565,0.7207301903587915,0.03054780720329438,0.014882032667876584
0.0003991376220035628,0.333333333,0.16834170854271355,0.0007520917551941338,0.0,0.020664372186173872,0.014325146563596956,0.018216975824240554,0.02060715721753116,0.12802148922097842,0.24304996484665997,0.0016558234136825637,0.7291666647708335,0.09586082027569216,0.02002949562957609,0.01850625015315993,0.4723645068180813,0.017761077600320464,0.3501189498328301,0.02216154203747023,0.0003890800942135128,0.0025743564116664183,0.006110283159463487,0.7366149086868665,0.02270531731800283,0.04573502722323049
0.004652866209153728,0.142857143,0.585427135678392,0.008635624974818356,0.04514422659570215,0.06502759202965541,0.05281527552515448,0.06090533874678764,0.09177724165661438,0.1907647670434202,0.5102374758978813,0.01672772787994165,1.0,0.34380506451945786,0.0065098767736185845,0.06304265758923557,0.6558400545699147,0.06416258664005883,0.5115751187250294,0.062026408440635984,0.006414731659384275,0.02613833725528978,0.028912071535022354,0.8429881821811438,0.0858660803589933,0.13756805807622502
0.0017124984247364596,0.0,0.5251256281407035,0.0025047341489947486,0.0,0.03742375767342999,0.017833070670928805,0.036548967617562725,0.06966224366706875,0.17508595271735494,0.18309269542669393,0.005097850037493572,1.0,0.30102138574988274,0.03665460680857083,0.01902814088020442,0.6442123679174377,0.04261471081399597,0.492129568651135,0.037786676858489375,0.0006766503265014321,0.013753553096184763,0.019076005961251863,0.7427318440461035,0.021948043288248915,0.011252268602540832
1.6415801680441996e-05,0.0,0.06030150753768844,0.00010072657435635719,0.020314728999754707,0.007386689777419461,0.0025052948265444092,0.006550608200055508,0.007237635705669481,0.10122124036289451,0.052161912141367894,0.00019556969450491534,0.5185185151481482,0.034766231119825276,0.02301771997301479,0.001058892169626003,0.38767692589481395,0.004692944920824034,0.27125150351510185,0.005808540224772814,0.0,0.00023602666546789148,0.0022354694485842027,0.5201027453675708,0.0031027690422339785,0.013793103448275855
0.0012709996790058185,0.212121212,0.27386934673366836,0.009092252111900508,0.0857763752133867,0.05628547848297161,0.06773405736306302,0.049913888197162234,0.05126658624849216,0.15452912921095263,0.6663833996685973,0.01573684142033115,0.7291666647708335,0.17450970977551056,0.15433550027833262,0.11585971841038624,0.4951872367033203,0.031447076687289466,0.37710554219537196,0.0502847577464833,0.009990643788032645,0.008012759913631663,0.028017883755588672,0.876308885551795,0.1295140434504447,0.052994555353902004
0.0010187039712890066,0.266666667,0.3693467336683417,0.00433795780228045,0.024828137503243523,0.040654054324438416,0.0332666726016025,0.035937435467186224,0.05016083634901488,0.14794385698980872,0.46394609649119406,0.008305193028160933,0.7291666647708335,0.2188406151350631,0.027161475917111155,0.044196154035489196,0.5084033878821947,0.03051425330887684,0.39010146195006246,0.03603246733342596,0.0017828200067367776,0.007123308913015635,0.018777943368107303,0.8047224939533962,0.06693963614082196,0.09219600725952813
0.0006672698024253182,0.066666667,0.23618090452261306,0.0021622637961831344,0.024828137503243523,0.0391774798756968,0.032717774543901915,0.03423080376894897,0.028246883795737834,0.14443184585598945,0.5191041095684356,0.00478493852608902,0.7291666647708335,0.13562810273344955,0.04365202419865291,0.04547090186974281,0.5164088701374985,0.02412690872744906,0.37720368024823736,0.03370630906047229,0.0035694556273429337,0.004419902494849832,0.010730253353204173,0.8052777194152668,0.06429872856537841,0.038838475499092556
0.004312625007879763,0.121212121,0.457286432160804,0.013765965162035482,0.0857763752133867,0.08121151979166019,0.072062580479855,0.07271265728079296,0.08725371934057097,0.16927925148922096,0.6405966250628377,0.023872540705376075,0.7291666647708335,0.28407299298807054,0.02727637799596395,0.10025309136639474,0.527963923223162,0.0630795993506379,0.42085268902078943,0.07558032331669517,0.015620423523670804,0.01672849266609602,0.036661698956780925,0.8798752975603118,0.12936453499373746,0.14410163339382942
0.010526788734909394,0.102564103,0.6331658291457287,0.015088840838582307,0.09593440497599967,0.09945881637143214,0.08470354962855532,0.09297768217553325,0.10836349014877361,0.198227571141035,0.6191723055071632,0.027053807751374673,1.0,0.37290869312707003,0.025615992520672468,0.11080237297302561,0.6057513152991555,0.09671889703101423,0.4896721268861306,0.10431301405893159,0.025475174840856353,0.03536204034376938,0.038897168405365126,0.8905313410201212,0.13290732313902884,0.08566243194192379
1.289266785520747e-06,1.0,0.05025125628140704,0.00018802293879853342,0.010156669669909048,0.004551103524643781,0.005659996687258367,0.003365304995049753,0.004221954161640531,0.0674055819213234,0.29777000248011565,0.0004302533279763761,0.3499999984833335,0.029434403944207422,0.1603123157715272,0.011152238084681604,0.24570988258626025,0.0012426171203208775,0.1679687755470197,0.0033441920681802247,5.485600020728547e-05,0.0001850198913438474,0.0022354694485842027,0.6155720815822405,0.022551555727763416,0.004718693284936473
