Laplacian Centrality,P Value,Coreness Centrality,Global Relative Change in Avg Clustering,Node H-Index,Volume Centrality,Local-Global Centrality,Eccentricity Centrality,Improved Gravity Index Values,Extended Degree,Local Gravity Model Centrality,Clustering Coefficient,H Values,Global Relative Change in Avg Degree,EHCC Value,Eigenvector Centrality,GIN Values,PageRank Centrality,GGC Values,Leverage Centrality,Closeness Centrality,Degree Centrality,Semi local centrality,Second order centrality,I-GSM Values,Average Spreading Ability
0.9046179411970809,0.9999999999999999,0.9485649624524226,0.747649850248586,1.0,0.07322175732215896,0.9047194916128084,1.0,0.9756751935619731,0.9669922879177377,0.8978689540184952,0.04776899416006941,0.9149521451668947,0.912237464909089,0.971424031289697,0.9637279462151235,0.8961711613093047,0.9053542487507505,0.857813103275443,0.9700031841739114,0.8653453435831231,0.927234927127796,0.9673422281551167,0.9947592581405305,0.9001577798377751,0.6504731861198737
0.9537855505390769,0.9999999999999999,0.9781092480197511,0.8631205277357069,1.0,0.03556485355647965,0.9541870272866649,1.0,0.9897898504191692,0.9860940571601391,0.9518579998296781,0.024754251861341614,0.9639021356165512,0.9573724710343514,0.9893345362341193,0.9851263011801683,0.9497294258965722,0.946900531814804,0.9283967928924249,0.9852073091597624,0.9322604307258964,0.9646569645183242,0.9862827595090998,0.9974864418116363,0.9523801745707695,0.9999999999999999
0.826389236483037,0.9999999999999999,0.9018002263141652,0.6401014792467853,0.9940119760479043,0.13598326359831958,0.8247728900913981,1.0,0.9523577073955573,0.935430213216392,0.8112130402360901,0.09144307140878827,0.8365839325092579,0.8370124199293006,0.9364105682857197,0.9260274282637555,0.812181501265066,0.8344652170430606,0.7463001445441128,0.9415412777154,0.763517399213661,0.8648648648102489,0.936051524778163,0.9899432330460853,0.8189219927020092,0.7186119873817034
0.2313525472255313,0.49100257069408737,0.31624318485752495,0.16305222963973776,0.6826347305389222,0.7112970711297066,0.20098477135996454,1.0,0.5231526817343419,0.4337819446544685,0.13189599857313766,0.5698484872595944,0.12850388865139709,0.1474496293131361,0.3723906045171615,0.39257128698871613,0.21004391196197955,0.27431499670226533,0.0935557311731194,0.5288050831500034,0.17434618469182173,0.29313929238727354,0.43502056717232707,0.9044758741752179,0.2162630448789061,0.11356466876971608
0.14075060314536553,0.16452442159383032,0.19796317251311596,0.2200831846270665,0.49700598802395207,0.8200836820083737,0.11536497384288867,1.0,0.34310087446230475,0.28903674580371996,0.05705819805586771,0.5870884122064335,0.053698976656562404,0.01705956525657673,0.23585993412949025,0.2544494359885812,0.12574844069502775,0.1744382833077907,0.048034141607172495,0.3912375512685161,0.1043835455665747,0.1850311850437887,0.28995218110461823,0.857381210391261,0.12954455682753305,0.12996845425867506
0.09413071987026118,0.06426735218508997,0.12177759489764427,0.03953709977111277,0.31137724550898205,0.8953974895397323,0.06452625578295973,1.0,0.1915210616734808,0.2085891425979132,0.025581045480192344,0.7877125948381387,0.0239845761113272,0.07020623107761224,0.16169750439381006,0.17714810401259684,0.07987913138059263,0.1012580828990326,0.019760234359873934,0.22644348823551136,0.06060677190305741,0.11018711026273227,0.2094553999593704,0.7934804821818412,0.08680151610786632,0.16277602523659307
0.363278708217793,0.87146529562982,0.48350992696224665,0.17601578081355165,0.8802395209580839,0.5627615062761322,0.3370555415713576,1.0,0.7014619214365619,0.5984575835475578,0.26910496456889726,0.40374517063659454,0.2767756303105038,0.32548217665457185,0.5625904515317578,0.56260355024229,0.3372030040244991,0.4108824094119379,0.20192681331914256,0.6706179527095357,0.28541263227901337,0.4407484400405341,0.5998463457328986,0.9400633125623434,0.34506130028663257,0.2504731861198738
0.15335909423082697,0.2005141388174807,0.22040942289887874,0.1799934292051383,0.5449101796407186,0.7970711297071205,0.13168280986700184,1.0,0.36949242107698865,0.30653561167397547,0.06751811510867149,0.6121124728866161,0.06343607800608218,0.04464212695148858,0.2501508640729288,0.2718022694441397,0.13878431048139092,0.19655360859549462,0.05299352449023763,0.4400639902456658,0.11848483070242355,0.20790020806195514,0.30740403137168637,0.8700128151689536,0.14053864797237092,0.11419558359621451
0.1597108906529987,0.2442159383033419,0.2223022322806296,0.15475912311243012,0.5568862275449102,0.7991631799163201,0.13112104266826016,1.0,0.38344932242905083,0.32312717374867683,0.0703863691555511,0.6426195933268442,0.06687182254248472,0.042134545478821936,0.26328273526259244,0.28462819855098553,0.14268684629653947,0.1922472001830329,0.05224201767215145,0.4121029863289724,0.11718795845314256,0.20582120514270774,0.3241600555656418,0.8690141106908845,0.14781257527072586,0.37160883280757095
0.13339773557706747,0.1722365038560411,0.1696944758769674,0.01896042391169506,0.4311377245508982,0.8514644351464256,0.09456283508710212,1.0,0.3011326559149809,0.28659912293966433,0.04749278178373069,0.8687138039195337,0.044461930977874556,0.017548689160455173,0.21964241571286047,0.24364609789241815,0.11432267304225288,0.1412737265398083,0.028525741384066904,0.2929431499941585,0.08571484459049739,0.1538461533798177,0.287767899943676,0.8360837793414693,0.12450442171521041,0.0996845425867508
0.17824071756779752,0.3367609254498714,0.2322189075198025,0.029395445975660798,0.5688622754491018,0.7928870292886927,0.13740913273996455,1.0,0.42579839111754053,0.3641554513836383,0.08137130845829678,0.7597911575172869,0.07720072628355906,0.04965708127071656,0.2904765462654185,0.31613594394417416,0.1565747503895458,0.19599964282525226,0.05020421655950681,0.38987637479717996,0.12108639946794986,0.21205821187965992,0.3654947860755435,0.8722443343243403,0.16756036239256716,0.17413249211356466
0.16232869170011913,0.2904884318766066,0.20746836745190825,0.03879877145221383,0.5209580838323354,0.8158995815899459,0.12030339964956788,1.0,0.38841918007298004,0.3389384545592016,0.06802965292230251,0.7751149601252072,0.06402789599548019,0.02207462388885736,0.2652109790449457,0.2914416685569554,0.14099072385116287,0.17450573261637783,0.04277005668701857,0.3513056498317917,0.10692154216301852,0.1891891888614935,0.34025701620438553,0.8599076703767932,0.15246889634430705,0.2599369085173501
0.1505611003774038,0.2262210796915167,0.19415697973459523,0.003883039851461866,0.48502994011976047,0.8263598326359727,0.11222713616477459,1.0,0.3538447136481375,0.3160320580674429,0.06022124377405289,0.8200392611680172,0.05598442956681187,0.009537029464682103,0.24382718301195347,0.2708662893784295,0.1309456966165218,0.1656991906466204,0.03675036078703628,0.3462823725098385,0.10059953445611569,0.1787941783068365,0.31724044067812784,0.8535288371305072,0.1407235747613661,0.20504731861198736
0.22081627341255142,0.47557840616966573,0.2971504989198642,0.05206441560141177,0.6706586826347306,0.7322175732217602,0.18474744002082266,1.0,0.5173902489878677,0.4251323151368517,0.12044218899970038,0.6613425404380617,0.11699397320588514,0.12237464909089088,0.3581191454372985,0.37937608533645006,0.19852652927290634,0.2530433626239621,0.07747701913022696,0.486442477439531,0.16021653658822843,0.27234927228835454,0.4264778017420512,0.8974897446826036,0.20762812498659328,0.31735015772870656
0.6501406504960309,0.9999999999999999,0.7686452011109969,0.307229919201035,0.9820359281437128,0.2866108786610937,0.6396094214737965,1.0,0.883847755871366,0.8430545894450324,0.6069551777088237,0.20666248690282973,0.6352162725320485,0.6564723954282509,0.8384704540015834,0.8223886531301061,0.626591779900083,0.6782574087891815,0.5063669403151801,0.86328883062725,0.5590790837783384,0.7151767152481361,0.8441804105499385,0.9766394419241672,0.6369145594855402,0.5621451104100945
0.9082117866116746,0.9999999999999999,0.9537496142372185,0.8016536045990111,1.0,0.0711297071129593,0.9083210920019765,1.0,0.9781098044903381,0.9702404355058218,0.9028602852923586,0.04898677528982798,0.9220745055233621,0.9147449420687029,0.9726585178756829,0.9660240967536621,0.900339063674623,0.9052151345517898,0.8611184433420794,0.9699726998399046,0.8689415722864462,0.9293139290366483,0.9706008336352931,0.9949073098036898,0.9050292697998517,0.7078864353312302
0.29157198202076223,0.7197943444730076,0.3815245345129102,0.08842681266009497,0.784431137724551,0.6506276150627457,0.255393230702396,1.0,0.6289735659517373,0.5237199455617723,0.19028923046088386,0.5368905673187541,0.1861152598759157,0.2201671971333104,0.4555895631833923,0.4755856721754461,0.2661849048077042,0.3313682973686721,0.1310344566186659,0.5806378219180294,0.2173239050916418,0.35343035279596824,0.5252194639452359,0.9214400598927757,0.27705215364344965,0.3476340694006309
0.18703012223078694,0.3496143958868894,0.25194938792305316,0.11882505463166061,0.5988023952095809,0.7740585774058388,0.15121226598211313,1.0,0.43602300270345856,0.3734764857099652,0.09045399683792456,0.6673213033492498,0.08697270388578174,0.07222458433334779,0.3071185136346481,0.3296213966235757,0.1664543102013227,0.21406168622504998,0.061297156937070954,0.4305867842678304,0.1329470101519863,0.23076923006972655,0.3747330762468181,0.8810496955508255,0.1750720718445521,0.3167192429022082
0.09025657453475219,0.04884318766066838,0.1365908857113466,0.26934342491094665,0.3532934131736527,0.8807531380753062,0.0730972258444463,1.0,0.21066449063777648,0.1941872070164827,0.026821787774029805,0.5057482830841056,0.02592855568879847,0.05265378664726165,0.1616490755882072,0.17169181698399094,0.08062944297362898,0.11754153401955339,0.030550213959246186,0.3013039006387075,0.06884768108287864,0.12474012463509411,0.19479868127022534,0.8098110976085504,0.0820254744498692,0.23091482649842268
0.10628372358423514,0.07712082262210797,0.1649007303775332,0.25332131868491403,0.4431137724550898,0.8493723849372259,0.09360687428197607,1.0,0.27583918125491086,0.2201300468773628,0.03730078704574585,0.5791233546407326,0.03531199208397138,0.015041212000841178,0.18189080800140217,0.19704787919790503,0.09726709509421164,0.14782972268753303,0.03523915247958814,0.3734022727421608,0.08694032040373223,0.15592515528867007,0.22069523847549052,0.8375015175960112,0.0959122599193606,0.1779179810725552
0.476755127986946,0.9999999999999999,0.6012138668861229,0.04067022107589269,0.9520958083832336,0.4539748953974936,0.4512064045384198,1.0,0.7931584987897694,0.7211129593225465,0.4009945941093862,0.36801962315173387,0.418299429578134,0.45587224071113125,0.7002161062719809,0.6885023690895615,0.44921274101308817,0.5132804239495632,0.2932183345238379,0.7493877870098057,0.3809704047102087,0.5488565483944139,0.7226297404249837,0.9572523283046759,0.46246769193257364,0.30536277602523665
0.5401029101138218,0.9999999999999999,0.6576689640983439,0.16531111077787577,0.970059880239521,0.3870292887029336,0.522498978157324,1.0,0.8254901319184568,0.7646635415091486,0.47539683738220123,0.2826498151178555,0.48599647172725485,0.5361123443232002,0.7353907010343425,0.7328370281051466,0.5134941339398169,0.5836639690775579,0.3773552252616568,0.8045940925464524,0.4471245818907341,0.6153846155400609,0.7659781227863075,0.9657859383085505,0.5236261356339571,0.49085173501577284
0.4855295165827435,0.9999999999999999,0.6140109042279601,0.07624221422154485,0.970059880239521,0.44769874476986615,0.45916895964771876,1.0,0.8017587618942188,0.7325752306063813,0.41184230066177985,0.37278325843694426,0.43383855434372365,0.46339477650302585,0.7138274647793322,0.6995731106623205,0.4579387597881822,0.5164306132483473,0.2973133819110319,0.7488955041434017,0.38691586956946966,0.5550935551313662,0.7341380407436173,0.9581085780432942,0.47270533431418416,0.5949526813880125
0.42173625779584156,0.9794344473007711,0.5425573500668656,0.06289286741580999,0.9281437125748504,0.5104602510460268,0.3919625568563021,1.0,0.7557446153481202,0.6709390594283986,0.33596149641118694,0.4090622547361873,0.348814225077901,0.3881697315232376,0.6415900541440113,0.634401723196437,0.3939967736981642,0.4587970952342082,0.24088405185623576,0.7036306085761779,0.32965690589362917,0.4927234928138191,0.6725082156945316,0.9489525148289703,0.4071411512508438,0.2984227129337539
0.21323315948064428,0.429305912596401,0.293035695916058,0.21605209740589928,0.6407185628742516,0.7322175732217602,0.18352789745037698,1.0,0.48546995065855186,0.4068047784666566,0.11535380461504584,0.5460730086816683,0.11149008767752029,0.12237464909089088,0.3449467417679991,0.36611441191010335,0.19303204489160938,0.25536289069341334,0.08694754957805327,0.5050378307579899,0.16021653658822843,0.27234927228835454,0.4079887412277827,0.8975060229305363,0.1987033234178374,0.2794952681388012
0.30589230476609974,0.832904884318766,0.4120357987861331,0.21991632460817206,0.8443113772455091,0.6359832635983196,0.26958779010514744,1.0,0.6604843762485184,0.5433842431574172,0.20522083040890657,0.49686072561174344,0.21212414837325616,0.237719641563661,0.5024469823555751,0.5033398332106179,0.2798286670765572,0.338627337588005,0.1443917636374666,0.5838477181974234,0.22817029517047138,0.367983368178725,0.5449287437439058,0.925008055019215,0.29160201220932325,0.38675078864353307
0.2571951988627832,0.6169665809768636,0.35154819463018205,0.2222572725203088,0.7185628742514971,0.6799163179916263,0.2277060549000782,1.0,0.5678068275646233,0.4687494329351278,0.15696660091718548,0.4858029470176439,0.1553133563551816,0.1850620996465039,0.4141379891795967,0.4289099143941097,0.23481028127095985,0.3043993045056521,0.12031942568689578,0.5654260868969276,0.19619251608864907,0.32432432405124456,0.47002091998201045,0.9138208621071991,0.240991226877929,0.28328075709779177
0.18610413142062004,0.416452442159383,0.24460446456125914,0.07728536198672482,0.5928143712574852,0.7845188284518656,0.14403836279057286,1.0,0.4622067750436149,0.3779827612278845,0.08755708214412589,0.7225600477163736,0.08496388500940598,0.059687094222225186,0.30973928499853376,0.3313904918543504,0.16369536035243312,0.20278864567536878,0.05574583945299956,0.39678146976745216,0.12632768030045205,0.22037422052546454,0.379370200815254,0.876348297695007,0.175352151288415,0.32555205047318614
0.4054238034697126,0.8997429305912595,0.5199670815759696,0.0924494478214816,0.8862275449101797,0.5188284518828539,0.38029382770245723,1.0,0.7347491393546325,0.6430303946771511,0.3168163584224872,0.36984994630166157,0.32022271415062353,0.37813971857172896,0.6034792937112357,0.6068392371543496,0.3785922900939238,0.4573105278023367,0.24385469096434528,0.7142864793588808,0.3223754474502669,0.4844074841680145,0.6444270759962102,0.9476037019000799,0.3870508285202408,0.420820189274448
0.30191805231597807,0.794344473007712,0.39890957720399134,0.18210889797409582,0.8023952095808384,0.6380753138075193,0.2667266379937803,1.0,0.6548908576405998,0.5359504007258431,0.2013413431548461,0.49114346141701626,0.20128599338177294,0.235212164404047,0.4813736507774153,0.49278560018133194,0.27634125106826046,0.3412103395191247,0.14521157966597292,0.5940199876593416,0.22660837587778504,0.3659043652594776,0.5374476969060976,0.9244953725352938,0.2870314284210293,0.2813880126182965
0.29377934389797083,0.7223650385604112,0.3896924184754655,0.12518836505809428,0.7904191616766468,0.648535564853546,0.257603683815775,1.0,0.6313368552650854,0.5269559957659156,0.1925415045103076,0.5269092010908898,0.19182038989952951,0.2226746742929244,0.46363187002627826,0.48021753493488367,0.2682553727653144,0.33045351612095963,0.13349949745858128,0.5778359412854335,0.21886137355006552,0.35550935571521564,0.5284657399197502,0.9219872418216615,0.27933447873630496,0.3261829652996846
0.2867618351636251,0.8843187660668379,0.37134039707848987,0.07086452302436512,0.81437125748503,0.6736401673639989,0.238112875077269,1.0,0.6539930948607652,0.5343837895055193,0.18189516885736096,0.6430698481030175,0.18436532007443976,0.19258463543839854,0.47273302049488164,0.4839025653250116,0.258516535961704,0.3014610440003265,0.10895404618493662,0.5178043077293607,0.2006591944917162,0.3305613307881968,0.5361783604871234,0.9155949382987568,0.27634034593899337,0.3242902208201892
0.08125193957534563,0.038560411311053984,0.12050200596646436,0.14991036726926218,0.32934131736526945,0.891213389121333,0.06619680990431087,1.0,0.18987306937434242,0.176083471949191,0.02253336384166316,0.6948705524987737,0.02068551376430458,0.06519127675838426,0.13719424116261428,0.15305238013141248,0.07281632253959622,0.10828392479861973,0.020963398331998416,0.2895131242835868,0.06294818379203115,0.11434511408043707,0.17662704902698606,0.7982515816964113,0.07362518891663863,0.10473186119873817
0.08243320352777472,0.043701799485861184,0.109638926036416,0.027968956402367122,0.281437125748503,0.9079497907949872,0.05640261436983736,1.0,0.16563058711995096,0.18416452442159384,0.020328086287057227,0.7789577264152499,0.01935360222836119,0.08525119834834884,0.1434252668533619,0.15656194042809568,0.06992530215205348,0.08896659611315694,0.01678121304665781,0.19745262075713638,0.053643174305107566,0.09771309779922287,0.1849255345568924,0.7768471249229806,0.07570396042371398,0.10094637223974764
0.22980088694903547,0.48071979434447293,0.32543976957103177,0.3822195926925127,0.6886227544910181,0.7050209205020792,0.20515263962968983,1.0,0.5169325629419755,0.4247512475427189,0.1318615659903807,0.4082181232839017,0.13070207498460618,0.1549721651050307,0.37446702752003297,0.38819508141688996,0.20997616236650415,0.2807039025173538,0.1161988332105442,0.5489172267044901,0.1786514875887566,0.29937629912422575,0.4258554002607025,0.9064972231255572,0.21309078410390503,0.3110410094637224
0.9230176288628834,0.9999999999999999,0.9592428762472998,0.7831220545594093,1.0,0.058577405857732856,0.9233884538370288,1.0,0.9802005266250715,0.9731438076515954,0.9174993824401839,0.03727007457117182,0.9320515201576806,0.9297899093394397,0.9771163641831189,0.9709890313085565,0.9159755207380048,0.9221286235320673,0.8860935191629887,0.9765558263411983,0.8908123545175362,0.9417879415001579,0.9734198206722368,0.9958344371007745,0.9189550325569823,0.6466876971608831
0.20823280910574313,0.6452442159383033,0.2734698076329596,0.0743459537127036,0.658682634730539,0.7656903765690402,0.1599396751659742,1.0,0.5283004532538055,0.4191078179343717,0.10475312198909269,0.7440198337195023,0.10634842232651932,0.0822545972848564,0.36354106085133364,0.3736280082678937,0.1829556987771643,0.2156317988232395,0.06126159703273647,0.398280006253242,0.13829880875535472,0.23908523871553117,0.4206930287066549,0.8847603217085532,0.19803126560645715,0.30347003154574126
0.20131540748601004,0.5372750642673522,0.26892295031375374,0.1371349425873391,0.6467065868263474,0.7677824267782398,0.15754140135792877,1.0,0.5079000263437388,0.4038106759413277,0.10016423396571773,0.6811923103271531,0.10115382417508516,0.07974712012524242,0.3511408944123541,0.36086178380525114,0.1776815064466912,0.2154827205218737,0.06445217613215486,0.4089828956723963,0.13695596893766027,0.23700623680667873,0.40527946419132377,0.8838648175834953,0.19042831964145154,0.38233438485804416
0.4317920174586808,0.8971722365038559,0.546857319205843,0.08532272554389686,0.8742514970059881,0.4832635983263458,0.41404702095886564,1.0,0.7446123568781712,0.6564766369272644,0.34641103890690284,0.3016554581748073,0.3454924064821204,0.4207672475373774,0.6172231023944854,0.6233249500513958,0.4052866007764596,0.4975666512223079,0.2870393768774063,0.7553560616886603,0.3538818144475089,0.5197505196496903,0.6576804156976955,0.9530816928423782,0.40917115278489236,0.6302839116719242
0.13219645020171583,0.14652956298200515,0.17438535130130647,0.153675623577975,0.4431137724550898,0.8410041841004272,0.10099584932370453,1.0,0.30535680991889624,0.2788870406774535,0.04921130104235439,0.6732544500201683,0.04480181175485018,0.0050070265272265406,0.21489398119212827,0.23904308030699006,0.11579358131504466,0.15583453764840285,0.038528132733266315,0.349075987690943,0.09186765252430407,0.1642411639344747,0.27989627646417903,0.8437495288950712,0.12243323955387776,0.13438485804416403
0.17156357302313474,0.313624678663239,0.23699207900421768,0.24149252469841823,0.5808383233532934,0.7887029288702934,0.1393889951151122,1.0,0.41876598103583745,0.3454528958112808,0.07874632160375626,0.5642126161747423,0.07651986561831985,0.05467213990299719,0.2906174121637298,0.3069854377136335,0.15285834896050784,0.20168818721168771,0.06333285012194226,0.4218304817633337,0.12370068266729262,0.21621621569736474,0.34659061546330944,0.8743161150151268,0.15964040844290092,0.29463722397476344
0.5132041284174067,0.9383033419023136,0.633206460240716,0.0637789704573246,0.9101796407185629,0.40167364016735974,0.5014313506185616,1.0,0.7954287734804698,0.7246756388930893,0.4402829671641288,0.22453954382623176,0.4444913271616315,0.5185597955797969,0.6908611592001239,0.6952662059322494,0.4863389708064072,0.5754355366646394,0.3840064725311807,0.8105845806686836,0.43212057195391496,0.600831600157304,0.7257663063990134,0.9640430118336213,0.4892224113138906,0.5097791798107255
0.35551540147958316,0.7069408740359896,0.4623804135377019,0.19668761050727354,0.8083832335329342,0.5585774058577329,0.336924846241433,1.0,0.6655734153804153,0.5744684711931045,0.2608262172869628,0.33503079443499184,0.25202155426856987,0.3304972352868525,0.5123328524678534,0.534757116335846,0.3310019568596634,0.4280724022339517,0.22006013667667573,0.704603820786369,0.2888445513760929,0.4449064448686339,0.57560902359104,0.940798939799494,0.33263135732478066,0.31167192429022084
0.11867197901754878,0.12339331619537275,0.1465692829955766,0.023977130362116232,0.3712574850299401,0.8765690376569069,0.07766000520035304,1.0,0.24968162780167533,0.26131559050355363,0.0367695201583242,0.7953781545276073,0.03519642958016136,0.04763872801498102,0.20076767476384041,0.2207025401123604,0.09937256923500123,0.11628222476945557,0.02566216138986022,0.2302792852681816,0.07122528020656071,0.12889812845279888,0.26248141471409736,0.8142810120769945,0.11074172240719195,0.19305993690851733
0.173966143773838,0.3676092544987146,0.23244522168501183,0.14600769682734216,0.5568862275449102,0.7970711297071205,0.13415185474714392,1.0,0.42556291534046264,0.35634054135793136,0.07817052124586141,0.6949231528595576,0.07712826068971994,0.04464212695148858,0.3006547081277907,0.3155243560942956,0.1527946980363171,0.19041361372317497,0.052449740158121136,0.38330316724561136,0.11848483070242355,0.20790020806195514,0.35764762071929485,0.8701923170843506,0.16329600238501818,0.1697160883280757
0.3304135424904648,0.820051413881748,0.43335047834584917,0.1540022547914318,0.8502994011976048,0.6108786610878667,0.29316988520999265,1.0,0.6846326733942388,0.5756479661273249,0.23155242658029196,0.48872846034669015,0.23500862512964427,0.26780968041818687,0.5220376560994563,0.5313206365153311,0.3034079826901125,0.3642875839236106,0.16248186684647112,0.6106569803670439,0.2472165170275611,0.3929313931057438,0.5772567829231072,0.9305951130444609,0.3165975208440824,0.497160883280757
0.3585336309851541,0.9742930591259639,0.4672564550972122,0.087691210812093,0.8862275449101797,0.5815899581589861,0.32170790841346614,1.0,0.7102539101516201,0.609907757447452,0.2628323132970947,0.4974129577877122,0.2701564662038312,0.30291467359194063,0.5676725314811331,0.5679853648934317,0.3308270988359323,0.39071794040470353,0.17670161397951886,0.6350731737048269,0.2701934550006846,0.4220374218504675,0.6115620127679439,0.9365351441817664,0.3451950488344848,0.6145110410094636
0.18769583454296096,0.4215938303341902,0.24999485649624528,0.16112597795102984,0.5928143712574852,0.7782426778242666,0.14841424416053706,1.0,0.46205703086504013,0.3778194465446847,0.08989695527150278,0.6556307203152236,0.08785771613716319,0.06720963001411981,0.31902209567937356,0.3356668652860779,0.1660769455355964,0.20930708482172114,0.061803717167319694,0.4178001423687815,0.13028969348434183,0.22661122625202174,0.37915093148034174,0.8792176776852914,0.1763695434254727,0.20378548895899054
0.23046159390547885,0.6760925449871464,0.3091862977059973,0.14256061967230546,0.7125748502994013,0.7301255230125605,0.18789990635444329,1.0,0.562832938246614,0.4468168758505973,0.12739498329708748,0.6430039786832815,0.12906638860995284,0.12488212625050485,0.39394753852145936,0.40330390970928676,0.20591974972032037,0.2507977988531318,0.08204444329045756,0.46514229404434443,0.16161414627467074,0.27442827419720695,0.4483348010718383,0.8983233006036174,0.2186390097327781,0.4246056782334384
0.2260118326609472,0.6555269922879177,0.3064293796934472,0.15496197254716454,0.7065868263473055,0.7322175732217602,0.1857419290844787,1.0,0.5512084253768861,0.43768939966732195,0.12392848800383993,0.6317163986535188,0.12579413030050632,0.12237464909089088,0.3885915510447841,0.3963464741074957,0.20229106706931801,0.24917633280408621,0.08130469321567106,0.46834517111495366,0.16021653658822843,0.27234927228835454,0.4391452513699939,0.8975793335279998,0.21374293947014333,0.21955835962145112
0.15420499934930376,0.27249357326478146,0.2060487604155951,0.12414276346910705,0.5269461077844312,0.8221757322175733,0.11550257954790737,1.0,0.3790084724460307,0.322661424466959,0.06280901159405268,0.6994219475227907,0.06170965831378563,0.014552088096962736,0.2666753924026502,0.28245016724599376,0.13424838303565542,0.16683835581579745,0.04390933996753334,0.33745644970697297,0.1031199264518905,0.18295218313493633,0.3238914430970714,0.856243727906153,0.14426538400759834,0.294006309148265
0.6719589961258547,0.9999999999999999,0.7922641703528445,0.3663327194229697,0.9760479041916168,0.2698744769874395,0.6614920436653102,1.0,0.8978741580824089,0.8618176319370936,0.6345411498845601,0.20189947225721527,0.6689818576120843,0.6765323170182155,0.8575357343642233,0.8408003613511561,0.649578610774141,0.6913720837275861,0.5280519215376167,0.8687842483243771,0.579434892318526,0.7318087315293502,0.8629622152129024,0.9782662257984408,0.661830627634315,0.6037854889589904
0.15345419598970897,0.26992287917737784,0.20010287007509517,0.0964570873929349,0.49700598802395207,0.8263598326359727,0.11257975243507597,1.0,0.36630503157086924,0.3230243459851807,0.06151545111149198,0.7212146689378955,0.05966934526761487,0.009537029464682103,0.2640892460127841,0.28082895304070177,0.13285692363309673,0.1639457002407097,0.04226499018573303,0.33349631055897755,0.10059953445611569,0.1787941783068365,0.32429397257927983,0.8536251734595797,0.1438280191831307,0.14826498422712933
0.2180232849148589,0.5475578406169666,0.3009566916983849,0.17650872675172347,0.6886227544910181,0.7343096234309598,0.1829918900083633,1.0,0.5286917077151779,0.4199969756540148,0.11813913684232367,0.5800338729690924,0.11835703145196177,0.11986717193127688,0.3661410614839534,0.37907405407151784,0.19611297003384057,0.24933709976404236,0.08473657940146513,0.48157606012497595,0.15882186100189744,0.2702702703795022,0.4213150033008422,0.8968132599215124,0.20470376876492163,0.28391167192429023
0.5741343237263873,0.9999999999999999,0.7012653019236704,0.2065304430924178,0.9760479041916168,0.357740585774053,0.557280809926929,1.0,0.848217224934744,0.7950884621200665,0.5170695672767263,0.2756841782674846,0.543662825761014,0.571217337496954,0.7888407781836144,0.7699848254468076,0.5482696773210552,0.6064267694042271,0.405660905431168,0.8185933557946881,0.4780910744674609,0.6444906442847844,0.7964141227330722,0.9691512355771209,0.5602818234954158,0.725552050473186
0.37722362928333314,0.9999999999999999,0.4964509824092172,0.006036951860066608,0.9041916167664672,0.5627615062761322,0.34070484312399957,1.0,0.7268975191106554,0.6321608952064116,0.2840765700032445,0.5259144020614832,0.2997995695775766,0.32548217665457185,0.6059892556266553,0.5943637163696703,0.3491354429708714,0.4047257438298254,0.17995723390712437,0.6485508697626773,0.28541263227901337,0.4407484400405341,0.6338459997031878,0.9400479130223467,0.36444340030599437,0.5337539432176656
0.22160211426226062,0.7352185089974292,0.28342763090217055,0.01301671735630476,0.6766467065868265,0.7552301255230134,0.16896948111668053,1.0,0.5661746238213986,0.4441312566157568,0.11551663789116154,0.8002743125370397,0.11612738892730858,0.09479208739597902,0.38248738319381625,0.39463444682985144,0.1945435252658921,0.22627039431402327,0.06158504512488243,0.4055657117688304,0.1450589754122411,0.24948024927018814,0.44584499425836766,0.8890133331616242,0.212003822605626,0.35331230283911674
0.25626420269688566,0.8508997429305911,0.3327435449027878,0.03156244504457099,0.7604790419161678,0.7112970711297066,0.20545431586327936,1.0,0.62381000587636,0.4939906245274459,0.1498503264888043,0.7245909206183829,0.152566234546419,0.1474496293131361,0.4354922433174385,0.44487664048439984,0.2284685812443499,0.26552550867700864,0.08370316816193292,0.467343690339976,0.17434618469182173,0.29313929238727354,0.49575915227240824,0.904581509175651,0.24619060597964987,0.21892744479495266
0.3162383750613156,0.8791773778920308,0.42528546445838905,0.0961078264710333,0.8502994011976048,0.6255230125522928,0.27943443554523206,1.0,0.670941030185846,0.5573506729169817,0.21620024656615222,0.5536947139464943,0.22562609130836433,0.2502571316747836,0.522689741770574,0.5193582972905397,0.2897251735090347,0.347215819008978,0.1396532978657318,0.5940866857803221,0.23603563953602102,0.37837837772298705,0.5589265997659151,0.9273568441541533,0.30217299970459877,0.3091482649842271
0.3237113711671488,0.9974293059125963,0.42814525254603436,0.005328069426854921,0.8862275449101797,0.6276150627614925,0.2796933552268972,1.0,0.6862729925072247,0.5776440344775442,0.22276517672684815,0.6409569368107593,0.23393801587465327,0.2477496545151696,0.5431590275292365,0.5352719727037972,0.2954035653483861,0.3424478043908733,0.12718113267674785,0.5726329860883925,0.23445415957592486,0.37629937581413464,0.5794169324039246,0.9268962798583283,0.3125018459684497,0.27444794952681384
