Subgraph centrality,GGC Values,DIL Centrality,H-GSM_1,Extended Improved Gravity Index Values,Gravity Index Centrality,MCGM Values,Global Relative Change in Avg Degree,Constraint Coefficients,GSM,I-GSM Values,Betweenness Centrality,Local Gravity Model Centrality,Volume Centrality,Second order centrality,Semi local centrality,Eigenvector Centrality,Node H-Index,HVGc Index,Local-Global Centrality,Improved Gravity Index Values,MDD Value,Closeness Centrality,Eccentricity Centrality,Isolating Centrality,Average Spreading Ability
0.02232528382580734,0.05263157894736842,0.0,0.3975977328203668,0.2602739726027397,0.1111111111111111,0.08953074182356682,0.0,0.0,0.5095736870077916,0.29087922692113394,0.0,0.038461538461538464,0.25,0.684770194199053,0.1730769230769231,0.261786935112321,0.0,0.02986847197577499,0.09526680605695836,0.0823529411764706,0.0,0.6512754588600405,0.5454545330909086,0.0,0.44174757281553395
0.6351889007705214,0.6390977443609023,0.6026365348022599,0.453994838967114,0.639269406392694,0.7142857142857142,0.21568624868702044,0.6468085002147579,0.8888888893333333,0.4466675430309681,0.48322231332212456,0.11835748810677905,0.6153846153846154,0.5625,0.28449824106690813,0.46153846153846156,0.017525425663357196,0.5,0.47059985917862324,0.624268584509994,0.6235294117647059,0.7777777777777777,0.18235718042110594,0.09677420232258083,0.375,0.35728155339805817
0.679059808494747,0.7969924812030076,0.8286252353672318,0.42428221529884347,0.5981735159817352,0.7777777777777777,0.2531429491498762,0.6468085002147579,0.8888888893333333,0.4005278087617161,0.5919436777153166,0.10024154539478315,0.8461538461538463,0.625,0.27069845690162553,0.653846153846154,0.016524452185806077,0.5,0.6276746260998997,0.610793868398368,0.788235294117647,0.6111111111111112,0.12555527421229296,0.06249999149999974,0.0,0.3281553398058252
0.021619301795555157,0.045112781954887216,0.0,0.13325658800272944,0.2054794520547945,0.1111111111111111,0.020876718771219292,0.0,0.0,0.22294037780112186,0.16346019340271017,0.0,0.038461538461538464,0.1875,0.1844455498910078,0.1346153846153846,0.0063023337106375265,0.0,0.02090793038791395,0.03269014438788373,0.07058823529411767,0.0,0.11804600611596971,0.06249999149999974,0.0,0.22038834951456304
0.3381097717684831,0.39849624060150374,0.26365348395480226,0.4175674634308728,0.3835616438356164,0.20634920634920634,0.11198302425768875,0.2936170318337707,0.6666666666666666,0.44747492666795474,0.5140298793954248,0.14311594221063723,0.38461538461538464,0.5625,0.45976884775267113,0.40384615384615385,0.04901975783302365,0.5,0.33066767490468346,0.37623969592036105,0.24705882352941178,0.5555555555555556,0.29682320172961174,0.17241380013793117,0.0,0.4669902912621358
0.5856344164154348,0.3458646616541353,0.3766478342372881,0.33714978261982886,0.1963470319634703,0.14285714285714285,0.08918007357326965,0.6468085002147579,0.8888888893333333,0.2925328997619945,0.2294831810330042,0.097222222946407,0.38461538461538464,0.125,0.35164531413019984,0.19230769230769232,0.02692545937860032,0.0,0.255349252605754,0.5618823767906913,0.09411764705882353,0.6111111111111112,0.22185517747349426,0.13333331519999958,0.75,0.35145631067961164
0.02019850527807432,0.03007518796992481,0.0,0.0969915200465794,0.0,0.015873015873015872,0.008056095968144716,0.0,0.0,0.10412435210883608,0.09481394930185577,0.0,0.038461538461538464,0.0625,0.24682174735706308,0.038461538461538464,0.009955119202014863,0.0,0.011947388791933813,0.02347821108930495,0.047058823529411764,0.0,0.1527654960622764,0.09677420232258083,0.0,0.0
0.02019850527807432,0.03007518796992481,0.0,0.0969915200465794,0.0,0.015873015873015872,0.008056095968144716,0.0,0.0,0.10412435210883608,0.09481394930185577,0.0,0.038461538461538464,0.0625,0.24682174735706308,0.038461538461538464,0.009955119202014863,0.0,0.011947388791933813,0.02347821108930495,0.047058823529411764,0.0,0.1527654960622764,0.09677420232258083,0.0,0.06213592233009707
0.02089058775879682,0.03759398496240601,0.0,0.1663175491791289,0.0228310502283105,0.015873015873015872,0.015602229160552913,0.0,0.0,0.1211145095662185,0.12451026656368386,0.0,0.038461538461538464,0.125,0.3255004672336219,0.05769230769230768,0.040791133793516884,0.0,0.02090793038791395,0.03943496570679572,0.05882352941176472,0.0,0.3570284957441421,0.5454545330909086,0.0,0.14951456310679606
0.02089058775879682,0.03759398496240601,0.0,0.1663175491791289,0.0228310502283105,0.015873015873015872,0.015602229160552913,0.0,0.0,0.1211145095662185,0.12451026656368386,0.0,0.038461538461538464,0.125,0.3255004672336219,0.05769230769230768,0.040791133793516884,0.0,0.02090793038791395,0.03943496570679572,0.05882352941176472,0.0,0.3570284957441421,0.5454545330909086,0.0,0.10873786407766989
0.2949304135941688,0.24812030075187969,0.18832391717514124,0.18205065238585938,0.319634703196347,0.1746031746031746,0.0681191218041429,0.2936170318337707,0.6666666666666666,0.22624672454643657,0.2327862439050265,0.048913043718041116,0.23076923076923078,0.3125,0.17394248098493237,0.19230769230769232,0.007113423771008492,0.0,0.17308436270017935,0.26030695604724774,0.12941176470588234,0.38888888888888884,0.06917797991209107,0.03030301072727215,0.25,0.23106796116504852
0.6351889007705214,0.6390977443609023,0.6026365348022599,0.453994838967114,0.639269406392694,0.7142857142857142,0.21568624868702044,0.6468085002147579,0.8888888893333333,0.4466675430309681,0.48322231332212456,0.11835748810677905,0.6153846153846154,0.5625,0.28449824106690813,0.46153846153846156,0.017525425663357196,0.5,0.47059985917862324,0.624268584509994,0.6235294117647059,0.7777777777777777,0.18235718042110594,0.09677420232258083,0.375,0.39805825242718446
0.0,0.0,0.0,0.0,0.0136986301369863,0.015873015873015872,0.0,0.0,0.0,0.03715104384842305,0.0,0.0,0.0,0.0,0.08089069574180097,0.0,0.002255926350319425,0.0,0.0,0.0,0.0,0.0,0.017666192711478068,0.0,0.0,0.006796116504854288
0.021619301795555157,0.045112781954887216,0.0,0.13325658800272944,0.2054794520547945,0.1111111111111111,0.020876718771219292,0.0,0.0,0.22294037780112186,0.16346019340271017,0.0,0.038461538461538464,0.1875,0.1844455498910078,0.1346153846153846,0.0063023337106375265,0.0,0.02090793038791395,0.03269014438788373,0.07058823529411767,0.0,0.11804600611596971,0.06249999149999974,0.0,0.254368932038835
0.34180675317913867,0.44360902255639095,0.26365348395480226,0.8140553573098264,0.6894977168949772,0.6507936507936507,0.48804983529828605,0.2936170318337707,0.6666666666666666,0.850976536577986,0.7622517134725091,0.3719806760475478,0.38461538461538464,0.75,0.9219592827398605,0.6346153846153847,0.6286030626968458,0.5,0.419308287984196,0.5477202680936655,0.6941176470588235,0.5555555555555556,0.9683774501210858,0.8888889153333339,0.0,0.9582524271844659
0.661277260477172,0.8195488721804511,0.7532956685875707,0.9157816063044026,0.9817351598173514,0.9365079365079365,0.8365615991824865,0.6468085002147579,0.8888888893333333,0.9492693318289351,0.8483925446217131,0.5386473433826928,0.7307692307692308,0.875,0.9568675386918449,0.7692307692307693,0.8917224091662754,0.5,0.8312900651646431,0.9438011139438485,0.8117647058823529,0.7777777777777777,0.9504216902670382,0.7894736949473684,0.0,0.8990291262135921
0.3411153425992235,0.42857142857142855,0.26365348395480226,0.7662485925572093,0.6438356164383561,0.6825396825396826,0.5120277431246502,0.2936170318337707,0.6666666666666666,0.8453407344549733,0.7228892890548912,0.5028180349536293,0.38461538461538464,0.6875,0.9051982631126523,0.6153846153846154,0.6656726742420881,0.5,0.3897614170118191,0.5261899101595584,0.6705882352941177,0.5555555555555556,0.9034118281035948,0.7000000068000001,0.0,0.9174757281553398
0.6612638700593103,0.8195488721804511,0.7532956685875707,0.872983650128371,0.9726027397260273,0.9365079365079365,0.7815011494783494,0.6468085002147579,0.8888888893333333,0.9300667023562106,0.821000139553681,0.6652576488556129,0.7307692307692308,0.875,0.9192113243940203,0.7500000000000001,0.821702077690768,0.5,0.8312900651646431,0.9150582294787559,0.8117647058823529,0.7777777777777777,0.8633658609428463,0.6190476368571431,0.0,0.9805825242718447
0.022300938577387797,0.05263157894736842,0.0,0.3730956897492721,0.2420091324200913,0.1111111111111111,0.07476371902156073,0.0,0.0,0.4874535886473803,0.2713547557036227,0.0,0.038461538461538464,0.25,0.6722979349773256,0.1346153846153846,0.2135074289248427,0.0,0.02986847197577499,0.0892258190454211,0.0823529411764706,0.0,0.6015685968978659,0.4782608754782609,0.0,0.5271844660194174
