Starting Node,Average Spreading Ability,Node,Rank
1140,2.88,1140,647.0
1141,7.01,1141,328.0
1142,4.79,1142,481.0
1143,2.27,1143,705.0
1144,1.62,1144,769.0
1145,7.36,1145,302.0
1146,5.11,1146,456.0
1147,2.81,1147,654.0
1148,7.32,1148,306.0
1149,8.36,1149,244.0
1150,15.93,1150,68.0
1151,16.83,1151,56.0
1152,8.82,1152,220.0
1153,8.0,1153,266.0
1154,6.53,1154,358.0
1155,20.16,1155,28.0
1156,3.98,1156,547.0
1157,6.17,1157,385.0
1158,11.49,1158,138.0
1159,7.69,1159,280.0
1160,7.83,1160,273.0
1161,7.34,1161,304.0
1162,9.64,1162,193.0
1163,4.6,1163,496.0
1164,5.31,1164,442.0
1165,2.84,1165,651.0
1166,10.74,1166,162.0
1167,15.78,1167,73.0
1168,7.06,1168,323.0
1169,9.17,1169,211.0
1170,10.92,1170,155.0
1171,8.55,1171,233.0
1172,14.63,1172,93.0
1173,16.72,1173,57.0
1174,15.25,1174,83.0
1175,2.58,1175,674.0
1176,3.28,1176,611.0
1177,6.63,1177,352.0
1178,8.36,1178,244.0
1179,9.27,1179,205.0
1180,7.46,1180,296.0
1181,8.09,1181,259.0
1182,9.23,1182,206.0
1183,9.51,1183,198.0
1184,7.27,1184,310.0
1185,15.41,1185,77.0
1186,12.76,1186,117.0
1187,10.09,1187,182.0
1188,6.24,1188,382.0
1189,7.39,1189,301.0
1190,6.66,1190,350.0
1191,7.33,1191,305.0
1192,11.19,1192,146.0
1193,8.44,1193,238.0
1194,7.11,1194,320.0
1195,3.44,1195,597.0
1196,3.45,1196,596.0
1197,2.74,1197,660.0
1198,13.41,1198,106.0
1199,9.22,1199,207.0
1200,12.35,1200,120.0
1201,5.93,1201,404.0
1202,1.77,1202,755.0
1203,2.72,1203,662.0
1204,6.44,1204,364.0
1205,2.75,1205,659.0
1206,1.49,1206,780.0
1207,2.31,1207,701.0
1208,3.05,1208,632.0
1209,4.68,1209,489.0
1210,4.16,1210,534.0
1211,2.22,1211,710.0
1212,2.13,1212,719.0
1213,1.7,1213,761.0
1214,2.5,1214,682.0
1215,6.56,1215,357.0
1216,2.94,1216,641.0
1217,5.22,1217,448.0
1218,2.14,1218,718.0
1219,5.61,1219,422.0
1220,1.68,1220,763.0
1221,2.63,1221,669.0
1222,5.09,1222,458.0
1223,2.09,1223,723.0
1224,10.46,1224,171.0
1225,8.63,1225,228.0
1226,2.73,1226,661.0
1227,5.09,1227,458.0
1228,9.12,1228,213.0
1229,8.55,1229,233.0
1230,2.62,1230,670.0
1231,1.89,1231,743.0
1232,4.43,1232,512.0
1233,1.34,1233,794.0
1234,16.49,1234,62.0
1235,5.15,1235,454.0
1236,2.29,1236,703.0
1237,5.15,1237,454.0
1238,2.59,1238,673.0
1239,2.21,1239,711.0
1240,2.38,1240,694.0
1241,2.1,1241,722.0
1242,4.47,1242,508.0
1243,5.04,1243,462.0
1244,3.13,1244,625.0
1245,1.23,1245,805.0
1246,5.6,1246,423.0
1247,6.85,1247,336.0
1248,4.3,1248,522.0
1249,1.96,1249,736.0
1250,1.65,1250,766.0
1251,5.2,1251,450.0
1252,5.17,1252,452.0
1253,3.19,1253,619.0
1254,3.72,1254,571.0
1255,2.93,1255,642.0
1256,3.74,1256,569.0
1257,5.49,1257,430.0
1258,4.47,1258,508.0
1259,2.09,1259,723.0
1260,4.66,1260,491.0
1261,2.01,1261,731.0
1262,6.0,1262,398.0
1263,1.57,1263,773.0
1264,5.67,1264,420.0
1265,7.62,1265,285.0
1266,2.72,1266,662.0
1267,1.63,1267,768.0
1268,2.88,1268,647.0
1269,4.25,1269,527.0
1270,6.52,1270,359.0
1271,3.19,1271,619.0
1272,2.99,1272,637.0
1273,2.96,1273,640.0
1274,2.15,1274,717.0
1275,2.07,1275,725.0
1276,3.31,1276,608.0
1277,2.41,1277,691.0
1278,1.78,1278,754.0
1279,1.3,1279,798.0
1280,5.11,1280,456.0
1281,3.57,1281,585.0
1282,4.14,1282,535.0
1283,2.5,1283,682.0
1284,3.47,1284,594.0
1285,3.2,1285,618.0
1286,4.45,1286,510.0
1287,13.34,1287,107.0
1288,4.86,1288,476.0
1289,10.74,1289,162.0
1290,11.75,1290,131.0
1291,7.32,1291,306.0
1292,19.99,1292,30.0
1293,11.26,1293,143.0
1294,9.07,1294,214.0
1295,5.34,1295,439.0
1296,6.67,1296,349.0
1297,6.66,1297,350.0
1298,8.49,1298,236.0
1299,1.23,1299,805.0
1300,2.5,1300,682.0
1301,6.07,1301,392.0
1302,1.16,1302,812.0
1303,2.57,1303,675.0
1304,1.79,1304,753.0
1305,2.69,1305,664.0
1306,1.35,1306,793.0
1307,3.52,1307,590.0
1308,1.23,1308,805.0
1309,5.54,1309,425.0
1310,3.33,1310,607.0
1311,2.88,1311,647.0
1312,19.29,1312,35.0
1313,7.86,1313,271.0
1314,1.93,1314,739.0
1315,14.35,1315,95.0
1316,4.1,1316,538.0
1317,9.72,1317,191.0
1318,4.97,1318,468.0
1319,3.17,1319,621.0
1320,6.28,1320,378.0
1321,4.17,1321,533.0
1322,9.48,1322,199.0
1323,6.25,1323,381.0
1324,6.77,1324,342.0
1325,8.13,1325,255.0
1326,3.53,1326,589.0
1327,1.12,1327,816.0
1328,2.92,1328,643.0
1329,1.86,1329,746.0
1330,1.89,1330,743.0
1331,11.33,1331,142.0
1332,3.72,1332,571.0
1333,4.51,1333,505.0
1334,8.13,1334,255.0
1335,3.07,1335,630.0
1336,2.18,1336,714.0
1337,11.01,1337,153.0
1338,6.48,1338,361.0
1339,10.82,1339,158.0
1340,17.5,1340,47.0
1341,7.68,1341,281.0
1342,7.03,1342,326.0
1343,20.5,1343,26.0
1344,2.14,1344,718.0
1345,8.1,1345,258.0
1346,2.39,1346,693.0
1347,3.93,1347,551.0
1348,3.66,1348,576.0
1349,2.37,1349,695.0
1350,7.35,1350,303.0
1351,3.87,1351,557.0
1352,2.45,1352,687.0
1353,3.82,1353,561.0
1354,4.37,1354,517.0
1355,1.29,1355,799.0
1356,1.26,1356,802.0
1357,2.89,1357,646.0
1358,2.86,1358,649.0
1359,2.33,1359,699.0
1360,12.94,1360,114.0
1361,5.09,1361,458.0
1362,5.74,1362,415.0
1363,6.19,1363,384.0
1364,12.34,1364,121.0
1365,4.6,1365,496.0
1366,4.99,1366,467.0
1367,4.5,1367,506.0
1368,4.41,1368,514.0
1369,3.36,1369,605.0
1370,6.39,1370,368.0
1371,4.57,1371,499.0
1372,7.24,1372,311.0
1373,1.48,1373,781.0
1374,1.3,1374,798.0
1375,5.06,1375,460.0
1376,6.76,1376,343.0
1377,3.81,1377,562.0
1378,6.73,1378,345.0
1379,6.61,1379,354.0
1380,1.29,1380,799.0
1381,4.26,1381,526.0
1382,2.06,1382,726.0
1383,4.25,1383,527.0
1384,3.99,1384,546.0
1385,2.83,1385,652.0
1386,7.58,1386,288.0
1387,5.65,1387,421.0
1388,6.83,1388,338.0
1389,8.45,1389,237.0
1390,7.29,1390,308.0
1391,6.05,1391,393.0
1392,5.86,1392,408.0
1393,4.21,1393,530.0
1394,2.38,1394,694.0
1395,3.64,1395,578.0
1396,4.59,1396,497.0
1397,2.55,1397,677.0
1398,2.69,1398,664.0
1399,2.5,1399,682.0
1400,9.2,1400,209.0
1401,6.19,1401,384.0
1402,2.49,1402,683.0
1403,4.56,1403,500.0
1404,1.93,1404,739.0
1405,3.24,1405,615.0
1406,6.39,1406,368.0
1407,6.64,1407,351.0
1408,5.34,1408,439.0
1409,7.98,1409,267.0
1410,11.18,1410,147.0
1411,10.34,1411,173.0
1412,9.38,1412,201.0
1413,1.69,1413,762.0
1414,8.21,1414,250.0
1415,6.25,1415,381.0
1416,7.46,1416,296.0
1417,2.85,1417,650.0
1418,5.52,1418,427.0
1419,7.72,1419,279.0
1420,7.41,1420,299.0
1421,8.06,1421,261.0
1422,5.44,1422,434.0
1423,7.52,1423,292.0
1424,2.06,1424,726.0
1425,5.68,1425,419.0
1426,3.56,1426,586.0
1427,4.86,1427,476.0
1428,3.49,1428,592.0
1429,4.17,1429,533.0
1430,3.11,1430,627.0
1431,7.8,1431,275.0
1432,4.87,1432,475.0
1433,3.77,1433,566.0
1434,5.88,1434,406.0
1435,3.27,1435,612.0
1436,4.02,1436,543.0
1437,9.2,1437,209.0
1438,8.09,1438,259.0
1439,3.58,1439,584.0
1440,1.07,1440,821.0
1441,3.73,1441,570.0
1442,3.36,1442,605.0
1443,8.07,1443,260.0
1444,5.54,1444,425.0
1445,1.11,1445,817.0
1446,1.94,1446,738.0
1447,2.47,1447,685.0
1448,1.88,1448,744.0
1449,2.72,1449,662.0
1450,1.26,1450,802.0
1451,4.25,1451,527.0
1452,5.18,1452,451.0
1453,6.69,1453,347.0
1454,1.9,1454,742.0
1455,2.84,1455,651.0
1456,3.55,1456,587.0
1457,1.92,1457,740.0
1458,2.61,1458,671.0
1459,6.26,1459,380.0
1460,10.37,1460,172.0
1461,6.78,1461,341.0
1462,4.84,1462,477.0
1463,4.43,1463,512.0
1464,6.4,1464,367.0
1465,7.23,1465,312.0
1466,1.4,1466,788.0
1467,2.72,1467,662.0
1468,4.27,1468,525.0
1469,4.39,1469,515.0
1470,4.93,1470,471.0
1471,1.92,1471,740.0
1472,1.48,1472,781.0
1473,2.43,1473,689.0
1474,1.78,1474,754.0
1475,7.06,1475,323.0
1476,5.01,1476,465.0
1477,6.16,1477,386.0
1478,6.6,1478,355.0
1479,6.83,1479,338.0
1480,6.39,1480,368.0
1481,3.2,1481,618.0
1482,8.51,1482,235.0
1483,5.73,1483,416.0
1484,1.68,1484,763.0
1485,1.95,1485,737.0
1486,8.02,1486,264.0
1487,3.23,1487,616.0
1488,2.35,1488,697.0
1489,4.97,1489,468.0
1490,5.03,1490,463.0
1491,7.18,1491,315.0
1492,6.01,1492,397.0
1493,1.13,1493,815.0
1494,2.37,1494,695.0
1495,3.54,1495,588.0
1496,3.75,1496,568.0
1497,3.49,1497,592.0
1498,3.88,1498,556.0
1499,2.92,1499,643.0
1500,2.14,1500,718.0
1501,3.09,1501,628.0
1502,3.49,1502,592.0
1503,8.0,1503,266.0
1504,5.3,1504,443.0
1505,3.46,1505,595.0
1506,1.38,1506,790.0
1507,1.78,1507,754.0
1508,2.82,1508,653.0
1509,3.98,1509,547.0
1510,4.44,1510,511.0
1511,4.82,1511,478.0
1512,3.96,1512,548.0
1513,2.38,1513,694.0
1514,1.69,1514,762.0
1515,5.18,1515,451.0
1516,2.11,1516,721.0
1517,2.9,1517,645.0
1518,2.81,1518,654.0
1519,4.46,1519,509.0
1520,3.91,1520,553.0
1521,4.64,1521,492.0
1522,6.02,1522,396.0
1523,2.0,1523,732.0
1524,3.14,1524,624.0
1525,1.16,1525,812.0
1526,1.73,1526,758.0
1527,1.32,1527,796.0
1528,3.5,1528,591.0
1529,4.31,1529,521.0
1530,4.51,1530,505.0
1531,2.53,1531,679.0
1532,2.86,1532,649.0
1533,3.43,1533,598.0
1534,2.05,1534,727.0
1535,2.14,1535,718.0
1536,4.63,1536,493.0
1537,3.96,1537,548.0
1538,1.57,1538,773.0
1539,2.66,1539,667.0
1540,1.56,1540,774.0
1541,2.61,1541,671.0
1542,5.98,1542,400.0
1543,4.5,1543,506.0
1544,3.78,1544,565.0
1545,7.84,1545,272.0
1546,4.01,1546,544.0
1547,1.07,1547,821.0
1548,1.59,1548,771.0
1549,1.37,1549,791.0
1550,2.94,1550,641.0
1551,1.7,1551,761.0
1552,3.54,1552,588.0
1553,4.16,1553,534.0
1554,3.59,1554,583.0
1555,2.83,1555,652.0
1556,3.37,1556,604.0
1557,1.4,1557,788.0
1558,1.5,1558,779.0
1559,2.8,1559,655.0
1560,4.35,1560,519.0
1561,3.23,1561,616.0
1562,1.2,1562,808.0
1563,1.54,1563,776.0
1564,1.97,1564,735.0
1565,3.41,1565,600.0
1566,2.26,1566,706.0
1567,2.34,1567,698.0
1568,1.34,1568,794.0
1569,1.94,1569,738.0
1570,2.18,1570,714.0
1571,4.09,1571,539.0
1572,2.81,1572,654.0
1573,4.42,1573,513.0
1574,2.07,1574,725.0
1575,2.46,1575,686.0
1576,1.95,1576,737.0
1577,1.09,1577,819.0
1578,1.51,1578,778.0
1579,1.21,1579,807.0
1580,4.25,1580,527.0
1581,3.14,1581,624.0
1582,2.86,1582,649.0
1583,1.26,1583,802.0
1584,2.18,1584,714.0
1585,1.43,1585,785.0
1586,2.39,1586,693.0
1587,4.79,1587,481.0
1588,2.77,1588,657.0
1589,2.62,1589,670.0
1590,2.48,1590,684.0
1591,1.51,1591,778.0
1592,1.83,1592,749.0
1593,2.26,1593,706.0
1594,2.07,1594,725.0
1595,1.26,1595,802.0
1596,1.24,1596,804.0
1597,1.66,1597,765.0
1598,1.5,1598,779.0
1599,1.39,1599,789.0
1600,1.62,1600,769.0
1601,1.95,1601,737.0
1602,1.78,1602,754.0
1603,1.86,1603,746.0
1604,1.59,1604,771.0
1605,3.05,1605,632.0
1606,1.42,1606,786.0
1607,1.93,1607,739.0
1608,1.82,1608,750.0
1609,1.29,1609,799.0
1610,1.22,1610,806.0
1611,1.39,1611,789.0
1612,1.8,1612,752.0
1613,1.51,1613,778.0
