DIL Centrality,Clustering Coefficient,HVGc Index,Isolating Centrality,Gravity Index Centrality,Local Gravity Model Centrality,MCGM Values,Constraint Coefficients,Clustered Local Degree,Coreness Centrality,LGC Scores,Global Relative Change in Avg Clustering,Density Centrality,DNC Scores,Gravity Model Centrality,EHCC Value,Societal Capital Scores,GGC Values,Eigenvector Centrality,Degree Centrality,Extended Improved Gravity Index Values,Betweenness Centrality,Global Relative Change in Avg Degree,K-Shell Value,EIGSM Values
197.8754596,0.477941176,3995598.709,0,4027.5,8976,12.2040572,-0.115451413,780.3529412,159,122245629,0.00301302,323.1931818,22.47761675,18366.75267,23.59431829,545,4005.66123,0.086853018,0.027463651,181729.0,0.001118725,0.006527707,10,16674.88375
59.18890056,0.266666667,547344.215,0,1648.5,1338,3.341768296,-0.18626913,282.4666667,58,31073156,0.000917038,78.27272727,7.327815073,4845.3014,8.762028842,229,1488.936737,0.030919428,0.009693053,62830.0,0.00049668,0.001258567,6,5840.39508
26.37777778,0.3,179046.7607,0,959.0,830,1.825314111,-0.244973956,215.8,29,20548206,0.000302002,64.03409091,5.762771114,3681.260655,5.376360273,171,1044.350419,0.016398378,0.008077544,29013.5,0.001506218,0.000779555,4,3658.029429
24.37955321,0.166666667,143452.1103,0,961.0,648,1.671420286,-0.277743764,189.0,25,19527504,0.001505059,50.90909091,4.781890883,2959.292968,4.387585042,166,1084.548927,0.015315844,0.006462036,25565.0,0.003137848,0.000300542,4,3115.017607
8.556516291,0.333333333,108805.2372,0,689.25,453,1.384072386,-0.411141975,201.3333333,20,17643817,0.000110142,35.55681818,3.615224216,2174.204726,3.94758214,154,564.3636772,0.015106312,0.004846527,24569.25,0.000496979,0.000178471,3,2887.567339
58.67860806,0.428571429,1034691.012,0,1807.5,2065,4.548820253,-0.167261249,421.4285714,63,45967745,0.000140622,101.8977273,8.351582077,6117.740195,10.61400497,302,1417.227156,0.042341773,0.011308562,78964.5,0.000110098,0.00173758,6,7804.299173
2.0,1.0,105294.1731,0,463.5,294,1.222041538,-0.538246671,294.0,20,17158350,0.003130932,23.06818182,2.300938502,1442.713151,3.867942703,149,99.24698528,0.016340553,0.003231018,28159.5,0.0,0.000657484,2,2883.683399
95.15923048,0.416666667,1556688.16,0,2154.25,3168,5.949829561,-0.134551526,498.6666667,83,58874703,0.00018267,133.1590909,10.64511976,8134.168465,12.51978139,361,1947.255647,0.054108688,0.01453958,103336.5,0.00259832,0.002695605,7,9508.565583
26.33293722,0.5,589368.6683,0,1330.0,1200,3.165905112,-0.223590255,360.0,53,33084210,0.00039884,62.44318182,6.086461212,4032.632877,8.267826627,245,787.8509889,0.033205554,0.008077544,65369.5,4.13e-05,0.000779555,5,5959.109683
31.79456703,0.523809524,1231380.452,7,1894.5,2261,5.190879722,-0.165179267,492.1904762,67,52831467,0.000677244,106.9090909,8.385266823,6413.084183,10.84549115,330,1242.19827,0.048158337,0.011308562,91222.5,0.003549006,0.00173758,6,8382.558092
3.892424242,0.0,73725.01475,0,444.0,284,1.044058775,-0.5,142.0,16,15984365,0.001863624,22.75,2.253319454,1420.046484,3.084286532,144,711.3542157,0.013549739,0.003231018,20937.25,0.000442726,0.000657484,2,2365.496647
3.959090909,0.0,118204.3341,0,470.5,324,1.257035992,-0.5,162.0,22,18931605,0.001658796,23.54545455,2.165963132,1469.170929,3.928802315,164,761.3822881,0.016969731,0.003231018,30063.0,3.33e-05,0.000657484,2,2919.202222
126.9162376,0.2,766906.2974,11,1455.0,2849,4.291590619,-0.142232698,310.8,67,43451200,0.007771112,165.375,15.97283046,9147.265941,10.78907711,270,3253.272875,0.036292607,0.017770598,69728.5,0.010105983,0.003653631,5,7508.980081
2.0,1.0,83431.53838,0,438.0,280,1.095830268,-0.570208477,280.0,16,15813512,0.002798298,22.11363636,2.481890883,1411.379818,3.605432224,142,94.97621975,0.01477733,0.003231018,23752.25,0.0,0.000657484,2,2696.367339
333.8843149,0.186813187,1321322.788,0,2294.25,4256,5.952007729,-0.093001931,360.7912088,102,57216237,0.001202868,230.5227273,16.74257005,12339.90271,14.91729743,318,4575.379931,0.044731945,0.022617124,98887.25,0.005252518,0.005090669,7,9996.459079
1.0,0.0,38702.38873,0,214.25,132,0.784714721,-1.0,132.0,11,14565628,0.001619514,10.73863636,1.053319454,698.8287977,2.67788539,133,347.0343022,0.013268203,0.001615509,20113.5,0.0,0.001136496,1,2152.598511
48.98360846,0.745454545,3490306.525,0,3697.5,5610,10.56335824,-0.132536207,890.1818182,119,102866112,0.001883606,189.875,13.69723927,11703.17493,18.49470199,521,1498.377139,0.083565522,0.017770598,156445.5,0.00010936,0.003653631,10,14037.68741
1268.399457,0.260504202,12390867.7,35,5953.75,31955,28.33864013,-0.059658668,1150.840336,307,354336063,0.004409575,913.1818182,46.81974578,49374.08887,44.50850624,948,16643.71203,0.158166476,0.056542811,334013.5,0.019914536,0.015149935,11,31193.4706
45.76322044,0.2,309148.4999,0,1293.75,1005,2.359660962,-0.213965173,241.2,40,25888464,0.00090719,66.02272727,5.582380049,3967.955723,6.564458793,206,1403.776409,0.021439262,0.008077544,41984.5,0.001408137,0.000779555,5,4464.708168
216.4482912,0.133333333,544332.5498,0,1662.0,2270,3.469288438,-0.124285445,257.2666667,64,34477884,0.00072729,144.7727273,12.08004905,7932.849088,10.18641783,237,3244.766755,0.026725406,0.016155089,56513.25,0.001473671,0.003174618,6,6509.167703
85.50545078,0.238095238,351913.0743,0,1300.0,1379,2.527946366,-0.168401419,243.9047619,45,26818200,0.001164952,95.21590909,8.147691748,5403.153528,7.620836558,204,1779.2457,0.020561406,0.011308562,40489.0,0.000857057,0.00173758,5,4968.773139
1139.670113,0.213438735,5622014.749,0,4889.5,13685,15.72941531,-0.065170701,721.9960474,225,158458417,0.001544615,461.0454545,29.34216403,25995.25671,30.14368511,618,9566.75112,0.10340229,0.037156704,229902.5,0.008848237,0.009401783,11,20126.22759
86.86759555,0.388888889,1142002.634,0,2093.0,2691,4.99839708,-0.159490596,415.2777778,76,47889272,0.004846332,131.0113636,11.84273068,7803.814179,12.38709333,308,1932.96981,0.043665486,0.01453958,87273.5,0.000193934,0.002695605,7,8599.376615
96.56350783,0.533333333,2281932.518,0,2806.0,4110,7.728602627,-0.133792916,630.2,102,75480816,6.93e-05,166.25,12.62152621,9931.120786,15.77428339,421,1900.466581,0.064325178,0.016155089,126610.25,0.000488792,0.003174618,8,11540.24316
26.70765997,0.4,476388.91,0,1473.75,1190,3.137344166,-0.225521738,333.2,43,34430011,0.000153665,74.77272727,5.686670203,4218.381828,7.585814068,243,1055.78525,0.028695046,0.008077544,53443.5,0.000300055,0.000779555,5,5442.606279
81.95866912,0.333333333,1163030.602,0,1885.5,2835,5.228450379,-0.138009216,420.0,70,53096760,0.002083752,140.3181818,11.11848278,8154.247514,11.26863876,324,2320.370823,0.045742597,0.01453958,86789.5,0.021122592,0.002695605,6,8511.094673
1.0,0.0,38702.38873,0,214.25,132,0.784714721,-1.0,132.0,11,14565628,0.001619514,10.73863636,1.053319454,698.8287977,2.67788539,133,347.0343022,0.013268203,0.001615509,20113.5,0.0,0.001136496,1,2152.598511
51.30574827,0.333333333,280464.2254,0,1256.25,1330,2.468719136,-0.202181825,253.3333333,43,25676040,0.00131716,91.31818182,8.306366407,5318.461306,6.907457116,197,1436.765891,0.020245772,0.011308562,38526.0,0.002084807,0.00173758,5,4601.934773
35.77587535,0.4,546790.2854,0,1395.0,1368,3.303030922,-0.196210305,319.2,53,32155611,0.003108011,82.09090909,7.440118462,4890.160209,8.459516267,234,1153.215282,0.032118499,0.009693053,60946.0,0.001075874,0.001258567,5,5851.997422
2.0,1.0,149886.2042,0,463.0,326,1.377113763,-0.520191405,326.0,22,19253344,0.003182533,23.06818182,2.326437734,1464.879818,4.2471001,165,101.0741994,0.019424194,0.003231018,33442.75,0.0,0.000657484,2,3261.933315
207.911267,0.151515152,415131.5481,12,1357.5,2520,3.136344809,-0.113674183,241.8181818,58,34393824,0.001905706,180.4090909,14.4450777,9592.010402,9.210987377,222,3658.441627,0.020775339,0.019386107,43779.75,0.015481581,0.004132643,5,6149.17703
214.8653025,0.2,759991.4003,0,1656.0,2670,3.843722456,-0.137606152,320.4,70,40777758,0.001045029,142.3863636,12.24876208,8162.937977,10.9187363,277,2948.352251,0.032494539,0.016155089,67418.5,0.002386837,0.003174618,6,7297.77845
14.25803144,0.0,214966.5585,0,722.25,570,1.776352652,-0.333333333,190.0,27,23394168,0.00179232,36.98863636,3.409687117,2288.188893,4.814676436,193,1191.632467,0.021464658,0.004846527,35582.0,0.001515583,0.000178471,3,3673.610419
71.89578616,0.555555556,2058864.538,0,3123.0,3980,7.673473186,-0.143461979,619.1111111,102,72382605,0.001960183,162.2727273,12.12570137,9708.843518,15.34874573,408,1813.47139,0.062105175,0.016155089,122370.5,0.000538167,0.003174618,9,11095.85483
129.8868985,0.549450549,3575001.426,0,3865.0,7168,10.96236689,-0.12066891,793.3186813,138,109067707,0.002501564,255.0227273,17.82549849,14974.67214,20.12327497,526,2861.263337,0.081213833,0.022617124,164607.75,0.003060649,0.005090669,10,14801.96489
3.920995671,0.0,97851.59133,0,454.5,292,1.167880724,-0.5,146.0,20,16727038,0.00175364,22.43181818,2.218154619,1432.634659,3.759491681,148,723.9487168,0.015710175,0.003231018,26530.5,3.63e-05,0.000657484,2,2730.687161
784.2555678,0.16374269,2222262.296,19,2836.75,8436,8.437712479,-0.075608785,516.7017544,130,100878910,0.001194715,424.6931818,23.49644705,19833.44279,17.8385467,463,8257.843207,0.053498764,0.030694669,117717.5,0.036893617,0.007485732,7,12387.09489
146.7017294,0.2,576875.3302,0,1557.5,2530,4.041620963,-0.188140062,303.6,57,42429772,0.019408591,166.25,15.2970424,8629.263657,9.324311198,263,3188.926255,0.031041557,0.016155089,57885.5,0.009025625,0.003174618,5,6605.650058
1939.458604,0.21021021,10238651.83,37,5945.5,30636,26.8380188,-0.05671366,1002.054054,329,328828180,0.00627704,924.1590909,50.08824034,49067.98416,45.33978002,865,18134.81542,0.14969407,0.059773829,330164.25,0.021806114,0.01610796,11,30043.69418
24.1540664,0.166666667,284017.5101,0,939.0,780,2.063754524,-0.253638425,227.5,32,24148590,0.001066329,47.40909091,4.349738114,3038.754216,5.776425566,199,1122.256695,0.023067875,0.006462036,40397.5,0.00348767,0.000300542,4,4277.390655
2.0,1.0,84831.48626,0,452.0,284,1.113365611,-0.556302227,284.0,16,16256675,0.003154776,23.06818182,2.253319454,1433.090929,3.569549236,144,97.75123786,0.014584703,0.003231018,23816.0,0.0,0.000657484,2,2692.053927
725.7000801,0.123809524,1600165.636,0,2301.25,5325,6.543420987,-0.09480033,398.952381,110,68085550,0.001548312,248.1818182,19.64321579,13618.51946,16.65075651,370,5815.560456,0.051219882,0.024232633,106260.75,0.009881406,0.005569681,7,11093.59207
8.169924812,0.333333333,103332.6332,0,679.5,438,1.326816163,-0.383912101,194.6666667,19,16963048,0.000541754,35.31818182,3.631097232,2206.197839,3.869331189,149,558.9309559,0.01424709,0.004846527,23173.25,0.000589509,0.000178471,3,2850.621118
129.7676615,0.138888889,637721.6512,9,1365.0,2160,3.531002497,-0.128235267,273.3333333,54,36447795,0.001702441,130.2954545,10.25618973,7270.678702,8.961059925,249,2964.129819,0.03136099,0.01453958,60708.25,0.00822855,0.002695605,5,6580.430513
2.0,1.0,91001.61247,0,450.0,290,1.117687156,-0.543743055,290.0,16,16633424,0.003200678,22.75,2.207165608,1472.1134,3.621142871,147,99.10920517,0.014739377,0.003231018,23977.25,0.0,0.000657484,2,2747.200166
74.3227744,0.285714286,750312.3026,8,1361.25,2184,3.811427156,-0.153799504,351.0,57,41229870,0.000155828,109.4545455,9.022542029,6656.337048,9.169649191,281,2057.410676,0.036424168,0.012924071,66925.5,0.006667937,0.002216593,5,6793.722594
43.24312226,0.428571429,759208.8991,0,1518.75,2072,4.011481564,-0.194672728,370.0,60,40893195,0.004830794,123.4545455,10.75659314,6999.725891,10.32104856,267,1594.004765,0.035583493,0.012924071,71171.25,0.000946695,0.002216593,5,7365.766499
229.2940222,0.163636364,638019.8948,11,1525.0,2904,3.632612133,-0.112282377,307.2,65,43866570,0.001856925,182.0,13.00699641,9841.345768,8.889420907,275,3814.842825,0.026359342,0.017770598,53462.75,0.05384303,0.003653631,5,6355.773233
833.8177673,0.276666667,7150254.124,25,5123.25,17925,18.10708319,-0.063963061,915.37,209,209724382,0.001093828,590.625,30.82417194,31624.41467,30.57392831,742,10637.743,0.111598608,0.040387722,230160.0,0.024871321,0.010359808,11,21893.40918
9.819029851,0.666666667,267405.1932,0,1008.0,748,2.103743373,-0.309659952,311.6666667,36,23633893,0.001243166,50.27272727,4.867550434,3056.952968,6.14432998,191,424.7032888,0.021949349,0.006462036,41653.25,4.32e-05,0.000300542,4,4239.586978
38.99566257,0.380952381,263503.5922,0,1345.0,1365,2.607832639,-0.231287824,269.2857143,42,27309695,0.001333136,97.44318182,8.967191603,5479.362139,5.914361256,202,1354.766729,0.020203886,0.011308562,37402.0,0.009315348,0.00173758,5,4294.901382
1.0,0.0,38702.38873,0,214.25,132,0.784714721,-1.0,132.0,11,14565628,0.001619514,10.73863636,1.053319454,698.8287977,2.67788539,133,347.0343022,0.013268203,0.001615509,20113.5,0.0,0.001136496,1,2152.598511
1.0,0.0,38702.38873,0,214.25,132,0.784714721,-1.0,132.0,11,14565628,0.001619514,10.73863636,1.053319454,698.8287977,2.67788539,133,347.0343022,0.013268203,0.001615509,20113.5,0.0,0.001136496,1,2152.598511
226.6193657,0.508333333,4967539.089,0,4501.75,9328,13.43873326,-0.104130864,879.3583333,162,134892309,0.001030047,305.4545455,20.57408607,18321.85206,23.88375613,599,3771.408122,0.095278842,0.025848142,194974.5,0.001176243,0.006048694,11,17485.02106
3.0,1.0,295700.6555,0,729.75,603,2.024328418,-0.367258368,402.0,33,25486875,0.003140622,35.07954545,3.50558227,2316.035279,5.76882416,204,164.244087,0.025443212,0.004846527,46343.0,0.0,0.000178471,3,4362.838678
25.32723312,0.3,228259.7231,5,708.0,595,1.631058765,-0.217334524,154.7,41,10437662,0.000404564,35.0,5.880918045,3174.324321,6.155705891,124,762.1818706,0.02118719,0.008077544,45198.0,0.003259308,0.000779555,4,4073.597717
409.5771844,0.142857143,1381465.51,14,2140.25,4228,6.010671583,-0.081368423,345.1428571,98,48930354,0.001334284,201.5681818,15.87295756,12142.99946,14.11412789,316,4826.653392,0.049348635,0.022617124,103917.5,0.019116368,0.005090669,7,9974.580815
59.79584162,0.380952381,821213.5825,0,1561.5,1631,3.940594529,-0.178207088,321.7619048,67,28689903,0.001665501,74.05681818,8.993659287,5604.920532,10.58457269,240,1281.465343,0.041019694,0.011308562,82016.75,0.000336209,0.00173758,6,7409.065032
999.7707265,0.286153846,8384966.517,0,4914.25,17628,19.43594302,-0.064229406,872.0123077,253,180024579,0.000185155,492.2272727,33.74071803,30702.12652,35.77369494,704,9151.084896,0.130085331,0.042003231,282092.5,0.007774653,0.010838821,11,24603.13911
2101.950356,0.112643678,4255290.854,30,4680.5,14550,14.36352346,-0.050146569,539.6321839,215,140345400,0.0005575,603.75,38.09815302,30954.93089,31.05110998,515,13098.58934,0.087279457,0.048465267,199619.25,0.021171257,0.012754871,11,19969.70317
6.715,0.333333333,49442.40922,0,208.0,171,0.506660159,-0.350069573,76.0,24,3081078,0.000165555,12.40909091,3.517367929,1510.478317,3.256632086,60,270.4940341,0.010171765,0.004846527,23943.5,0.000485322,0.000178471,2,2064.655029
436.8932577,0.296703297,2550949.943,0,3472.5,5292,8.505347944,-0.091260739,490.1538462,135,64101828,0.002876742,209.3636364,17.59972855,13250.87354,19.34464476,392,3824.294365,0.06665883,0.022617124,145704.5,0.003160737,0.005090669,10,12923.22643
50.15764791,0.285714286,126261.2938,0,569.0,644,1.107901387,-0.205432822,118.2857143,43,6821040,0.000528625,47.32954545,8.648127549,3878.134455,6.618240956,99,867.1874891,0.013199735,0.011308562,32744.0,0.000276249,0.00173758,4,3686.456362
2.0,1.0,1424.757294,0,45.5,26,0.065338146,-0.860020661,26.0,7,270048,0.008040418,2.704545455,3.2,710.0011481,1.125503805,15,14.8708134,0.001607358,0.003231018,3602.25,0.0,0.000657484,2,651.4510793
1.0,0.0,995.4817678,0,21.5,11,0.03587755,-1.0,11.0,5,202008,0.001832496,1.113636364,1.2,353.750574,1.014362465,12,54.55530195,0.001539189,0.001615509,3448.75,0.0,0.001136496,1,523.7310123
2.0,1.0,1424.757294,0,45.5,26,0.065338146,-0.860020661,26.0,7,270048,0.008040418,2.704545455,3.2,710.0011481,1.125503805,15,14.8708134,0.001607358,0.003231018,3602.25,0.0,0.000657484,2,651.4510793
73.41135671,0.428571429,757866.6938,0,1378.5,1608,3.324468538,-0.157578711,287.1428571,74,21885528,0.00012113,74.45454545,10.17392574,5810.231039,11.28306571,209,1099.179993,0.037501828,0.012924071,80897.5,0.000545395,0.002216593,6,7344.982291
109.2458302,0.222222222,55055.57819,0,447.5,830,0.515576879,-0.159623514,101.4444444,46,3868416,0.001234516,56.47727273,12.69180907,4927.353269,3.854869978,93,918.2367256,0.002755991,0.016155089,11623.25,0.006739004,0.003174618,5,2242.765354
59.06811189,0.285714286,27855.5024,0,302.5,420,0.254074782,-0.210299036,77.14285714,35,1724096,0.001107209,27.28409091,9.072366522,3138.506649,2.97643403,67,388.6085425,0.001369602,0.011308562,7206.25,0.005274215,0.00173758,5,1558.185484
67.67292054,0.333333333,30759.70498,0,355.0,780,0.256277783,-0.200452692,104.0,45,1138746,0.006613392,51.70454545,12.55511156,3825.802172,3.22298196,88,397.7782945,0.000784198,0.016155089,6838.75,0.003762934,0.003174618,5,1833.996178
67.93982684,0.142857143,24875.96197,0,281.0,371,0.330643985,-0.190789317,60.57142857,30,2091177,0.001766769,30.06818182,8.874853801,3175.904166,2.812169504,60,641.6513502,0.002479263,0.011308562,9114.75,0.005572115,0.00173758,4,1589.642734
59.06811189,0.285714286,27855.5024,0,302.5,420,0.254074782,-0.210299036,77.14285714,35,1724096,0.001107209,27.28409091,9.072366522,3138.506649,2.97643403,67,388.6085425,0.001369602,0.011308562,7206.25,0.005274215,0.00173758,5,1558.185484
4.939393939,0.666666667,3356.274948,0,84.75,81,0.041066513,-0.450249433,45.0,14,102696,0.001740042,5.965909091,3.587301587,836.6214098,1.119089363,30,26.67227165,0.00026947,0.004846527,2451.5,2.94e-06,0.000178471,3,627.8146224
139.7175738,0.127272727,31883.56351,22,372.5,715,0.406119477,-0.128403926,73.27272727,44,2139885,0.003504988,56.0,13.79761905,4648.596291,3.59982387,76,772.3795996,0.002094922,0.017770598,8676.25,0.00964238,0.003653631,5,1898.659223
27.13377325,0.464285714,18203.01329,0,265.0,496,0.157347968,-0.261860532,90.78571429,38,544292,0.006185812,29.90909091,10.0987013,2718.88818,2.606355194,70,177.9495142,0.000496709,0.012924071,5244.25,0.000989381,0.002216593,5,1433.102731
103.0497463,0.222222222,36200.55487,0,397.5,630,0.422137824,-0.18329561,85.55555556,43,2881670,0.000964548,42.95454545,12.03253968,4013.000472,3.528219111,79,672.4094804,0.00244321,0.01453958,9206.0,0.004785784,0.002695605,5,1818.608971
3.566666667,0.0,796.3747562,0,41.0,26,0.021204093,-0.5,13.0,7,40096,0.00514155,3.022727273,2.555555556,529.9824906,0.591660218,15,47.45196915,0.00017683,0.003231018,1226.75,0.000123933,0.000657484,2,375.9920501
22.80952381,0.4,8664.905774,0,186.25,210,0.087084737,-0.291034156,58.8,25,215004,0.000118439,12.72727273,6.385209235,1505.053349,1.787718853,47,86.87845442,0.000329722,0.008077544,3478.75,0.000206116,0.000779555,5,938.1475194
116.5127855,0.222222222,35048.08499,0,372.5,780,0.299191605,-0.159579074,95.33333333,45,1454355,0.004770683,52.5,13.11780997,4083.350868,3.429044141,88,535.6559155,0.001118381,0.016155089,7412.5,0.002941079,0.003174618,5,1983.912585
47.53230103,0.266666667,13619.56105,0,227.5,306,0.121386326,-0.223704275,64.6,29,365832,0.001087131,19.09090909,7.397113997,1986.957802,2.126987006,57,180.0753866,0.000447063,0.009693053,4369.0,0.000290964,0.001258567,5,1170.268271
3.757142857,0.0,1154.834376,0,46.0,34,0.022216553,-0.5,17.0,9,51240,0.002301343,3.181818182,2.476190476,533.9309399,0.749701748,19,52.36320025,0.00013841,0.003231018,1331.5,1.78e-06,0.000657484,2,378.0158536
4.933333333,0.666666667,3495.23232,0,92.25,90,0.044597052,-0.429428063,50.0,15,117648,0.001338475,6.443181818,3.682828283,860.2015926,1.142824611,33,27.71591878,0.00022573,0.004846527,2230.0,1.27e-05,0.000178471,3,574.6623367
140.4432687,0.256410256,107965.2645,0,620.0,1521,0.920255255,-0.167662758,147.0,59,8040448,0.011997021,106.5113636,19.23320707,7171.282106,6.357209647,130,1355.965164,0.006526889,0.021001616,20037.75,0.010189414,0.004611656,5,3663.990574
7.822222222,0.333333333,2570.198831,0,88.5,72,0.042692483,-0.388910322,32.0,14,96420,0.0009258,5.965909091,3.829365079,842.2250115,1.081414845,27,48.48377155,0.000229836,0.004846527,2025.25,7.44e-06,0.000178471,3,554.4931396
1.0,0.0,2795.883753,0,39.25,19,0.063734561,-1.0,19.0,7,467280,0.001709559,1.75,1.16374269,414.8536507,1.238658348,20,93.51643459,0.002268929,0.001615509,6580.0,0.0,0.001136496,1,742.7156475
580.9801658,0.176470588,768363.3374,17,1996.75,4063,4.527804518,-0.104582407,281.1764706,102,38979696,0.003278454,239.3522727,22.32816036,13629.80155,13.57236651,256,4686.129999,0.030084341,0.027463651,74919.0,0.013436714,0.006527707,7,8347.361053
60.69327044,0.321428571,302698.1211,8,1067.5,1232,2.266258903,-0.184170575,203.5,46,16764270,0.004979383,77.0,10.24720597,5665.763363,6.823906139,162,1388.826343,0.020525551,0.012924071,43600.25,0.005312058,0.002216593,5,4743.320723
279.0287977,0.228571429,1065931.09,0,1620.0,4170,4.5808605,-0.113466197,341.5428571,94,42044720,0.003058466,195.6818182,19.51730214,12543.77748,14.13472142,293,3871.493932,0.03851415,0.024232633,86323.5,0.01319917,0.005569681,6,9479.462971
227.491909,0.171428571,195925.6034,15,740.0,1875,1.633925572,-0.119522302,146.4285714,65,13843725,0.002968811,130.0568182,20.56291169,8927.906561,8.454671681,140,2468.704539,0.012240898,0.024232633,35125.25,0.01382054,0.005569681,5,5047.00145
283.2357562,0.266666667,581302.3908,0,1268.75,3255,3.480348261,-0.132973411,274.8666667,83,31766294,0.005890806,188.5227273,20.43161307,11496.91464,11.34151109,232,3218.625384,0.025547007,0.024232633,59099.0,0.007316865,0.005569681,5,7203.309401
18.55983437,0.533333333,43443.63745,0,365.0,414,0.515097555,-0.357378196,105.8,30,3469410,0.000364094,31.5,9.416394205,3075.700745,3.878796672,75,329.6022462,0.005535015,0.009693053,15364.5,0.000559471,0.001258567,4,2199.317304
6.951680672,0.666666667,17367.59264,0,168.0,180,0.213918136,-0.417621023,75.0,19,1393260,0.004958657,13.36363636,5.216123642,1759.733492,2.378581044,49,117.859208,0.003048562,0.006462036,9371.5,0.000402442,0.000300542,3,1390.512384
1201.307132,0.119318182,2606749.132,66,2814.0,14256,9.882617777,-0.060422067,483.5454545,181,121330698,0.006810009,632.625,44.69086643,31891.51277,25.33965104,465,12164.75644,0.062405741,0.053311793,144368.0,0.072298846,0.014191909,8,16811.76037
65.58944444,0.214285714,52555.40307,0,298.0,512,0.469681741,-0.181457275,77.71428571,33,3159100,0.003358072,38.18181818,10.55739348,3764.022539,4.470896208,72,698.9948695,0.005270072,0.012924071,16039.0,0.002578223,0.002216593,4,2636.980518
1.0,0.0,214.4737142,0,15.75,11,0.007359131,-1.0,11.0,5,18288,0.001753592,1.113636364,1.127272727,228.2907913,0.401768153,12,17.63962147,8.88e-05,0.001615509,732.5,0.0,0.001136496,1,191.2520085
1.0,0.0,214.4737142,0,15.75,11,0.007359131,-1.0,11.0,5,18288,0.001753592,1.113636364,1.127272727,228.2907913,0.401768153,12,17.63962147,8.88e-05,0.001615509,732.5,0.0,0.001136496,1,191.2520085
3.797979798,0.0,3493.6166,0,67.0,40,0.071601384,-0.5,20.0,10,400775,0.00194733,4.136363636,2.266161616,740.8532353,1.329865142,22,144.4351402,0.001418901,0.003231018,4007.5,0.000357957,0.000657484,2,689.8651923
191.5473785,0.222222222,988998.0368,0,1988.0,2277,4.548859137,-0.122811799,309.2222222,78,33393880,0.001816256,110.9659091,10.88727608,7502.374442,11.7731468,262,2419.480047,0.041641724,0.01453958,86513.5,0.010506197,0.002695605,7,8067.455212
6.303030303,0.333333333,4886.734426,0,57.0,69,0.074603157,-0.377786961,30.66666667,12,473019,0.000303723,5.965909091,3.490909091,1110.814266,1.514523683,26,100.8159864,0.001413244,0.004846527,4139.5,0.001331393,0.000178471,2,806.8962907
1.0,0.0,217.0488703,0,14.0,5,0.017856754,-1.0,5.0,4,33498,0.002591951,0.636363636,1.3,294.4250604,0.683088686,6,21.46164326,0.000898547,0.001615509,1772.0,0.0,0.001136496,1,339.5836836
387.7053437,0.075757576,451545.9243,0,1288.5,1764,2.871849267,-0.092143272,158.1363636,80,18306450,0.002931375,111.6818182,14.12924035,8021.542334,11.23060755,159,3145.694396,0.025966781,0.019386107,67033.0,0.00163944,0.004132643,6,6872.134757
1.0,0.0,1600.275569,0,30.75,15,0.047352447,-1.0,15.0,7,303136,0.001672736,1.431818182,1.076190476,379.534229,1.106482153,16,71.42081558,0.001888508,0.001615509,5481.0,0.0,0.001136496,1,598.4890766
11.03333333,0.0,11401.44621,0,109.0,78,0.189516107,-0.333333333,26.0,15,917952,0.002137709,8.113636364,3.40952381,1288.320565,2.280687754,29,322.3796567,0.003835403,0.004846527,10189.0,0.032402754,0.000178471,2,1270.84619
3.889855072,0.0,20674.20407,0,170.5,76,0.316250869,-0.5,38.0,18,1667839,0.001836304,6.363636364,2.427969132,950.7552501,2.608251515,40,293.1666155,0.006865377,0.003231018,16877.0,2.64e-05,0.000657484,2,1521.460808
121.1171835,0.285714286,918280.5561,0,1888.25,1936,4.326480258,-0.139808683,311.1428571,73,30814076,0.001368191,89.72727273,9.760003355,6507.777281,11.45818421,250,1821.290848,0.041552875,0.012924071,85781.0,0.000860747,0.002216593,7,7876.203203
5.028735632,0.666666667,110677.7445,0,522.0,258,1.226011852,-0.385358991,143.3333333,28,7277660,0.001063687,17.65909091,3.975063803,1852.628527,4.754671277,89,207.875729,0.017376006,0.004846527,33600.5,1.74e-06,0.000178471,3,3086.554056
712.7037309,0.271428571,4338012.654,0,4089.25,10479,12.57513365,-0.074093216,634.4428571,187,107549440,0.001455349,329.0795455,27.32108331,21248.27895,27.15697145,520,6377.334676,0.092828158,0.033925687,203573.5,0.002736909,0.008443757,11,18580.78123
215.2768527,0.311111111,1566849.535,0,2368.0,3020,5.993559324,-0.121512529,395.9555556,99,42935676,0.000950865,116.9318182,12.5818615,8617.684887,14.83279527,312,2305.861956,0.055261902,0.016155089,112923.5,0.000577545,0.003174618,8,10095.29682
243.8104555,0.177777778,1094787.221,0,2112.0,2460,4.870038956,-0.122806284,289.7333333,91,32460743,0.002657733,101.0227273,13.28208464,7789.853594,13.28089734,256,2665.753479,0.045764116,0.016155089,98581.5,0.000470829,0.003174618,8,8833.149565
104.38455,0.416666667,1460737.581,0,2454.75,2565,5.607673512,-0.140575246,403.75,98,37902480,0.000570767,93.06818182,11.83250331,7385.065263,14.00665425,294,1562.022588,0.053821198,0.01453958,115314.5,0.000101785,0.002695605,9,9717.239026
13.23270847,0.0,81180.13136,0,497.25,219,1.013199715,-0.333333333,73.0,26,5793623,0.002630184,16.94318182,3.800196078,1775.766418,4.297903769,76,745.1828529,0.013673674,0.004846527,27710.25,1.27e-05,0.000178471,3,2642.356375
