Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
155,0.007309942,0.000493707,0.054040404,0,187.1776252,78.32179328,1.127326641,0.001678045,15,69,0.00244387,0.001928552,0.3,29.9,21.23809524,63.62536918,60.75,315.8132064,115,76,0.000123198,319,0.047619048,10.73863636,4.1,5.995594536,1.023239835,197,12.2,8.30E-07,236.3210124,53.72285714,-0.319088889,1526.302976,0.049190898,1.24E-05,53,291.7627557,34922,6.4,334.7265205,28,91.5,474,4,4.016089168,54.61177126,11.17417635,-3484.077344,3
156,0.007309942,0.005206939,0.131818182,0,189.1337927,79.06415449,1.134714528,0.001762276,15,60,0.00244387,0.004471458,0.2,24,19.55555556,62.62464451,63,310.8459728,100,70,0.000123396,270,0.047619048,11.13636364,4.1,5.45659203,0.978740603,194,11,6.23E-07,221.0573033,48.05285714,-0.294266667,1311.336888,0.043713939,9.35E-06,56,292.5398357,29715,6.4,306.7181027,25,87,414,3,3.991344176,60.00902789,8.805601924,-3520.384004,3
157,0.004385965,0.000322092,-0.083333333,0,198.1376105,82.60305317,0.720106026,0.001144485,9,33,0.000881526,0.007112889,0,11,9.666666667,63.54902051,42.75,189.8139366,33,34,0.000129333,177,0.047619048,4.534090909,3,3.574246221,0.815576752,183,6.2,6.98E-06,177,33.47690476,-0.333333333,417.7377541,0.034997361,6.28E-05,50,310.7439264,10659,3.333333333,223.0766003,14,62.25,272.25,3,2.194248085,52.82627914,3.726196374,-3518.845176,3
158,0.007309942,0.002784816,0.038888889,0,195.5394463,80.848001,1.175693615,0.001621408,15,73,0.00244387,0.002332188,0.2,28.8,26.19047619,75.61155851,68.25,375.3082935,120,78,0.000120598,391,0.045454545,11.93181818,4.1,6.477972678,1.038072912,198,12.6,6.51E-05,320.1237245,57.49329004,-0.282365533,1852.573143,0.052134825,0.000976296,77,309.6651376,49452,6.214285714,375.8608448,29,111.75,556.5,4,4.711307206,82.81723544,10.22893898,-3322.455364,3
159,0.007309942,0.009344369,0.122222222,0,198.9919797,81.94580772,1.186378335,0.001700417,15,60,0.00244387,0.003157259,0.1,22,29.52380952,73.02241644,67.5,362.4567333,100,70,0.000120846,308,0.045454545,11.93181818,4.1,5.733125859,0.982337725,195,11,1.81E-05,278.6899248,54.37019481,-0.248711111,1372.457184,0.053623237,0.000270923,65,309.9296152,32410,5.866666667,350.4750875,25,93.75,460.5,3,4.288924283,100.2168258,7.170502254,-3336.111988,3
160,0.004385965,0.00127721,-0.130952381,0,182.3932531,75.59075997,0.660032162,0.001113749,9,36,0.000881526,0.007112889,0,12,10.06666667,55.35986999,40.5,165.3538444,36,36,0.00011976,166,0.045454545,4.295454545,3,3.660132568,0.86278393,193,6.6,1.09E-05,166,28.7997619,-0.333333333,429.9187863,0.030361366,9.80E-05,38,285.2674444,9450,3.333333333,202.4487728,15,55.5,247.5,3,2.018533555,46.1544828,4.185384112,-3640.659255,3
161,0.002923977,0,-0.444444444,0,207.7159506,89.39065995,0.520140369,0.000867115,4,24,0.000100355,0.007256545,1,22,2,64.75097934,16,129.1244022,22,28,0.000149566,174,0.055555556,2.386363636,2,2.178603185,0.494988279,97,5.6,6.60E-07,64.01102276,25.39,-0.717155612,193.3029407,0.022965771,2.64E-06,42,333.4062128,8204,2.428571429,173.1300016,13,37.5,136.5,2,1.067722906,3.773554174,3.510679367,-3388.336532,2
162,0.010233918,0.082962635,0.38023088,0,235.2594998,104.1314811,2.070912494,0.00270984,14,51,0.004006213,0.016984167,0.095238095,26.28571429,45.73015873,88.54932851,39,613.5433685,168,104,0.000163934,401,0.058823529,21.15909091,5.2,5.016651847,0.751192305,112,13.8,1.23E-06,364.5717336,76.71357143,-0.214336735,1407.541536,0.070786527,1.73E-05,66,377.3121514,54652,9.480952381,543.7425748,31,69,387,3,4.427128487,149.7295812,11.0135,-2445.605168,2
163,0.004385965,0.020751321,-0.166666667,0,201.7857044,84.41843805,0.734284905,0.001175095,9,38,0.000881526,0.001363462,0.333333333,17.33333333,6.333333333,64.0693,42,191.3679542,39,38,0.000133958,203,0.05,4.534090909,3,3.397946811,0.758911972,161,7,1.83E-06,145.455856,33.68142857,-0.431111111,456.1502692,0.031668805,1.65E-05,43,315.5171805,11381,3.5,224.8929432,16,61.5,272.25,3,2.161511504,23.27775254,4.509165742,-3491.846549,3
164,0.005847953,0.009777266,0.015873016,0,203.9606763,84.9232219,0.985403851,0.00140783,12,48,0.001662698,0.003157259,0,16,21.48571429,71.4677976,56.25,284.206734,64,52,0.000129752,249,0.047619048,7.954545455,3.4,4.754829844,0.922560828,194,8.8,1.93E-05,249,43.1152381,-0.25,909.6393146,0.045103253,0.000231953,63,320.597867,22438,4.3,290.463814,20,83.25,373.5,3,3.298925215,86.2437283,5.442153013,-3385.287311,3
165,0.004385965,0.029166323,-0.214285714,0,204.7419403,84.58659359,0.739128823,0.00112502,9,42,0.000881526,0.002592169,0,14,10.73333333,70.28927216,51.75,209.9463271,42,40,0.000129668,219,0.047619048,5.488636364,3,3.723466171,0.849284617,183,7.4,4.28E-06,219,37.6,-0.333333333,591.8548625,0.039168371,3.85E-05,64,319.4618577,15300,3.2,226.7597456,17,79.5,296.25,3,2.728021324,67.85096138,3.779155157,-3516.619188,3
166,0.004385965,0.035272611,-0.25,0,206.3991824,85.10564902,0.746773909,0.001079911,9,44,0.000881526,0.003157259,0,15,11,74.12464379,53.25,221.4021605,45,42,0.000129769,254,0.047619048,5.727272727,3,3.968474658,0.885700428,190,7.8,2.06E-05,254,40.3454329,-0.333333333,687.8700582,0.040142819,0.000185563,72,325.002738,19047,3.3,244.0045008,18,87.75,342,3,2.910928003,69.14952838,3.957044982,-3506.354744,3
167,0.005847953,0.09150487,0.023088023,0,234.969304,103.1944436,1.187210382,0.001659419,8,35,0.001662698,0.002188533,0,17,20.99285714,84.75977075,27.5,337.0650619,68,54,0.000167673,264,0.058823529,8.590909091,3.4,2.772370867,0.635235632,111,9.2,5.35E-07,264,47.45357143,-0.25,747.6487517,0.049725408,4.28E-06,63,378.8837054,22572,4.147619048,328.5592951,21,57,235,3,2.388038295,99.04048812,5.157671472,-2571.704061,2
168,0.002923977,0,-0.492063492,0,209.3463613,90.45842044,0.526049695,0.000872775,4,25,0.000100355,0.00810418,1,24,2,66.45692182,16.5,132.52634,24,30,0.000151791,190,0.055555556,2.545454545,2,2.0477326,0.552986824,110,6,5.81E-07,69.89709382,28.12,-0.686530612,235.5534104,0.027242289,2.32E-06,45,337.0048437,9405,2.195238095,181.5120133,14,40.5,147.5,2,1.132825554,4.543334342,3.629517058,-3273.387492,2
169,0.002923977,0.002943585,-0.444444444,0,213.4939206,92.50278984,0.53658741,0.000902025,4,23,0.000100355,0.001784897,0,11,3.607142857,67.58349048,17.5,134.7729084,22,28,0.000154991,160,0.055555556,2.704545455,2,1.69751839,0.426642955,78,5.6,5.42E-07,160,24.67571429,-0.5,213.4987922,0.025770751,2.17E-06,47,342.5918894,8218,2.095238095,168.9322919,13,40,126,2,1.1501868,33.56580696,2.894681914,-3263.162225,2
170,0.002923977,0.00352953,-0.333333333,0,216.3726183,93.7835975,0.543266111,0.000925701,4,17,0.000100355,0.001461988,0,8,3.5,65.90497044,14.5,131.4256556,16,22,0.000158428,123,0.055555556,2.227272727,2,1.407566082,0.25264732,39,4.4,4.30E-07,123,22.85428571,-0.5,150.4196036,0.025411077,1.72E-06,37,345.9544793,4763,2,165.1427341,10,30.5,114,2,0.907127838,29.19638603,2.589564905,-3264.904554,2
171,0.004385965,0.00016534,-0.166666667,0,172.747903,71.44839778,0.62182292,0.001158836,9,39,0.000881526,0.004471458,0.333333333,17.33333333,6.666666667,50.80927997,45,151.7617324,39,38,0.000114626,160,0.045454545,4.772727273,3,3.373696548,0.74092636,156,7,2.89E-07,114.6450097,28.96,-0.468641975,414.9396197,0.028721107,2.60E-06,47,267.0612514,11286,3.533333333,174.3826141,16,64.5,232.5,3,2.291676376,24.64025283,4.442117477,-3809.358503,3
172,0.004385965,0.00042613,-0.083333333,0,176.3881297,72.19330175,0.630450409,0.001156272,9,33,0.000881526,0.007112889,0,11,9.666666667,53.4086705,42.75,159.5258261,33,34,0.000111857,149,0.043478261,4.534090909,3,3.412860723,0.801188263,179,6.2,1.68E-06,149,29.18857143,-0.333333333,362.5648432,0.030745836,1.51E-05,44,272.0860443,9078,3.333333333,179.3655452,14,57.75,226.5,3,2.115942095,46.37830442,3.623637706,-3715.7715,3
173,0.005847953,0.003399304,0.015873016,0,189.8624735,78.28675069,0.906598463,0.001443286,12,48,0.001662698,0.003722349,0,16,21.48571429,63.2430014,58.5,251.4991015,64,52,0.000119875,225,0.045454545,8.272727273,3.4,4.547570932,0.882992482,183,8.8,1.47E-06,225,41.31,-0.25,884.7176896,0.043201646,1.77E-05,63,293.4537856,20826,4.4,258.050477,20,83.25,335.25,3,3.364641789,84.05615081,5.305587674,-3500.364261,3
174,0.007309942,0.000764878,0.026262626,0,190.0353515,79.33642444,1.142679487,0.001675948,15,72,0.00244387,0.004471458,0.4,33.6,16.78412698,65.92855807,63,327.2453988,120,78,0.000123579,331,0.047619048,11.13636364,4.1,6.010872201,1.03447579,197,12.6,8.29E-07,221.8759352,51.26142857,-0.358333333,1710.760539,0.046200859,1.24E-05,54,295.9683416,36270,6.5,330.1298338,29,94.5,468.75,4,4.156280662,44.98814131,11.61142699,-3479.259964,3
175,0.004385965,0.000100472,-0.166666667,0,170.3081832,70.40471121,0.617776718,0.001073152,9,39,0.000881526,0.000233282,0.333333333,17.33333333,6.333333333,52.60513254,38.25,157.1257466,39,38,0.000111782,200,0.043478261,4.056818182,3,4.013458896,0.884811252,196,7,3.09E-05,143.3062621,29.10238095,-0.431111111,506.8336324,0.026908087,0.000278351,44,269.217933,13072,3.7,205.7310663,16,62.25,288.75,3,2.077688852,20.36642782,5.187621707,-3671.081879,3
176,0.007309942,0.000646269,-0.058658009,0,184.3716125,76.33184874,1.114115462,0.00154764,15,88,0.00244387,0.007633272,0.5,45,11.14666667,74.75963783,64.5,371.0796689,150,90,0.000114561,510,0.045454545,11.53409091,4.4,7.31630426,1.227790801,232,15,0.000115689,309.3306365,67.96562771,-0.363610179,2590.174099,0.055037309,0.001735334,72,295.5305778,66195,6.592063492,406.7053449,35,121.5,693.75,4,4.803460561,42.58524292,16.41688342,-3335.970963,3
177,0.010233918,0.005301302,0.070188145,0,205.2560782,85.13300886,1.731518091,0.002014701,22,132,0.004006213,0.00412164,0.380952381,60.76190476,31.92417678,98.65243417,101.25,683.5460844,308,144,0.000121139,826,0.045454545,24.5,5.8,10.61603751,1.414760327,234,21.8,0.000220201,564.3318091,108.5286364,-0.276610148,6825.150756,0.085223649,0.004844421,118,331.0389729,173448,9.556349206,621.8300065,51,187.5,1191,5,9.044971564,119.5583391,29.65148642,-3170.046988,3
178,0.004385965,0.00045024,-0.166666667,0,179.6779529,73.42294197,0.643436319,0.001117551,9,39,0.000881526,0.002493642,0.333333333,17.33333333,6.333333333,57.5328985,45,171.8444417,39,38,0.000112322,192,0.043478261,4.772727273,3,3.669994342,0.830854418,181,7,6.42E-06,137.5740116,30.99714286,-0.431111111,430.8085876,0.031970991,5.78E-05,48,279.1458778,11761,3.3,199.763391,16,65.25,262.5,3,2.304895313,27.67068305,4.296969095,-3674.33389,3
179,0.007309942,0.004324706,0.05,0,190.8099328,77.93125326,1.132600574,0.001658608,15,69,0.00244387,0.004471458,0.2,27.6,23.33333333,73.33230404,72,363.9949028,115,76,0.00011279,379,0.043478261,12.72727273,4.4,6.134993129,1.055613936,206,12.2,2.00E-05,310.2989554,59.24662338,-0.283911111,1565.893805,0.057854152,0.000300373,79,297.2377337,42712,5.833333333,354.1860229,28,111,512.25,4,4.816828661,97.50206826,8.316035186,-3404.626503,3
180,0.007309942,0.017466329,0.053846154,0,201.0286578,82.45828624,1.20059842,0.001622338,15,73,0.00244387,0.000879099,0.1,26.4,32.03030303,80.0704481,75,397.4406007,120,78,0.000120758,435,0.045454545,13.125,4.4,6.469000081,1.092029747,213,12.6,5.76E-05,393.6042768,65.98348485,-0.241736111,2016.556341,0.062997189,0.000864359,90,316.6695781,53703,5.747619048,383.9254817,29,121.5,596.25,3,5.148349842,119.6354346,8.637815987,-3384.998642,3
181,0.007309942,0.001027431,0.038888889,0,182.5145157,74.36453153,1.080725854,0.001659072,15,71,0.00244387,0.004431094,0.2,28.8,23.19047619,70.46063305,71.25,349.7409718,120,78,0.000106022,408,0.041666667,12.72727273,4.4,6.299531162,1.070447013,207,12.6,1.81E-05,334.0421473,63.21448052,-0.278556009,1589.439337,0.062286682,0.000271931,74,283.7753197,43485,5.728571429,352.6246919,29,109.5,546.75,4,4.758989073,98.30978841,8.820354244,-3454.920828,3
182,0.004385965,0.000487846,-0.318181818,0,186.5388875,75.62157137,0.669039665,0.001031081,9,55,0.000881526,0.001444189,0.333333333,24,7.222222222,69.76624467,54.75,208.3841015,54,48,0.000112676,319,0.043478261,5.727272727,3,4.455298682,0.951782394,199,9,4.90E-05,228.5734881,43.85634199,-0.411736111,918.2237237,0.040810898,0.000440675,78,294.8526113,27456,3.414285714,251.8836644,21,99,408,3,3.146285988,37.35152071,5.453644439,-3611.630805,3
183,0.004385965,0.000629323,-0.158730159,0,179.1765053,73.1768952,0.64043635,0.001137711,9,39,0.000881526,0.002027078,0,13,10.25714286,57.38556193,47.25,171.4043635,39,38,0.000112045,191,0.043478261,5.011363636,3,3.623231752,0.830854418,181,7,3.03E-06,191,32.63857143,-0.333333333,447.1155378,0.034607534,2.73E-05,53,277.2323431,12559,3.133333333,191.9189938,16,69,263.25,3,2.428492348,57.48203097,3.829253457,-3689.815041,3
184,0.004385965,0.000456608,-0.083333333,0,170.4378079,70.72612897,0.61340453,0.001206994,9,33,0.000881526,0.004471458,0.333333333,14.66666667,6,47.31088483,40.5,141.3124108,33,34,0.00011439,129,0.045454545,4.295454545,3,3.070244928,0.704065961,152,6.2,1.90E-07,92.43253906,26.01,-0.468641975,302.9121809,0.025625828,1.71E-06,38,262.2840257,8058,3.533333333,160.7217286,14,53.25,201.75,3,1.979172652,20.01872685,4.100520002,-3848.581417,3
185,0.005847953,0.000873852,-0.349184149,0,192.7654363,78.50995711,0.930740971,0.001160311,14,109,0.001662698,0.003784054,0.666666667,56.66666667,8.254079254,88.79355745,78,353.1062635,136,88,0.000115128,687,0.045454545,10.18181818,4,7.60063859,1.275887155,236,16,0.000230646,352.7175608,79.08367965,-0.396269696,4117.690307,0.059525995,0.003229044,122,313.9401112,104456,5.371284271,425.5909822,38,168,1028.5,4,5.616801017,31.88024688,18.61076315,-3403.04812,3
186,0.010233918,0.006873602,-0.034387018,0,200.842439,82.9514149,1.687747753,0.001849884,25,182,0.004006213,0.005815687,0.476190476,81.19047619,24.04733267,107.6698501,151,746.0262388,385,166,0.000115247,1096,0.045454545,25.61363636,6.1,12.47292054,1.639075257,262,26.2,0.00042402,680.7750927,124.2425974,-0.281277212,11818.20205,0.091727164,0.01060049,141,328.5357637,267675,9.843506494,701.8573877,62,306,1710.5,6,12.04059777,104.0862001,48.10165566,-3238.738963,4
187,0.004385965,0.006619816,-0.083333333,0,171.898955,71.34570675,0.617811755,0.001270582,9,31,0.000881526,0.00767798,0,11,9.666666667,47.28780415,41.25,141.2434714,33,34,0.000114653,109,0.045454545,4.534090909,3,2.688545793,0.646512004,136,6.2,2.67E-07,109,20.89,-0.333333333,260.1008657,0.02231443,2.40E-06,34,263.6833949,6613,3.433333333,145.339323,14,50.25,154.5,3,1.946623156,37.33398402,3.579403709,-3868.839397,3
188,0.004385965,0.01810067,0,0,182.8826658,76.29547874,0.660096175,0.001274464,9,27,0.000881526,0.007112889,0,9,9,49.88678954,38.25,149.0063549,27,30,0.00012335,103,0.047619048,4.056818182,3,2.675976073,0.624040094,136,5.4,4.63E-07,103,22.69142857,-0.333333333,225.7073628,0.024426371,4.17E-06,30,281.5318586,5310,3.333333333,160.3940001,12,42.75,162,3,1.738295863,33.66792672,3.439881309,-3811.029571,3
189,0.004385965,0.007072942,-0.083333333,0,174.8491489,72.40026042,0.628078913,0.001278707,9,31,0.000881526,0.002027078,0,11,9.666666667,49.03689597,41.25,146.4678163,33,34,0.000115194,113,0.045454545,4.534090909,3,2.63818608,0.646512004,136,6.2,7.76E-07,113,21.95,-0.333333333,260.1008657,0.0255549,6.98E-06,34,268.8962182,6562,3.1,151.8774092,14,50.25,158.25,3,1.946640325,44.04434126,3.561857568,-3898.738087,3
190,0.005847953,0.00144081,-0.046753247,0,171.7592012,70.06812468,0.815380893,0.001434132,12,57,0.001662698,0.005561274,0.333333333,25.33333333,11.18472222,58.99577418,58.5,234.6091088,76,58,0.000105031,299,0.041666667,8.272727273,3.4,4.839301592,0.992239916,204,10,9.71E-06,214.2428619,45.36428571,-0.368835034,919.7475104,0.045588542,0.000116534,59,266.0217011,24969,4.561904762,251.987392,23,87,385.5,3,3.438701786,48.53781184,6.923809021,-3674.274811,3
191,0.00877193,0.011933703,0.161926962,0,192.182598,78.78028299,1.362937129,0.002008034,18,81,0.003225041,0.004996184,0.133333333,30.6,44.26794733,75.26732188,85.5,447.66555,162,96,0.000112714,442,0.043478261,18.13636364,4.5,7.131719344,1.108196589,205,14.4,1.56E-05,386.826607,71.34142857,-0.230670509,1950.860553,0.071672737,0.000281674,82,296.8144964,57456,6.861904762,400.2240723,33,122.25,594,4,6.089239913,155.1047437,10.35439724,-3399.034616,3
192,0.004385965,0.000109938,-0.206349206,0,170.5156718,69.23338243,0.609601699,0.001087942,9,42,0.000881526,0.000233282,0.333333333,18.66666667,6.695238095,56.08384381,42.75,167.5162746,42,40,0.000105152,236,0.041666667,4.534090909,3,4.094818527,0.921227063,203,7.4,1.37E-05,169.1013893,38.33090909,-0.43595679,570.3414781,0.035970376,0.000123282,50,266.5148635,14660,3.633333333,206.96595,17,69,330.75,3,2.311641431,25.99335103,4.993459165,-3794.437206,3
193,0.004385965,4.10E-05,-0.3,0,171.3608794,69.75883851,0.614025926,0.00105474,9,51,0.000881526,0.001888189,0.333333333,22.66666667,7.166666667,59.20979705,51.75,176.8531533,51,46,0.000105285,287,0.041666667,5.488636364,3,4.265621211,0.97292054,208,8.6,1.39E-05,205.6444861,40.55571429,-0.416235828,739.9867336,0.040608676,0.000125448,66,268.1115541,20953,3.295238095,215.1989899,20,87.75,354,3,2.871583834,36.9491302,5.237703381,-3732.34552,3
194,0.005847953,0.000532654,-0.143578644,0,180.7830063,73.1461475,0.86092672,0.001316427,12,70,0.001662698,0.005942346,0.166666667,26.83333333,17.71428571,72.7028539,68.25,289.1181953,92,66,0.000105697,427,0.041666667,9.545454545,3.7,5.735227548,1.073154959,214,11.6,5.95E-05,361.4476965,57.73777056,-0.294101562,1696.822229,0.0522531,0.000714319,93,285.9931723,46596,4.842857143,311.1952925,27,121.5,536.25,3,4.407323459,81.70501285,7.578819618,-3548.950975,3
195,0.007309942,0.02358981,0.104040404,0,204.0474052,83.76582275,1.212385925,0.001763419,15,61,0.00244387,0.002027078,0,21,39.41269841,77.83239797,78,386.3317333,105,72,0.000121153,333,0.045454545,13.92045455,4.1,5.55597769,1.00796217,199,11.4,1.82E-05,333,57.04900433,-0.2,1323.887628,0.062075575,0.000272461,81,316.6451217,37116,5.133333333,347.8113679,26,108,461.25,3,4.948768145,157.0683383,6.294415045,-3375.047285,3
196,0.004385965,0.002505319,0,0,162.3239216,66.53920322,0.578523246,0.001250887,9,27,0.000881526,0.001461988,0,9,9,43.92068815,38.25,131.1862661,27,30,0.000104581,114,0.041666667,4.056818182,3,2.622463827,0.624040094,136,5.4,1.78E-06,114,24.57714286,-0.333333333,232.1561446,0.029255776,1.60E-05,32,248.5004264,5700,3,149.7256369,12,44.25,185.25,3,1.764379648,41.8797199,3.459078392,-3984.194714,3
197,0.007309942,0.004892257,0.1,0,184.4184602,75.64691759,1.098066071,0.001623789,15,63,0.00244387,0.00937325,0,21,39.66666667,67.91148927,69.75,337.0879486,105,72,0.00011217,395,0.043478261,12.32954545,4.4,6.369695255,1.05472476,212,11.4,3.97E-05,395,63.56987013,-0.2,1942.848077,0.061527063,0.000596165,78,287.9183556,41508,5.733333333,356.8727973,26,105.75,564.75,3,4.627850178,133.874696,7.991043005,-3465.191142,3
198,0.007309942,0.002401022,-0.042113442,0,190.769279,77.89037166,1.138518219,0.001554234,15,85,0.00244387,0.001282735,0.2,33.6,28.65945166,79.49378125,78.75,394.5782361,140,86,0.000112651,525,0.043478261,13.92045455,4.4,7.059211058,1.144167812,215,14.2,9.89E-05,429.8336454,76.63344156,-0.261527778,2802.343143,0.070770455,0.001484092,97,301.9385883,67467,5.714285714,408.2719093,33,135.75,712.5,4,5.586884842,112.8874557,11.01113386,-3404.419318,3
199,0.005847953,0.003432403,0.063492063,0,191.7307678,78.33885139,0.914030298,0.001437829,11,46,0.001662698,0.002592169,0,15,20.13571429,70.15609642,56.25,278.9904783,60,50,0.000113404,261,0.043478261,8.272727273,3.4,4.58891763,0.929310484,199,8.4,2.60E-05,261,49.71805195,-0.25,749.2063533,0.051776408,0.000286146,71,299.9813196,23550,4.2,289.9372626,19,87,392.5,3,3.372987466,98.07823703,4.88840615,-3517.736613,3
200,0.011695906,0.006195645,0.228972782,0,203.2093562,83.06169097,1.924033334,0.002327793,25,136,0.004787384,0.007914593,0.214285714,52.21428571,52.8951426,98.79079989,115.5,781.1499989,344,158,0.000113237,871,0.043478261,31.18181818,5.9,11.35118422,1.429148816,238,22,0.000227743,702.9995576,121.3254113,-0.205445686,6449.131821,0.104462196,0.005693564,128,322.2048002,194893,9.836363636,668.3205343,51,192.75,1279,5,10.60235507,214.1075505,26.63079391,-3240.271913,3
201,0.007309942,0.014156236,0.135714286,0,201.9828275,82.93426488,1.204478018,0.001680477,14,62,0.00244387,0.004287439,0,20,37.53333333,78.2497064,75,388.4031007,100,70,0.000120831,355,0.045454545,13.52272727,4.1,5.846374586,1.007517581,202,11,6.33E-05,355,60.18634199,-0.2,1473.715356,0.059858844,0.000885926,94,316.4849017,45220,5.5,364.7403479,25,115.5,499,3,5.01688236,142.4792405,6.662801629,-3379.507232,3
202,0.00877193,0.00122542,-0.082749767,0,187.5412443,75.65929053,1.33771684,0.001649179,21,151,0.003225041,0.00637405,0.466666667,67.46666667,19.37142857,94.09622202,102,559.6537239,276,134,0.000105876,926,0.041666667,19.56818182,5.4,10.48597526,1.523118584,261,22,0.00034117,580.684493,100.1035931,-0.292770476,7636.543155,0.078896805,0.007164574,119,302.8574521,178287,7.865728716,568.9830843,52,192.75,1366.75,5,8.41903808,83.55003025,34.62661619,-3340.77672,3
203,0.016081871,0.014135444,0.333186662,0,208.7176687,87.51471461,2.719677326,0.002937992,36,219,0.007130899,0.001469875,0.236363636,79.12727273,89.08741733,116.5747805,192,1261.895,704,260,0.000113379,1320,0.043478261,52.5,7.7,17.34237329,1.785142672,262,32.2,0.000530329,1042.131464,185.36,-0.171404678,17659.23526,0.14459848,0.019091841,142,334.9103553,448110,14.77222222,1017.612255,75,334,2221,6,18.39046475,304.3105492,74.12375719,-3139.019573,4
204,0.004385965,3.03E-05,-0.26984127,0,162.5640863,65.70563025,0.583987661,0.000950167,9,54,0.000881526,0.003157259,0.333333333,21.33333333,6.923809524,58.27774936,45,174.0692293,48,44,9.90E-05,327,0.04,4.534090909,3,5.209683938,1.030029909,227,8.2,0.000128372,234.3057386,49.6462987,-0.413580247,1132.108735,0.037510299,0.001155345,68,259.4166507,26422,4.133333333,260.8377289,19,87,507.75,3,2.685979706,23.75655499,7.815305099,-3707.762433,3
205,0.014619883,0.001085605,0.270699562,0,194.2137854,80.69612268,2.298659483,0.002581361,34,208,0.006349728,0.015590401,0.355555556,81.33333333,38.17748807,104.5372285,168,1030.222229,600,230,0.000107793,1179,0.043478261,40.56818182,7.3,16.31699135,1.728962897,262,30,0.000535974,826.2243485,152.0055628,-0.243424079,15580.78745,0.110435697,0.018223112,116,312.085926,354660,14.50541126,876.2319183,70,296,2005.5,5,15.25202429,170.4915337,76.55377459,-3256.382352,4
206,0.011695906,0.000690955,0.109780862,0,191.1962159,78.70571422,1.818102782,0.002079443,28,185,0.004787384,0.000756849,0.392857143,75.21428571,36.0431771,100.1854663,150,792.1777833,432,180,0.00010777,1060,0.043478261,28.63636364,6.2,13.65140247,1.639075257,262,26.4,0.000468974,715.6326984,127.5858874,-0.247915092,12525.84059,0.092137807,0.01313128,118,309.1525605,265500,11.63477633,734.5976853,62,280,1762,5,12.29834796,121.2736979,58.30272677,-3290.73128,4
207,0.005847953,0.000888399,-0.215873016,0,178.3379307,71.95680974,0.851410371,0.001181619,14,96,0.001662698,0.005109388,0.333333333,38.66666667,12.95851648,76.12444711,72.75,302.7248806,116,78,0.000105585,574,0.041666667,9.227272727,3.7,7.178684019,1.306038315,260,14,0.000231515,411.2889723,59.9115368,-0.317902893,3102.071907,0.047496077,0.003241207,97,286.4040673,75660,5.225252525,358.6533011,33,138,853.5,3,4.870898898,50.55125531,16.56128049,-3539.187155,3
208,0.004385965,0.01138411,-0.38961039,0,205.0288949,83.5619252,0.741008812,0.001033004,10,68,0.000881526,0.00200812,0,23,11.84444444,87.61824949,72.75,261.706077,69,58,0.000121625,450,0.045454545,7.397727273,3,5.092716838,1.108681594,227,11,0.000110501,450,48.98300866,-0.333333333,1516.180253,0.045723528,0.001105015,123,329.0493551,54868,3.272077922,281.8900599,26,144,572.5,3,4.39932282,99.06341242,6.177657517,-3494.05712,3
209,0.00877193,0.000353504,-0.05660924,0,184.9539184,75.58665679,1.32439852,0.001605865,22,151,0.003225041,0.000454122,0.533333333,67.46666667,16.64011544,90.42000337,126,537.7887711,264,130,0.000107515,874,0.043478261,17.65909091,5.4,10.81553633,1.504243796,262,21.2,0.000386756,512.7287959,96.28383117,-0.316156195,7651.012842,0.070146985,0.008508638,112,299.9562834,171145,8.627633478,566.0343298,50,244,1451.5,5,9.038379073,60.77072,40.50190924,-3383.670139,4
210,0.002923977,0.006853603,-0.646153846,0,196.4126958,79.87322847,0.475937651,0.000727512,7,57,0.000100355,0.00200812,0,19,3.784090909,78.75937141,39,157.0595048,38,44,0.000121051,383,0.045454545,3.818181818,2,4.107226578,1.052501819,227,8.8,0.000106304,383,38.78281385,-0.5,910.4025202,0.034057824,0.000744126,108,317.0094488,37664,2.272077922,211.7339634,21,82.5,485.5,2,2.451353296,53.36647483,5.115065386,-3750.340203,2
211,0.002923977,0.002059461,-0.492063492,0,213.5112584,93.37871564,0.540117129,0.00091583,4,24,0.000100355,0.001784897,0,12,3.657142857,68.04308027,18,135.6894082,24,30,0.000157257,167,0.055555556,2.863636364,2,1.467747151,0.329965241,48,6,2.21E-07,167,23.74857143,-0.5,196.5159337,0.02508342,8.85E-07,47,343.4311252,8760,2.095238095,167.6708454,14,41.5,121,2,1.189241545,35.59829536,2.927972467,-3132.036667,2
