Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
282,0.051150895,0.147374162,0.037215139,0,8323.950962,34850.23317,65.63770891,0.001230457,3338,193421,0.006060246,0.000961362,0.906779661,6553.601695,666.0221234,4107.240175,289659.75,330314.024,206220,10534,0.000114077,408940,0.025641026,1780.227273,45,89.68104543,1.499025624,107,1410.8,0.001664236,165139.205,6947.895875,-0.063150617,636100244.3,0.800061488,5.555218229,10591,8719.258963,10560809030,117.5060584,220331.3515,3497,297853.5,12441182.25,57,227.6126736,7764.801195,5.81E+28,-5706.937436,57
283,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
284,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
285,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
286,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
287,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
288,0.051150895,0.147374162,0.037215139,0,8323.950962,34850.23317,65.63770891,0.001230457,3338,193421,0.006060246,0.000961362,0.906779661,6553.601695,666.0221234,4107.240175,289659.75,330314.024,206220,10534,0.000114077,408940,0.025641026,1780.227273,45,89.68104543,1.499025624,107,1410.8,0.001664236,165139.205,6947.895875,-0.063150617,636100244.3,0.800061488,5.555218229,10591,8719.258963,10560809030,117.5060584,220331.3515,3497,297853.5,12441182.25,57,227.6126736,7764.801195,5.81E+28,-5706.937436,57
289,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
290,0.051150895,0.007300205,0.051792311,0,7123.499723,20247.46209,58.24212929,0.001420757,3264,187111,0.006060246,0.001433229,0.906779661,6412.5,147.7149671,3691.411789,197633.25,271550.6583,201780,10386,0.000109016,396190,0.025641026,1427.045455,45.6,88.52846146,1.479010551,106,1381.2,0.000231803,159990.4672,6742.098741,-0.063311132,600784550.2,0.785804484,0.756603682,4221,7484.07039,6271181046,116.2384164,212943.4,3423,203917.5,11926998.75,57,133.7848441,5416.840698,8.37E+26,-5797.179135,57
291,0.049445865,0.001701393,0.011351609,0,7115.364161,18366.0178,56.05760523,0.001237625,3251,186635,0.00582982,0.00111216,0.965517241,6578.586207,115.5431702,3668.928922,197006.25,261737.3169,194126,10116,0.000108873,394989,0.025641026,1328.727273,47.2,86.43043712,1.476394272,106,1373.6,0.000231457,150406.3566,6613.429244,-0.065247827,598348207.7,0.769759074,0.752467647,4213,7461.788196,6101460342,112.5606312,211952.3393,3405,203119.5,11914525.25,57,131.4915339,4615.007773,8.35E+26,-5810.031724,57
292,0.051150895,0.007300205,0.051792311,0,7123.499723,20247.46209,58.24212929,0.001420757,3264,187111,0.006060246,0.001433229,0.906779661,6412.5,147.7149671,3691.411789,197633.25,271550.6583,201780,10386,0.000109016,396190,0.025641026,1427.045455,45.6,88.52846146,1.479010551,106,1381.2,0.000231803,159990.4672,6742.098741,-0.063311132,600784550.2,0.785804484,0.756603682,4221,7484.07039,6271181046,116.2384164,212943.4,3423,203917.5,11926998.75,57,133.7848441,5416.840698,8.37E+26,-5797.179135,57
293,0.049445865,0.001699938,0.010805161,0,7115.364161,18366.0455,56.06476112,0.001227534,3251,186637,0.00582982,0.00111216,0.965517241,6580.551724,169.6615221,3669.913901,197006.25,261780.8169,194184,10118,0.000108873,395049,0.025641026,1328.727273,47.2,86.44013243,1.476539621,106,1374,0.000231458,150429.2037,6613.429244,-0.065247827,598354475.1,0.769759074,0.752471409,4213,7462.313518,6102722290,112.5606312,211953.4369,3406,203162.25,11914485,57,131.5027576,4621.315192,8.35E+26,-5809.041657,57
294,0.051150895,0.007300205,0.051792311,0,7123.499723,20247.46209,58.24212929,0.001420757,3264,187111,0.006060246,0.001433229,0.906779661,6412.5,147.7149671,3691.411789,197633.25,271550.6583,201780,10386,0.000109016,396190,0.025641026,1427.045455,45.6,88.52846146,1.479010551,106,1381.2,0.000231803,159990.4672,6742.098741,-0.063311132,600784550.2,0.785804484,0.756603682,4221,7484.07039,6271181046,116.2384164,212943.4,3423,203917.5,11926998.75,57,133.7848441,5416.840698,8.37E+26,-5797.179135,57
295,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
296,0.049445865,0.00085009,0.010805161,0,7115.364161,18366.0455,56.06476112,0.001209522,3251,186692,0.00582982,0.001771372,0.966122202,6582.577132,95.5764841,3669.913901,197006.25,261780.8169,194184,10118,0.000108873,395103,0.025641026,1328.727273,47.2,86.66123493,1.476539621,106,1374,0.000231499,150358.7775,6613.329426,-0.065679171,598271846.5,0.766946334,0.75260358,4213,7462.313518,6103572202,112.8933596,212006.0712,3406,203162.25,11914569,57,131.5028188,4606.616451,8.35E+26,-5808.685502,57
297,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
298,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
299,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
300,0.049445865,0.001699211,0.01027634,0,7116.151474,18366.63556,56.08901001,0.001221611,3252,186747,0.00582982,0.001445469,0.966727163,6586.569268,85.61644611,3671.013136,197063.25,261843.2474,194242,10120,0.000108897,395166,0.025641026,1333.340909,47.2,86.71596146,1.47668497,106,1374.4,0.00023154,150291.8044,6612.629607,-0.065887803,598319284.8,0.765880415,0.752969211,4215,7463.276609,6105724900,113.0594213,212058.8186,3407,203233.5,11915565.75,57,131.5440284,4604.893688,8.35E+26,-5808.081877,57
301,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
302,0.049445865,0.001699211,0.01027634,0,7116.151474,18366.63556,56.08901001,0.001221611,3252,186747,0.00582982,0.001445469,0.966727163,6586.569268,85.61644611,3671.013136,197063.25,261843.2474,194242,10120,0.000108897,395166,0.025641026,1333.340909,47.2,86.71596146,1.47668497,106,1374.4,0.00023154,150291.8044,6612.629607,-0.065887803,598319284.8,0.765880415,0.752969211,4215,7463.276609,6105724900,113.0594213,212058.8186,3407,203233.5,11915565.75,57,131.5440284,4604.893688,8.35E+26,-5808.081877,57
303,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
304,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
305,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
306,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
307,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
308,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
309,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
310,0.049445865,0.001699211,0.01027634,0,7116.151474,18366.63556,56.08901001,0.001221611,3252,186747,0.00582982,0.001445469,0.966727163,6586.569268,85.61644611,3671.013136,197063.25,261843.2474,194242,10120,0.000108897,395166,0.025641026,1333.340909,47.2,86.71596146,1.47668497,106,1374.4,0.00023154,150291.8044,6612.629607,-0.065887803,598319284.8,0.765880415,0.752969211,4215,7463.276609,6105724900,113.0594213,212058.8186,3407,203233.5,11915565.75,57,131.5440284,4604.893688,8.35E+26,-5808.081877,57
311,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
312,0.04859335,0,-0.013663071,0,7114.314411,17492.74526,55.05589873,0.00113856,3249,186578,0.005714608,0.00118129,1,6692,57,3664.886569,196920.75,257196.1045,190722,9998,0.000108861,394875,0.025641026,1292.215909,57,85.85646533,1.476103575,106,1372.6,0.000231415,145266.3943,6554.681745,-0.067229107,597148447,0.756841188,0.751866964,4214,7455.435035,6030508657,111.5261485,211644.8978,3403,203091,11912757.75,57,130.5355727,4226.988047,8.34E+26,-5813.293232,57
313,0.00170503,0.00170503,-0.083333333,2,1988.788445,2.940634328,0.667007717,0.000803665,3,10,0.00062209,0.000983864,0,7,2.833333333,13.09493816,5,565.2550652,14,20,6.70E-05,49,0.022727273,2.068181818,1.7,0.189836348,0.066122954,7,4,2.63E-13,49,9.04,-0.5,67.93143389,0.003205425,7.90E-13,19,2120.960265,2180,2.133333333,30.12983239,9,10,34,1,0.006377551,14.49199673,390736480.4,-32594.4921,1
314,0.000852515,0,-0.333333333,0,1758.328138,1.462988586,0.297120903,0.000468935,1,3,0.000737302,0.000852515,0,2,1,5.600606699,1.5,216.3126289,2,6,6.22E-05,12,0.022222222,0.397727273,1,0.07581826,0.009695306,1,1.4,3.96E-15,12,5.54,-1,5.150312176,0.00206245,3.96E-15,8,1874.912224,225,1,13.09493816,3,3.5,10,1,0.001496772,3.148892508,62688.98376,-36497.70956,1
315,0.00511509,0.011051416,0.444444444,0,2294.192663,7.783578817,2.283216139,0.001946289,9,25,0.000161239,0.003350641,0.133333333,15.86666667,20.4047619,24.52922569,20.5,2287.549306,84,70,7.27E-05,104,0.023255814,13.36363636,4.2,0.63287037,0.114018088,12,9.2,1.80E-11,91.01802518,32.78285714,-0.275462963,552.712561,0.010275763,1.62E-10,19,2447.448723,11410,8,110.2511191,20,30.5,108,2,0.028698999,45.27423856,2.43837E+12,-28163.43791,2
316,0.00170503,0.00170503,-0.083333333,2,1988.788445,2.940634328,0.667007717,0.000803665,3,10,0.00062209,0.000983864,0,7,2.833333333,13.09493816,5,565.2550652,14,20,6.70E-05,49,0.022727273,2.068181818,1.7,0.189836348,0.066122954,7,4,2.63E-13,49,9.04,-0.5,67.93143389,0.003205425,7.90E-13,19,2120.960265,2180,2.133333333,30.12983239,9,10,34,1,0.006377551,14.49199673,390736480.4,-32594.4921,1
317,0.00170503,0.00170503,-0.083333333,2,1988.788445,2.940634328,0.667007717,0.000803665,3,10,0.00062209,0.000983864,0,7,2.833333333,13.09493816,5,565.2550652,14,20,6.70E-05,49,0.022727273,2.068181818,1.7,0.189836348,0.066122954,7,4,2.63E-13,49,9.04,-0.5,67.93143389,0.003205425,7.90E-13,19,2120.960265,2180,2.133333333,30.12983239,9,10,34,1,0.006377551,14.49199673,390736480.4,-32594.4921,1
318,0.00170503,0,-0.35,0,1990.316243,2.922496352,0.667210303,0.000669064,4,15,0.00062209,0.000526646,1,18,2,14.92289526,10.5,567.9772874,18,24,6.70E-05,66,0.022727273,1.909090909,2,0.312096253,0.084932171,9,4.8,5.26E-13,24.28004312,12.94,-0.784722222,102.6554443,0.003840843,2.11E-12,18,2121.79502,3060,2.8,46.21328589,11,22.5,56.5,2,0.009956789,1.96816053,1561701834,-29909.82402,2
319,0.002557545,0.000847423,-0.044444444,0,2292.189253,4.741064099,1.135716929,0.000934241,6,19,0.000506877,0.003350641,0.666666667,18.33333333,3.333333333,21.6840602,14.5,1138.024653,33,34,7.27E-05,86,0.023255814,3.818181818,2.7,0.434501507,0.113145995,12,6.2,1.79E-11,44.15387224,18.42285714,-0.675925926,190.2482639,0.005301998,1.08E-10,19,2440.701299,5083,4.466666667,73.81147008,14,26,82.5,2,0.014915673,6.647781662,2.43606E+12,-28175.69071,2
320,0.002557545,0.015240523,-0.044444444,0,2709.73067,6.963923771,1.316299194,0.000867588,6,22,0.000506877,0.000786841,0.333333333,14.66666667,5.428571429,34.35934914,17,1611.901957,33,34,7.94E-05,139,0.023809524,4.056818182,2.7,0.480943152,0.122405254,13,6.2,1.24E-09,99.59785217,21.84941452,-0.459876543,243.0742108,0.006660588,7.42E-09,26,2879.269753,8007,3.8,122.3904243,14,29.5,150.5,2,0.017181272,14.83141359,1.48E+16,-25035.10569,2
321,0.000852515,0,-0.333333333,0,1758.328138,1.462988586,0.297120903,0.000468935,1,3,0.000737302,0.000852515,0,2,1,5.600606699,1.5,216.3126289,2,6,6.22E-05,12,0.022222222,0.397727273,1,0.07581826,0.009695306,1,1.4,3.96E-15,12,5.54,-1,5.150312176,0.00206245,3.96E-15,8,1874.912224,225,1,13.09493816,3,3.5,10,1,0.001496772,3.148892508,62688.98375,-36497.70956,1
322,0.000852515,0,-0.333333333,0,1758.328138,1.462988586,0.297120903,0.000468935,1,3,0.000737302,0.000852515,0,2,1,5.600606699,1.5,216.3126289,2,6,6.22E-05,12,0.022222222,0.397727273,1,0.07581826,0.009695306,1,1.4,3.96E-15,12,5.54,-1,5.150312176,0.00206245,3.96E-15,8,1874.912224,225,1,13.09493816,3,3.5,10,1,0.001496772,3.148892508,62688.98376,-36497.70956,1
323,0.00170503,0.016919366,-0.377777778,0,3336.632672,14.08163066,1.049861211,0.000466526,7,139,0.00062209,0.002541283,0,10,3.523809524,76.17713842,81.5,1679.235656,20,26,8.74E-05,468,0.024390244,2.545454545,2,1.080846253,0.131373816,14,5.2,8.86E-08,468,69.54070169,-0.5,897.6653764,0.011899663,6.20E-07,158,3531.68427,153153,2.80952381,423.8904504,12,94,4843.25,2,0.056349996,23.73552108,9.26E+19,-19005.69654,2
324,0.005967604,0.037014568,0.003267974,0,4442.5901,97.74036143,4.698849767,0.000765986,133,6939,4.60E-05,2.26E-05,0.476190476,208.1428571,24.07359307,389.5311012,4660,11342.07333,987,338,9.72E-05,15497,0.025,47.88636364,5.5,6.527874677,0.827067183,87,60.6,6.49E-06,9625.886508,425.4652542,-0.2731447,742397.1859,0.055291215,0.000862692,3428,4690.091156,55930381,11.75519126,8702.657514,148,4813.75,422312.75,5,3.571903573,410.4453542,5.79E+23,-9804.932073,5
325,0.00170503,0.016919366,-0.377777778,0,3336.632672,14.08163066,1.049861211,0.000466526,7,139,0.00062209,0.002541283,0,10,3.523809524,76.17713842,81.5,1679.235656,20,26,8.74E-05,468,0.024390244,2.545454545,2,1.080846253,0.131373816,14,5.2,8.86E-08,468,69.54070169,-0.5,897.6653764,0.011899663,6.20E-07,158,3531.68427,153153,2.80952381,423.8904504,12,94,4843.25,2,0.056349996,23.73552108,9.26E+19,-19005.69654,2
326,0.004262575,0,-0.372727273,0,4438.539552,94.85912993,3.341732374,0.000394802,129,6929,0.000276452,0.001159508,1,278,5,386.6137833,4640,8085.772617,695,308,9.70E-05,15369,0.025,31.02272727,5,6.265127046,0.826485788,87,58.6,6.48E-06,5653.939131,409.403568,-0.428007841,643177.0405,0.052151542,0.000836432,3424,4678.593086,50958138,9.231381733,8553.220555,144,4801.25,422137.25,5,3.068349611,101.6561356,5.78E+23,-9890.607782,5
327,0.004262575,0,-0.372727273,0,4438.539552,94.85912993,3.341732374,0.000394802,129,6929,0.000276452,0.001159508,1,278,5,386.6137833,4640,8085.772617,695,308,9.70E-05,15369,0.025,31.02272727,5,6.265127046,0.826485788,87,58.6,6.48E-06,5653.939131,409.403568,-0.428007841,643177.0405,0.052151542,0.000836432,3424,4678.593086,50958138,9.231381733,8553.220555,144,4801.25,422137.25,5,3.068349611,101.6561356,5.78E+23,-9890.607782,5
328,0.004262575,0,-0.372727273,0,4438.539552,94.85912993,3.341732374,0.000394802,129,6929,0.000276452,0.001159508,1,278,5,386.6137833,4640,8085.772617,695,308,9.70E-05,15369,0.025,31.02272727,5,6.265127046,0.826485788,87,58.6,6.48E-06,5653.939131,409.403568,-0.428007841,643177.0405,0.052151542,0.000836432,3424,4678.593086,50958138,9.231381733,8553.220555,144,4801.25,422137.25,5,3.068349611,101.6561356,5.78E+23,-9890.607782,5
329,0.002557545,0.015240523,-0.044444444,0,2709.73067,6.963923771,1.316299194,0.000867588,6,22,0.000506877,0.000786841,0.333333333,14.66666667,5.428571429,34.35934914,17,1611.901957,33,34,7.94E-05,139,0.023809524,4.056818182,2.7,0.480943152,0.122405254,13,6.2,1.24E-09,99.59785217,21.84941452,-0.459876543,243.0742108,0.006660588,7.42E-09,26,2879.269753,8007,3.8,122.3904243,14,29.5,150.5,2,0.017181272,14.83141359,1.48E+16,-25035.10569,2
330,0.00170503,0.00170503,-0.083333333,2,1988.788445,2.940634328,0.667007717,0.000803665,3,10,0.00062209,0.000983864,0,7,2.833333333,13.09493816,5,565.2550652,14,20,6.70E-05,49,0.022727273,2.068181818,1.7,0.189836348,0.066122954,7,4,2.63E-13,49,9.04,-0.5,67.93143389,0.003205425,7.90E-13,19,2120.960265,2180,2.133333333,30.12983239,9,10,34,1,0.006377551,14.49199673,390736480.5,-32594.4921,1
331,0.000852515,0,-0.333333333,0,1758.328138,1.462988586,0.297120903,0.000468935,1,3,0.000737302,0.000852515,0,2,1,5.600606699,1.5,216.3126289,2,6,6.22E-05,12,0.022222222,0.397727273,1,0.07581826,0.009695306,1,1.4,3.96E-15,12,5.54,-1,5.150312176,0.00206245,3.96E-15,8,1874.912224,225,1,13.09493816,3,3.5,10,1,0.001496772,3.148892508,62688.98378,-36497.70956,1
332,0.00511509,0.011051416,0.444444444,0,2294.192663,7.783578817,2.283216139,0.001946289,9,25,0.000161239,0.003350641,0.133333333,15.86666667,20.4047619,24.52922569,20.5,2287.549306,84,70,7.27E-05,104,0.023255814,13.36363636,4.2,0.63287037,0.114018088,12,9.2,1.80E-11,91.01802518,32.78285714,-0.275462963,552.712561,0.010275763,1.62E-10,19,2447.448723,11410,8,110.2511191,20,30.5,108,2,0.028698999,45.27423856,2.43837E+12,-28163.43791,2
333,0.00170503,0.00170503,-0.083333333,2,1988.788445,2.940634328,0.667007717,0.000803665,3,10,0.00062209,0.000983864,0,7,2.833333333,13.09493816,5,565.2550652,14,20,6.70E-05,49,0.022727273,2.068181818,1.7,0.189836348,0.066122954,7,4,2.63E-13,49,9.04,-0.5,67.93143389,0.003205425,7.90E-13,19,2120.960265,2180,2.133333333,30.12983239,9,10,34,1,0.006377551,14.49199673,390736480.5,-32594.4921,1
334,0.00170503,0.00170503,-0.083333333,2,1988.788445,2.940634328,0.667007717,0.000803665,3,10,0.00062209,0.000983864,0,7,2.833333333,13.09493816,5,565.2550652,14,20,6.70E-05,49,0.022727273,2.068181818,1.7,0.189836348,0.066122954,7,4,2.63E-13,49,9.04,-0.5,67.93143389,0.003205425,7.90E-13,19,2120.960265,2180,2.133333333,30.12983239,9,10,34,1,0.006377551,14.49199673,390736480.5,-32594.4921,1
335,0.00170503,0,-0.35,0,1990.316243,2.922496352,0.667210303,0.000669064,4,15,0.00062209,0.000526646,1,18,2,14.92289526,10.5,567.9772874,18,24,6.70E-05,66,0.022727273,1.909090909,2,0.312096253,0.084932171,9,4.8,5.26E-13,24.28004312,12.94,-0.784722222,102.6554443,0.003840843,2.11E-12,18,2121.79502,3060,2.8,46.21328589,11,22.5,56.5,2,0.009956789,1.96816053,1561701834,-29909.82402,2
336,0.002557545,0.000847423,-0.044444444,0,2292.189253,4.741064099,1.135716929,0.000934241,6,19,0.000506877,0.003350641,0.666666667,18.33333333,3.333333333,21.6840602,14.5,1138.024653,33,34,7.27E-05,86,0.023255814,3.818181818,2.7,0.434501507,0.113145995,12,6.2,1.79E-11,44.15387224,18.42285714,-0.675925926,190.2482639,0.005301998,1.08E-10,19,2440.701299,5083,4.466666667,73.81147008,14,26,82.5,2,0.014915673,6.647781662,2.43606E+12,-28175.69071,2
337,0.002557545,0.015240523,-0.044444444,0,2709.73067,6.963923771,1.316299194,0.000867588,6,22,0.000506877,0.000786841,0.333333333,14.66666667,5.428571429,34.35934914,17,1611.901957,33,34,7.94E-05,139,0.023809524,4.056818182,2.7,0.480943152,0.122405254,13,6.2,1.24E-09,99.59785217,21.84941452,-0.459876543,243.0742108,0.006660588,7.42E-09,26,2879.269753,8007,3.8,122.3904243,14,29.5,150.5,2,0.017181272,14.83141359,1.48E+16,-25035.10569,2
