Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
137,0.073587385,0.002402892,-0.028107853,0,10322.19638,255484.8284,180.3498782,0.001655787,1744,128820,0.00205352,0.001116005,0.264285714,5086.221429,7827.611512,4802.59248,191437,624934.7222,225288,11238,0.000617284,2428383,0.25,3496.818182,49.7,59.88686962,0.925047947,465,1642.8,0.03378436,1864401.126,27182.46548,-0.028490214,846444405.7,0.591517695,58.91992417,32033,19836.61286,28807079013,75.26381203,356394.0736,4079,374867,21175527,41,88.43130513,194449.4288,2.01E+29,-2179.879563,34
138,0.181340342,0.005724065,0.339441687,0,11965.23707,58011575.24,511.8557184,0.003412277,4658,334985,0.006984621,0.001066455,0.245742092,12583.24088,26485.53409,12529.49607,278801.25,2179600.75,1393938,39384,0.000665336,6161473,0.25,11701.77273,98.4,166.6444683,1.642271165,688,4123.2,0.092699264,4819035.382,68815.67923,-0.016509177,4552689088,1.457533743,431.7931705,32648,25822.49815,1.46653E+11,189.4468619,945635.0382,10239,550821.25,57253488.5,68,275.2839424,690394.1632,1.51E+30,-1264.237124,35
139,0.135348226,0.004523697,0.234361487,0,11262.08733,2881969.812,360.5623949,0.002710874,3365,240521,0.004879883,6.22E-05,0.269750619,9374.568818,20564.50419,8902.068702,243477.5,1415344.458,760449,25478,0.000651042,4444964,0.25,7824.488636,78.4,109.2290653,1.30990623,580,3015,0.062438305,3394040.675,50301.2682,-0.020703741,2540571232,1.071754826,210.1048964,32510,23096.11411,81337100971,141.5874331,664354.8899,7486,478266.25,40471052,59,175.8869804,433025.6892,6.85E+29,-1527.520673,35
140,0.086727989,0.001501354,0.04813357,0,10384.6116,178236.3214,213.395647,0.001854898,2098,149217,0.002654874,0.001056611,0.411188811,6570.495105,4550.424702,5528.700514,199543.75,757874.7917,307296,13734,0.000609385,2836236,0.25,4116,55.5,69.15643271,1.029307651,509,1902,0.039800333,1880032.398,32603.95277,-0.032867263,1115207376,0.691659006,83.50109846,30952,20243.50306,36050314797,91.07264453,419405.7359,4722,393050,25261381,44,102.3654125,173156.503,2.78E+29,-1991.233576,35
141,0.086727989,0.002477989,0.028808011,0,10623.67728,356711.0855,218.5558379,0.001906707,2121,151865,0.002654874,0.000124911,0.246620047,5942.637762,10135.21811,5674.092475,211461.25,778884.7917,314622,13956,0.000641026,2896714,0.25,4494,55.8,70.12556169,1.005326188,487,1946.4,0.03945143,2263601.082,33636.43677,-0.024105168,1183077510,0.741422931,83.6764834,32639,20612.0839,37955023698,85.58183606,424722.5541,4833,410725,25860049.75,46,106.3900798,256441.5294,2.74E+29,-1978.956088,35
142,0.159001314,0.007619776,0.286726033,0,11615.18908,31262596.62,439.0385683,0.003216528,3948,292932,0.005962319,0.001956619,0.233333333,11193.73333,21124.95764,11072.91722,261205,1820827.326,1098196,32914,0.000670241,5506453,0.25,9990.75,89.8,137.8488178,1.564525621,681,3703,0.077786504,4360502.678,60165.7794,-0.016850274,3561344330,1.302826176,307.1011159,32794,24688.32301,1.16631E+11,162.1436056,813528.6676,9197,525192.5,48429669.5,64,225.7278146,614185.8808,1.06E+30,-1378.067806,35
143,0.013140604,0.00060888,-0.530638438,0,8148.205878,1592.042971,26.42248901,0.000546394,262,20742,0.000712707,0.000613135,0.311111111,874.5111111,182.6903144,1036.153041,26055,73190.05278,6670,1444,0.000514933,399466,0.2,308.6363636,9.7,9.566302248,0.229876781,131,272.8,0.005514638,292661.7614,4493.18303,-0.127791228,22280476.25,0.100639722,1.444835028,22484,15373.21351,2115360364,13.49398223,57997.21583,677,55091.25,3248364.75,9,9.573004386,18223.74218,5.35E+27,-5495.434955,9
144,0.20499343,0.014104948,0.447744369,0,12027.01025,152140993.1,587.5664727,0.00436143,4744,332695,0.008067057,0.006098078,0.192555831,12416.89132,32529.31205,13206.14608,281828.75,2501920.417,1624272,45316,0.000696864,6361705,0.25,14406.95455,110.7,158.5491019,1.565811125,619,4258.4,0.089644852,5247441.329,77878.00975,-0.015173791,4580910062,1.672568197,425.2751765,32732,26642.12354,1.71409E+11,211.5683559,959633.0711,10568,559720,57272690.25,66,285.1030569,921275.1596,1.41E+30,-1164.864114,35
145,0.20630749,0.018686132,0.452133377,0,12105.36097,157615077.8,592.8904995,0.004309597,4831,333750,0.008127193,0.00076151,0.165196799,12091.24718,44981.96243,13184.66281,285783.75,2518156.799,1629189,45560,0.000695894,6325052,0.25,14549.26136,111.1,161.6544537,1.590548659,638,4245,0.090088029,5361916.445,77350.503,-0.013432243,4466250405,1.651149992,435.215266,32933,26695.74668,1.71932E+11,214.7796073,957149.5323,10534,560560,57941374,64,288.2271548,963855.4014,1.43E+30,-1157.97302,35
146,0.095926413,0.000941361,-0.027178162,0,10772.43895,2903520.535,245.6150354,0.001894379,2510,202513,0.003075822,0.000105496,0.382800609,8627.292998,7238.851773,7315.274111,218986.25,938204.1111,455447,17880,0.000626174,3806954,0.25,4895.147727,63.4,90.50565691,1.237754129,583,2539.4,0.054263963,2596147.942,37540.19007,-0.025717529,2067144973,0.80817847,136.2025471,32267,21540.12617,54116421540,97.61020203,563741.4262,6312,446110,32133233.5,56,136.0185133,231831.0971,5.18E+29,-1865.519366,35
147,0.056504599,0.000992796,-0.143206138,0,9915.093393,32213.31861,133.1070372,0.001301781,1367,94811,0.001271761,0.001060333,0.370985604,4092.392027,3657.883818,3618.558554,162648,437849.2917,128355,7862,0.000595238,1816382,0.25,2394.318182,39.4,44.5365644,0.72473084,372,1219.8,0.025143818,1253401.439,21479.06196,-0.037344977,499114267.5,0.459307845,34.37159966,30593,18702.67422,18057260774,58.30874285,267808.8753,3028,316384,16421388,34,64.34665263,107999.6566,1.11E+29,-2518.585102,32
148,0.053876478,0.000261137,-0.251888025,0,9824.302307,72962.89866,125.3002538,0.001159888,1411,103410,0.00115149,0.000246369,0.545121951,4882.585366,1957.460949,3776.641776,167127,417497.5903,129560,8042,0.000578704,1888747,0.25,2103.579545,40.1,46.2453693,0.804075302,420,1288.6,0.02660997,1095040.879,20283.28851,-0.042697011,567357149.8,0.433168552,37.54666737,29647,18580.74797,18404736234,55.758946,281339.3561,3201,332579.5,17205948.25,39,65.03541234,71207.02535,1.24E+29,-2576.715526,34
149,0.044678055,0.000170444,-0.308416706,0,9676.651918,353672.2651,103.1787226,0.001013813,1117,87588,0.000730542,9.40E-05,0.525846702,4130.467023,1130.285438,3280.942165,143295,336287.3889,92038,6604,0.000581734,1645430,0.25,1749.840909,33.1,42.37994844,0.703215145,370,1103.2,0.024238954,972539.1433,16968.60335,-0.047143382,417839430,0.360389325,27.07491141,29990,18234.91307,14926558920,46.63383181,248321.1355,2741,285832.5,14051966.75,31,55.90868321,60118.69225,1.03E+29,-2850.081614,30
150,0.123521682,0.003197017,0.141033578,0,11177.28009,2495172.967,329.321691,0.002531148,3125,237778,0.004338664,3.11E-05,0.253946465,9354.440631,15384.09225,8887.8057,239225,1300838.583,701240,23850,0.000665336,4548887,0.25,7252.954545,73.9,106.7655674,1.345537546,602,3040.4,0.062273333,3528723.258,48927.90529,-0.019272305,2652724123,1.074135611,194.6041656,32789,22924.48361,77533428375,122.4038848,665412.2299,7554,482728.75,39031841,59,169.9232103,429709.1912,6.82E+29,-1604.727815,35
151,0.039421813,0.000332078,-0.444747565,0,9615.917135,30476.7456,90.90679432,0.000913238,1006,90986,0.000490001,1.14E-06,0.526436782,4287.76092,961.6773602,3371.195285,136474,299878.75,84270,6548,0.00057971,1709539,0.25,1503.409091,29.7,38.65598798,0.732288313,386,1141.6,0.024463923,1009835.011,15423.70761,-0.047523604,433580562.6,0.337553948,24.6107068,30191,18229.24262,15016341782,39.32179981,253687.9212,2839,279980.5,13478245.75,29,53.80977868,54472.92368,1.05E+29,-3039.227187,29
152,0.039421813,0.000184999,-0.397408038,0,9537.602269,21475.24279,89.76450599,0.000899231,1014,80769,0.000490001,0.000504448,0.404597701,3460.928736,1531.253618,3008.089751,129094,289345.4167,73920,5858,0.000571102,1500125,0.25,1443.75,29.7,37.12836072,0.647423337,342,1003.6,0.021920832,1000951.189,15235.44619,-0.045475672,347639712.9,0.331085338,22.22772386,29526,17934.53194,12786994708,39.73071533,223741.7801,2494,258426,12860909,29,49.21238654,66086.659,8.45E+28,-3036.526539,28
153,0.082785808,0.001799896,-0.033614302,0,10469.41884,412630.2885,205.8148512,0.00171226,2081,161222,0.002474468,0.000508235,0.333845366,6611.87148,6467.44853,5840.231221,203778.75,744130.1875,312291,13946,0.000619195,3007466,0.25,4024.125,54.3,75.61392868,1.213241386,625,2020.6,0.042939102,2153840.435,31363.51835,-0.026917842,1285146314,0.685691452,89.35627105,31689,20462.3014,38198080054,83.06666039,442675.7974,5020,407400,25885408.5,49,107.443913,202962.541,3.24E+29,-2032.221316,35
154,0.199737188,0.02184492,0.451155975,152,11916.02793,128082471.5,568.4827102,0.004599962,4472,318969,0.007826516,0.008061318,0.173318229,11723.79575,35800.13646,12635.72438,276281.25,2394085.5,1518784,43240,0.000697837,6100151,0.25,13989.18182,108.8,149.9735689,1.54530814,624,4088,0.084984451,5129433.866,74085.64648,-0.014521318,4256810282,1.596719311,380.0504664,32929,26287.57877,1.60705E+11,206.7305097,912493.358,10144,550418.75,53947847,64,269.9365304,919846.1798,1.27E+30,-1192.544111,35
155,0.101182654,0.001154198,0.067459251,0,10650.37585,452359.1711,254.8373981,0.001984709,2600,192040,0.003316363,0.000633266,0.393369788,8041.137047,6294.763048,6824.916717,212826.25,949569.8819,444367,17548,0.000613497,3518369,0.25,4979.625,63.8,96.19100747,1.332378321,671,2354.6,0.053237429,2374122.135,38079.14691,-0.02770578,1774783092,0.804686886,138.4173143,31050,21169.56702,50125633876,106.4042997,539499.5012,5848,423176.25,32176493.25,52,132.1507404,222836.9499,4.98E+29,-1817.399976,35
156,0.052562418,0.000398118,-0.137060657,0,9527.649663,489749.6745,119.4724507,0.001211613,1232,86863,0.001091354,0.000422794,0.476923077,3968.492308,1449.2179,3259.23864,136830,385070.8333,107480,7014,0.000568182,1627229,0.25,1960,36.7,42.84821264,0.678190509,353,1098.8,0.023451188,1010005.212,18760.44265,-0.046572972,395419505.9,0.400277396,28.89186381,28200,18052.44201,15036269514,55.30974697,243553.0152,2727,271957.5,14553872,32,55.03917423,74656.58733,9.67E+28,-2630.303103,30
157,0.045992116,0.000156115,-0.362127406,0,9797.115932,31162.93821,106.6997508,0.000993008,1224,94903,0.000790678,9.57E-05,0.505882353,4303.811765,1990.226279,3446.751872,165826.5,352063.7847,100030,6976,0.000579039,1752296,0.25,1770.681818,35,46.7968834,0.846441092,464,1164.2,0.026198151,1056587.711,18132.7631,-0.044059797,500213317.6,0.384737595,32.06653679,30383,18406.92278,15996613280,47.63594835,266524.2294,2893,331134.5,15645391.75,35,62.08099882,65520.42214,1.21E+29,-2798.58104,34
158,0.111695138,0.004173754,0.134176137,0,10944.40919,5839429.435,290.3645048,0.002319427,2763,209880,0.003797446,0.000760118,0.332492997,8582.587395,10289.73516,7657.684974,227578.75,1108181.597,547485,20192,0.000645995,3923362,0.25,6166.363636,67.3,101.5336772,1.362320185,661,2627.4,0.057168495,2813575.071,42132.54972,-0.024270413,2073321386,0.908156368,157.9565505,32518,22037.8016,62302436192,114.4837875,592859.0015,6526,453608.75,34440821.25,55,150.2696635,304079.6788,5.75E+29,-1713.824279,35
159,0.055190539,0.000267771,-0.289425895,0,10039.97313,74784.41136,131.3361476,0.001158526,1462,118153,0.001211625,0.000192478,0.524970964,5489.89547,2067.211712,4259.972014,182245,449548.4583,151200,9006,0.000594884,2191675,0.25,2325.272727,40.8,55.48064751,1.120720159,623,1465.2,0.031634453,1296534.749,21320.09799,-0.040674018,718006602.5,0.455409136,46.2495697,31022,19079.06259,22189203447,57.07907089,323798.4389,3642,365942.5,18620694.5,39,75.5514178,81618.40647,1.76E+29,-2539.965663,35
160,0.074901445,0.003230339,-0.104135416,57,10272.40779,231533.6958,182.3129227,0.001664507,1920,152785,0.002113656,0.00015373,0.436716792,6604.587093,4004.668822,5400.741487,193882.5,651836.9583,262029,12500,0.000598802,2792942,0.25,3328.022727,51.3,73.17629318,1.239066405,660,1873,0.041480434,1804671.767,28130.45858,-0.03124238,1190150376,0.602781255,79.64243401,30921,19972.31538,33072643750,76.89365533,421691.6956,4654,391230,24344764.25,49,98.80850567,141285.5734,3.02E+29,-2167.387053,35
161,0.162943495,0.00697561,0.282815087,0,11714.91611,38212424.53,454.8133061,0.003237557,4094,309746,0.006142726,0.002155994,0.237083661,11852.49856,23689.32263,11704.12304,266183.75,1915560.611,1188044,34662,0.00067981,5836733,0.25,10475.18182,92.2,146.078029,1.572055861,663,3906.8,0.083856438,4604746.233,62939.98508,-0.016375608,4078521243,1.349207404,343.3082554,32947,25112.15405,1.27787E+11,167.4356261,878260.186,9705,539787.5,51255840.5,65,242.9549288,641084.0274,1.24E+30,-1353.093803,35
162,0.074901445,0.000838523,-0.046611574,0,10172.50625,202523.6562,179.9816412,0.001550305,1896,137621,0.002113656,0.001008234,0.558897243,6446.0401,2181.256138,4900.676898,188895,626942.6042,235695,11576,0.000591716,2517662,0.25,3250.943182,50.4,70.13584803,1.196232111,651,1688.2,0.03788624,1439698.116,27785.47284,-0.039036723,949972942.5,0.586086593,71.83231072,30273,19606.53554,29089625588,78.90695614,384018.251,4192,373432.5,23201315.5,43,91.47558993,104401.7347,2.52E+29,-2163.566093,35
163,0.098554534,0.001181958,0.04306529,0,10728.81383,3147174.307,250.7572334,0.001980094,2488,191594,0.003196092,0.000267047,0.341261261,7896.005045,7842.308869,6948.555761,216798.75,941706.25,441525,17474,0.000622665,3600138,0.25,4999.431818,63,87.61512972,1.19369849,568,2399.8,0.052116337,2559241.478,38337.4316,-0.025017751,1882479247,0.81904718,129.6654458,32038,21359.68225,51628741559,101.3092147,545143.7371,5962,434866.25,31429478.5,56,132.3196287,250777.8101,4.77E+29,-1839.617373,35
164,0.076215506,0.00086117,-0.131673898,0,10527.87651,1467827.034,190.7642103,0.001548327,1987,161831,0.002173791,0.000460442,0.352692075,6752.638838,7290.073849,5851.268079,206692.5,692945.7361,289536,13406,0.000629327,3032872,0.25,3769.340909,52.3,74.29358333,1.235052032,639,2031.6,0.042974225,2131482.933,29502.59609,-0.028335709,1318903986,0.638352946,85.3897847,32472,20490.33695,37571340559,77.4918052,443745.9854,5050,415170,25306949,50,106.4713141,182265.6449,3.25E+29,-2125.058057,35
165,0.032851511,9.20E-05,-0.422855613,0,9066.44039,13519.71351,71.52390069,0.000785253,825,63660,0.000189324,0.000196997,0.463333333,2827.16,791.5690425,2408.052149,95970,221894.9653,48300,4514,0.000542005,1164699,0.25,1016.193182,24.7,29.01334478,0.523112074,279,787.8,0.017029384,732808.6594,12244.37674,-0.055898086,206194208.5,0.268211842,14.04924197,26865,17083.9868,8776003693,32.99433153,173319.6503,1957,195966,10168184,24,35.60534496,43438.64997,5.10E+28,-3349.844798,24
166,0.074901445,0.000826241,-0.058700173,0,10219.62139,103388.4874,180.3349182,0.001520706,1910,137705,0.002113656,0.00123564,0.308270677,5412.315789,6646.921345,4907.714651,191310,629536.1042,235809,11580,0.000587544,2522157,0.25,3223.738636,50.4,68.28306065,1.12827717,603,1689,0.037953484,1853070.163,28253.13848,-0.027760649,974751459.3,0.604043864,72.49115518,30594,19664.19099,29256754200,77.39018366,384179.2112,4194,376293.75,23375130,45,92.53347234,174093.8223,2.53E+29,-2149.002563,35
167,0.173455979,0.006999692,0.29901874,0,11888.63135,47770302.81,490.641964,0.003387293,4435,332546,0.006623809,0.001337643,0.25826972,12914.88041,22385.44194,12626.44657,274898.75,2105905.083,1354848,38084,0.000682594,6242292,0.25,11392.5,96.9,157.8867141,1.629794158,672,4184.8,0.088967094,4821464.415,67108.16612,-0.016959086,4461969844,1.443475439,394.5690625,32907,25772.08031,1.43694E+11,177.7279955,928787.7485,10396,557366.25,55199804.5,68,263.712205,675999.0032,1.39E+30,-1300.666709,35
168,0.084099869,0.001189637,-0.044604145,0,10560.94435,1978335.101,211.0825953,0.001708029,2115,172668,0.002534603,0.000404953,0.420634921,7492.428571,4734.613719,6196.127839,208346.25,776229.7778,337536,14708,0.000623053,3197930,0.25,4133.818182,56.2,79.40760363,1.289256923,664,2148,0.046180833,2099856.071,31615.10532,-0.030359388,1442299509,0.678479292,97.67246261,32259,20764.88347,42016645114,87.03549332,478235.9045,5338,420708.75,26801139.5,49,114.829275,176865.7621,3.75E+29,-2018.17913,35
169,0.034165572,0.000195783,-0.370656791,0,9234.913952,15279.10594,75.56265866,0.000821208,848,60782,0.000249459,0.000389218,0.504615385,2766.987692,848.2983982,2337.328619,101844,234058.1389,47814,4380,0.000552486,1114942,0.25,1133.363636,25.4,30.15928621,0.490174085,260,751.2,0.01630347,673132.5606,12529.96629,-0.056003481,193928807.9,0.267790702,13.82534269,28278,17301.72287,8698988790,35.5348274,166951.7305,1865,202770,10209037,24,36.77028061,42622.27095,4.67E+28,-3288.549418,24
170,0.103810775,0.001757904,-0.001773823,0,10975.90652,1183877.675,272.3309112,0.002047196,2705,225925,0.003436634,0.000582168,0.311262577,9155.235313,10986.58331,8194.737653,229127.5,1066516.458,551578,20284,0.000653595,4229222,0.25,5737.375,66.7,99.95685229,1.381536743,650,2840.2,0.05931901,3097996.074,40927.95685,-0.021517048,2390956108,0.889559631,160.4579234,32921,22242.46813,64882268528,104.420527,621571.5023,7061,471336.25,34940256.25,57,152.5599568,309227.9511,6.19E+29,-1778.286487,35
171,0.064388962,0.000337834,-0.258888474,0,10254.25974,1032048.868,157.5495938,0.001303486,1679,154879,0.001632573,5.22E-05,0.494897959,7021.535714,2473.846781,5461.303258,192972.5,569434.7847,230153,11844,0.000609756,2850474,0.25,2915.5,47.5,68.60611595,1.263493756,673,1908.2,0.042109129,1737743.334,24893.11769,-0.03376951,1195633586,0.541151396,70.70122695,31709,19960.03873,32671395666,65.01858234,428383.5037,4746,400750,22535746.25,45,96.79733337,112413.0829,3.12E+29,-2332.204146,35
172,0.081471748,0.000498477,-0.069985063,0,10479.10362,1692073.287,201.7739444,0.00161302,2141,162966,0.002414333,0.000537579,0.467477525,7230.261766,4303.570632,5799.552574,204303.75,730357.8472,305474,13760,0.000607533,2999506,0.25,3822.159091,55.1,78.92237585,1.256613885,657,2008,0.044227549,1879432.902,31110.81422,-0.032473959,1307363434,0.662059591,94.69118251,31626,20407.26167,37704161280,84.73795741,450422.8348,4989,406061.25,26702375.25,50,108.6004579,148898.8404,3.44E+29,-2054.234493,35
173,0.049934297,0.000230496,-0.266310667,0,9589.164956,67145.50661,113.5055344,0.001070433,1293,95424,0.000971084,0.000258305,0.458036984,4193.314367,1778.763245,3447.958004,151725.75,371800.9722,109288,7234,0.00056243,1742203,0.25,1807.590909,36.8,47.24545792,0.829368118,451,1173.2,0.026063456,1101985.354,18671.27478,-0.041732744,477564168.8,0.399406442,33.7000492,28314,18124.5136,15834907704,51.65860397,262220.36,2914,304771.5,15833895.75,35,59.4428688,74733.61588,1.19E+29,-2682.757364,33
174,0.065703022,0.000294683,-0.183921182,0,10137.3444,176889.8533,157.9419143,0.001339877,1726,135526,0.001692708,0.000952933,0.592653061,6548.989388,1827.724676,4837.262794,187101.25,551680.2083,205600,10774,0.000598444,2487406,0.25,2855.681818,47,65.51082201,1.191442742,649,1674.8,0.03648773,1375183.723,25032.66158,-0.040463172,921234920,0.533867712,62.97782257,30638,19483.13022,27299904606,68.27111486,369897.9201,4162,376022.5,21672868.5,43,86.43154255,87209.25168,2.34E+29,-2315.993506,35
175,0.043363995,0.000118899,-0.389673147,0,9625.305713,361604.976,99.57300565,0.000944359,1128,95536,0.000670407,0.000146378,0.573863636,4572.073864,1163.737043,3472.93015,145258.25,329060.4167,95865,6932,0.000571429,1757340,0.25,1624.875,32.4,44.53397816,0.83093011,451,1181.8,0.025909734,989988.1217,16601.13962,-0.047810346,465743964.6,0.352267122,29.22617993,29504,18229.447,15812162348,45.31512116,263161.1009,2938,296197.25,14600179,31,57.41820965,53075.65399,1.18E+29,-2890.336531,31
176,0.070959264,0.000989535,-0.189163691,0,10455.1098,1418622.421,177.0118001,0.00146924,1846,161044,0.00193325,0.000227092,0.42208246,7131.743536,4158.608301,5844.588104,203052.5,645934.125,270810,13000,0.00063012,3037947,0.25,3487.909091,50.4,70.82255287,1.247636126,647,2038.4,0.042380121,1991920.998,27708.82656,-0.030791944,1295642591,0.606359845,78.23370273,32449,20392.53998,36900305000,71.1303227,442724.2352,5069,415572.5,24110751.75,48,102.9998049,150008.0145,3.16E+29,-2211.143807,35
177,0.039421813,0.000134143,-0.482913631,0,9711.93052,58897.49575,91.64686791,0.00087447,1044,96832,0.000490001,0.000117916,0.554022989,4581.25977,1137.046638,3520.344606,144780,304931.6667,88440,6826,0.000586854,1778269,0.25,1546.363636,30,41.83799969,0.834951869,452,1197.2,0.02572971,1021852.78,15385.77678,-0.046816402,459100266.7,0.336117998,26.86181699,30651,18381.79874,16022727821,39.43515094,262534.2668,2978,296212.5,13968900.25,30,56.81507947,52593.00961,1.16E+29,-3031.872612,30
178,0.05781866,0.000369919,-0.201446899,0,9911.889767,93129.30999,135.3688966,0.001209828,1473,114254,0.001331896,6.89E-05,0.478858351,5071.005285,2228.500069,4077.106026,175892.5,458910.8333,150876,8838,0.000575374,2074979,0.25,2278.5,41.6,54.65114784,0.984898441,535,1398,0.030917919,1285429.215,21310.86916,-0.039183906,661059031.5,0.450536282,45.54209494,29982,18852.77845,21046101741,60.95713797,312298.9788,3473,352353.75,18260285.75,38,73.41558549,89011.54459,1.68E+29,-2482.996397,35
179,0.128777924,0.003143464,0.151995268,0,11302.8332,3281151.054,346.3770026,0.002508538,3317,256205,0.004579206,0.000627464,0.311803072,10344.87902,13912.63241,9413.839278,245525,1389443.319,772828,25474,0.000664894,4783671,0.25,7623.954545,77,119.4617301,1.452955852,658,3213.2,0.068117557,3502248.433,49697.55898,-0.021395961,2844388555,1.069628954,225.9459368,32935,23313.43363,85243875466,132.0095332,708473.161,7984,495188.75,41505428,59,185.3140294,399586.0083,8.16E+29,-1569.652335,35
180,0.067017083,0.000782033,-0.134410225,0,10155.40521,146595.0976,161.5005902,0.001404134,1690,132477,0.001752843,1.41E-05,0.469803922,5926.249412,3048.725276,4764.378341,188011.25,561952.3542,205632,10716,0.000600962,2437352,0.25,2949.306818,47.1,63.53532506,1.180627428,645,1643.4,0.03562429,1523649.254,24941.72006,-0.035929618,890255175.7,0.531864807,60.20505071,30964,19523.50629,27158903658,69.95875354,365031.0223,4083,376775,21098183,41,86.23870309,113887.2826,2.23E+29,-2291.525444,35
181,0.040735874,0.000152101,-0.446130614,0,9624.037393,33250.70239,93.60420045,0.000896245,1070,93608,0.000550136,0.000269187,0.477419355,4173.709677,1407.149604,3388.729256,141000,309287.4306,87575,6642,0.000572738,1720845,0.25,1506.670455,30.7,42.63130676,0.836940823,459,1148.6,0.025520691,1067581.804,15986.39502,-0.044286312,452065658.7,0.346043266,27.30713969,29969,18222.62992,15158681253,41.09306263,258009.7714,2856,288330,14152882.5,30,55.81322609,61374.32918,1.14E+29,-2980.655412,30
182,0.069645204,0.000864275,-0.085947073,0,10234.36668,100735.3027,168.3406382,0.001455668,1760,126873,0.001873114,0.000724646,0.374455733,5301.275762,5375.188992,4597.482364,192018.75,579535.4931,204421,10576,0.000601323,2353287,0.25,3115.556818,48.8,63.2038122,1.135325519,621,1574.6,0.034245277,1618269.456,26340.13967,-0.032344069,828756678.2,0.56247186,60.27168722,31309,19541.04746,26465974656,72.14108144,352129.4442,3910,375200,21494521.25,42,86.22834909,142244.3425,2.06E+29,-2241.854217,35
183,0.099868594,0.002196033,-0.015257531,0,10863.61546,3777670.388,259.5682178,0.002039301,2555,217103,0.003256228,1.96E-05,0.335789474,8999.213684,9309.992089,7892.793594,223518.75,1009858.444,512012,19326,0.000645161,4085577,0.25,5380.454545,65.2,95.72627714,1.369651483,653,2740.4,0.057213179,2920262.452,39307.45591,-0.023057933,2242236932,0.862852939,146.1796734,32713,21981.9735,61014365838,98.9908343,600233.779,6813,463085,33213999.75,57,145.3643577,280669.371,5.75E+29,-1820.456685,35
184,0.068331143,0.000313819,-0.183223109,0,10336.88572,1099749.834,167.3599739,0.001383313,1798,145477,0.001812979,0.000705283,0.556561086,6901.791855,2627.899189,5207.750115,197146.25,594995.5556,230568,11624,0.000608643,2684578,0.25,3122.954545,49,68.32360043,1.216784947,652,1804.8,0.038946956,1538737.785,26137.76028,-0.037638035,1060801156,0.558141706,70.02662734,31846,19920.74018,31041293364,70.77261997,398770.828,4486,395045,22825306.25,44,94.37887761,102014.9403,2.67E+29,-2264.023206,35
185,0.067017083,0.000442305,-0.214109277,0,10304.69038,1115163.988,164.0910182,0.001355433,1776,149902,0.001752843,6.53E-05,0.470588235,6692.647059,3327.674362,5321.744936,195492.5,586972.8125,232101,11754,0.000611995,2761326,0.25,3071.011364,48.6,69.22110766,1.215823934,646,1851,0.040532844,1724820.115,25912.98987,-0.033651439,1124834814,0.55892967,71.98633091,31693,19931.0572,31813158951,68.27100161,413314.9232,4602,396777.5,23033781,46,95.75802847,120611.1458,2.89E+29,-2282.612702,35
186,0.081471748,0.001201321,-0.039999561,0,10317.86516,266402.4144,199.4769621,0.001696118,2076,152442,0.002414333,0.000460359,0.379164463,6520.689582,5296.842811,5570.273607,196140,711801.3333,293136,13362,0.000607903,2872402,0.25,3777.772727,54.2,70.18268146,1.062102088,529,1928.4,0.040785211,1965966.831,31400.40468,-0.028850176,1178731808,0.673799201,84.67009809,30539,20104.52139,35064299841,83.80440834,424580.5338,4790,391326.25,25480554.75,47,100.531873,174062.5223,2.92E+29,-2050.238084,35
187,0.036793693,6.06E-05,-0.50794031,0,9499.130949,38900.53991,83.79474055,0.000824189,976,88731,0.00036973,0.000351195,0.613756614,4339.391534,684.1382491,3229.27222,127533,274600.2778,75292,6190,0.000570451,1623848,0.25,1329.681818,28,39.68665176,0.754135423,407,1092.4,0.02396115,879010.9074,14360.16719,-0.051526068,395812013.6,0.310356954,23.38608202,29478,17996.62433,13825043120,37.32844077,242398.8439,2717,262815,13047633.5,28,50.39328139,41229.06919,1.01E+29,-3145.910008,28
188,0.068331143,0.000652185,-0.168811625,0,10248.23947,108604.8399,165.9984378,0.001405259,1776,139249,0.001812979,0.000763113,0.340120664,5696.852941,4886.60289,5006.654184,192675,583973.7222,221052,11258,0.00060423,2576128,0.25,3056.772727,48.4,64.48960726,1.124023698,595,1731.6,0.03750855,1833390.221,26356.40487,-0.029155707,996880643.9,0.571727735,66.61518482,31306,19726.95728,29083877797,68.9741426,382225.6541,4303,385516.25,22365935.75,45,90.71265889,154887.9493,2.47E+29,-2256.173155,35
