H Values,Isolating Centrality,Eccentricity Centrality,Eigenvector Centrality,Closeness Centrality,Second order centrality,MCGM Values,K-Shell Value,Leverage Centrality,Betweenness Centrality,P Value,Gravity Index Centrality,GIN Values,Clustered Local Degree,PageRank Centrality,Volume Centrality,H-GSM_1,GSM,Semi local centrality,Coreness Centrality,DIL Centrality,HCC Value,Local Gravity Model Centrality,LGC Scores,Global Relative Change in Avg Degree,Average Spreading Ability
0.08734041510445913,0.0,0.5454545330909086,0.261786935112321,0.6512754588600405,0.684770194199053,0.08953074182356682,0.0,0.09813084112608084,0.0,0.047619047619047616,0.1111111111111111,0.4684853554262569,0.14285714285714285,0.0091750707886748,0.25,0.3975977328203668,0.5095736870077916,0.1730769230769231,0.2,0.0,0.07555555565985186,0.038461538461538464,0.06383678841724252,0.0,0.44174757281553395
0.015148639189126574,0.375,0.09677420232258083,0.017525425663357196,0.18235718042110594,0.28449824106690813,0.21568624868702044,1.0,0.8177570090569045,0.11835748810677905,0.3333333333333333,0.7142857142857142,0.3675487875767607,0.5714285714285714,0.6662557017847194,0.5625,0.453994838967114,0.4466675430309681,0.46153846153846156,0.8,0.6026365348022599,0.480000000352,0.6153846153846154,0.5074037512339585,0.6468085002147579,0.35728155339805817
0.01431507302524578,0.0,0.06249999149999974,0.016524452185806077,0.12555527421229296,0.27069845690162553,0.2531429491498762,1.0,0.6542056078343086,0.10024154539478315,0.3333333333333333,0.7777777777777777,0.35774585425892,0.8571428571428571,0.6604399786469802,0.625,0.42428221529884347,0.4005278087617161,0.653846153846154,0.8,0.8286252353672318,0.5777777777125925,0.8461538461538463,0.6633761105626851,0.6468085002147579,0.3281553398058252
0.0022378813034328116,0.0,0.06249999149999974,0.0063023337106375265,0.11804600611596971,0.1844455498910078,0.020876718771219292,0.0,0.09813084112608084,0.0,0.047619047619047616,0.1111111111111111,0.16737756239710766,0.14285714285714285,0.024922483592679512,0.1875,0.13325658800272944,0.22294037780112186,0.1346153846153846,0.2,0.0,0.07555555565985186,0.038461538461538464,0.05199078644290885,0.0,0.22038834951456304
0.024770016719843954,0.0,0.17241380013793117,0.04901975783302365,0.29682320172961174,0.45976884775267113,0.11198302425768875,0.0,0.39252336450432346,0.14311594221063723,0.23809523809523808,0.20634920634920634,0.4496576679827742,0.5714285714285714,0.3405135142700103,0.5625,0.4175674634308728,0.44747492666795474,0.40384615384615385,0.4000000000000001,0.26365348395480226,0.37777777771259263,0.38461538461538464,0.3405725567620928,0.2936170318337707,0.4669902912621358
0.013730520393547246,0.75,0.13333331519999958,0.02692545937860032,0.22185517747349426,0.35164531413019984,0.08918007357326965,0.0,0.9813084112608088,0.097222222946407,0.09523809523809523,0.14285714285714285,0.2377640359145503,0.2857142857142857,0.8003598081742705,0.125,0.33714978261982886,0.2925328997619945,0.19230769230769232,0.4000000000000001,0.3766478342372881,0.24888888926696295,0.38461538461538464,0.22836459361632114,0.6468085002147579,0.35145631067961164
0.0016580370574329462,0.0,0.09677420232258083,0.009955119202014863,0.1527654960622764,0.24682174735706308,0.008056095968144716,0.0,0.09813084112608084,0.0,0.047619047619047616,0.015873015873015872,0.11442814620063035,0.14285714285714285,0.06286746002867072,0.0625,0.0969915200465794,0.10412435210883608,0.038461538461538464,0.0,0.0,0.07555555565985186,0.038461538461538464,0.028298782494241524,0.0,0.0
0.0016580370574329462,0.0,0.09677420232258083,0.009955119202014863,0.1527654960622764,0.24682174735706308,0.008056095968144716,0.0,0.09813084112608084,0.0,0.047619047619047616,0.015873015873015872,0.11442814620063035,0.14285714285714285,0.06286746002867072,0.0625,0.0969915200465794,0.10412435210883608,0.038461538461538464,0.0,0.0,0.07555555565985186,0.038461538461538464,0.028298782494241524,0.0,0.06213592233009707
0.006793812316247076,0.0,0.5454545330909086,0.040791133793516884,0.3570284957441421,0.3255004672336219,0.015602229160552913,0.0,0.09813084112608084,0.0,0.047619047619047616,0.015873015873015872,0.1869578522907427,0.14285714285714285,0.06869586042364889,0.125,0.1663175491791289,0.1211145095662185,0.05769230769230768,0.0,0.0,0.07555555565985186,0.038461538461538464,0.03882856202698256,0.0,0.14951456310679606
0.006793812316247076,0.0,0.5454545330909086,0.040791133793516884,0.3570284957441421,0.3255004672336219,0.015602229160552913,0.0,0.09813084112608084,0.0,0.047619047619047616,0.015873015873015872,0.1869578522907427,0.14285714285714285,0.06869586042364889,0.125,0.1663175491791289,0.1211145095662185,0.05769230769230768,0.0,0.0,0.07555555565985186,0.038461538461538464,0.03882856202698256,0.0,0.10873786407766989
0.00383136492045192,0.25,0.03030301072727215,0.007113423771008492,0.06917797991209107,0.17394248098493237,0.0681191218041429,0.0,0.6542056078343086,0.048913043718041116,0.047619047619047616,0.1746031746031746,0.15703123003426556,0.2857142857142857,0.4060711259400155,0.3125,0.18205065238585938,0.22624672454643657,0.19230769230769232,0.4000000000000001,0.18832391717514124,0.17333333360711112,0.23076923076923078,0.17045080618624547,0.2936170318337707,0.23106796116504852
0.015148639189126574,0.375,0.09677420232258083,0.017525425663357196,0.18235718042110594,0.28449824106690813,0.21568624868702044,1.0,0.8177570090569045,0.11835748810677905,0.3333333333333333,0.7142857142857142,0.3675487875767607,0.5714285714285714,0.6662557017847194,0.5625,0.453994838967114,0.4466675430309681,0.46153846153846156,0.8,0.6026365348022599,0.480000000352,0.6153846153846154,0.5074037512339585,0.6468085002147579,0.39805825242718446
0.0003757272426142348,0.0,0.0,0.002255926350319425,0.017666192711478068,0.08089069574180097,0.0,0.0,0.2616822433299851,0.0,0.0,0.015873015873015872,0.0,0.0,0.06354914501941317,0.0,0.0,0.03715104384842305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006796116504854288
0.0022378813034328116,0.0,0.06249999149999974,0.0063023337106375265,0.11804600611596971,0.1844455498910078,0.020876718771219292,0.0,0.09813084112608084,0.0,0.047619047619047616,0.1111111111111111,0.16737756239710766,0.14285714285714285,0.024922483592679512,0.1875,0.13325658800272944,0.22294037780112186,0.1346153846153846,0.2,0.0,0.07555555565985186,0.038461538461538464,0.05199078644290885,0.0,0.254368932038835
0.4191940561583504,0.0,0.8888889153333339,0.6286030626968458,0.9683774501210858,0.9219592827398605,0.48804983529828605,1.0,0.39252336450432346,0.3719806760475478,0.9523809523809523,0.6507936507936507,0.8769162665961714,0.5714285714285714,0.2498430718726431,0.75,0.8140553573098264,0.850976536577986,0.6346153846153847,0.6000000000000001,0.26365348395480226,0.7777777777125925,0.38461538461538464,0.4323790720631787,0.2936170318337707,0.9582524271844659
0.8917974233464477,0.0,0.7894736949473684,0.8917224091662754,0.9504216902670382,0.9568675386918449,0.8365615991824865,1.0,0.7196261679308236,0.5386473433826928,0.9999999999999998,0.9365079365079365,0.9084821853916756,0.7142857142857143,0.5264822883026696,0.875,0.9157816063044026,0.9492693318289351,0.7692307692307693,1.0000000000000002,0.7532956685875707,0.9022222220527407,0.7307692307692308,0.7499177360974004,0.6468085002147579,0.8990291262135921
0.443890010444999,0.0,0.7000000068000001,0.6656726742420881,0.9034118281035948,0.9051982631126523,0.5120277431246502,1.0,0.39252336450432346,0.5028180349536293,0.9999999999999998,0.6825396825396826,0.828659952828176,0.5714285714285714,0.24563779971515076,0.6875,0.7662485925572093,0.8453407344549733,0.6153846153846154,0.6000000000000001,0.26365348395480226,0.8044444446921482,0.38461538461538464,0.4086870681145114,0.2936170318337707,0.9174757281553398
0.8218256011012622,0.0,0.6190476368571431,0.821702077690768,0.8633658609428463,0.9192113243940203,0.7815011494783494,1.0,0.7196261679308236,0.6652576488556129,0.9999999999999998,0.9365079365079365,0.862771548241076,0.7142857142857143,0.5318133887651636,0.875,0.872983650128371,0.9300667023562106,0.7500000000000001,1.0000000000000002,0.7532956685875707,0.9022222220527407,0.7307692307692308,0.7456400131622244,0.6468085002147579,0.9805825242718447
0.07125839615262533,0.0,0.4782608754782609,0.2135074289248427,0.6015685968978659,0.6722979349773256,0.07476371902156073,0.0,0.09813084112608084,0.0,0.047619047619047616,0.1111111111111111,0.43736878246879085,0.14285714285714285,0.01046589171388107,0.25,0.3730956897492721,0.4874535886473803,0.1346153846153846,0.2,0.0,0.07555555565985186,0.038461538461538464,0.06120434353405726,0.0,0.5271844660194174
