Gravity Model Centrality,Subgraph centrality,Density Centrality,PE Values,DNC Scores,Degree Centrality,MCGM Values,LGC Scores,Global Relative Change in Avg Degree,GGC Values,Semi local centrality,CLC Values,DIL Centrality,H Values,Isolating Centrality,Betweenness Centrality,Global Relative Change in Avg Clustering,P Value,Eigenvector Centrality,Constraint Coefficients,HCC Value,Leverage Centrality,Node H-Index,Clustering Coefficient,MDD Value,Average Spreading Ability
0.09056313517083016,0.18496842779657333,0.07476635515292415,0.10159703883457365,0.2962962963333333,0.22222219659259185,0.02981250115762136,0.023949791290446727,0.175303361960612,0.024363223878731046,0.08241758241758242,0.0559397378021978,0.0328330984240057,2.07084422718255e-05,0.0,0.021120026676256988,0.590714686601261,0.3624161073825503,5.532247660586374e-05,0.5486968444444446,0.29420889378836534,0.6132613261769049,0.25,0.333333333,0.2833333333333333,0.07535527299925206
0.09128275705136839,0.1900211495650658,0.08037383177411976,0.11771886809971009,0.2962962963333333,0.22222219659259185,0.03312256608992234,0.029426566801859143,0.175303361960612,0.030428188589217805,0.08974358974358974,0.06118905142857142,0.03830528149740941,1.7835678890401575e-05,0.0,0.032010447617413264,0.590714686601261,0.3624161073825503,4.765401450208064e-05,0.5486968444444446,0.30713547034763533,0.5670567054884103,0.5,0.333333333,0.2833333333333333,0.08395661929693343
0.09324665106213993,0.1851172736451113,0.07476635515292415,0.10906538827062702,0.2962962963333333,0.22222219659259185,0.030298853370481042,0.025055014456713737,0.175303361960612,0.025374051308603023,0.08424908424908424,0.0572520662087912,0.0328330984240057,4.450840450026766e-05,0.0,0.029817521414889414,0.590714686601261,0.3624161073825503,0.00011858728896207426,0.5486968444444446,0.29420889378836534,0.6132613261769049,0.25,0.333333333,0.2833333333333333,0.08900523560209424
0.08132545467393913,0.1416695984214603,0.08598130841881338,0.11288694806413528,0.2592592592222222,0.22222219659259185,0.03075162089762469,0.025055014456713737,0.175303361960612,0.06416085542694673,0.07692307692307691,0.07692307692307691,0.060194013774607695,5.254950593440646e-06,0.0,0.025220503117819978,0.40928531339873897,0.16778523489932887,1.6843229263666436e-05,0.7407407411111111,0.1917442261173658,0.6132613261769049,0.25,0.0,0.2333333333333333,0.06731488406881078
0.061277796879483315,0.07200902762467765,0.03551401868706487,0.0776365515667416,0.1481481481111111,0.11111109829629594,0.019931823329818986,0.014180407945765122,0.057489512640971296,0.030585199969250586,0.06227106227106227,0.06227106227106227,0.019152640744600567,9.330258922719874e-05,0.0,0.03358447902953261,0.40928531339873897,0.348993288590604,0.00037321035690879496,0.5555555555555556,0.2483626339167203,0.42844284411599576,0.25,0.0,0.16666666666666666,0.07180254300673149
0.05978237985482272,0.12529256355824966,0.06915887850823055,0.09391603865666338,0.2222222222222222,0.22222219659259185,0.014192196101858364,0.011239724878376113,0.175303361960612,0.043091974484712504,0.04029304029304029,0.04029304029304029,0.0328330984240057,1.1981972037161083e-06,0.6000000000000001,0.014040448557050264,0.0,0.14093959731543626,4.792788814864432e-06,0.7407407411111111,0.1388314376418548,0.7980798075447446,0.0,0.0,0.2333333333333333,0.0368362004487659
0.045921507783071386,0.06985948186065735,0.03551401868706487,0.08892646984565604,0.1111111111111111,0.11111109829629594,0.018356821334338337,0.0122265312768288,0.057489512640971296,0.03754005846679005,0.049450549450549455,0.049450549450549455,0.019152640744600567,3.7828797431608555e-06,0.0,0.002104382994161751,0.0,0.16107382550335572,1.5145212654971608e-05,0.5555555555555556,0.14943123081264859,0.42844284411599576,0.25,0.0,0.16666666666666666,0.06114435302916979
0.011158510924448757,0.004431542409488565,0.001869158865899204,0.01572297903970801,0.0,0.0,0.0015138525294702953,0.0015295499176016657,0.0,0.007245774746116612,0.014652014652014652,0.014652014652014652,0.0,7.463056868860324e-08,0.0,0.0,0.0,0.087248322147651,1.1940890990176518e-06,0.0,0.05885901433936259,0.22052205205737407,0.0,0.0,0.0,0.018137621540762906
0.011158510924448757,0.004431542409488565,0.001869158865899204,0.01572297903970801,0.0,0.0,0.0015138525294702953,0.0015295499176016657,0.0,0.007245774746116612,0.014652014652014652,0.014652014652014652,0.0,7.463056868860324e-08,0.0,0.0,0.0,0.087248322147651,1.1940890990176518e-06,0.0,0.05885901433936259,0.22052205205737407,0.0,0.0,0.0,0.024869109947643978
0.07263259133491674,0.13203933117927422,0.07476635515292415,0.091454524196793,0.2592592592222222,0.22222219659259185,0.024606992339112156,0.016252701382515763,0.175303361960612,0.04197304507181852,0.054945054945054944,0.054945054945054944,0.04377746456260483,1.3710799431094323e-05,0.30000000000000004,0.011893558261418344,0.40928531339873897,0.16778523489932887,4.38197834501891e-05,0.7407407411111111,0.16589107193884642,0.7287728768585373,0.25,0.0,0.2333333333333333,0.07255048616305161
0.009705881730586487,0.009458239005526253,0.0037383177552964067,0.0444993599392752,0.0,0.0,0.0032167317997270307,0.004805747160464589,0.0,0.012495969525352934,0.0347985347985348,0.0347985347985348,0.0,2.9783752610652605e-16,0.0,0.0,0.0,0.1476510067114094,4.765400417704417e-15,0.0,0.10358497094100355,0.15121512137116683,0.0,0.0,0.0,0.043754674644727
0.08709913815193554,0.21606369761203956,0.1476635514164511,0.18176237775003046,0.3333333333333333,0.33333341022222424,0.031221220409115298,0.04145573679899741,0.29311721128025275,0.11487476772046125,0.11355311355311355,0.11355311355311355,0.08530742534606259,5.956751748228603e-15,0.8,0.05589764093079639,0.0,0.16107382550335572,1.908899213298498e-14,0.8333333333333334,0.21406411572895734,0.813481348236289,0.25,0.0,0.35,0.07105459985041136
0.0316774192595673,0.07008675984918739,0.03551401868706487,0.08840323626575197,0.1111111111111111,0.11111109829629594,0.0105016832285206,0.012848219307853993,0.057489512640971296,0.04137204081115272,0.054945054945054944,0.054945054945054944,0.018468617863503206,6.384678740201055e-16,0.0,0.03498259050605892,0.0,0.1476510067114094,5.094048793580835e-15,0.5555555555555556,0.1423647022087826,0.45154515411370844,0.25,0.0,0.16666666666666666,0.04057591623036649
0.13109327258392137,0.3071808647279063,0.2336448598117665,0.2707225111881673,0.4444444444444445,0.44444450851852013,0.05809039191271756,0.07015206686600156,0.4109310605998934,0.17722083072389258,0.14835164835164835,0.14835164835164835,0.15916235330865225,2.704502253363211e-14,1.0,0.0769515354174237,0.0,0.28187919463087246,6.189544309088845e-14,0.888888888888889,0.31644260602149904,0.8613361336770955,0.25,0.0,0.41666666666666663,0.09480179506357518
0.009705881730586487,0.009458239005526253,0.0037383177552964067,0.0444993599392752,0.0,0.0,0.0032167317997270307,0.004805747160464589,0.0,0.012495969525352934,0.0347985347985348,0.0347985347985348,0.0,2.9783752610652605e-16,0.0,0.0,0.0,0.1476510067114094,4.765400417704417e-15,0.0,0.10358497094100355,0.15121512137116683,0.0,0.0,0.0,0.019072550486163048
0.025521028957488947,0.06490244154226221,0.03177570093176847,0.06709519575288533,0.1111111111111111,0.11111109829629594,0.007947219740502075,0.007766166355822651,0.057489512640971296,0.03218419994748915,0.036630036630036625,0.036630036630036625,0.01778459498240584,1.711709645708232e-16,0.0,0.02801316465816903,0.0,0.10067114093959731,1.3721059367803986e-15,0.5555555555555556,0.10470527421100759,0.497749774802203,0.25,0.0,0.16666666666666666,0.04468960359012715
0.012562487568131782,0.014490466651188166,0.0056074766211956124,0.058002252202929205,0.0,0.0,0.0054873660112990524,0.008259569555048996,0.0,0.016433615609780176,0.054945054945054944,0.054945054945054944,0.0,1.934232564324525e-15,0.0,0.0,0.0,0.16107382550335572,1.5419085269031643e-14,0.0,0.1235780766341292,0.10501050068267226,0.0,0.0,0.0,0.04693343305908751
0.012562487568131782,0.014490466651188166,0.0056074766211956124,0.058002252202929205,0.0,0.0,0.0054873660112990524,0.008259569555048996,0.0,0.016433615609780176,0.054945054945054944,0.054945054945054944,0.0,1.934232564324525e-15,0.0,0.0,0.0,0.16107382550335572,1.5419085269031643e-14,0.0,0.1235780766341292,0.10501050068267226,0.0,0.0,0.0,0.05441286462228871
0.04252174012554161,0.08030408127297214,0.04299065419765769,0.10937446891610651,0.1111111111111111,0.11111109829629594,0.023652439703875226,0.02242024137284506,0.057489512640971296,0.05581007645405261,0.08974358974358974,0.08974358974358974,0.02024707736420627,2.65315094463252e-14,0.0,0.07787266546891168,0.0,0.28187919463087246,1.0598910018764124e-13,0.5555555555555556,0.23888314401593053,0.34923492352977875,0.25,0.0,0.16666666666666666,0.047494390426327596
0.03475368845363613,0.12465344674342502,0.06915887850823055,0.0800978216940859,0.2222222222222222,0.22222219659259185,0.011163951540229106,0.008634555986461017,0.175303361960612,0.04202831515855726,0.03113553113553114,0.03113553113553114,0.03830528149740941,7.360347798251154e-17,0.30000000000000004,0.021043738810279138,0.0,0.09395973154362415,3.916382820824175e-16,0.7407407411111111,0.11409858673333945,0.7749774975470319,0.25,0.0,0.18333333333333332,0.0362752430815258
0.016877115181278553,0.0601822082352422,0.028037383176472065,0.035483145851858106,0.1111111111111111,0.11111109829629594,0.005392756252483552,0.0037794685060737934,0.057489512640971296,0.0216838103890165,0.018315018315018316,0.018315018315018316,0.01368045767940513,1.3060284989027607e-17,0.2,0.007023608896432262,0.0,0.087248322147651,1.0434482683711524e-16,0.5555555555555556,0.08471216851788194,0.6132613261769049,0.0,0.0,0.11666666666666667,0.022251308900523556
0.0044921477280745,0.004421134989902514,0.001869158865899204,0.01572297903970801,0.0,0.0,0.0013245366234170127,0.001411133149787343,0.0,0.007245774746116612,0.010989010989010988,0.010989010989010988,0.0,6.12785831038441e-18,0.0,0.0,0.0,0.087248322147651,9.804573296615056e-17,0.0,0.05885901433936259,0.22052205205737407,0.0,0.0,0.0,0.013089005235602094
0.0023266263570554894,0.00013706963252238524,0.0,0.008013057130193218,0.0,0.0,0.00018921951763100188,0.00023683353562864505,0.0,0.00396440300909391,0.001831501831501832,0.001831501831501832,0.0,1.6277719552849125e-18,0.0,0.0,0.0,0.0,2.60443512845586e-17,0.0,0.0,0.3360336034320759,0.0,0.0,0.0,0.006918474195961109
0.0834633439881315,0.06834895687086165,0.03177570093176847,0.10077835293453317,0.1111111111111111,0.11111109829629594,0.01834256765513862,0.014397505353424713,0.057489512640971296,0.04005949211634364,0.08424908424908424,0.08424908424908424,0.01778459498240584,0.0005501958946986722,0.0,2.7084233764116395e-05,0.0,0.16778523489932887,0.002200782894110572,0.5555555555555556,0.14003791829031673,0.497749774802203,0.25,0.0,0.16666666666666666,0.26308900523560214
0.08015334008131415,0.06326443163239306,0.028037383176472065,0.09521476557561032,0.1111111111111111,0.11111109829629594,0.015226601606325886,0.010410807503675856,0.057489512640971296,0.03218419994748915,0.06776556776556776,0.06776556776556776,0.01641654921200285,0.0004377156457129098,0.0,6.780171574866285e-06,0.0,0.16107382550335572,0.0017508632675357558,0.5555555555555556,0.1235780766341292,0.5670567054884103,0.25,0.0,0.16666666666666666,0.23691099476439792
0.2737271473285517,0.22568960677232988,0.15514018692704393,0.3290848099916438,0.3333333333333333,0.33333341022222424,0.06296583055672014,0.08710540079141874,0.29311721128025275,0.1788328901678799,0.2142857142857143,0.2142857142857143,0.12066163670822092,0.002034898139900037,0.0,0.07569592419208268,0.0,0.7114093959731543,0.004069795252773901,0.8333333333333334,0.5167183729965766,0.7320732070562304,0.25,0.0,0.29999999999999993,0.5525430067314885
0.11457133458689388,0.08410631791169892,0.04299065419765769,0.17670344564967747,0.1111111111111111,0.11111109829629594,0.02911779441419072,0.035880280647739723,0.057489512640971296,0.06893556340214342,0.15384615384615385,0.15384615384615385,0.02024707736420627,0.0007060169905951955,0.0,0.0012539489897291007,0.0,0.6711409395973155,0.002824067277696665,0.5555555555555556,0.44381247829795034,0.34923492352977875,0.25,0.0,0.16666666666666666,0.4446522064323112
0.1375153925339104,0.13576435657888639,0.08037383177411976,0.14468222021165714,0.2222222222222222,0.22222219659259185,0.02967164115330158,0.026920078549789315,0.175303361960612,0.07746712991840245,0.09157509157509157,0.09157509157509157,0.05472183070941226,0.000528688083720939,0.0,0.01798251321574822,0.0,0.16778523489932887,0.0016918024156542977,0.7407407411111111,0.1788176490281061,0.6594659461723301,0.25,0.0,0.2333333333333333,0.33807030665669413
0.10958051715040296,0.08891735595024969,0.03551401868706487,0.17652530009011347,0.1111111111111111,0.11111109829629594,0.023924337970700926,0.028193058803793282,0.057489512640971296,0.05581007645405261,0.15750915750915753,0.15750915750915753,0.0198366636339062,0.000994527814199473,0.0,0.007247409237205873,0.0,0.4563758389261745,0.0039781105721137765,0.5555555555555556,0.317821440896887,0.38223822342750113,0.25,0.0,0.16666666666666666,0.3358264771877338
0.12214509339818458,0.0897704886971249,0.0467289719529541,0.18300735151324182,0.1111111111111111,0.11111109829629594,0.03237057340243624,0.04419905858669588,0.057489512640971296,0.0768108555709979,0.18131868131868134,0.18131868131868134,0.02093110024530363,0.0009583639973679427,0.0,0.001288378409365989,0.0,0.6711409395973155,0.003833455989471771,0.5555555555555556,0.45673905538721,0.3030303028412841,0.25,0.0,0.16666666666666666,0.5039267015706805
0.3782592032987453,0.30046328394983624,0.21495327103528444,0.44698886404740984,0.3333333333333333,0.33333341022222424,0.10669398735126032,0.23231396232373172,0.29311721128025275,0.31604623195471715,0.46886446886446886,0.46886446886446886,0.18257547942717947,0.007658274517644011,0.0,0.26613356316122233,0.0,0.7315436241610738,0.015316548008261847,0.8333333333333334,0.643657359440718,0.5253025302450196,0.5,0.0,0.4,0.68754674644727
0.17707117756081076,0.146450543331938,0.091588785040009,0.20115346670752146,0.2222222222222222,0.22222219659259185,0.041446953159152325,0.04541283045679269,0.175303361960612,0.10699947555160676,0.15201465201465203,0.15201465201465203,0.06347732361700825,0.0012707764587919497,0.0,0.03341274019974408,0.0,0.4563758389261745,0.0033887372234451983,0.7407407411111111,0.356601172164666,0.5802580255861131,0.25,0.0,0.2833333333333333,0.3799551234106208
0.23437539824702894,0.2189737643116916,0.1476635514164511,0.2673615725024193,0.3333333333333333,0.33333341022222424,0.05402515328577568,0.06151751087954055,0.29311721128025275,0.1463759363958792,0.16117216117216118,0.16117216117216118,0.109580465990119,0.0013103662637709626,0.0,0.028351568124825553,0.0,0.47651006711409394,0.0026207325275419253,0.8333333333333334,0.3801275424247195,0.7650765076470222,0.25,0.0,0.29999999999999993,0.48915482423335827
0.1359813550927297,0.10146136723611834,0.05420560748704491,0.18252629696681982,0.11640211644444445,0.11111109829629594,0.03845911067323982,0.0642904368591926,0.057489512640971296,0.08331638604497359,0.2509157509157509,0.2509157509157509,0.0214001445073311,0.0013742556792123676,0.0,0.06942807842052885,0.011693864031788079,0.7248322147651006,0.005497022032165353,0.5555555555555556,0.5108583245111828,0.2590259027466311,0.25,0.0,0.16666666666666666,0.45699326851159316
0.18252048323217565,0.16363857866282586,0.10841121495059182,0.2101743050142283,0.2222222222222222,0.22222219659259185,0.0502469839789246,0.06302732466917316,0.175303361960612,0.13259417510038385,0.2087912087912088,0.2087912087912088,0.0755161263752131,0.000889639171525427,0.0,0.014858432514515461,0.0,0.48322147651006714,0.00237237021115565,0.7407407411111111,0.40951396064017703,0.4680468044091043,0.5,0.0,0.33333333333333337,0.36106955871353774
0.11642165412409095,0.0878222903082099,0.0467289719529541,0.1505582364766019,0.1111111111111111,0.11111109829629594,0.02978067299668749,0.03567305130406466,0.057489512640971296,0.06893556340214342,0.163003663003663,0.163003663003663,0.02093110024530363,0.0005794738433714752,0.0,0.00807080639617036,0.0,0.6711409395973155,0.002317894004117668,0.5555555555555556,0.45673905538721,0.3030303028412841,0.25,0.0,0.16666666666666666,0.3805160807778609
0.3391347900741665,0.3254551767658074,0.25233644870573857,0.35971920401168667,0.4444444444444445,0.44444450851852013,0.08684186180635527,0.1259066283785784,0.4109310605998934,0.24941100893839205,0.2783882783882784,0.2783882783882784,0.2035652102288353,0.003258818412356552,0.0,0.03160400184827477,0.0,0.7046979865771812,0.005214110555265069,0.888888888888889,0.5648914167866876,0.8046804679401307,0.25,0.0,0.4666666666666667,0.5800299177262529
0.6363349479790995,0.6772551212152096,0.514018691576487,0.6534727705878658,0.7333333333333332,0.666666705111112,0.18489302955755965,0.441171536556243,0.6465586056401263,0.47176280711347496,0.5586080586080586,0.5321200604395605,0.4339962335084313,0.015657647364795167,0.0,0.13290679687084583,0.21633652675500398,0.8657718120805369,0.01789445491369061,0.9296485255555555,0.7918821096049047,0.8421842182334471,0.5,0.047619048,0.65,0.8363874345549738
0.24289860313537243,0.22868825332104434,0.16261682243763673,0.2681286680420476,0.3333333333333333,0.33333341022222424,0.06091735829960841,0.06912578821161076,0.29311721128025275,0.1673767155128245,0.18131868131868134,0.18131868131868134,0.13174280742632286,0.0014057944548375536,0.0,0.02716779391089632,0.0,0.4697986577181208,0.002811589594359224,0.8333333333333334,0.4024474320363111,0.6990699064654387,0.5,0.0,0.29999999999999993,0.40276738967838444
0.13825637318133732,0.11316468512445424,0.05794392524234132,0.19361728332274858,0.13862433866666662,0.11111109829629594,0.04488559703004467,0.08582255247343024,0.057489512640971296,0.08538658320810937,0.2948717948717949,0.2948717948717949,0.021810558237631176,0.002514231282602706,0.0,0.009295892268410327,0.09355092430199734,0.87248322147651,0.010056925130410824,0.5555555555555556,0.6015167183629267,0.22602260215583936,0.25,0.0,0.16666666666666666,0.44296933433059094
0.11934742840918922,0.11546624686117671,0.05046728970825051,0.17571475860760866,0.11640211644444445,0.11111109829629594,0.036179042809084606,0.06014584998569131,0.057489512640971296,0.07806619126573726,0.23992673992673993,0.23992673992673993,0.0214001445073311,0.0014447026567786813,0.0,0.002624998104012505,0.011693864031788079,0.5100671140939598,0.005778810627114725,0.5555555555555556,0.3977938641993793,0.2590259027466311,0.25,0.0,0.16666666666666666,0.5695587135377711
0.2595620262765008,0.3057408478313841,0.13644859815056187,0.38485520221050346,0.2529100528888889,0.22222219659259185,0.08580585164469043,0.23563949988651728,0.175303361960612,0.10748901977841878,0.532967032967033,0.37877252600732597,0.05413552537572171,0.006409838445715348,0.0,0.09020799929672853,0.20774057028596823,0.8926174496644296,0.017092903434819753,0.6583662266666667,0.7284557048070681,0.3052305227420564,0.5,0.333333333,0.33333333333333337,0.7329842931937174
0.29078933932678963,0.3338751348748934,0.192523364503506,0.34359053343582024,0.34973544977777776,0.33333341022222424,0.08509141225739535,0.1600106575091033,0.29311721128025275,0.16296856088529824,0.3699633699633699,0.31148021758241756,0.10495516842333757,0.0048861318004545,0.0,0.017309726997084135,0.1697355091707338,0.8456375838926175,0.009772263600909,0.7815192744444445,0.677869700250023,0.5830583055858358,0.5,0.166666667,0.4,0.6213537771129394
0.3071387106555341,0.2857624543954489,0.2000000000140988,0.32633431349890146,0.3386243386666666,0.33333341022222424,0.09040560702601225,0.1727996684330501,0.29311721128025275,0.24757864055856868,0.38278388278388276,0.38278388278388276,0.16621756077152883,0.004847609931526056,0.0,0.04652952160884606,0.011693864031788079,0.8389261744966443,0.00969522020539417,0.8333333333333334,0.6743364356830952,0.5775577554873705,0.5,0.0,0.4,0.5087883320867614
0.21966020622251298,0.240823393452592,0.1476635514164511,0.28658302229199467,0.3333333333333333,0.33333341022222424,0.05571695068791893,0.07052705329741359,0.29311721128025275,0.1469802872094502,0.19413919413919414,0.19413919413919414,0.1169679131355203,0.0025923333709325334,0.0,0.010591473698761227,0.0,0.4899328859060403,0.005184666399523008,0.8333333333333334,0.4001206481178452,0.7403240322039284,0.25,0.0,0.35,0.5656320119670906
0.5683352483523776,0.6876196188452304,0.4168224300327725,0.60137257868729,0.6084656084444444,0.5555556068148161,0.16781449062752415,0.4670850725796106,0.5287447563204857,0.38392265351880156,0.7106227106227107,0.6205463144688644,0.26439261146673576,0.016183642585886268,0.6000000000000001,0.0427969460255438,0.3509904317826808,0.8993288590604027,0.023539842516408904,0.87063632,0.8354015855580836,0.7319039595314947,0.5,0.133333333,0.6333333333333333,0.8044128646222888
0.7332429573972917,0.8094035194814336,0.5794392523529192,0.7144355185650187,0.7312169312222223,0.666666705111112,0.2231911251311202,0.6478482686481739,0.6465586056401263,0.5323137243055192,0.8076923076923077,0.7333203846153846,0.4259952386031661,0.023432441254198667,0.0,0.2832192164235177,0.3305261727389749,0.9060402684563759,0.026779932079445203,0.9092662011111112,0.8906411579520607,0.7869094598230784,0.5,0.095238095,0.7000000000000001,0.8799551234106209
0.1817722674208277,0.14592384447977416,0.08598130841881338,0.18857753585036857,0.23333333333333334,0.22222219659259185,0.038163801145907415,0.04840285384410433,0.175303361960612,0.09004947135360405,0.17216117216117216,0.17216117216117216,0.049249647636008545,0.0018151169349270903,0.30000000000000004,0.013182756852829679,0.040928530135104634,0.6711409395973155,0.005808375287261275,0.7407407411111111,0.45673905538721,0.6710171015177211,0.25,0.0,0.2333333333333333,0.41529543754674647
0.16142152160188775,0.14412465656797577,0.08598130841881338,0.17268980429326636,0.24074074077777774,0.22222219659259185,0.03868340138511737,0.041218903263368765,0.175303361960612,0.08715816882292675,0.1446886446886447,0.1446886446886447,0.05800514055181282,0.0014342143231414668,0.0,0.009041278599506423,0.10232133136160793,0.40268456375838924,0.0038245715283772453,0.7407407411111111,0.3154084801299529,0.6264626462746077,0.25,0.0,0.2333333333333333,0.4244577412116679
0.10158768226282802,0.08901160890535939,0.04299065419765769,0.1428265146761499,0.12962962966666663,0.11111109829629594,0.0292943378514283,0.03544608583242054,0.057489512640971296,0.06095822036225973,0.15567765567765568,0.15567765567765568,0.02052068651500356,0.0009360997816126065,0.0,0.0008038731810317001,0.10232133136160793,0.4563758389261745,0.003744400495818659,0.5555555555555556,0.3307480179861467,0.3360336034320759,0.25,0.0,0.16666666666666666,0.4102468212415857
0.1015042351317272,0.07178456470640543,0.03551401868706487,0.1261778230406296,0.1111111111111111,0.11111109829629594,0.022249568773544413,0.020486100831877792,0.057489512640971296,0.04972522552829858,0.0989010989010989,0.0989010989010989,0.018468617863503206,0.0006969683764837605,0.0,0.003561726195376236,0.0,0.20134228187919465,0.002787872136566809,0.5555555555555556,0.17063081715423611,0.45154515411370844,0.25,0.0,0.16666666666666666,0.4629768137621541
0.3139981515376859,0.2926602188432794,0.17757009348232036,0.3896103746848336,0.3481481481111111,0.33333341022222424,0.08484682355157859,0.17103328497981982,0.29311721128025275,0.2315253797092335,0.38278388278388276,0.38278388278388276,0.15575201064887703,0.006421548598158295,0.0,0.05310441802140297,0.040928530135104634,0.8322147651006712,0.012843096511632474,0.8333333333333334,0.644950016937648,0.6149114909292167,0.5,0.0,0.4,0.7466342557965595
0.1504533151791908,0.11705353705034902,0.05794392524234132,0.2159682345997661,0.14391534388888888,0.11111109829629594,0.047744958063261275,0.09707214541579089,0.057489512640971296,0.08924334725935923,0.315018315018315,0.315018315018315,0.021810558237631176,0.0030721528105288813,0.0,0.0680786201429325,0.10524480038147813,0.912751677852349,0.012288611926799644,0.5555555555555556,0.6227163047045143,0.22602260215583936,0.25,0.0,0.16666666666666666,0.6922213911742707
0.1675304029669258,0.1424690858696848,0.08037383177411976,0.15553201416694282,0.2592592592222222,0.22222219659259185,0.034954371478741385,0.04013341622507081,0.175303361960612,0.06946283888876369,0.1446886446886447,0.1446886446886447,0.047060774405005404,0.002018295748274318,0.30000000000000004,0.01087149843005674,0.20464266272321585,0.4563758389261745,0.006458545846730525,0.7407407411111111,0.3307480179861467,0.695769576960815,0.25,0.0,0.2333333333333333,0.518511593118923
0.10648704618267917,0.0762557115751227,0.03925233644236128,0.12766388061225023,0.1111111111111111,0.11111109829629594,0.024260815118074527,0.024147152570137265,0.057489512640971296,0.05351448118377542,0.1227106227106227,0.1227106227106227,0.018879031593803275,0.000841387085447663,0.0,0.024733143655967883,0.0,0.3422818791946309,0.003365548341790652,0.5555555555555556,0.2577559464390522,0.418541854215986,0.25,0.0,0.16666666666666666,0.34293193717277487
0.11265855268577774,0.08336222767514079,0.04299065419765769,0.15644027056117024,0.1111111111111111,0.11111109829629594,0.028151711309207912,0.032623819532845856,0.057489512640971296,0.061851265762485494,0.14652014652014653,0.14652014652014653,0.02024707736420627,0.000939256346560282,0.0,0.05892747360188497,0.0,0.4563758389261745,0.003757026070925244,0.5555555555555556,0.3307480179861467,0.34923492352977875,0.25,0.0,0.16666666666666666,0.35583395661929695
0.21825058357272795,0.17490389764238604,0.11401869159528544,0.2586811617993516,0.2296296296666666,0.22222219659259185,0.059093503725700706,0.09901615402074268,0.175303361960612,0.14512671163910215,0.27289377289377287,0.27289377289377287,0.07270186079484,0.0026848127986807786,0.0,0.08894354468631192,0.020464271091398673,0.5100671140939598,0.007159500796482077,0.7407407411111111,0.4365735954671583,0.47849784945757445,0.25,0.0,0.2833333333333333,0.5792819745699327
0.09369052630378648,0.06574298617273105,0.03177570093176847,0.10313903045595886,0.1111111111111111,0.11111109829629594,0.0177976108274051,0.012423892556519338,0.057489512640971296,0.03725867758521959,0.07326007326007326,0.07326007326007326,0.01778459498240584,0.0003033463878676034,0.0,0.021589688432197267,0.0,0.31543624161073824,0.00121338623615453,0.5555555555555556,0.21776973452281123,0.497749774802203,0.25,0.0,0.16666666666666666,0.2075542258788332
0.17426499652000918,0.1547911824506266,0.091588785040009,0.1849447817540433,0.24444444444444446,0.22222219659259185,0.043208256945146004,0.05414606708309897,0.175303361960612,0.08965893910633008,0.18315018315018317,0.18315018315018317,0.060194013774607695,0.0010405608390559552,0.0,0.06136815675141362,0.08185706027020925,0.46308724832214765,0.002774827534780981,0.7407407411111111,0.36013443620160424,0.6017101708315139,0.25,0.0,0.2333333333333333,0.3949139865370232
0.5360503934290396,0.5305049434120962,0.3943925233600061,0.47998521154762563,0.7142857143333332,0.5555556068148161,0.14689810758801594,0.34460266240366305,0.5287447563204857,0.33408040137463213,0.5073260073260074,0.47389830915750913,0.3073661270550224,0.009532441863019783,0.0,0.2469826258941802,0.6082554886727894,0.7919463087248322,0.0138653709784784,0.8699845677777778,0.7142364702208783,0.7930446888323719,0.5,0.066666667,0.5833333333333334,0.6464098728496634
0.10374507214302603,0.07360731559552777,0.03551401868706487,0.14374669811739074,0.1111111111111111,0.11111109829629594,0.022577474125393723,0.021463039166345954,0.057489512640971296,0.04872577881439468,0.11355311355311355,0.11355311355311355,0.019152640744600567,0.000621723646142738,0.0,0.0014859803129844576,0.0,0.4563758389261745,0.0024868932152027194,0.5555555555555556,0.3048948638076273,0.42844284411599576,0.25,0.0,0.16666666666666666,0.38089005235602097
0.2596114593371796,0.3038111556468891,0.17009345794822953,0.25893124971381415,0.4666666666666666,0.33333341022222424,0.07101043904740535,0.11323603422244591,0.29311721128025275,0.1192682541175545,0.26190476190476186,0.22001058058608058,0.10518317598743993,0.0011718844507804442,0.0,0.209653983020358,0.7135002770065749,0.5637583892617449,0.0023437695862450047,0.7159722222222222,0.49069286459113115,0.6303130309276919,0.5,0.166666667,0.35,0.35751682872101725
0.22697646195137636,0.24876972472770417,0.16261682243763673,0.24905662306748808,0.3518518518888889,0.33333341022222424,0.06049190805363003,0.08418445385199878,0.29311721128025275,0.1522104598721274,0.19597069597069597,0.19597069597069597,0.13913025457172412,0.0005366122753422009,0.0,0.06364597361825763,0.10232133136160793,0.5436241610738255,0.0012265431261354494,0.8333333333333334,0.45423991724181806,0.6743174317154141,0.5,0.0,0.35,0.3298429319371728
0.10652702600515156,0.13877475006082005,0.03925233644236128,0.14925276778980598,0.1518518518888889,0.11111109829629594,0.0285105392552236,0.041120222623523495,0.057489512640971296,0.004120780008091516,0.17582417582417584,0.05773571978021977,0.008208274606001424,0.00045004543728120673,0.0,0.0,0.7135002770065749,0.5637583892617449,0.0018001824338089436,0.27708333333333335,0.40020682549630304,0.3030303028412841,0.25,1.0,0.16666666666666666,0.42352281226626776
