Clustering Coefficient,Constraint Coefficients,Degree Centrality,Global Relative Change in Avg Degree,Isolating Centrality,DNC Scores,K-Shell Value,DIL Centrality,Density Centrality,Node H-Index,Subgraph centrality,Local Gravity Model Centrality,H Values,Global Relative Change in Avg Clustering,HVGc Index,MCGM Values,Laplacian Centrality,LGC Scores,Gravity Model Centrality,MDD Value,Coreness Centrality,Local-Global Centrality,GGC Values,Gravity Index Centrality,Extended Degree,Average Spreading Ability
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857093469394,0.0,0.010155132415376966,0.012048192771084341,0.013770346274486431,0.0,0.009771932695720858,0.023412928328316457,0.034482758620689655,0.017364784962967575,0.04225620592412331,0.0,0.1111111111111111,0.04893048076049168,0.023376623376623377,0.06306306306306307,0.047619047619047616,0.3829279923700524
0.833333335,0.86875,0.7500000077499999,0.7329059815489263,0.0,0.7500000000551472,1.0,0.38301068100268815,0.6214285713522449,0.5,0.6693778618000283,0.6506024096385543,0.6204030854750671,0.3070953433096461,0.7088072385650105,0.6788942836534138,0.7241379310344828,0.6230783593701376,0.6929244473645273,0.857142857142857,0.7777777777777777,0.6234477657618996,0.41086014057142856,0.7837837837837838,0.7857142857142857,0.826418693371483
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475587630358931,0.07228915662650603,7.740152076163446e-10,0.0,0.03046177260604819,0.04967496558503796,0.13793103448275862,0.025144706541358065,0.09050256180793066,0.35714285714285715,0.3333333333333333,0.13921396295341365,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.1907486886027658
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.1247505817052027,0.07228915662650603,1.6494647083460872e-09,0.0,0.03046177260604819,0.04967496604357609,0.13793103448275862,0.024709030932968196,0.08768737788547393,0.35714285714285715,0.3333333333333333,0.1386173468435023,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.1664282308059132
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12507149031924253,0.07228915662650603,5.551528324339089e-10,0.0,0.03475809081875955,0.05120342593818565,0.13793103448275862,0.029501462625256738,0.09760808851578553,0.35714285714285715,0.3333333333333333,0.1423957283247581,0.08311688311688312,0.3153153153153153,0.16666666666666666,0.22985216976633285
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052502909817,0.07228915662650603,4.0106530252181335e-09,0.0,0.03046177260604819,0.04967496734276748,0.13793103448275862,0.024709030932968196,0.08666937264856808,0.35714285714285715,0.3333333333333333,0.13968968749246824,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.15355269432522647
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,9.987279424430801e-09,0.0,0.03046177260604819,0.04967497055253447,0.13793103448275862,0.024709030932968196,0.08669243198404679,0.35714285714285715,0.3333333333333333,0.14210692889265542,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.19408679065331422
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.1250719562221717,0.07228915662650603,6.397485699123817e-06,0.0,0.03475809081875955,0.05120691808823942,0.13793103448275862,0.029501462625256738,0.12346839132703544,0.35714285714285715,0.3333333333333333,0.20661375325468423,0.08311688311688312,0.3153153153153153,0.16666666666666666,0.38340486409155927
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475587974399188,0.07228915662650603,2.5253052151268772e-06,0.0,0.03046177260604819,0.04967633076771626,0.13793103448275862,0.025144706541358065,0.10863118708678493,0.35714285714285715,0.3333333333333333,0.1887037288389511,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.32379589890319505
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.1247505817052027,0.07228915662650603,1.0016863725106903e-06,0.0,0.03046177260604819,0.04967550516979459,0.13793103448275862,0.024709030932968196,0.10030262588401034,0.35714285714285715,0.3333333333333333,0.17541180318302874,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.24272770624701953
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07593457945980543,0.12142857139714286,0.5,0.1358748880012952,0.0963855421686747,3.451498757232116e-05,0.0,0.0712767956090976,0.06803778842267931,0.1724137931034483,0.06541358063110723,0.1918238363615782,0.35714285714285715,0.3333333333333333,0.2678532339948645,0.12987012987012986,0.35135135135135137,0.21428571428571427,0.541249403910348
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052593446723,0.07228915662650603,0.0017668946545333166,0.0,0.03046177260604819,0.05076090449688136,0.13793103448275862,0.024709030932968196,0.10829790522036475,0.35714285714285715,0.3333333333333333,0.19058522130927313,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.2956604673342871
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052502909817,0.07228915662650603,0.0005979090406548064,0.0,0.03046177260604819,0.05004148127266083,0.13793103448275862,0.024709030932968196,0.10874945179199369,0.35714285714285715,0.3333333333333333,0.19401847769680902,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.2479732951835956
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475071859700776,0.07228915662650603,0.005225628959800045,0.0,0.03046177260604819,0.052910494004334896,0.13793103448275862,0.024709030932968196,0.11207009394193282,0.35714285714285715,0.3333333333333333,0.19169984457167427,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.357176919408679
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.1247505817052027,0.07228915662650603,0.000203554816156616,0.0,0.03046177260604819,0.04979953667983418,0.13793103448275862,0.024709030932968196,0.11304738084261165,0.35714285714285715,0.3333333333333333,0.20179750745902492,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.2727706247019551
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475588372761576,0.07228915662650603,7.240006471640077e-05,0.0,0.03046177260604819,0.049719009549031516,0.13793103448275862,0.025144706541358065,0.12255074415671705,0.35714285714285715,0.3333333333333333,0.21473217624105945,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.32093466857415354
1.0,0.8935,0.9999999999999999,1.0,0.0,1.0,1.0,0.5597463284532413,0.9642857145326531,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.8492446046227471,0.5950331237402597,0.9639639639639639,1.0,1.0
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07593457945980543,0.12142857139714286,0.5,0.1354787602375494,0.0963855421686747,1.4390201168245146e-09,0.0,0.05516560231142997,0.06343111017719323,0.1724137931034483,0.04898238625754653,0.1185425164912097,0.35714285714285715,0.3333333333333333,0.1529292125503368,0.11428571428571427,0.35135135135135137,0.21428571428571427,0.19647114926084883
0.0,0.83333333375,0.49999998450000016,0.46581196309785244,0.0,0.4411764706206747,1.0,0.2336448598520613,0.2857142857142857,0.5,0.30097841264707487,0.22891566265060245,2.242918456436923e-09,0.0,0.164851610412869,0.11272396041601655,0.3448275862068966,0.11719673865687434,0.23568839126676538,0.49999999999999994,0.5555555555555556,0.2801644605630999,0.24675324675324672,0.49549549549549554,0.38095238095238093,0.27515498330948973
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.125066362127693,0.07228915662650603,2.49545196626281e-09,0.0,0.03475809081875955,0.051203426969896465,0.13793103448275862,0.029065787016866875,0.09690023769166697,0.35714285714285715,0.3333333333333333,0.14706736838205486,0.08311688311688312,0.3153153153153153,0.16666666666666666,0.17167381974248921
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.08177570093245043,0.12142857139714286,0.5,0.16519942278744698,0.1204819277108434,1.0644287439161152e-09,0.0,0.08631390935358736,0.06954495181905312,0.20689655172413796,0.06927242173398893,0.13124869891428123,0.35714285714285715,0.3333333333333333,0.14913595877303587,0.13506493506493505,0.35135135135135137,0.26190476190476186,0.29375298044825937
0.0,0.83333333375,0.49999998450000016,0.46581196309785244,0.0,0.4411764706206747,1.0,0.2570093458127347,0.3071428570844898,0.5,0.3107852236833724,0.26506024096385544,2.0577272158979387e-09,0.0,0.1889602366056025,0.12609798947089965,0.3793103448275862,0.14059874276467293,0.2642232885951557,0.39285714285714285,0.5555555555555556,0.28913687472437305,0.2857142857142857,0.5315315315315315,0.4285714285714286,0.23605150214592271
0.0,0.83333333375,0.49999998450000016,0.46581196309785244,0.0,0.4411764706206747,1.0,0.2336448598520613,0.2857142857142857,0.5,0.30097841264707487,0.22891566265060245,1.9188337854937006e-09,0.0,0.164851610412869,0.11272396026317051,0.3448275862068966,0.11719673865687434,0.23473563983142726,0.49999999999999994,0.5555555555555556,0.2757974143369402,0.24675324675324672,0.49549549549549554,0.38095238095238093,0.24701955174058174
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07593457945980543,0.12142857139714286,0.5,0.13577898967855406,0.0963855421686747,7.361351811424616e-10,0.0,0.06053600007731918,0.06495957026286037,0.1724137931034483,0.05246779112466547,0.12276154193439193,0.35714285714285715,0.3333333333333333,0.15188143079259414,0.11948051948051946,0.35135135135135137,0.21428571428571427,0.2722937529804482
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12550239837946264,0.07228915662650603,0.035460228466610795,0.0,0.03905440903147092,0.07643771067143906,0.13793103448275862,0.03560092114271489,0.14751374079303686,0.35714285714285715,0.3333333333333333,0.22214567470592017,0.08242142981818182,0.3153153153153153,0.16666666666666666,0.5813066285169288
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.257352941268923,1.0,0.07885514019612794,0.13571428567387755,0.5,0.15244276410445823,0.1204819277108434,0.10487414861492085,0.2309682188967846,0.11209181861214701,0.1730125826577192,0.20689655172413796,0.10904338084272111,0.20574774558237519,0.35714285714285715,0.3333333333333333,0.24049519662012037,0.13074130607792206,0.3873873873873874,0.26190476190476186,0.6614210777300905
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12477307560002421,0.07228915662650603,0.012001706373072494,0.0,0.03046177260604819,0.05721305061118366,0.13793103448275862,0.026451733366527664,0.13537451294171193,0.35714285714285715,0.3333333333333333,0.21937548774694043,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.49308536003814973
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12508510906203518,0.07228915662650603,4.4226584581858696e-05,0.0,0.03475809081875955,0.051229911597921035,0.13793103448275862,0.03124416505881621,0.15125833835086164,0.35714285714285715,0.3333333333333333,0.24447386467409077,0.08311688311688312,0.3153153153153153,0.16666666666666666,0.46351931330472096
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475582089500153,0.07228915662650603,5.694209757390716e-09,0.0,0.03046177260604819,0.04967496822163226,0.13793103448275862,0.025144706541358065,0.09131251953763676,0.35714285714285715,0.3333333333333333,0.14577003266922556,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.2036242250834525
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.124750581343055,0.07228915662650603,1.3985726663340683e-08,0.0,0.03046177260604819,0.049674972654167614,0.13793103448275862,0.024709030932968196,0.08952093040391124,0.35714285714285715,0.3333333333333333,0.14683178009587838,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.11301859799713876
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052502909817,0.07228915662650603,3.490391906058502e-08,0.0,0.03046177260604819,0.04967498392656357,0.13793103448275862,0.024709030932968196,0.08944566827946784,0.35714285714285715,0.3333333333333333,0.1496200557493021,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.1821649976156414
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052502909817,0.07228915662650603,5.534393925697402e-07,0.0,0.03046177260604819,0.0496752627559644,0.13793103448275862,0.024709030932968196,0.0961589909963747,0.35714285714285715,0.3333333333333333,0.16768765080039238,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.251311397234144
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,8.751506694097822e-08,0.0,0.03046177260604819,0.049675012203082215,0.13793103448275862,0.024709030932968196,0.0905281125806667,0.35714285714285715,0.3333333333333333,0.15395864574824752,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.15546018121125413
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,2.2093693796565533e-07,0.0,0.03046177260604819,0.049675083391128506,0.13793103448275862,0.024709030932968196,0.09269254706203651,0.35714285714285715,0.3333333333333333,0.15990106624193717,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.17024320457796852
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2647058823724049,1.0,0.08060747664493077,0.14999999995061225,0.5,0.16844368233557472,0.14457831325301207,0.13384114627826477,0.18477457552067972,0.12390669369710323,0.22240468997297497,0.24137931034482762,0.15229974481857225,0.22833260531956184,0.35714285714285715,0.3333333333333333,0.2440344277893866,0.1531961124155844,0.42342342342342343,0.30952380952380953,0.6976633285646161
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2647058823724049,1.0,0.08060747664493077,0.14999999995061225,0.5,0.16847495450793343,0.14457831325301207,0.1352313981758947,0.18477457552067972,0.12390669369710323,0.22395419669180286,0.24137931034482762,0.15354453227111473,0.22872138227355848,0.35714285714285715,0.3333333333333333,0.24248448937816058,0.1531961124155844,0.42342342342342343,0.30952380952380953,0.7601335240820218
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12592371550285836,0.07228915662650603,0.04525010897019304,0.0,0.04335072724418229,0.08531016575921103,0.13793103448275862,0.0408290284433933,0.1495820850782364,0.35714285714285715,0.3333333333333333,0.21808546179598964,0.08494337787012987,0.3153153153153153,0.16666666666666666,0.5555555555555555
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12476927993068826,0.07228915662650603,0.015301910452655514,0.0,0.03046177260604819,0.05935235625449484,0.13793103448275862,0.0260160577581378,0.12878622101796752,0.35714285714285715,0.3333333333333333,0.2091128922313456,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.37529804482594176
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12538316742798317,0.07228915662650603,7.060307834939807e-05,0.0,0.03905440903147092,0.05277503935393177,0.13793103448275862,0.03516524553432502,0.16223877698171846,0.35714285714285715,0.3333333333333333,0.25741377138800076,0.08831168831168831,0.3153153153153153,0.16666666666666666,0.6127801621363852
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,2.5013023259071096e-08,0.0,0.03046177260604819,0.049674978615163436,0.13793103448275862,0.024709030932968196,0.08794509700879108,0.35714285714285715,0.3333333333333333,0.14640999213342332,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.13876967095851214
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052502909817,0.07228915662650603,3.977103948437764e-07,0.0,0.03046177260604819,0.04967517914917681,0.13793103448275862,0.024709030932968196,0.09517114034180602,0.35714285714285715,0.3333333333333333,0.16547729126618854,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.1874105865522174
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,6.28930497329542e-08,0.0,0.03046177260604819,0.04967499894368766,0.13793103448275862,0.024709030932968196,0.08935492015493078,0.35714285714285715,0.3333333333333333,0.15120827175181906,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.14353838817358125
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,1.580140051007051e-07,0.0,0.03046177260604819,0.049675050108901816,0.13793103448275862,0.024709030932968196,0.09167538407772458,0.35714285714285715,0.3333333333333333,0.15747445550158634,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.27467811158798283
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.257352941268923,1.0,0.07885514019612794,0.13571428567387755,0.5,0.15244276319908917,0.1204819277108434,0.1048729112007227,0.2309682188967846,0.11209181861214701,0.1730113564120974,0.20689655172413796,0.10904338084272111,0.20222554898869005,0.35714285714285715,0.3333333333333333,0.23369454327778216,0.13074130607792206,0.3873873873873874,0.26190476190476186,0.591320934668574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12550228611369657,0.07228915662650603,0.03545658188272891,0.0,0.03905440903147092,0.07643510919351139,0.13793103448275862,0.03560092114271489,0.14185259726067206,0.35714285714285715,0.3333333333333333,0.21292338868971855,0.08242142981818182,0.3153153153153153,0.16666666666666666,0.49642346208869803
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12476265118042368,0.07228915662650603,0.011990954969336248,0.0,0.03046177260604819,0.057206142963368595,0.13793103448275862,0.02558038214974793,0.12561289021064287,0.35714285714285715,0.3333333333333333,0.20651984706004978,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.5293276108726752
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12601830828338456,0.07228915662650603,7.322416573679925e-05,0.0,0.047647045456893654,0.05583376906961382,0.13793103448275862,0.044314433310512234,0.17616743279218275,0.35714285714285715,0.3333333333333333,0.2674759217033737,0.0987012987012987,0.3153153153153153,0.16666666666666666,0.563662374821173
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,0.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,1.743701796429448e-08,0.0,0.03046177260604819,0.022926921040358407,0.13793103448275862,0.024709030932968196,0.08236687952393892,0.24999999999999994,0.1111111111111111,0.13044702557951288,0.07792207792207792,0.04504504504504504,0.16666666666666666,0.2093466857415355
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,0.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052502909817,0.07228915662650603,2.756525317612642e-07,0.0,0.03046177260604819,0.022927130171961914,0.13793103448275862,0.024709030932968196,0.09342953684573507,0.24999999999999994,0.1111111111111111,0.15893891109674352,0.07792207792207792,0.04504504504504504,0.16666666666666666,0.2060085836909871
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,0.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,4.374259190449108e-08,0.0,0.03046177260604819,0.022926942247747398,0.13793103448275862,0.024709030932968196,0.08539940529729947,0.24999999999999994,0.1111111111111111,0.1389986280468105,0.07792207792207792,0.04504504504504504,0.16666666666666666,0.07963757749165473
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,0.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,1.0982219364226493e-07,0.0,0.03046177260604819,0.022926995629229237,0.13793103448275862,0.024709030932968196,0.08894445151084972,0.24999999999999994,0.1111111111111111,0.14835366594175808,0.07792207792207792,0.04504504504504504,0.16666666666666666,0.19885550786838338
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12592404813545882,0.07228915662650603,0.04571883957444974,0.0,0.04335072724418229,0.08566001156022264,0.13793103448275862,0.0408290284433933,0.14681441522397187,0.35714285714285715,0.3333333333333333,0.2123324702735227,0.08494337787012987,0.3153153153153153,0.16666666666666666,0.4740104911778731
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12476922615176489,0.07228915662650603,0.015456590804981926,0.0,0.03046177260604819,0.05945333292537654,0.13793103448275862,0.0260160577581378,0.12225895641661316,0.35714285714285715,0.3333333333333333,0.19810189794001493,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.3958035288507391
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.1250725005300633,0.07228915662650603,3.3573037580670596e-05,0.0,0.03475809081875955,0.05122341552629843,0.13793103448275862,0.030372813842036477,0.14196758543536037,0.35714285714285715,0.3333333333333333,0.2349222215252858,0.08311688311688312,0.3153153153153153,0.16666666666666666,0.5588936576061039
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,2.5013023259071096e-08,0.0,0.03046177260604819,0.049674978615163436,0.13793103448275862,0.024709030932968196,0.08749921094539814,0.35714285714285715,0.3333333333333333,0.1457675861945813,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.15832141154029564
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052502909817,0.07228915662650603,3.977103948437764e-07,0.0,0.03046177260604819,0.04967517914917681,0.13793103448275862,0.024709030932968196,0.09501042675235602,0.35714285714285715,0.3333333333333333,0.16514502789710073,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.23986647591797802
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,6.28930497329542e-08,0.0,0.03046177260604819,0.04967499894368766,0.13793103448275862,0.024709030932968196,0.08905039912926252,0.35714285714285715,0.3333333333333333,0.15070556441585115,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.1368621840724845
0.0,0.625,0.2499999922500001,0.1987179446467786,0.0,0.2205882353103374,1.0,0.07009345795211372,0.10714285712040819,0.5,0.12475052448587676,0.07228915662650603,1.580140051007051e-07,0.0,0.03046177260604819,0.049675050108901816,0.13793103448275862,0.024709030932968196,0.0914579825445954,0.35714285714285715,0.3333333333333333,0.1570701797580002,0.07792207792207792,0.3153153153153153,0.16666666666666666,0.12827849308536002
