Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
151,0.002638522,0.021708033,-0.130952381,0,200.04938,124.2766711,0.560143831,0.000982303,6,21,0.001179915,0.000879507,0,12,10.06666667,57.79507397,19.5,172.9287451,36,36,7.99E-05,125,0.047619048,5.011363636,2.7,1.664864865,0.385055644,31,6.6,1.09E-06,125,26.31857143,-0.333333333,292.3447747,0.026188607,6.52E-06,40,331.4440076,7884,3,170.6884308,15,38,113.5,3,0.497415557,56.52307133,3.48884923,-7703.6531,2
152,0.002638522,0.125344503,-0.047619048,0,202.1311379,126.0460858,0.567370329,0.000946097,6,20,0.001179915,0.000879507,0,10,9.4,57.10470842,19,170.863101,30,32,8.05E-05,112,0.047619048,4.534090909,2.7,1.466772655,0.352146264,30,5.8,1.02E-06,112,22.45,-0.333333333,229.2900194,0.02323476,6.10E-06,33,334.5298374,5568,3,169.3612072,13,31.5,103,3,0.43686082,47.25,3.354222482,-8296.972015,2
153,0.000879507,0,-0.6,0,216.2805711,131.9208702,0.200180146,0.000386054,2,7,0.000193033,0.002571877,0,4,1,56.729114,3.5,56.67928606,4,10,8.79E-05,63,0.047619048,0.556818182,1,1.100158983,0.120508744,9,2.2,1.80E-05,63,11.47285714,-1,25.015802,0.009605804,3.60E-05,21,357.9940602,1200,1.166666667,90.20448353,5,8.25,58,1,0.081388646,6.462629086,1.744481102,-8671.744757,1
154,0.006156552,0.036214139,0.470512821,7,204.9036892,128.2365288,1.332908989,0.002295998,12,33,0.003925813,0.013142987,0.047619048,19.9047619,45.14935065,63.53538044,30.5,442.0203536,133,94,8.05E-05,215,0.047619048,20.60227273,4.9,3.726232114,0.621939587,46,11.8,1.90E-06,205.0018453,55.41714286,-0.184240363,738.5814449,0.049159287,2.28E-05,44,337.126202,29751,8.333333333,362.9159449,26,50.5,212,3,1.261272196,139.3860653,8.842573047,-7724.126179,2
155,0.00351803,0.012265103,0.285714286,8,171.137898,107.8197149,0.643135008,0.001575983,5,14,0.00186639,0.000879507,0,11,13.225,43.67040957,7.5,174.0687209,44,42,7.01E-05,101,0.043478261,7.318181818,3.1,1.353736089,0.332114467,22,6.8,1.59E-07,101,24.21428571,-0.25,196.2577973,0.024713597,7.93E-07,30,282.6021482,7644,4,153.7826065,15,15.75,75.5,2,0.402250539,62.3640951,4.221638137,-10619.66563,1
156,0.002638522,0.013996247,0.055555556,3,170.6875024,107.2742072,0.481588677,0.001156865,4,13,0.001179915,0.000879507,0,10,7.857142857,43.35688283,6.5,129.7282073,30,32,7.01E-05,90,0.043478261,4.534090909,2.4,1.139745628,0.30508744,22,5.8,1.52E-07,90,20.71428571,-0.333333333,154.7707631,0.020642396,6.07E-07,31,282.7884022,5584,3,122.8121946,13,15.25,68,2,0.301039212,45.27307133,3.35167482,-10616.02157,1
157,0.001759015,0.001759015,-0.083333333,2,169.0860958,105.5743491,0.316632572,0.000835811,3,10,0.000493441,0.000879507,0,7,2.833333333,39.79205211,5,79.44436044,14,20,7.00E-05,67,0.043478261,2.068181818,1.7,0.889984102,0.251033386,22,4,1.45E-07,67,15.11428571,-0.5,67.93143389,0.014457151,4.35E-07,25,279.3343865,2830,2,87.33023579,9,11.5,56.5,1,0.171281117,22.68204755,2.487050579,-10641.50375,1
158,0.001759015,9.75E-05,-0.25,0,169.4017027,105.7609393,0.31705014,0.000727812,4,13,0.000493441,0.000879507,0,8,3.333333333,40.68250457,11.5,81.22213821,16,22,7.00E-05,83,0.043478261,2.068181818,2,1.288076312,0.30572337,29,4.4,2.23E-07,83,19.72857143,-0.5,111.6016414,0.018709253,8.93E-07,26,280.0022259,3498,2,104.3929273,10,25,79.5,2,0.252596555,24.68204755,2.679729832,-9430.237025,2
159,0.00351803,0.087591533,0.034199134,4,273.0027315,165.6679715,1.007588836,0.001212,7,36,0.00186639,0.004173426,0.166666667,22.16666667,13.2,105.4446222,26,420.2985658,76,58,0.000102987,348,0.055555556,9.227272727,3.4,4.516216216,0.887281399,98,10,0.000102537,294.5756403,54.08953546,-0.315212674,945.6052544,0.044213977,0.000717756,77,459.0342797,32103,4.464285714,405.3294545,23,67,270.5,3,0.966662025,81.2778599,5.669175714,-5525.612339,2
160,0.00351803,0.02208239,0.050865801,0,254.9106126,154.0992459,0.934583744,0.001139888,8,31,0.00186639,0.002795353,0.166666667,18.66666667,13.40555556,88.51946413,25.5,352.8354794,64,52,9.76E-05,241,0.052631579,8.272727273,3.4,4.065977742,0.823211447,94,8.8,9.56E-05,204.0020957,43.40233766,-0.304288903,671.2594315,0.038477071,0.000764757,58,422.5507118,19708,4.261904762,352.3687233,20,53,218,3,0.815975264,65.59159933,5.386941583,-5154.011292,2
161,0.00351803,0.04552615,-0.032467532,0,253.5543653,153.6980674,0.9321569,0.001137734,8,34,0.00186639,0.002795353,0.166666667,21,15.65555556,87.9251996,26,350.4667618,72,56,9.87E-05,258,0.055555556,8.590909091,3.4,3.924165342,0.850238474,94,9.6,8.55E-05,218.392285,41.05142857,-0.304288903,796.6595451,0.03672602,0.000684172,55,421.3461912,20748,4.261904762,346.1761545,22,54.5,212.5,3,0.836612026,68.13635868,5.654002712,-5195.113017,2
162,0.002638522,0.005702026,0.033333333,3,248.6200782,150.8650482,0.686807989,0.000959344,5,22,0.001179915,0.001266335,0,11,8,80.83405978,18,241.8637361,33,34,9.70E-05,163,0.05,4.772727273,2.7,2.418282989,0.565659777,64,6.2,0.000116984,163,28.10214286,-0.333333333,308.1084635,0.025295014,0.000584921,48,413.4105604,9979,3.095238095,247.6657034,14,40.5,135.5,2,0.507219391,51.45805365,3.528666242,-6161.78862,2
163,0.000879507,0,-0.75,0,226.1027437,137.2906375,0.209200889,0.000368749,2,12,0.000193033,0.001072921,0,7,1,66.25708976,4.75,66.19889294,7,16,9.03E-05,115,0.05,0.795454545,1,1.491096979,0.349284579,41,3.4,2.76E-05,115,17.80285714,-1,64.37890221,0.014783363,5.51E-05,33,376.7787045,3400,1.047619048,108.59667,8,13.5,88.5,1,0.126431621,11.48676652,1.947149969,-8235.466355,1
164,0.000879507,0,-0.75,0,226.1027437,137.2906375,0.209200889,0.000368749,2,12,0.000193033,0.001072921,0,7,1,66.25708976,4.75,66.19889294,7,16,9.03E-05,115,0.05,0.795454545,1,1.491096979,0.349284579,41,3.4,2.76E-05,115,17.80285714,-1,64.37890221,0.014783363,5.51E-05,33,376.7787045,3400,1.047619048,108.59667,8,13.5,88.5,1,0.126431621,11.48676652,1.947149969,-8235.466355,1
165,0.00351803,0.077234254,-0.068181818,0,251.2643207,153.0332287,0.929001663,0.001167945,8,34,0.00186639,0.001072921,0,19,23.5,89.96873991,28,358.6122418,76,58,9.75E-05,253,0.055555556,9.545454545,3.1,3.261844197,0.604928458,50,10,3.29E-05,253,42.53571429,-0.25,858.2384629,0.039903037,0.000263559,63,420.286191,22910,4.047619048,327.8273084,23,60,206.5,4,0.913915128,111.9470661,4.941610903,-5579.822362,2
166,0.004397537,0.225466417,0.321428571,0,248.9914501,150.8532259,1.137751886,0.001494689,10,24,0.002552864,0.000879507,0,13,27.4,83.55278472,27,415.9324319,65,56,9.25E-05,165,0.047619048,11.13636364,3.5,4.16263911,0.649125596,69,8.2,0.013249873,165,44.79703297,-0.2,442.1146067,0.043881966,0.132498726,50,410.4522233,17640,5,366.4518135,18,44.5,199,3,1.045048553,105.8275566,5.284702192,-6308.641685,2
167,0.00351803,0.023735781,0.041269841,0,231.3814846,140.2248179,0.850343866,0.001108302,8,32,0.00186639,0.001894929,0,16,20.61785714,77.79825579,27,310.101119,64,52,8.85E-05,234,0.047619048,8.590909091,3.4,4.040063593,0.811446741,92,8.8,5.15E-05,234,45.86285714,-0.25,708.7087126,0.040462089,0.000411764,65,383.9991487,20722,4.166666667,293.0874377,20,56.5,220,3,0.86741567,95.58616944,4.941563638,-7369.398047,2
168,0.005277045,0.016529968,0.304761905,12,234.6864832,143.4166577,1.297157224,0.00175067,10,43,0.003239338,0.002505232,0.133333333,24.93333333,26.29166667,83.57684364,31.5,498.8241123,132,86,8.88E-05,340,0.047619048,17.18181818,4.8,4.771701113,0.925437202,93,12.4,7.03E-05,297.5589285,62.77714286,-0.214699074,1452.211535,0.05454005,0.000703219,66,390.0066407,40592,6.533333333,435.7941594,28,66,289.5,4,1.350476165,125.7025152,9.02828492,-6742.235514,2
169,0.001759015,0.004308821,-0.25,0,224.7865711,136.2349778,0.413792649,0.000674337,4,16,0.000493441,0.001217981,0,8,3.333333333,66.46392991,14,132.6944484,16,22,8.83E-05,120,0.047619048,2.227272727,2,1.510333863,0.2645469,22,4.4,4.37E-05,120,21.53285714,-0.5,160.1240942,0.018898047,0.000174688,39,372.4223975,5082,2.066666667,155.7737352,10,31.5,106.5,2,0.315228852,27.57748242,2.604881778,-8187.683998,2
170,0.005277045,0.02782247,0.15959596,0,238.6267353,145.0129132,1.315794881,0.001619196,12,50,0.003239338,0.004197602,0.133333333,30.6,42.31349206,90.23435237,38,538.5591123,162,96,8.90E-05,395,0.047619048,19.09090909,4.8,5.847853736,0.993004769,93,14.4,7.28E-05,345.693461,71.23714286,-0.214699074,1778.95913,0.063120213,0.000873025,77,396.9263616,52032,6.366666667,455.9907352,33,79,350.5,4,1.620482153,160.5352092,9.550346235,-6452.782313,2
171,0.001759015,0,-0.314285714,0,212.0310404,129.6312287,0.392784582,0.000604449,4,16,0.000493441,0.006228446,1,16,2,59.03473087,11,117.8621405,16,22,8.50E-05,101,0.047619048,1.75,2,2.485055644,0.717488076,99,4.4,9.83E-06,37.15582356,20.55571429,-0.804444444,114.5181127,0.01432133,3.93E-05,26,352.3714517,3850,2.866666667,156.4847088,10,25,102,2,0.249200507,2.121477008,3.249575036,-7633.764619,2
172,0.002638522,3.61E-05,-0.064285714,0,215.7918649,132.047523,0.599021532,0.000854807,6,22,0.001179915,0.018075036,0.666666667,18.33333333,3.533333333,63.72330022,16,190.6666015,33,34,8.54E-05,142,0.047619048,3.818181818,2.7,3.337678855,0.783306836,101,6.2,1.16E-05,72.9052309,27.65857143,-0.660277778,244.4027821,0.01928273,6.99E-05,33,358.47679,7803,4.533333333,223.0968642,14,33,141.5,2,0.42396973,7.966865249,4.750759547,-7061.897221,2
173,0.00351803,0.016888999,0.041269841,0,220.81973,135.3358949,0.81761004,0.001109041,8,32,0.00186639,0.00995166,0.333333333,21.33333333,8.514285714,71.30072475,23,284.2021881,64,52,8.59E-05,196,0.047619048,7.318181818,3.4,3.888394277,0.852623211,99,8.8,1.12E-05,140.4401369,39.04428571,-0.426805556,520.7671651,0.027496825,8.92E-05,47,367.5587591,17030,6,279.6598652,20,47.5,190,3,0.731952721,31.66148668,6.069711395,-6664.920574,2
174,0.001759015,0,-0.377777778,0,196.3059888,121.1641825,0.365547107,0.000680278,4,18,0.000493441,0.013142987,1,20,2,53.58527687,13,106.9823702,20,26,7.98E-05,118,0.047619048,2.227272727,2,1.587917329,0.432750397,46,5.2,1.52E-06,43.40977406,22.13142857,-0.770975057,129.5173108,0.018176462,6.08E-06,31,326.3415329,5382,2.380952381,134.398785,12,30.5,98.5,2,0.301048839,3.517464222,3.249938012,-8510.714932,2
175,0.006156552,0.07916548,0.256299256,0,270.2035526,164.8012132,1.743728126,0.001937627,14,60,0.003925813,0.012466039,0.095238095,35.04761905,59.51504052,114.2506488,47,794.8502365,224,120,9.84E-05,538,0.055555556,27.28409091,5.2,7.56200318,1.215262321,117,17,3.55E-05,489.1261663,87.39967033,-0.191515254,2435.835737,0.07262922,0.000496409,98,454.3833035,86820,8.333333333,635.3947377,39,97,441,4,2.242804958,241.6132146,11.09500856,-4793.74991,2
176,0.001759015,0,-0.555555556,0,237.044795,144.2862838,0.43922346,0.000618152,4,27,0.000493441,0.009854953,1,28,2,79.46248923,17.5,158.645918,28,34,9.23E-05,218,0.055555556,2.863636364,2,3.058028617,0.798569157,99,6.8,1.16E-05,80.19771818,35.98357143,-0.653061224,313.3109729,0.028935737,4.64E-05,53,398.1124178,12461,2.19047619,210.0245596,16,47.5,168,2,0.449918753,5.462374188,3.729547295,-6527.970365,2
177,0.00351803,0.011220843,0.248484848,4,219.565185,135.1315837,0.812490165,0.001442747,6,22,0.00186639,0.001266335,0,12,14.5,65.31806389,19,260.3555117,48,44,8.71E-05,142,0.052631579,7.636363636,3.1,1.973608903,0.457392687,41,7.2,4.71E-06,142,26.86,-0.25,291.2714929,0.02554147,2.83E-05,37,363.7590992,10560,4.095238095,233.4056853,16,36.5,104.5,2,0.576172016,62.83522655,4.362565643,-7878.888845,2
178,0.000879507,0,-0.75,0,215.9192973,131.4471942,0.199804925,0.00038291,2,13,0.000193033,0.001266335,0,7,1,60.40443408,5,60.35137793,7,16,8.70E-05,99,0.052631579,0.795454545,1,1.393481717,0.349284579,41,3.4,4.08E-06,99,15.57428571,-1,46.35280959,0.012739623,8.17E-06,31,359.3817486,3112,1.095238095,95.77391085,8,13,71,1,0.124586095,10.45880664,1.960212058,-8528.165766,1
179,0.001759015,0.000724941,-0.277777778,0,218.7271695,133.5197472,0.404488536,0.000667641,4,17,0.000493441,0.001266335,0,9,3.357142857,63.75676472,14.5,127.2896251,18,24,8.72E-05,124,0.052631579,2.386363636,2,2.139745628,0.554531002,69,4.8,4.87E-06,124,21.23142857,-0.5,141.9281744,0.018806208,1.95E-05,38,363.6669237,5592,2.095238095,155.8937383,11,32.5,97.5,2,0.325296067,27.41761327,2.705958022,-7186.929925,2
180,0.000879507,0,-0.5,0,193.0819739,117.9909422,0.178191266,0.000437931,2,5,0.000193033,0.000879507,0,3,1,41.37042527,3,41.33408761,3,8,8.25E-05,20,0.052631579,0.477272727,1,0.342130366,0.077583466,4,1.8,1.30E-06,20,4.9,-1,6.621829941,0.005408671,2.61E-06,9,316.3935452,328,1,57.18820469,4,4.5,19.5,1,0.051907776,4.5,1.644859462,-9888.833856,1
181,0.00351803,0.016513531,0.257142857,4,241.0902206,147.0558903,0.88675625,0.001303263,7,19,0.00186639,0.000879507,0,10,14.8,70.9893719,19.5,282.9611466,40,40,9.81E-05,100,0.058823529,7,2.8,1.797297297,0.43036566,41,6.4,2.78E-05,100,24.07,-0.25,238.3130396,0.025225751,0.000194935,29,397.3206443,6600,4,262.3413005,14,29.5,100.25,3,0.508941742,58.25103991,4.137038297,-6014.01702,2
182,0.000879507,0,-0.6,0,208.9662677,126.9560784,0.192439899,0.000408691,2,7,0.000193033,0.000879507,0,4,1,49.58155918,3.5,49.53800928,4,10,8.82E-05,34,0.055555556,0.556818182,1,0.550874404,0.120508744,9,2.2,5.41E-06,34,7.02,-1,13.24365988,0.007343527,1.08E-05,13,343.6194938,645,1,70.9893719,5,6.25,29.5,1,0.067494856,6.25,1.700965043,-8951.117959,1
183,0.002638522,0.010427556,-0.047619048,0,232.1330989,140.9828892,0.639522983,0.00093009,6,19,0.001179915,0.000879507,0,10,9.4,66.32932278,17.5,198.4640863,30,32,9.48E-05,99,0.055555556,4.295454545,2.4,2.011446741,0.458028617,48,5.8,0.000115036,99,22.83857143,-0.333333333,236.4553325,0.023274041,0.000690218,29,382.2570801,5296,3,215.7989675,13,29.5,102,3,0.40745928,43.68827994,3.465204259,-5899.073978,2
184,0.002638522,0.128109529,-0.206349206,0,260.9323138,158.1902472,0.722001819,0.000897577,6,25,0.001179915,0.001217981,0,14,10.65714286,89.24221381,21.5,267.0217889,42,40,0.000102955,176,0.058823529,5.488636364,3,2.641176471,0.523847377,50,7.4,1.62E-05,176,27.23,-0.333333333,401.2575339,0.026214568,9.73E-05,48,436.0409698,11500,3.066666667,262.2810843,17,45,137.5,3,0.575420034,61.41302942,3.640745453,-5429.338244,2
185,0.000879507,0,-0.6,0,230.7535222,139.6461094,0.212546652,0.000389385,2,7,0.000193033,0.002571877,0,4,1,64.64669102,3.5,64.58990868,4,10,9.22E-05,74,0.052631579,0.556818182,1,1.007790143,0.120508744,9,2.2,2.06E-05,74,12.27467033,-1,26.48731976,0.010111271,4.12E-05,22,382.6168446,1335,1.166666667,105.4446222,5,8.5,67,1,0.083126823,6.559803157,1.745103894,-8630.556397,1
186,0.002638522,0.001759015,-0.032467532,3,253.344858,153.8467401,0.701116142,0.000984022,5,24,0.001179915,0.004560253,0.333333333,17.33333333,4.422222222,87.82431289,17,262.779285,39,38,9.72E-05,244,0.055555556,4.772727273,2.7,3.27154213,0.786804452,97,7,5.32E-05,174.8336398,39.73596404,-0.425347222,384.2831788,0.032617581,0.000266141,51,424.1755833,14630,3.202380952,294.31611,16,45,197,2,0.536800964,30.81591353,4.317578571,-6549.798823,2
187,0.00703606,0.105375264,0.344466644,8,288.9576555,175.745887,2.125730057,0.002312498,15,70,0.004612287,0.004127101,0.035714286,38.32142857,102.9072169,132.8799856,54,1055.593051,296,146,0.000103135,745,0.058823529,36.90909091,5.9,8.970588235,1.519872814,155,19.6,0.000144351,718.8623786,115.2421728,-0.14594184,3629.673448,0.096846656,0.002165264,137,487.3608908,153884,8.617948718,803.578136,45,124,564.5,4,3.082433672,402.8937325,12.70740876,-4745.531057,2
188,0.001759015,0.018596123,-0.466666667,0,239.0255448,143.8386464,0.43792226,0.000617382,4,24,0.000493441,0.002692761,0,12,3.625,77.44034995,18,154.6087409,24,30,9.27E-05,180,0.052631579,2.863636364,2,2.791255962,0.712718601,89,6,3.62E-05,180,27.51557942,-0.5,298.4130846,0.023502046,0.00014491,51,396.3689592,9990,2.202380952,182.754019,14,43.5,131,2,0.425914983,37.70483105,2.880303237,-6531.675897,2
189,0.002638522,0.004306517,0.119047619,3,232.2206193,140.7227398,0.638515482,0.000985002,5,16,0.001179915,0.002571877,0,8,7.4,67.02470875,15,200.5447519,24,28,9.22E-05,99,0.05,4.056818182,2.7,1.928616852,0.478060413,56,5,7.55E-05,99,20.10928571,-0.333333333,145.455856,0.019133522,0.000377369,30,382.1967951,4872,3.166666667,204.9968111,11,27,93.25,2,0.36399999,34.77571814,3.256394159,-6511.200286,2
190,0.00351803,0.044839085,0.154761905,0,233.5591005,142.3111382,0.85850724,0.001262269,7,23,0.00186639,0.002571877,0,12,17.95,69.67496807,19.5,277.721979,48,44,9.45E-05,129,0.058823529,7,3.1,2.673449921,0.557392687,58,7.2,1.93E-05,129,31.17857143,-0.25,397.1883994,0.030293053,0.000134754,37,384.8860051,10230,4.166666667,270.2169739,16,36.5,139,3,0.581522851,66.11658427,4.590847487,-6709.775751,2
191,0.002638522,0.002552415,0.071428571,3,232.2058262,141.1479713,0.640610175,0.00095647,5,18,0.001179915,0.002571877,0,9,7.8,68.00325733,15,203.4726689,27,30,9.29E-05,123,0.052631579,4.056818182,2.7,2.100794913,0.491573927,56,5.4,3.16E-05,123,26.31714286,-0.333333333,229.2900194,0.023767443,0.000157752,33,383.3420403,6075,3.166666667,229.5750083,12,30,122,2,0.389517347,38.30727246,3.501099846,-6406.622153,2
192,0.00351803,0.011554122,0.119047619,0,231.8984768,141.0479169,0.851413394,0.001203892,8,25,0.00186639,0.012659452,0.166666667,15.16666667,13.43333333,70.43441847,22.5,280.7491216,52,46,9.17E-05,135,0.052631579,7.318181818,3.1,2.501748808,0.52972973,51,7.6,1.73E-05,114.2750329,29.74857143,-0.36328125,336.5691604,0.025961595,0.000138785,36,381.6271937,10189,5.166666667,270.1460206,17,37.5,136.5,3,0.623026871,44.01422197,4.927142257,-6288.892413,2
193,0.000879507,0,-0.5,0,214.1323728,129.6933209,0.196865034,0.000403606,2,5,0.000193033,0.000879507,0,3,1,53.04469411,3,52.99810237,3,8,8.74E-05,39,0.047619048,0.477272727,1,0.643243243,0.077583466,4,1.8,2.26E-05,39,7.998571429,-1,11.03638324,0.007965257,4.52E-05,13,352.3840252,580,1,80.83405978,4,5.5,40.5,1,0.058907681,5.196489516,1.654021112,-9051.063529,1
194,0.000879507,0,-0.5,0,217.1394982,131.5608489,0.199782997,0.000410636,2,5,0.000193033,0.007648987,0,3,1,55.99150226,3,55.9423222,3,8,8.76E-05,54,0.052631579,0.477272727,1,0.864387917,0.077583466,4,1.8,1.10E-05,54,7.82467033,-1,13.24365988,0.006228895,2.20E-05,15,358.6131323,712,1.333333333,87.82431289,4,6,45,1,0.062322319,4.118908227,1.680830185,-9319.548091,1
195,0.011433597,0.115669387,0.505053074,0,303.4272303,184.7951339,3.610788667,0.003450967,26,116,0.008044658,0.034575108,0.051282051,64.12820513,273.8534821,160.1555391,87,2058.37326,793,304,0.000102965,1377,0.058823529,93.06818182,9.1,19.15786963,1.929411765,158,32.2,0.000300223,1308.164708,224.3509091,-0.113078234,10859.86238,0.167986917,0.007805803,174,512.6158371,464056,16.61017316,1383.853621,74,178.5,1148,5,6.898010187,893.0376169,31.00581117,-4464.956181,2
196,0.002638522,0.004433881,-0.032467532,3,241.2478574,146.7582474,0.667428537,0.001060712,5,23,0.001179915,0.001000391,0,13,8.511111111,81.30583409,18.5,243.2753328,39,38,9.24E-05,211,0.055555556,5.25,2.7,2.464069952,0.622098569,69,7,3.75E-05,211,32.93739261,-0.333333333,318.1399019,0.028572895,0.000187474,52,402.8371871,13775,3.035714286,251.3731789,16,45.5,157.5,2,0.553985764,63.13814196,3.667541568,-7144.934616,2
197,0.004397537,0.030089331,0.093406593,0,262.9368996,159.5855131,1.209850002,0.001478577,10,44,0.002552864,0.001000391,0,24,39.23030303,104.7353234,36,521.3808004,120,78,9.67E-05,393,0.058823529,15.11363636,4.1,4.849443561,0.944833068,94,12.6,4.57E-05,393,62.84200799,-0.2,1440.966125,0.05665802,0.000457325,89,440.696334,48048,5.035714286,454.3178856,29,80.5,310.5,3,1.411554481,190.8578364,6.401511747,-5389.506215,2
198,0.005277045,0.040227631,0.193528694,6,262.2516174,159.8649628,1.450566899,0.001800907,11,52,0.003239338,0.003206357,0.066666667,29.86666667,48.60064935,107.59809,39,642.1936914,168,98,9.59E-05,508,0.055555556,20.52272727,5.1,6.335294118,1.171224165,121,14.8,8.53E-05,475.2375484,81.10582917,-0.198302469,2369.331748,0.067052394,0.000938562,93,440.5637525,68502,6.55,559.6907167,34,88.5,403.75,3,1.765932663,197.8866608,8.827722441,-5524.269842,2
199,0.001759015,0.005403688,-0.4,0,240.680194,145.9316511,0.44406109,0.000683056,4,20,0.000493441,0.001000391,0,11,3.541666667,80.14027576,16,159.9991108,22,28,9.24E-05,185,0.055555556,2.704545455,2,2.332432432,0.581558029,69,5.6,3.25E-05,185,30.81129371,-0.5,240.1861412,0.025981838,0.000129838,52,402.3831797,9674,2.035714286,192.8362771,13,42.5,148.5,2,0.405106503,39.09209464,2.833124552,-7237.444453,2
200,0.000879507,0,-0.777777778,0,238.6171665,144.0252059,0.219898053,0.000377438,2,15,0.000193033,0.001000391,0,8,1,76.37413851,5.5,76.30705538,8,18,9.23E-05,159,0.055555556,0.875,1,2.047376789,0.527503975,69,3.8,3.04E-05,159,25.20057942,-1,82.40499482,0.019915253,6.07E-05,44,398.7101645,5517,1.035714286,132.8799856,9,17,124,1,0.155861848,15.29604732,2.03869024,-8153.169753,1
201,0.00703606,0.025608569,0.471929825,0,250.7933954,151.4103356,1.817035262,0.002290323,16,53,0.004612287,0.009780958,0.035714286,27.96428571,68.14852941,94.23455485,47.5,748.5953645,216,126,9.20E-05,485,0.055555556,30.54545455,5.9,7.818124006,1.255325914,133,15.6,8.30E-05,467.984233,87.81499001,-0.147501291,2632.5899,0.075618164,0.001327968,75,410.9747764,81396,9.036363636,595.2951345,35,78,417,2,2.172610673,264.1719976,11.59128517,-6023.462732,2
202,0.000879507,0,-0.5,0,202.1784465,122.245451,0.185266146,0.00041086,2,5,0.000193033,0.000879507,0,3,1,46.3102956,3,46.26961901,3,8,8.35E-05,28,0.047619048,0.477272727,1,0.555643879,0.077583466,4,1.8,1.46E-05,28,5.748571429,-1,7.725468265,0.006066585,2.92E-05,10,330.7424827,400,1,67.02470875,4,4.75,27,1,0.053686225,4.466531311,1.647425816,-9292.461524,1
203,0.001759015,0.001070243,-0.514285714,0,214.384492,128.9731034,0.391861073,0.000627467,4,26,0.000493441,0.001000391,0,13,3.675,65.22662618,18,130.2241861,26,32,8.34E-05,193,0.052631579,2.863636364,2,3.068203498,0.702702703,85,6.4,2.96E-05,193,31.4133017,-0.5,378.4751317,0.027567506,0.000118567,46,354.0054837,10336,2.035714286,174.7584912,15,42.5,143,2,0.418904185,40.14653892,3.145029769,-7604.885034,2
204,0.009674582,0.037678423,0.544365722,0,268.0581055,162.1618397,2.671228396,0.003049346,22,84,0.00667171,0.020220001,0.036363636,43.52727273,145.2933537,119.9538537,69,1306.799515,462,216,9.29E-05,898,0.055555556,60.375,8,14.06009539,1.633863275,156,23.4,0.000183761,865.9320419,156.7802747,-0.115085854,4889.614855,0.124994329,0.004042743,122,443.1057226,237492,13.08699634,958.2114788,53,124,761.5,3,4.344774436,559.8798082,20.61900384,-5639.652508,2
205,0.001759015,0.001482878,-0.3,0,212.7482856,128.1462398,0.38845916,0.00067758,4,20,0.000493441,0.001000391,0,10,3.375,61.09826597,16,121.9819639,20,26,8.33E-05,137,0.052631579,2.545454545,2,1.986804452,0.568044515,69,5.2,1.91E-05,137,20.28700799,-0.5,188.0245045,0.018255967,7.63E-05,37,349.8648798,6513,2.035714286,137.4975815,12,33.5,92.5,2,0.342703383,31.14653892,2.733882471,-8214.54219,2
206,0.001759015,0.00045318,-0.3,0,214.0827717,129.0197927,0.391440001,0.000653807,4,20,0.000493441,0.001000391,0,10,3.375,63.12677545,16,126.031859,20,26,8.35E-05,154,0.052631579,2.545454545,2,2.591414944,0.662162162,85,5.2,2.52E-05,154,25.12382118,-0.5,224.4163441,0.022268365,0.000100995,43,353.1098635,7527,2.035714286,161.6398108,12,36.5,115,2,0.363515003,33.61405051,2.747849272,-7644.455516,2
207,0.001759015,0.00170566,-0.3,0,213.0154213,128.2805138,0.388829667,0.000689414,4,20,0.000493441,0.001000391,0,10,3.375,61.24073837,16,122.2664083,20,26,8.34E-05,134,0.052631579,2.545454545,2,1.986804452,0.568044515,69,5.2,1.88E-05,134,20.28700799,-0.5,188.0245045,0.018255967,7.53E-05,37,350.1320156,6474,2.035714286,137.3584808,12,33.5,91,2,0.342701458,31.14653892,2.72522486,-8145.426862,2
208,0.00351803,0.006189225,0.185714286,4,215.6199947,130.3813747,0.786105774,0.001296939,7,28,0.00186639,0.001000391,0,14,16.15,65.21257555,23,259.9350389,56,48,8.34E-05,178,0.052631579,7.954545455,3.1,2.608744038,0.649125596,69,8,2.21E-05,178,30.10843656,-0.25,475.8472785,0.029011062,0.000154358,43,353.5243113,14448,4.035714286,232.1864317,18,42.5,133.25,2,0.680158572,80.29307783,4.626453576,-7968.610204,2
